,Time (d),COD_meas_Pearson_NPC (gCOD/m3),COD_pred_Pearson_NPC (gCOD/m3)
697,516.2916667,54.964735203999986,54.862446
698,516.3333333,54.89840619699999,54.754208
699,516.375,55.025010593,54.685146
700,516.4166667,55.152371467,54.777336
701,516.4583333,55.168717114,54.825397
702,516.5,55.08107029399999,54.793766
703,516.5416667,54.890951007000005,54.71885
704,516.5833333,54.676339500000005,54.56624
705,516.625,54.49509175000001,54.383316
706,516.6666667,54.411269366999996,54.22404
707,516.7083333,54.47346340000001,54.156136
708,516.75,54.49770141699999,54.22721
709,516.7916667,54.392836315999986,54.25103
710,516.8333333,54.35026918999999,54.146904
711,516.875,54.32268336199998,54.108906
712,516.9166667,54.253000465,54.089073
713,516.9583333,54.270772923,54.040657
714,517.0,54.30603504,54.0839
715,517.0416667,54.258778741,54.139107
716,517.0833333,54.197459759999994,54.11511
717,517.125,54.121538176,54.079685
718,517.1666667,54.00534932200001,54.027264
719,517.2083333,53.880351260999994,53.93475
720,517.25,53.762170806,53.831997
721,517.2916667,53.65421553700001,53.733982
722,517.3333333,53.59499024100001,53.64495
723,517.375,53.634189314999986,53.60052
724,517.4166667,53.79726191499999,53.631123
725,517.4583333,53.99521586600001,53.731575
726,517.5,54.099960706000005,53.865227
727,517.5416667,54.141640871,53.96141
728,517.5833333,54.163099970000005,54.02496
729,517.625,54.156002286,54.06501
730,517.6666667,54.15212168200001,54.071632
731,517.7083333,54.14755618100001,54.08126
732,517.75,54.133419292999996,54.087368
733,517.7916667,54.189780354999996,54.07461
734,517.8333333,54.33193900999999,54.12134
735,517.875,54.46525867400001,54.251812
736,517.9166667,54.497498478999994,54.380314
737,517.9583333,54.507431356,54.41532
738,518.0,54.601694384000005,54.436543
739,518.0416667,54.684668845,54.5411
740,518.0833333,54.687453723999994,54.630985
741,518.125,54.72737341100001,54.644726
742,518.1666667,54.801894397000005,54.697376
743,518.2083333,54.792431481,54.77594
744,518.25,54.72651674200001,54.767735
745,518.2916667,54.763554931,54.70405
746,518.3333333,54.954351466,54.73957
747,518.375,55.235440195,54.91124
748,518.4166667,55.657519258,55.14008
749,518.4583333,56.005595724,55.45237
750,518.5,56.069768981,55.709583
751,518.5416667,55.983694009,55.76356
752,518.5833333,55.964733788,55.703938
753,518.625,56.020562062,55.70523
754,518.6666667,56.01175547500001,55.764618
755,518.7083333,55.99177417600001,55.758514
756,518.75,56.012780919,55.743877
757,518.7916667,56.08983446199999,55.754913
758,518.8333333,56.257282841000006,55.81084
759,518.875,56.33698039100001,55.962112
760,518.9166667,56.271863388,56.039173
761,518.9583333,56.218425659000005,55.989418
762,519.0,56.27778108999999,55.956333
763,519.0416667,56.24677659999999,56.027847
764,519.0833333,56.088495312000006,56.0052
765,519.125,55.89374776100001,55.865532
766,519.1666667,55.693369695,55.68928
767,519.2083333,55.50586034199999,55.50179
768,519.25,55.418253856,55.32132
769,519.2916667,55.348780938,55.23455
770,519.3333333,55.30679031399999,55.1586
771,519.375,55.408592551999995,55.107784
772,519.4166667,55.73886068600001,55.170906
773,519.4583333,56.004621883,55.408558
774,519.5,56.006745742,55.60991
775,519.5416667,55.850893197,55.63045
776,519.5833333,55.711394668,55.519753
777,519.625,55.782242319,55.41466
778,519.6666667,55.857856588,55.497368
779,519.7083333,55.843881442,55.57247
780,519.75,55.845484372,55.565403
781,519.7916667,55.788644037999994,55.562355
782,519.8333333,55.82282095,55.491764
783,519.875,56.031062701,55.520542
784,519.9166667,56.056093905999994,55.723312
785,519.9583333,55.89490761899999,55.753586
786,520.0,55.853671727999995,55.618122
787,520.0416667,55.888731477,55.59968
788,520.0833333,55.794396921,55.64305
789,520.125,55.648839109,55.56122
790,520.1666667,55.487137770000004,55.434452
791,520.2083333,55.29204462600001,55.285366
792,520.25,55.10996489800001,55.098896
793,520.2916667,55.013848375,54.921917
794,520.3333333,55.055591388,54.824944
795,520.375,55.12790760000001,54.85128
796,520.4166667,55.384189977000005,54.883736
797,520.4583333,55.784114805,55.05646
798,520.5,55.86741843,55.389206
799,520.5416667,55.744046429,55.483547
800,520.5833333,55.713710145,55.40902
801,520.625,55.64828435500001,55.40903
802,520.6666667,55.583856315000006,55.354866
803,520.7083333,55.565327152,55.301224
804,520.75,55.527370553999994,55.285442
805,520.7916667,55.507312317,55.23955
806,520.8333333,55.56908829199998,55.204422
807,520.875,55.652576197,55.255707
808,520.9166667,55.649288636,55.337715
809,520.9583333,55.644179511000004,55.34566
810,521.0,55.64916144100001,55.358696
811,521.0416667,55.665598746,55.378334
812,521.0833333,55.688418677,55.40842
813,521.125,55.59568313999999,55.442326
814,521.1666667,55.44223837100001,55.36225
815,521.2083333,55.347267239,55.222958
816,521.25,55.30290724699999,55.132717
817,521.2916667,55.226875325,55.08297
818,521.3333333,55.179781056,54.999428
819,521.375,55.174397162,54.940346
820,521.4166667,55.195443233999995,54.89724
821,521.4583333,55.153578032,54.840687
822,521.5,55.08753887,54.747803
823,521.5416667,55.06096906200001,54.697365
824,521.5833333,54.970152616,54.704945
825,521.625,54.86232559800001,54.642685
826,521.6666667,54.797489236,54.561
827,521.7083333,54.795098221,54.51584
828,521.75,54.92532081000001,54.527153
829,521.7916667,55.03544711800001,54.651638
830,521.8333333,55.073494224,54.74249
831,521.875,55.142937949,54.77703
832,521.9166667,55.16603364699999,54.854588
833,521.9583333,55.16565185700001,54.890446
834,522.0,55.126928855,54.908424
835,522.0416667,55.053037829,54.88656
836,522.0833333,54.974966891,54.831627
837,522.125,54.85277169600001,54.77069
838,522.1666667,54.763957628,54.665157
839,522.2083333,54.836773605,54.591484
840,522.25,54.883094840999995,54.666283
841,522.2916667,54.795955574000004,54.704514
842,522.3333333,54.799060284000014,54.618748
843,522.375,55.08677291600001,54.61691
844,522.4166667,55.41999606000001,54.8543
845,522.4583333,55.484410069,55.08489
846,522.5,55.466062326000014,55.09442
847,522.5416667,55.41354738800001,55.0963
848,522.5833333,55.34409224899999,55.077858
849,522.625,55.308474064,55.034954
850,522.6666667,55.332632848,55.01497
851,522.7083333,55.43513377000001,55.05011
852,522.75,55.476039823,55.155933
853,522.7916667,55.513011489,55.189274
854,522.8333333,55.566845554000004,55.214977
855,522.875,55.65568224199999,55.261723
856,522.9166667,55.767156711999995,55.35477
857,522.9583333,55.719157364000004,55.473633
858,523.0,55.62611982599999,55.441113
859,523.0416667,55.56205755,55.370804
860,523.0833333,55.528944493999994,55.3228
861,523.125,55.433292606,55.301994
862,523.1666667,55.26427759699999,55.216335
863,523.2083333,55.109405816000006,55.06014
864,523.25,54.955328493999986,54.912655
865,523.2916667,54.77956875499999,54.75963
866,523.3333333,54.667662241,54.583385
867,523.375,54.729648708999996,54.46495
868,523.4166667,55.00980345199999,54.49154
869,523.4583333,55.206780513,54.686565
870,523.5,55.184317843,54.824306
871,523.5416667,55.046565472000005,54.81751
872,523.5833333,54.842613100000015,54.71939
873,523.625,54.71256279000001,54.547935
874,523.6666667,54.596712143999994,54.4377
875,523.7083333,54.41350653300001,54.330906
876,523.75,54.238207923999994,54.160027
877,523.7916667,54.13375477700001,53.99032
878,523.8333333,54.17865166100001,53.8796
879,523.875,54.323922288999995,53.917435
880,523.9166667,54.387801764,54.06086
881,523.9583333,54.389962038,54.137207
882,524.0,54.388034381,54.163727
883,524.0416667,54.302860592,54.184055
884,524.0833333,54.16604785599999,54.12006
885,524.125,54.02805320699999,54.008244
886,524.1666667,53.89911061399999,53.892506
887,524.2083333,53.770987397000006,53.78423
888,524.25,53.629754898,53.67692
889,524.2916667,53.496995295000005,53.556866
890,524.3333333,53.474445598,53.44441
891,524.375,53.63237039,53.435066
892,524.4166667,53.860553705,53.57405
893,524.4583333,54.01547245900001,53.731487
894,524.5,54.019063385,53.82587
895,524.5416667,53.913348171,53.824253
896,524.5833333,53.820785607000005,53.74332
897,524.625,53.773992977999995,53.676315
898,524.6666667,53.774847386000005,53.64993
899,524.7083333,53.770515981,53.670055
900,524.75,53.746225773000006,53.681236
901,524.7916667,53.773675983000004,53.66428
902,524.8333333,53.86723415,53.68602
903,524.875,53.946509441999986,53.77255
904,524.9166667,54.034157575,53.852676
905,524.9583333,54.086880570000005,53.950527
906,525.0,54.074565012,54.012135
907,525.0416667,54.040999546,54.014656
908,525.0833333,54.05088598800001,53.997017
909,525.125,54.075366318,54.02595
910,525.1666667,54.02141444300002,54.06484
911,525.2083333,53.933563296,54.02674
912,525.25,53.87274313500001,53.954266
913,525.2916667,53.837711375000005,53.905834
914,525.3333333,53.874947595,53.879208
915,525.375,54.08261000300001,53.918774
916,525.4166667,54.466672741000004,54.095074
917,525.4583333,54.773642695999996,54.381794
918,525.5,54.866584573000004,54.60224
919,525.5416667,54.90251300600001,54.681866
920,525.5833333,54.900169946000005,54.733986
921,525.625,54.887624395,54.74351
922,525.6666667,54.928478479,54.742477
923,525.7083333,54.943804203,54.792606
924,525.75,54.969785675,54.813972
925,525.7916667,55.169175329,54.836517
926,525.8333333,55.39844144500001,55.015392
927,525.875,55.451034874,55.22067
928,525.9166667,55.43283222100001,55.26575
929,525.9583333,55.387039759,55.252594
930,526.0,55.39413113199999,55.215572
931,526.0416667,55.401785341000014,55.235428
932,526.0833333,55.415032292999996,55.253456
933,526.125,55.396857991999994,55.284122
934,526.1666667,55.29027722699999,55.279316
935,526.2083333,55.26528351100001,55.188534
936,526.25,55.260982951,55.17526
937,526.2916667,55.248378762,55.17252
938,526.3333333,55.38815430999999,55.162468
939,526.375,55.623821725,55.290104
940,526.4166667,55.89699699800001,55.47606
941,526.4583333,56.100515536,55.652164
942,526.5,56.096425477,55.78907
943,526.5416667,55.968846838999994,55.793728
944,526.5833333,55.888924991,55.70249
945,526.625,55.89171777999999,55.648174
946,526.6666667,55.958099988,55.66052
947,526.7083333,56.014486738,55.730247
948,526.75,56.02328971,55.786785
949,526.7916667,56.054974026,55.78712
950,526.8333333,56.125616169,55.801933
951,526.875,56.26846715100001,55.860836
952,526.9166667,56.448435618999994,56.00245
953,526.9583333,56.53727937300001,56.186005
954,527.0,56.467089922,56.2846
955,527.0416667,56.450475548000014,56.231686
956,527.0833333,56.487412273000004,56.23133
957,527.125,56.384936712,56.272118
958,527.1666667,56.243542612,56.175232
959,527.2083333,56.141168191,56.04058
960,527.25,56.004096129000004,55.934612
961,527.2916667,55.838351956000004,55.788597
962,527.3333333,55.739063285,55.613358
963,527.375,55.687697878,55.494392
964,527.4166667,55.69656697100001,55.398582
965,527.4583333,55.685845682,55.33145
966,527.5,55.53206450700001,55.278893
967,527.5416667,55.297866489,55.148937
968,527.5833333,55.130629754,54.95973
969,527.625,55.027069629,54.82476
970,527.6666667,54.95167399500001,54.7393
971,527.7083333,54.788335716000006,54.678032
972,527.75,54.60701114700001,54.531055
973,527.7916667,54.511646375,54.36143
974,527.8333333,54.40520753,54.26334
975,527.875,54.306023558999996,54.159374
976,527.9166667,54.264916771,54.076004
977,527.9583333,54.119876618000006,54.052887
978,528.0,53.851283636999995,53.931625
979,528.0416667,53.61870168699999,53.697807
980,528.0833333,53.397615517000006,53.49705
981,528.125,53.145330501,53.301376
982,528.1666667,52.959773113000004,53.07617
983,528.2083333,52.841819301,52.91182
984,528.25,52.690524632,52.803318
985,528.2916667,52.513797946000004,52.660458
986,528.3333333,52.465162414,52.494778
987,528.375,52.624364251,52.44289
988,528.4166667,52.881866113,52.560097
989,528.4583333,52.99536146600001,52.732002
990,528.5,53.02974825100001,52.79859
991,528.5416667,53.02638711899999,52.853283
992,528.5833333,53.006028616,52.885136
993,528.625,52.953362515,52.892044
994,528.6666667,52.875867773,52.857853
995,528.7083333,52.884352133000014,52.79797
996,528.75,52.921521358999996,52.813484
997,528.7916667,53.05166289499999,52.84265
998,528.8333333,53.35121069000001,52.953648
999,528.875,53.564230632,53.227257
1000,528.9166667,53.574518827,53.430237
1001,528.9583333,53.47229985100001,53.455704
1002,529.0,53.34231929,53.377205
1003,529.0416667,53.27326601499999,53.26735
1004,529.0833333,53.201720272,53.20859
1005,529.125,53.213562409,53.14383
1006,529.1666667,53.195057733999995,53.157097
1007,529.2083333,53.085400875999994,53.135124
1008,529.25,52.962801103000004,53.028347
1009,529.2916667,52.842161288000014,52.90541
1010,529.3333333,52.88790137300001,52.779423
1011,529.375,52.940275453000005,52.799614
1012,529.4166667,52.979756892,52.807793
1013,529.4583333,53.107997551000004,52.786167
1014,529.5,53.14709733300001,52.872543
1015,529.5416667,53.033574465,52.924156
1016,529.5833333,52.997070025999996,52.851135
1017,529.625,52.954920785,52.84219
1018,529.6666667,52.894669025,52.813835
1019,529.7083333,52.859110154,52.768044
1020,529.75,52.75116575799999,52.740185
1021,529.7916667,52.743748061999995,52.637173
1022,529.8333333,52.821925283999995,52.6232
1023,529.875,52.815108372000005,52.68982
1024,529.9166667,52.670399702000005,52.68933
1025,529.9583333,52.465989203,52.570026
1026,530.0,52.435205137,52.398846
1027,530.0416667,52.531516751999995,52.383907
1028,530.0833333,52.67019713700001,52.47763
1029,530.125,52.741383893000005,52.611584
1030,530.1666667,52.76587785000001,52.681896
1031,530.2083333,52.70716492999999,52.70549
1032,530.25,52.510695806,52.642654
1033,530.2916667,52.279247937,52.448128
1034,530.3333333,52.19969374,52.21757
1035,530.375,52.305684523000004,52.118244
1036,530.4166667,52.486727553,52.17429
1037,530.4583333,52.555171266,52.285988
1038,530.5,52.498688796,52.326385
1039,530.5416667,52.45228124000001,52.29612
1040,530.5833333,52.393734024,52.2813
1041,530.625,52.247048502,52.243855
1042,530.6666667,52.04066369299999,52.12018
1043,530.7083333,51.809276631,51.940334
1044,530.75,51.766298488000004,51.735603
1045,530.7916667,51.977088087,51.695095
1046,530.8333333,52.10589970300001,51.874523
1047,530.875,52.168158103,51.988358
1048,530.9166667,52.152628446,52.05832
1049,530.9583333,52.053932106000005,52.058903
1050,531.0,51.88939682300001,51.98286
1051,531.0416667,51.698749736,51.84213
1052,531.0833333,51.480715477,51.67445
1053,531.125,51.253724733999995,51.47847
1054,531.1666667,51.234185562,51.273468
1055,531.2083333,51.212739951,51.249386
1056,531.25,51.031325984000006,51.21427
1057,531.2916667,50.840039177,51.04063
1058,531.3333333,50.767819741000004,50.858334
1059,531.375,50.771478429,50.775486
1060,531.4166667,50.847201041999995,50.750946
1061,531.4583333,50.95832733100001,50.77831
1062,531.5,51.199349865,50.855484
1063,531.5416667,51.316724092,51.087006
1064,531.5833333,51.173943485,51.21645
1065,531.625,50.996078196000006,51.11517
1066,531.6666667,51.015639756000006,50.977093
1067,531.7083333,51.160568677,51.00572
1068,531.75,51.167807268000004,51.13588
1069,531.7916667,51.137446876000006,51.141655
1070,531.8333333,51.193647715,51.116566
1071,531.875,51.247182009,51.170326
1072,531.9166667,51.292463895,51.22593
1073,531.9583333,51.299915271,51.28061
1074,532.0,51.37040443500001,51.30227
1075,532.0416667,51.543072476000006,51.381714
1076,532.0833333,51.61559915400001,51.547
1077,532.125,51.591678338,51.619637
1078,532.1666667,51.533711794000006,51.607006
1079,532.2083333,51.459381621999995,51.55788
1080,532.25,51.483164741,51.487354
1081,532.2916667,51.535601817,51.499363
1082,532.3333333,51.677482944000005,51.530605
1083,532.375,51.995350377,51.641514
1084,532.4166667,52.339429805,51.897785
1085,532.4583333,52.57784543299999,52.158226
1086,532.5,52.644735022,52.353943
1087,532.5416667,52.594664214000005,52.441666
1088,532.5833333,52.606831074,52.433537
1089,532.625,52.598095866,52.470707
1090,532.6666667,52.605656926,52.475864
1091,532.7083333,52.600348461,52.494793
1092,532.75,52.728307666999996,52.497616
1093,532.7916667,52.907873149,52.616592
1094,532.8333333,52.955141409,52.77281
1095,532.875,52.864888066999995,52.818714
1096,532.9166667,52.71468749100001,52.7492
1097,532.9583333,52.672819358000005,52.629086
1098,533.0,52.687676073999995,52.606236
1099,533.0416667,52.68186673899999,52.62991
1100,533.0833333,52.58641930700001,52.635296
1101,533.125,52.482265109,52.558884
1102,533.1666667,52.363727823999994,52.473995
1103,533.2083333,52.257878279,52.367847
1104,533.25,52.189110176999996,52.26888
1105,533.2916667,52.157242398,52.19783
1106,533.3333333,52.10187709,52.156693
1107,533.375,52.01002385700001,52.089005
1108,533.4166667,52.107598331999995,51.979546
1109,533.4583333,52.206145161,52.0168
1110,533.5,52.186583688999995,52.071484
1111,533.5416667,52.137146113,52.07277
1112,533.5833333,52.087189542,52.062813
1113,533.625,52.192311773,52.044834
1114,533.6666667,52.22553077999999,52.15958
1115,533.7083333,52.114008977000005,52.199543
1116,533.75,52.093588011,52.111706
1117,533.7916667,52.294988395,52.09873
1118,533.8333333,52.552358643000005,52.274822
1119,533.875,52.742333059,52.504948
1120,533.9166667,52.82695395200001,52.6892
1121,533.9583333,52.748306616,52.78349
1122,534.0,52.753193048,52.72798
1123,534.0416667,52.918081539,52.748207
1124,534.0833333,52.924395808999996,52.904957
1125,534.125,52.753658398999995,52.912025
1126,534.1666667,52.553122905,52.76043
1127,534.2083333,52.36905951,52.576817
1128,534.25,52.222824446000004,52.400352
1129,534.2916667,52.12193091500001,52.254093
1130,534.3333333,52.172595693000005,52.14778
1131,534.375,52.270319384,52.177147
1132,534.4166667,52.406461476000004,52.233906
1133,534.4583333,52.467154026,52.30062
1134,534.5,52.403765521000004,52.317932
1135,534.5416667,52.32987622,52.27579
1136,534.5833333,52.344399896999995,52.240902
1137,534.625,52.534443705,52.27934
1138,534.6666667,52.842789322,52.47015
1139,534.7083333,52.965629889,52.76537
1140,534.75,53.00923028300001,52.88805
1141,534.7916667,53.079312558999995,52.93594
1142,534.8333333,53.155666496,52.992928
1143,534.875,53.279581199,53.057735
1144,534.9166667,53.28694397100001,53.17417
1145,534.9583333,53.24046136799999,53.18604
1146,535.0,53.18646895,53.154613
1147,535.0416667,53.234484077,53.1134
1148,535.0833333,53.286523113,53.167835
1149,535.125,53.205250768000006,53.220074
1150,535.1666667,53.093477341,53.15082
1151,535.2083333,52.98943542600001,53.05277
1152,535.25,52.912622344,52.95515
1153,535.2916667,52.906538738,52.87868
1154,535.3333333,53.04135853,52.865665
1155,535.375,53.193537976,52.97824
1156,535.4166667,53.39508769,53.086143
1157,535.4583333,53.579781446999995,53.20588
1158,535.5,53.62308634000001,53.32676
1159,535.5416667,53.707088840000004,53.377506
1160,535.5833333,53.753998665,53.492474
1161,535.625,53.703378982000004,53.55856
1162,535.6666667,53.618997955,53.527565
1163,535.7083333,53.510426927000005,53.460827
1164,535.75,53.428491689000005,53.36669
1165,535.7916667,53.510303454,53.285942
1166,535.8333333,53.735563627,53.3505
1167,535.875,53.944058137999995,53.552063
1168,535.9166667,54.222500371,53.75376
1169,535.9583333,54.430275906999995,54.038662
1170,536.0,54.452384513999995,54.25368
1171,536.0416667,54.387322895,54.294693
1172,536.0833333,54.417203576999995,54.251396
1173,536.125,54.529228923000005,54.29626
1174,536.1666667,54.525958794000005,54.407524
1175,536.2083333,54.427475617,54.40369
1176,536.25,54.372880954,54.310436
1177,536.2916667,54.358142716,54.255886
1178,536.3333333,54.31497380799999,54.230453
1179,536.375,54.357547774,54.172043
1180,536.4166667,54.607527726,54.17764
1181,536.4583333,54.853205423,54.33368
1182,536.5,54.890607351999996,54.50498
1183,536.5416667,54.885589282999995,54.548695
1184,536.5833333,54.867105005,54.58277
1185,536.625,54.832927781,54.59084
1186,536.6666667,54.80325517,54.57524
1187,536.7083333,54.846984273999986,54.55871
1188,536.75,54.878458396999996,54.61056
1189,536.7916667,54.947654946,54.633057
1190,536.8333333,55.223652701999995,54.688366
1191,536.875,55.484730602,54.94797
1192,536.9166667000002,55.493396482,55.199924
1193,536.9583332999998,55.428443468,55.221687
1194,537.0,55.424293133999996,55.182785
1195,537.0416667000002,55.393953536000005,55.19508
1196,537.0833332999998,55.266464389999996,55.174545
1197,537.125,55.07701245000001,55.060497
1198,537.1666667000002,54.89583683699999,54.887955
1199,537.2083332999998,54.82809971,54.719997
1200,537.25,54.825832121000005,54.656548
1201,537.2916667000002,54.75607026000001,54.64729
1202,537.3333332999998,54.77021478300001,54.57326
1203,537.375,55.06228351200001,54.580856
1204,537.4166667000002,55.494389978,54.82686
1205,537.4583332999998,55.76574515399999,55.16108
1206,537.5,55.82202522499999,55.37258
1207,537.5416667000002,55.776767556,55.44211
1208,537.5833332999998,55.65454542300001,55.42923
1209,537.625,55.464718606000005,55.328293
1210,537.6666667000002,55.302859405999996,55.15251
1211,537.7083332999998,55.240122310000004,55.00049
1212,537.75,55.19117576000001,54.939037
1213,537.7916667000002,55.06397222700001,54.878468
1214,537.8333332999998,54.934393531000005,54.738876
1215,537.875,54.82790120200001,54.608036
1216,537.9166667000002,54.78296826600001,54.508953
1217,537.9583332999998,54.8183873,54.4787
1218,538.0,54.808550118999996,54.52824
1219,538.0416667000002,54.739776430999996,54.53474
1220,538.0833332999998,54.626231641,54.489235
1221,538.125,54.533273441999995,54.400803
1222,538.1666667000002,54.495686206,54.33215
1223,538.2083332999998,54.44816370300002,54.30877
1224,538.25,54.359182866,54.26907
1225,538.2916667000002,54.260961895000015,54.187748
1226,538.3333332999998,54.22452474000001,54.09924
1227,538.375,54.320818837999994,54.066463
1228,538.4166667000002,54.572126053000005,54.14
1229,538.4583332999998,54.71849223700001,54.316666
1230,538.5,54.655257061,54.40114
1231,538.5416667000002,54.566248847,54.340065
1232,538.5833332999998,54.55212201,54.278786
1233,538.625,54.662159821,54.28458
1234,538.6666667000002,54.838376421999996,54.405464
1235,538.7083332999998,55.039099623000006,54.58594
1236,538.75,55.14484056300001,54.78453
1237,538.7916667000002,55.27530481,54.87689
1238,538.8333332999998,55.623548865,54.991493
1239,538.875,55.957848334000005,55.3159
1240,538.9166667000002,56.169592691000005,55.632122
1241,538.9583332999998,56.218555579,55.843735
1242,539.0,56.267132817,55.902344
1243,539.0416667000002,56.30368750299999,55.959927
1244,539.0833332999998,56.402138091000005,55.996384
1245,539.125,56.414424929999996,56.089973
1246,539.1666667000002,56.25712074,56.09401
1247,539.2083332999998,56.05796319099999,55.936634
1248,539.25,55.889269605,55.73427
1249,539.2916667000002,55.710223253,55.553062
1250,539.3333332999998,55.564608707000005,55.35601
1251,539.375,55.71831022800001,55.186665
1252,539.4166667000002,56.081139758000006,55.282223
1253,539.4583332999998,56.170337935000006,55.555614
1254,539.5,55.88321717699999,55.621082
1255,539.5416667000002,55.470767901,55.386486
1256,539.5833332999998,55.089133759000006,55.03576
1257,539.625,54.90386819800001,54.696762
1258,539.6666667000002,54.697137741,54.530178
1259,539.7083332999998,54.457966943,54.337585
1260,539.75,54.265245508,54.118122
1261,539.7916667000002,54.09694647100001,53.93477
1262,539.8333332999998,54.027441411000005,53.772785
1263,539.875,53.83413036499999,53.710506
1264,539.9166667000002,53.628238517000014,53.54097
1265,539.9583332999998,53.289780432,53.36621
1266,540.0,52.881727358,53.065273
1267,540.0416667000002,52.659988801000004,52.701683
1268,540.0833332999998,52.462634200000004,52.502537
1269,540.125,52.281479121000004,52.31926
1270,540.1666667000002,51.99087631900001,52.15068
1271,540.2083332999998,51.589265846,51.878582
1272,540.25,51.225299914,51.506237
1273,540.2916667000002,50.907922914,51.164303
1274,540.3333332999998,50.724736638,50.860474
1275,540.375,50.680288489000006,50.675
1276,540.4166667000002,50.774908456999995,50.61008
1277,540.4583332999998,50.890623371000004,50.66391
1278,540.5,50.829747013,50.763
1279,540.5416667000002,50.740301501000005,50.74525
1280,540.5833332999998,50.68524804800001,50.71102
1281,540.625,50.526848107,50.69317
1282,540.6666667000002,50.306391488,50.57512
1283,540.7083332999998,50.226009951,50.400978
1284,540.75,50.178576616,50.3456
1285,540.7916667000002,50.17227174599999,50.308624
1286,540.8333332999998,50.248912087,50.306606
1287,540.875,50.21969287500001,50.38069
1288,540.9166667000002,50.141564725,50.36958
1289,540.9583332999998,50.128210343,50.323544
1290,541.0,50.12546510999999,50.332157
1291,541.0416667000002,50.106073332,50.345337
1292,541.0833332999998,50.04920761900001,50.342976
1293,541.125,49.95437547099999,50.306477
1294,541.1666667000002,49.882419348,50.23528
1295,541.2083332999998,49.82701805600001,50.180202
1296,541.25,49.770575068999996,50.133507
1297,541.2916667000002,49.725450211,50.083168
1298,541.3333332999998,49.709957015,50.040997
1299,541.375,49.886311066,50.023262
1300,541.4166667000002,50.21978838,50.1661
1301,541.4583332999998,50.444930848,50.412586
1302,541.5,50.50686673999999,50.57409
1303,541.5416667000002,50.563518073000004,50.63876
1304,541.5833332999998,50.716602671000004,50.72183
1305,541.625,50.969048391,50.883198
1306,541.6666667000002,51.234344941,51.125313
1307,541.7083332999998,51.482774312,51.37624
1308,541.75,51.767648413,51.614758
1309,541.7916667000002,52.043563101000004,51.87689
1310,541.8333332999998,52.25393459200001,52.11838
1311,541.875,52.477676597,52.30403
1312,541.9166667000002,52.77266410000001,52.51366
1313,541.9583332999998,53.043334048000006,52.79314
1314,542.0,53.144373999,53.050198
1315,542.0416667000002,53.160185725,53.1502
1316,542.0833332999998,53.245293745,53.17423
1317,542.125,53.305219851000004,53.259827
1318,542.1666667000002,53.37960806199999,53.31513
1319,542.2083332999998,53.43516419100001,53.38415
1320,542.25,53.448540118,53.429
1321,542.2916667000002,53.45992387700001,53.433884
1322,542.3333332999998,53.55188446,53.433903
1323,542.375,53.748077736999996,53.504223
1324,542.4166667000002,54.00878665699999,53.649075
1325,542.4583332999998,54.204348071,53.815678
1326,542.5,54.24787780900001,53.94601
1327,542.5416667000002,54.19463526300001,53.995663
1328,542.5833332999998,54.21587113999999,53.97488
1329,542.625,54.243683075999996,54.017498
1330,542.6666667000002,54.330478471,54.052387
1331,542.7083332999998,54.43363372999999,54.14463
1332,542.75,54.438313737,54.244957
1333,542.7916667000002,54.60306919699999,54.24303
1334,542.8333332999998,54.815172371,54.38744
1335,542.875,54.877612979000006,54.57427
1336,542.9166667000002,54.82625900899999,54.633816
1337,542.9583332999998,54.70085926300001,54.5943
1338,543.0,54.61688640999999,54.485477
1339,543.0416667000002,54.582246854,54.414898
1340,543.0833332999998,54.567299221000006,54.386993
1341,543.125,54.571746296,54.37903
1342,543.1666667000002,54.55006920100001,54.38996
1343,543.2083332999998,54.48957531200001,54.372868
1344,543.25,54.529190935,54.316204
1345,543.2916667000002,54.591727205,54.35109
1346,543.3333332999998,54.586547446,54.397316
1347,543.375,54.56371173399999,54.375324
1348,543.4166667000002,54.639787928,54.31782
1349,543.4583332999998,54.719944118,54.316376
1350,543.5,54.815599578000004,54.34034
1351,543.5416667000002,54.90196214900001,54.444218
1352,543.5833332999998,54.955172946,54.558132
1353,543.625,55.034276997,54.637127
1354,543.6666667000002,55.084378732000005,54.732685
1355,543.7083332999998,55.111594028,54.794777
1356,543.75,55.10930007999999,54.830902
1357,543.7916667000002,55.148746226,54.825
1358,543.8333332999998,55.30088150199999,54.851383
1359,543.875,55.493712931999994,54.9906
1360,543.9166667000002,55.586266005,55.17818
1361,543.9583332999998,55.50306248,55.277653
1362,544.0,55.443555808999996,55.21411
1363,544.0416667000002,55.33714242600001,55.171703
1364,544.0833332999998,55.14848143399999,55.074806
1365,544.125,55.084836828000014,54.900475
1366,544.1666667000002,55.116734726000004,54.840878
1367,544.2083332999998,54.990513846000006,54.860466
1368,544.25,54.725219213,54.72662
1369,544.2916667000002,54.50635217999999,54.463017
1370,544.3333332999998,54.468621853000016,54.23753
1371,544.375,54.55024411699999,54.170197
1372,544.4166667000002,54.649974893999996,54.19862
1373,544.4583332999998,54.581161325,54.233257
1374,544.5,54.43611175,54.147667
1375,544.5416667000002,54.217147605,54.033978
1376,544.5833332999998,53.96395367,53.853073
1377,544.625,53.685171845,53.632153
1378,544.6666667000002,53.382135141,53.379944
1379,544.7083332999998,53.053736236999995,53.103233
1380,544.75,52.827159356,52.801952
1381,544.7916667000002,52.648594491000004,52.589855
