,Time (d),Biogas_meas_PCA (m3/d),Biogas_pred_PCA (m3/d)
470,497.02083330000005,13732.260080000002,13939.8545
471,497.0416667,13718.510580000002,13931.729
472,497.0625,13704.82728,13923.954
473,497.08333330000005,13691.41236,13916.28
474,497.1041667,13678.298830000002,13908.643
475,497.125,13665.13519,13900.645
476,497.14583330000005,13652.23802,13891.938
477,497.1666667,13639.5005,13882.97
478,497.1875,13626.81936,13873.983
479,497.20833330000005,13614.153080000002,13865.213
480,497.2291667,13601.70321,13856.934
481,497.25,13589.519519999998,13849.403
482,497.27083330000005,13577.24046,13842.222
483,497.2916667,13564.87149,13834.632
484,497.3125,13552.52698,13825.84
485,497.33333330000005,13540.29875,13814.688
486,497.3541667,13528.19753,13798.601
487,497.375,13516.135430000002,13774.278
488,497.39583330000005,13504.57247,13744.757
489,497.4166667,13493.32311,13719.335
490,497.4375,13482.76755,13704.379
491,497.45833330000005,13471.89785,13701.072
492,497.4791667,13461.75095,13704.32
493,497.5,13451.8956,13709.282
494,497.52083330000005,13442.55649,13712.491
495,497.5416667,13433.64076,13713.537
496,497.5625,13424.73889,13712.922
497,497.58333330000005,13416.75273,13711.034
498,497.6041667,13408.90716,13709.525
499,497.625,13401.3357,13708.913
500,497.64583330000005,13394.27628,13709.635
501,497.6666667,13387.33581,13711.527
502,497.6875,13381.19732,13712.682
503,497.70833330000005,13375.6441,13711.528
504,497.7291667,13369.56124,13707.016
505,497.75,13363.71907,13698.57
506,497.77083330000005,13358.90536,13688.818
507,497.7916667,13353.79477,13681.139
508,497.8125,13350.11871,13676.246
509,497.83333330000005,13346.30025,13675.349
510,497.8541667,13342.74572,13675.927
511,497.875,13339.07529,13676.458
512,497.89583330000005,13336.37149,13675.999
513,497.9166667,13334.00094,13675.351
514,497.9375,13331.79029,13674.32
515,497.95833330000005,13329.87681,13672.869
516,497.9791667,13328.32377,13671.299
517,498.0,13326.99751,13669.973
518,498.02083330000005,13326.13782,13669.648
519,498.0416667,13324.27567,13671.493
520,498.0625,13324.82105,13674.506
521,498.08333330000005,13324.38024,13679.93
522,498.1041667,13323.78955,13684.23
523,498.125,13323.45264,13686.903
524,498.14583330000005,13323.45982,13688.645
525,498.1666667,13323.15634,13690.605
526,498.1875,13322.88792,13692.709
527,498.20833330000005,13322.64285,13694.834
528,498.2291667,13322.38194,13696.775
529,498.25,13322.31451,13698.535
