,Time (d),NH4_meas_GA (gN/m3),NH4_pred_GA (gN/m3)
672,536.3020833,0.7814296980000001,0.7509146
673,536.375,0.767957128,0.7596721
674,536.4479167,0.736434117,0.69004077
675,536.5208333,0.699235698,0.68143404
676,536.59375,0.675647821,0.68708795
677,536.6666667,0.674844815,0.6923894
678,536.7395833,0.6868301509999999,0.697317
679,536.8125,0.6987221990000001,0.69225013
680,536.8854167000002,0.706094078,0.69084096
681,536.9583332999998,0.715206425,0.7081761
682,537.03125,0.743872529,0.7111493
683,537.1041667000002,0.780393543,0.7302227
684,537.1770832999998,0.8029734270000001,0.73416334
685,537.25,0.8032939429999999,0.73703027
686,537.3229167000002,0.778701582,0.7651934
687,537.3958332999998,0.738181417,0.7632534
688,537.46875,0.695410029,0.7078255
689,537.5416667000002,0.668062362,0.71014744
690,537.6145832999998,0.669633084,0.7267868
691,537.6875,0.6880170529999999,0.71987367
692,537.7604167000002,0.700865473,0.71493477
693,537.8333332999998,0.6972963809999999,0.6917597
694,537.90625,0.684178121,0.68360406
695,537.9791667000002,0.66888098,0.68530124
696,538.0520832999998,0.65576609,0.690872
697,538.125,0.648287669,0.6957556
698,538.1979167000002,0.645483468,0.70198786
699,538.2708332999998,0.642246122,0.7131187
700,538.34375,0.636101931,0.71475303
701,538.4166667000002,0.626253059,0.70323414
702,538.4895832999998,0.612621462,0.6824497
703,538.5625,0.600256597,0.68360686
704,538.6354167000002,0.595036886,0.68590575
705,538.7083332999998,0.595349408,0.6978886
706,538.78125,0.597998061,0.71926594
707,538.8541667000002,0.60506931,0.7092976
708,538.9270832999998,0.6164225839999999,0.7528464
709,539.0,0.639585924,0.800386
710,539.0729167000002,0.6823266240000001,0.8527965
711,539.1458332999998,0.725559055,0.9583019
712,539.21875,0.7544489759999998,1.0508521
713,539.2916667000002,0.764391619,1.0921775
714,539.3645832999998,0.7419650269999999,1.1222434
715,539.4375,0.6911312740000001,0.9297252
716,539.5104167000002,0.645017811,0.83411384
717,539.5833332999998,0.645307751,0.8493249
718,539.65625,0.678830314,0.83942926
719,539.7291667000002,0.700543527,0.88483924
720,539.8020832999998,0.707785656,0.8414492
721,539.875,0.70800124,0.7926126
722,539.9479167000002,0.711174497,0.79878825
723,540.0208332999998,0.7274185740000001,0.79164076
724,540.09375,0.741230305,0.78331715
725,540.1666667000002,0.73235349,0.81554514
726,540.2395832999998,0.710929389,0.8217042
727,540.3125,0.6839012740000001,0.78297085
728,540.3854167000002,0.646610886,0.743238
729,540.4583332999998,0.603959037,0.6555009
730,540.53125,0.570946204,0.65124404
731,540.6041667000002,0.5594946439999999,0.6572611
732,540.6770832999998,0.56809383,0.6619777
733,540.75,0.585017965,0.661149
734,540.8229167000002,0.597641004,0.6592074
735,540.8958332999998,0.602932499,0.6615731
736,540.96875,0.607433145,0.66488564
737,541.0416667000002,0.615487309,0.66767544
738,541.1145832999998,0.624175167,0.66842234
739,541.1875,0.631238553,0.66917557
740,541.2604167000002,0.633899732,0.6689628
741,541.3333332999998,0.630236321,0.66745746
742,541.40625,0.620726735,0.666698
743,541.4791667000002,0.607019242,0.6776039
744,541.5520832999998,0.5947420529999999,0.68248457
745,541.625,0.5917159439999999,0.68268317
746,541.6979167000002,0.599189914,0.6814157
747,541.7708332999998,0.61531067,0.6829216
748,541.84375,0.640265295,0.68452424
749,541.9166667000002,0.674419068,0.6872986
750,541.9895832999998,0.7183497320000001,0.6904659
751,542.0625,0.773129728,0.6950657
752,542.1354167000002,0.8379663990000001,0.7005471
753,542.2083332999998,0.8842556020000001,0.7100956
754,542.28125,0.8945824059999999,0.7222301
755,542.3541667000002,0.874128615,0.72899604
756,542.4270832999998,0.8299103580000001,0.7082746
757,542.5,0.7772738869999999,0.6850986
758,542.5729167000002,0.7427800840000001,0.68896866
759,542.6458332999998,0.7386246390000001,0.69400996
760,542.71875,0.7506890359999999,0.7024271
761,542.7916667000002,0.7637601649999999,0.70660543
762,542.8645832999998,0.774380689,0.70137453
763,542.9375,0.7834571459999999,0.7094418
764,543.0104167000002,0.8026473120000001,0.7078669
765,543.0833332999998,0.821248943,0.7129602
766,543.15625,0.819828075,0.73015213
767,543.2291667000002,0.80104858,0.75735855
768,543.3020832999998,0.774625424,0.7885034
769,543.375,0.744281585,0.8311419
770,543.4479167000002,0.7130888209999999,0.7078657
771,543.5208332999998,0.6836000590000001,0.6828896
772,543.59375,0.663393645,0.6983564
773,543.6666667000002,0.6646912389999999,0.7208655
774,543.7395832999998,0.687475526,0.7545758
775,543.8125,0.7202830809999999,0.74139285
776,543.8854167000002,0.7505296120000001,0.7355702
777,543.9583332999998,0.779254916,0.780729
778,544.03125,0.8318097580000001,0.803537
779,544.1041667000002,0.897922215,0.84923464
780,544.1770832999998,0.93920473,0.8936293
781,544.25,0.934748507,1.0119627
782,544.3229167000002,0.902949472,1.01559
783,544.3958332999998,0.847256885,1.0170207
784,544.46875,0.7723775679999999,0.7925133
785,544.5416667000002,0.717159111,0.7640096
786,544.6145832999998,0.699978828,0.78294665
787,544.6875,0.7036291729999999,0.78003746
788,544.7604167000002,0.7037724559999999,0.75554323
789,544.8333332999998,0.689381551,0.7066707
790,544.90625,0.664693429,0.7037034
791,544.9791667000002,0.6472248660000001,0.7307686
792,545.0520832999998,0.649459776,0.7466187
793,545.125,0.660440314,0.76423997
794,545.1979167000002,0.664301204,0.7655576
795,545.2708332999998,0.6515484260000001,0.78242075
796,545.34375,0.628269333,0.7562463
797,545.4166667000002,0.600294923,0.7119957
798,545.4895832999998,0.571346101,0.65496767
799,545.5625,0.551567743,0.66883737
800,545.6354167000002,0.548573855,0.6769078
801,545.7083332999998,0.556092064,0.69350195
802,545.78125,0.5642583320000001,0.68555415
803,545.8541667000002,0.569756167,0.66615856
804,545.9270832999998,0.569880311,0.66576415
805,546.0,0.5698326220000001,0.6653276
806,546.0729167000002,0.571247463,0.6668902
807,546.1458332999998,0.572177308,0.6789937
808,546.21875,0.572292692,0.6737459
809,546.2916667000002,0.57003902,0.66639084
810,546.3645832999998,0.562677168,0.6625736
811,546.4375,0.550147458,0.6486469
812,546.5104167000002,0.537188929,0.65209883
813,546.5833332999998,0.532221976,0.656288
814,546.65625,0.5396318689999999,0.664615
815,546.7291667000002,0.555399431,0.6815757
816,546.8020832999998,0.577056886,0.680653
817,546.875,0.598201665,0.6756513
818,546.9479167000002,0.616138349,0.68380386
819,547.0208332999998,0.637626947,0.6881238
820,547.09375,0.661876875,0.68964285
821,547.1666667000002,0.6764523159999999,0.6932719
822,547.2395832999998,0.675170754,0.7077173
823,547.3125,0.66481974,0.7096344
824,547.3854167000002,0.6492170820000001,0.70985407
825,547.4583332999998,0.6278448520000001,0.67586267
826,547.53125,0.611863826,0.6743719
827,547.6041667000002,0.615245206,0.6783629
828,547.6770832999998,0.633807598,0.6861666
829,547.75,0.65341337,0.69212437
830,547.8229167000002,0.67080893,0.6842023
831,547.8958332999998,0.681048476,0.68952763
832,547.96875,0.6965321,0.6938387
833,548.0416667000002,0.726656848,0.70967007
834,548.1145832999998,0.7613763749999999,0.7549216
835,548.1875,0.8016612749999998,0.7899324
836,548.2604167000002,0.834870588,0.7934281
837,548.3333332999998,0.828342384,0.82083213
838,548.40625,0.7829356340000001,0.783293
839,548.4791667000002,0.725652518,0.68534213
840,548.5520832999998,0.683638777,0.68691576
841,548.625,0.673578296,0.6965205
842,548.6979167000002,0.686752617,0.70505327
843,548.7708332999998,0.705246536,0.69922
844,548.84375,0.7144913890000001,0.687112
845,548.9166667000002,0.712465007,0.68895936
846,548.9895832999998,0.7138181020000001,0.7010495
847,549.0625,0.73136352,0.7102821
848,549.1354167000002,0.7603862970000002,0.7128271
849,549.2083332999998,0.7753485940000001,0.7195257
850,549.28125,0.763524967,0.7189453
851,549.3541667000002,0.733016546,0.71741533
852,549.4270832999998,0.693557509,0.6872618
853,549.5,0.654156108,0.6758351
854,549.5729167000002,0.6279255020000001,0.68110275
855,549.6458332999998,0.6259566639999999,0.6846502
856,549.71875,0.642256298,0.6858246
857,549.7916667000002,0.659161029,0.68696964
858,549.8645832999998,0.666794666,0.68681663
859,549.9375,0.679145349,0.69284946
860,550.0104167000002,0.706564304,0.70036787
861,550.0833332999998,0.7448135490000001,0.7156622
862,550.15625,0.780445844,0.7392459
863,550.2291667000002,0.805967878,0.74036217
864,550.3020832999998,0.806185988,0.7480782
865,550.375,0.776785148,0.7514223
866,550.4479167000002,0.7318017059999998,0.6833651
867,550.5208332999998,0.687359545,0.6786536
868,550.59375,0.66108825,0.68619883
869,550.6666667000002,0.662739462,0.692905
870,550.7395832999998,0.6801122820000001,0.717205
871,550.8125,0.701683196,0.70863163
872,550.8854167000002,0.725252163,0.6963487
873,550.9583332999998,0.7406824590000002,0.7248619
874,551.03125,0.768475604,0.75805414
875,551.1041667000002,0.817944612,0.7705893
876,551.1770832999998,0.856446024,0.80503124
877,551.25,0.856318887,0.8181516
878,551.3229167000002,0.821696855,0.8263384
879,551.3958332999998,0.76518611,0.87908
880,551.46875,0.709152529,0.7407469
881,551.5416667000002,0.678973666,0.74592966
882,551.6145832999998,0.681820595,0.7587581
883,551.6875,0.699091426,0.77029234
884,551.7604167000002,0.707349372,0.7985778
885,551.8333332999998,0.7052545240000001,0.7619637
886,551.90625,0.7020255390000001,0.7383668
887,551.9791667000002,0.6969689790000001,0.7223997
888,552.0520832999998,0.6884353959999999,0.7083879
889,552.125,0.672970155,0.72274685
890,552.1979167000002,0.654128621,0.75185883
891,552.2708332999998,0.637966397,0.7508192
892,552.34375,0.623070653,0.7608466
893,552.4166667000002,0.6057173779999999,0.73327816
894,552.4895832999998,0.587626615,0.6662343
895,552.5625,0.5737565570000001,0.66943324
896,552.6354167000002,0.568028118,0.66743875
897,552.7083332999998,0.568299165,0.66566294
898,552.78125,0.568949399,0.6693546
899,552.8541667000002,0.56746808,0.66687524
900,552.9270832999998,0.567192678,0.66948605
901,553.0,0.5698933279999999,0.674002
902,553.0729167000002,0.575116201,0.6765332
903,553.1458332999998,0.581293333,0.68198866
904,553.21875,0.58557938,0.6895958
905,553.2916667000002,0.586689448,0.6935447
906,553.3645832999998,0.58440246,0.695687
907,553.4375,0.578340802,0.6710944
908,553.5104167000002,0.569418467,0.66983485
909,553.5833332999998,0.562674575,0.6719835
910,553.65625,0.563942123,0.6744649
911,553.7291667000002,0.573444748,0.6774972
912,553.8020832999998,0.586651723,0.6786061
913,553.875,0.6009773629999999,0.676644
914,553.9479167000002,0.615779265,0.68200713
915,554.0208332999998,0.6349666429999999,0.68551666
916,554.09375,0.661591177,0.68602145
917,554.1666667000002,0.6837320579999999,0.6917628
918,554.2395832999998,0.6909901959999999,0.70160484
919,554.3125,0.6889545709999999,0.7104858
920,554.3854167000002,0.680792264,0.7175368
921,554.4583332999998,0.666331943,0.6799105
922,554.53125,0.651011036,0.6775387
923,554.6041667000002,0.6495794220000001,0.6819862
924,554.6770832999998,0.666467625,0.6859073
925,554.75,0.6890152740000001,0.6863906
926,554.8229167000002,0.705380221,0.68209076
927,554.8958332999998,0.710434885,0.6842294
928,554.96875,0.711354988,0.68983954
929,555.0416667000002,0.72882075,0.6931271
930,555.1145832999998,0.7649923009999998,0.7003543
931,555.1875,0.7952781040000001,0.707359
932,555.2604167000002,0.804755983,0.7123547
933,555.3333332999998,0.789536226,0.718747
934,555.40625,0.755917785,0.71166635
935,555.4791667000002,0.7155588559999999,0.68150944
936,555.5520832999998,0.68253235,0.684812
937,555.625,0.668380845,0.6893904
938,555.6979167000002,0.6731594470000001,0.6919172
939,555.7708332999998,0.6892600809999999,0.69439346
940,555.84375,0.704675993,0.693708
941,555.9166667000002,0.723531605,0.70398164
942,555.9895832999998,0.771706618,0.7046547
943,556.0625,0.837958098,0.7106575
944,556.1354167000002,0.884464707,0.7177335
945,556.2083332999998,0.8960443629999999,0.73311895
946,556.28125,0.879747605,0.75287545
947,556.3541667000002,0.8446539740000001,0.7920657
948,556.4270832999998,0.8006210640000001,0.7386974
949,556.5,0.7553442560000001,0.6930348
950,556.5729167000002,0.7256742359999999,0.72124904
951,556.6458332999998,0.7423294020000002,0.73583496
952,556.71875,0.791131106,0.7360036
953,556.7916667000002,0.8238511439999999,0.7211656
954,556.8645832999998,0.8193497110000001,0.69397724
955,556.9375,0.789361091,0.702101
956,557.0104167000002,0.765010702,0.7232884
957,557.0833332999998,0.771514343,0.7355787
958,557.15625,0.792320028,0.7481786
959,557.2291667000002,0.7983097650000001,0.76166606
960,557.3020832999998,0.779032066,0.7776885
961,557.375,0.743151226,0.7981585
962,557.4479167000002,0.702049112,0.7022587
963,557.5208332999998,0.6672863410000001,0.67907315
964,557.59375,0.648286234,0.68541026
965,557.6666667000002,0.647173181,0.69203734
966,557.7395832999998,0.654282637,0.6975113
967,557.8125,0.661723525,0.68427235
968,557.8854167000002,0.664951761,0.68022656
969,557.9583332999998,0.66632009,0.69308984
970,558.03125,0.6787344129999999,0.70276016
971,558.1041667000002,0.70542627,0.71333563
972,558.1770832999998,0.7296502609999999,0.74779975
973,558.25,0.74108053,0.7666262
974,558.3229167000002,0.7396446359999999,0.76511246
975,558.3958332999998,0.722777459,0.7599204
976,558.46875,0.693329821,0.6811718
977,558.5416667000002,0.664547086,0.6763667
978,558.6145832999998,0.648016406,0.6845805
979,558.6875,0.6450915070000001,0.68648684
980,558.7604167000002,0.648446419,0.68614405
981,558.8333332999998,0.6496001029999999,0.6784822
982,558.90625,0.645863187,0.6797138
983,558.9791667000002,0.641772335,0.6832294
984,559.0520832999998,0.642773109,0.6891236
985,559.125,0.648825643,0.7012545
986,559.1979167000002,0.656089254,0.7074761
987,559.2708332999998,0.658953541,0.7172872
988,559.34375,0.653864201,0.7181428
989,559.4166667000002,0.641206944,0.6945367
990,559.4895832999998,0.622372119,0.6747123
991,559.5625,0.604476409,0.6790588
992,559.6354167000002,0.597746465,0.6881804
993,559.7083332999998,0.601978103,0.7078197
994,559.78125,0.611242606,0.7086049
995,559.8541667000002,0.620721889,0.68771434
996,559.9270832999998,0.624118452,0.6964298
997,560.0,0.625939783,0.69368076
998,560.0729167000002,0.629935654,0.69779426
999,560.1458332999998,0.631734374,0.70593953
1000,560.21875,0.629472355,0.71879077
1001,560.2916667000002,0.623530713,0.73231786
1002,560.3645832999998,0.614100551,0.742556
1003,560.4375,0.601209478,0.6951855
1004,560.5104167000002,0.587177288,0.6696683
1005,560.5833332999998,0.5778754220000001,0.6739649
1006,560.65625,0.578261801,0.67780197
1007,560.7291667000002,0.585864555,0.6852363
1008,560.8020832999998,0.59517979,0.6839561
1009,560.875,0.603842925,0.6822556
1010,560.9479167000002,0.614733845,0.68784755
1011,561.0208332999998,0.633235034,0.6973529
1012,561.09375,0.657759454,0.7071671
1013,561.1666667000002,0.682192192,0.7117524
1014,561.2395832999998,0.696284412,0.7128769
1015,561.3125,0.693913087,0.7119285
1016,561.3854167000002,0.677132689,0.70726216
1017,561.4583332999998,0.652092186,0.6803947
1018,561.53125,0.629115414,0.6815552
1019,561.6041667000002,0.61811134,0.68379337
1020,561.6770832999998,0.621435545,0.68573064
1021,561.75,0.634350699,0.6876235
1022,561.8229167000002,0.652084639,0.685434
1023,561.8958332999998,0.6675259920000001,0.6865212
1024,561.96875,0.683749959,0.6912506
1025,562.0416667000002,0.713003409,0.69873434
1026,562.1145832999998,0.753780841,0.7094211
1027,562.1875,0.7924532029999999,0.7222621
1028,562.2604167000002,0.813728819,0.72766626
1029,562.3333332999998,0.8070759259999999,0.7342703
1030,562.40625,0.771818542,0.73986983
1031,562.4791667000002,0.7257029220000001,0.69566226
1032,562.5520832999998,0.703272327,0.7006045
1033,562.625,0.7253571479999998,0.7069046
1034,562.6979167000002,0.769091922,0.704892
1035,562.7708332999998,0.79584447,0.7078954
1036,562.84375,0.797240524,0.6979827
1037,562.9166667000002,0.791770889,0.703607
1038,562.9895832999998,0.800172372,0.70628655
1039,563.0625,0.8241007990000001,0.7111868
1040,563.1354167000002,0.845360981,0.7104426
1041,563.2083332999998,0.8457689340000001,0.71505535
1042,563.28125,0.817098661,0.7294139
1043,563.3541667000002,0.771199237,0.7852078
1044,563.4270832999998,0.7303885640000001,0.76435477
1045,563.5,0.7060928209999999,0.69342047
1046,563.5729167000002,0.696567206,0.707676
1047,563.6458332999998,0.7056221709999999,0.71770954
1048,563.71875,0.728410688,0.7385764
1049,563.7916667000002,0.74967811,0.7191107
1050,563.8645832999998,0.756456683,0.7037163
1051,563.9375,0.750804156,0.74787223
1052,564.0104167000002,0.7743952409999999,0.74050397
1053,564.0833332999998,0.8240081090000001,0.7372753
1054,564.15625,0.8479847379999998,0.73880774
1055,564.2291667000002,0.832879259,0.74014467
1056,564.3020832999998,0.792113118,0.7546114
1057,564.375,0.742665247,0.77928984
1058,564.4479167000002,0.696614098,0.69819725
1059,564.5208332999998,0.662624925,0.67640746
1060,564.59375,0.6463273,0.68028826
1061,564.6666667000002,0.6461055689999999,0.6812116
1062,564.7395832999998,0.650878215,0.6844906
1063,564.8125,0.652649647,0.6796369
1064,564.8854167000002,0.651981734,0.67670465
1065,564.9583332999998,0.653099571,0.6806526
1066,565.03125,0.660573938,0.6800987
1067,565.1041667000002,0.67055913,0.6828434
1068,565.1770832999998,0.676348552,0.6847885
1069,565.25,0.6764970440000001,0.6864877
1070,565.3229167000002,0.670868488,0.69146013
1071,565.3958332999998,0.660413094,0.6925123
1072,565.46875,0.647250478,0.6777888
1073,565.5416667000002,0.634881202,0.68133396
1074,565.6145832999998,0.6281419189999999,0.6832758
1075,565.6875,0.629335787,0.6849486
1076,565.7604167000002,0.636211022,0.686547
1077,565.8333332999998,0.645507189,0.6855744
1078,565.90625,0.652550421,0.68766093
1079,565.9791667000002,0.658452155,0.6919386
1080,566.0520832999998,0.668469711,0.6957725
1081,566.125,0.6832043459999999,0.69852996
1082,566.1979167000002,0.695025855,0.703946
1083,566.2708332999998,0.6961764309999999,0.7178083
1084,566.34375,0.686826467,0.7435142
1085,566.4166667000002,0.672013512,0.73902714
1086,566.4895832999998,0.656054983,0.6973657
1087,566.5625,0.6466383960000001,0.71528304
1088,566.6354167000002,0.653543299,0.7291548
1089,566.7083332999998,0.672484002,0.72172713
1090,566.78125,0.683571919,0.72230995
1091,566.8541667000002,0.676407331,0.71396446
1092,566.9270832999998,0.6639786360000001,0.7357657
1093,567.0,0.662814604,0.74386597
1094,567.0729167000002,0.6739039029999999,0.7614282
1095,567.1458332999998,0.680383156,0.8049424
1096,567.21875,0.6782874609999999,0.8503117
1097,567.2916667000002,0.669481069,0.8812427
1098,567.3645832999998,0.651566689,0.91254395
1099,567.4375,0.6253005779999999,0.80478984
1100,567.5104167000002,0.600139255,0.72576237
1101,567.5833332999998,0.591666096,0.7560782
1102,567.65625,0.60414785,0.77134717
1103,567.7291667000002,0.6249267620000001,0.79996616
1104,567.8020832999998,0.6405027560000001,0.8576662
1105,567.875,0.667293289,0.8727715
1106,567.9479167000002,0.7253421430000001,0.8733191
1107,568.0208332999998,0.794030694,0.9082226
1108,568.09375,0.8460535220000001,0.9140126
1109,568.1666667000002,0.866662085,0.9021951
1110,568.2395832999998,0.8396166699999998,0.945635
1111,568.3125,0.782323224,1.007655
1112,568.3854167000002,0.7260084710000001,1.0183483
1113,568.4583332999998,0.67563176,0.75965744
1114,568.53125,0.637756653,0.72335446
1115,568.6041667000002,0.628259496,0.73766816
1116,568.6770832999998,0.643075042,0.7466473
1117,568.75,0.662682578,0.73553526
1118,568.8229167000002,0.6702327610000001,0.6921008
1119,568.8958332999998,0.661697457,0.68031013
1120,568.96875,0.650047599,0.6936397
1121,569.0416667000002,0.6538162710000001,0.6944253
1122,569.1145832999998,0.66882095,0.69887275
1123,569.1875,0.6758890879999999,0.71195
1124,569.2604167000002,0.672685148,0.7159107
1125,569.3333332999998,0.660996967,0.704931
1126,569.40625,0.640236305,0.6883158
1127,569.4791667000002,0.614206966,0.6629022
1128,569.5520832999998,0.594816158,0.6651508
1129,569.625,0.590721826,0.66847754
1130,569.6979167000002,0.599128665,0.67158663
1131,569.7708332999998,0.611921364,0.67458093
1132,569.84375,0.624161957,0.67607844
1133,569.9166667000002,0.633719965,0.67894006
1134,569.9895832999998,0.651950732,0.68253547
1135,570.0625,0.687846831,0.6853688
1136,570.1354167000002,0.723026556,0.6930366
1137,570.2083332999998,0.747239405,0.6963644
1138,570.28125,0.755470993,0.7037756
1139,570.3541667000002,0.7419816340000001,0.70992184
1140,570.4270832999998,0.713835943,0.69033825
1141,570.5,0.6830896040000001,0.6755245
1142,570.5729167000002,0.661384645,0.6769902
1143,570.6458332999998,0.653197313,0.6789946
1144,570.71875,0.655501812,0.6813095
1145,570.7916667000002,0.6630915629999999,0.6818384
1146,570.8645832999998,0.6725729490000001,0.6797916
1147,570.9375,0.682862803,0.68231356
1148,571.0104167000002,0.699025734,0.6848706
1149,571.0833332999998,0.722842246,0.685079
1150,571.15625,0.7415387069999999,0.68580806
1151,571.2291667000002,0.74357982,0.6869395
1152,571.3020832999998,0.729783168,0.68754244
1153,571.375,0.7052655179999999,0.68848133
1154,571.4479167000002,0.6756642759999999,0.67655224
1155,571.5208332999998,0.650840151,0.67244
1156,571.59375,0.640200832,0.6743965
1157,571.6666667000002,0.643869854,0.67674196
1158,571.7395832999998,0.654452478,0.6783967
1159,571.8125,0.667510875,0.6750806
1160,571.8854167000002,0.676487023,0.67742014
1161,571.9583332999998,0.681217266,0.6800242
1162,572.03125,0.6872858959999999,0.68194604
1163,572.1041667000002,0.693849543,0.6821128
1164,572.1770832999998,0.697117945,0.68246716
1165,572.25,0.6950641540000001,0.68451554
1166,572.3229167000002,0.688588997,0.6861116
1167,572.3958332999998,0.678959911,0.69096947
1168,572.46875,0.666833379,0.6797018
1169,572.5416667000002,0.6573042410000001,0.68210495
1170,572.6145832999998,0.655632312,0.68442506
1171,572.6875,0.660844941,0.6856775
1172,572.7604167000002,0.667793493,0.687333
1173,572.8333332999998,0.6712598240000001,0.68939143
1174,572.90625,0.669171589,0.6909056
1175,572.9791667000002,0.6730245709999999,0.69661397
1176,573.0520832999998,0.695199764,0.6994505
1177,573.125,0.7263924620000001,0.69988286
1178,573.1979167000002,0.7463053059999999,0.7006115
1179,573.2708332999998,0.744866935,0.70267373
1180,573.34375,0.7253900539999999,0.7102715
1181,573.4166667000002,0.697082667,0.70849293
1182,573.4895832999998,0.668388799,0.6835957
1183,573.5625,0.6469064370000001,0.68953943
1184,573.6354167000002,0.6404829679999999,0.70112836
1185,573.7083332999998,0.650921034,0.71000606
1186,573.78125,0.665649453,0.7300764
1187,573.8541667000002,0.675117601,0.7274166
1188,573.9270832999998,0.68545297,0.7175247
1189,574.0,0.695483785,0.72667307
1190,574.0729167000002,0.698168674,0.7421988
1191,574.1458332999998,0.6945454090000001,0.7667559
1192,574.21875,0.686706557,0.77949715
1193,574.2916667000002,0.673384368,0.77894557
1194,574.3645832999998,0.652648051,0.7766706
1195,574.4375,0.625758275,0.7053793
1196,574.5104167000002,0.599590915,0.67729986
1197,574.5833332999998,0.582961246,0.6828309
1198,574.65625,0.58080328,0.6926572
1199,574.7291667000002,0.5891650310000001,0.7036892
1200,574.8020832999998,0.601523355,0.71202475
1201,574.875,0.6156705729999999,0.7034203
1202,574.9479167000002,0.635126952,0.7170061
1203,575.0208332999998,0.6622357729999999,0.7447387
1204,575.09375,0.7004012190000001,0.78401566
1205,575.1666667000002,0.7440956559999999,0.8079502
1206,575.2395832999998,0.7697184229999998,0.80667627
1207,575.3125,0.762060999,0.80326533
1208,575.3854167000002,0.724819071,0.81219274
1209,575.4583332999998,0.6776568820000001,0.708255
1210,575.53125,0.64454036,0.68986773
1211,575.6041667000002,0.638958539,0.7085562
1212,575.6770832999998,0.6580650579999999,0.7073475
1213,575.75,0.68308863,0.7099476
1214,575.8229167000002,0.69621112,0.6983528
1215,575.8958332999998,0.6980039920000001,0.7102899
1216,575.96875,0.71394249,0.720122
1217,576.0416667000002,0.7525626529999999,0.71265274
1218,576.1145832999998,0.7812141029999999,0.7202836
1219,576.1875,0.7796802290000001,0.7439999
1220,576.2604167000002,0.759931701,0.7860736
1221,576.3333332999998,0.737004741,0.8077091
1222,576.40625,0.7125602459999999,0.76986605
1223,576.4791667000002,0.6813099109999999,0.6848395
1224,576.5520832999998,0.652311391,0.6866263
1225,576.625,0.64427582,0.698148
1226,576.6979167000002,0.658911591,0.7001963
1227,576.7708332999998,0.679569663,0.70308346
1228,576.84375,0.694107558,0.6954266
1229,576.9166667000002,0.706757489,0.70896673
1230,576.9895832999998,0.7412505800000001,0.72683483
1231,577.0625,0.8035783120000001,0.7414774
1232,577.1354167000002,0.8654279040000001,0.74846375
1233,577.2083332999998,0.8893606000000001,0.7645521
1234,577.28125,0.86729478,0.79934967
1235,577.3541667000002,0.821098488,0.8102316
1236,577.4270832999998,0.764918975,0.7567305
1237,577.5,0.7114588820000001,0.6893076
1238,577.5729167000002,0.680058743,0.69379866
1239,577.6458332999998,0.67500474,0.69902617
1240,577.71875,0.681407764,0.69890153
1241,577.7916667000002,0.6857462679999999,0.6939794
1242,577.8645832999998,0.682689579,0.6829801
1243,577.9375,0.6764100479999999,0.68520045
1244,578.0104167000002,0.674204059,0.7011234
1245,578.0833332999998,0.686301807,0.71432394
1246,578.15625,0.711817968,0.713401
1247,578.2291667000002,0.727527101,0.7153716
1248,578.3020832999998,0.7199290340000002,0.72634065
1249,578.375,0.696040276,0.73648024
1250,578.4479167000002,0.667870676,0.6808609
1251,578.5208332999998,0.6439670820000001,0.6701755
1252,578.59375,0.629775416,0.67341435
1253,578.6666667000002,0.628052721,0.67917496
1254,578.7395832999998,0.63703404,0.681037
1255,578.8125,0.649595653,0.6798352
1256,578.8854167000002,0.658695897,0.6814992
1257,578.9583332999998,0.6723161009999999,0.68544084
1258,579.03125,0.6970141790000001,0.6906799
1259,579.1041667000002,0.7243958899999999,0.69809645
1260,579.1770832999998,0.7443808780000001,0.7031476
1261,579.25,0.749219609,0.7098973
1262,579.3229167000002,0.7376454440000001,0.72015023
1263,579.3958332999998,0.71607768,0.70556366
1264,579.46875,0.689653973,0.6716774
1265,579.5416667000002,0.663900775,0.67177176
1266,579.6145832999998,0.6463818889999999,0.6739104
1267,579.6875,0.639817855,0.67465085
1268,579.7604167000002,0.639981994,0.6785762
1269,579.8333332999998,0.642135045,0.6768641
1270,579.90625,0.644539696,0.67687273
1271,579.9791667000002,0.6486754889999999,0.6775319
1272,580.0520832999998,0.6540726139999999,0.6797366
1273,580.125,0.65797233,0.68640816
1274,580.1979167000002,0.6618887170000001,0.6922353
1275,580.2708332999998,0.66397398,0.69615185
1276,580.34375,0.660572206,0.6952243
1277,580.4166667000002,0.649454058,0.69135284
1278,580.4895832999998,0.63247277,0.671412
1279,580.5625,0.616758578,0.6728088
1280,580.6354167000002,0.60811141,0.67581487
1281,580.7083332999998,0.606724555,0.6778037
1282,580.78125,0.607804526,0.6793521
1283,580.8541667000002,0.608563503,0.6767896
1284,580.9270832999998,0.609647881,0.67956483
1285,581.0,0.6114493329999999,0.6800315
1286,581.0729167000002,0.614175362,0.6819634
1287,581.1458332999998,0.6162948629999999,0.6832932
1288,581.21875,0.616024231,0.6869971
1289,581.2916667000002,0.612753722,0.6984598
1290,581.3645832999998,0.608107551,0.7048364
1291,581.4375,0.6032781070000001,0.684483
1292,581.5104167000002,0.59719704,0.6871447
1293,581.5833332999998,0.590378913,0.688138
1294,581.65625,0.588004509,0.6884157
1295,581.7291667000002,0.594629149,0.69100404
1296,581.8020832999998,0.608728594,0.69091207
1297,581.875,0.6244285970000001,0.6925815
1298,581.9479167000002,0.637225,0.69511306
1299,582.0208332999998,0.659943916,0.6968705
1300,582.09375,0.693749705,0.7030074
1301,582.1666667000002,0.729272035,0.712672
