,Time (d),PO4_meas_PCA (gPm3),PO4_pred_PCA (gP/m3)
3144,552.7291667000002,5.004972752,5.062816
3145,552.75,5.004084526000001,5.058662
3146,552.7708332999998,5.003075126000001,5.0561833
3147,552.7916667000002,5.002180255,5.056987
3148,552.8125,5.001468215,5.0603986
3149,552.8333332999998,5.000847682,5.0644417
3150,552.8541667000002,5.00008751,5.0677905
3151,552.875,4.998868161,5.0701103
3152,552.8958332999998,4.996868262,5.0713954
3153,552.9166667000002,4.993842789,5.0715804
3154,552.9375,4.989642684,5.070595
3155,552.9583332999998,4.98427564,5.06839
3156,552.9791667000002,4.977877586,5.065197
3157,553.0,4.970575333,5.0613527
3158,553.0208332999998,4.962506323,5.0566587
3159,553.0416667000002,4.95383368,5.050673
3160,553.0625,4.944792724,5.0435176
3161,553.0833332999998,4.935652732,5.0357475
3162,553.1041667000002,4.926684522,5.0276575
3163,553.125,4.91818332,5.019274
3164,553.1458332999998,4.91046778,5.010878
3165,553.1666667000002,4.903832458,5.002964
3166,553.1875,4.89850858,4.99596
3167,553.2083332999998,4.894651818,4.9901237
3168,553.2291667000002,4.892352403,4.985403
3169,553.25,4.891658136,4.9816084
3170,553.2708332999998,4.8925786360000005,4.978741
3171,553.2916667000002,4.895093138,4.976918
3172,553.3125,4.899180933,4.9759126
3173,553.3333332999998,4.904856835,4.9752674
3174,553.3541667000002,4.912138062,4.97444
3175,553.375,4.9210757,4.973277
3176,553.3958332999998,4.931691596,4.975774
3177,553.4166667000002,4.943958254,4.9876924
3178,553.4375,4.957707259,5.00896
3179,553.4583332999998,4.972664301,5.0352354
3180,553.4791667000002,4.988514713,5.0613413
3181,553.5,5.004841708,5.0834217
3182,553.5208332999998,5.021162178,5.1008544
3183,553.5416667000002,5.03691164,5.114963
3184,553.5625,5.051484693,5.1270514
3185,553.5833332999998,5.0642509780000005,5.1376004
3186,553.6041667000002,5.074631098999999,5.146864
3187,553.625,5.082235528,5.154932
3188,553.6458332999998,5.086909734,5.1611013
3189,553.6666667000002,5.088588691,5.1643534
3190,553.6875,5.08731089,5.164054
3191,553.7083332999998,5.083207115,5.160163
3192,553.7291667000002,5.076596071,5.1537476
3193,553.75,5.067864607,5.1463876
3194,553.7708332999998,5.057381202,5.139244
3195,553.7916667000002,5.04544274,5.13291
3196,553.8125,5.032246111,5.1266847
3197,553.8333332999998,5.017934691000001,5.119328
3198,553.8541667000002,5.002649225,5.110274
3199,553.875,4.986546579,5.0996666
3200,553.8958332999998,4.969807844,5.0879436
3201,553.9166667000002,4.952626483,5.075499
3202,553.9375,4.935186143,5.0628858
3203,553.9583332999998,4.917546817,5.0506105
3204,553.9791667000002,4.899622114,5.0384994
3205,554.0,4.881273108999999,5.0259404
3206,554.0208332999998,4.862401149,5.012525
3207,554.0416667000002,4.842967477,4.998145
3208,554.0625,4.822998125,4.9824963
3209,554.0833332999998,4.802695101,4.965153
3210,554.1041667000002,4.782480922,4.9462137
3211,554.125,4.763006037,4.926284
3212,554.1458332999998,4.745062172,4.906795
3213,554.1666667000002,4.729277372,4.889324
3214,554.1875,4.715995745,4.8742995
3215,554.2083332999998,4.705381773,4.8613205
3216,554.2291667000002,4.697444885,4.850093
3217,554.25,4.692070802,4.8405633
3218,554.2708332999998,4.688998925,4.832649
3219,554.2916667000002,4.687835964,4.826125
3220,554.3125,4.68842808,4.820808
3221,554.3333332999998,4.690599113,4.8167067
3222,554.3541667000002,4.69422972,4.813159
3223,554.375,4.699301922,4.8095593
3224,554.3958332999998,4.705859166000001,4.8090177
3225,554.4166667000002,4.713888526,4.816447
3226,554.4375,4.723177716,4.8320756
3227,554.4583332999998,4.733441621,4.852567
3228,554.4791667000002,4.744436701000001,4.8731227
3229,554.5,4.755815459,4.8896484
3230,554.5208332999998,4.766994962,4.9017835
3231,554.5416667000002,4.777271614,4.911283
3232,554.5625,4.785938826000001,4.9190807
3233,554.5833332999998,4.792277667,4.9248853
3234,554.6041667000002,4.795671191,4.9284816
3235,554.625,4.795755098,4.929921
3236,554.6458332999998,4.792534141,4.929199
3237,554.6666667000002,4.786209969,4.9263053
3238,554.6875,4.777107778,4.920645
3239,554.7083332999998,4.765635649,4.9115505
3240,554.7291667000002,4.752327216,4.8999367
3241,554.75,4.737701774,4.8876996
3242,554.7708332999998,4.722131064,4.876023
3243,554.7916667000002,4.705969914,4.865173
3244,554.8125,4.689643503,4.85482
3245,554.8333332999998,4.673516424,4.8445973
3246,554.8541667000002,4.657801134,4.8338394
3247,554.875,4.642728475,4.821895
3248,554.8958332999998,4.628570797,4.809554
3249,554.9166667000002,4.615420277,4.798217
3250,554.9375,4.603128288,4.7885933
3251,554.9583332999998,4.59132789,4.7805734
3252,554.9791667000002,4.579497175,4.7729735
3253,555.0,4.567083964,4.7642627
3254,555.0208332999998,4.553619341,4.7537937
3255,555.0416667000002,4.5388131430000005,4.74163
3256,555.0625,4.522639015,4.727984
3257,555.0833332999998,4.505367843999999,4.7130337
3258,555.1041667000002,4.487527205,4.697135
3259,555.125,4.469744452,4.680814
3260,555.1458332999998,4.452613391,4.664455
3261,555.1666667000002,4.43665004,4.648321
3262,555.1875,4.422279789,4.632644
3263,555.2083332999998,4.409873126,4.617695
3264,555.2291667000002,4.399749226,4.6040797
3265,555.25,4.392152014,4.5924745
3266,555.2708332999998,4.38718315,4.5830026
3267,555.2916667000002,4.384989335,4.5753527
3268,555.3125,4.38562445,4.569306
3269,555.3333332999998,4.389108219,4.564728
3270,555.3541667000002,4.395432785,4.5616784
3271,555.375,4.404410578999999,4.5605006
3272,555.3958332999998,4.416016989,4.5641932
3273,555.4166667000002,4.430169548,4.577084
3274,555.4375,4.446494428,4.598795
3275,555.4583332999998,4.464464075,4.625567
3276,555.4791667000002,4.483532909,4.6528974
3277,555.5,4.503267695,4.677263
3278,555.5208332999998,4.523381725,4.6972017
3279,555.5416667000002,4.5433409430000005,4.7128077
3280,555.5625,4.5622153910000005,4.726162
3281,555.5833332999998,4.579151999,4.7392335
3282,555.6041667000002,4.593611985,4.752192
3283,555.625,4.605293487,4.764168
3284,555.6458332999998,4.61403322,4.7741547
3285,555.6666667000002,4.619771849,4.781477
3286,555.6875,4.622513415,4.785403
3287,555.7083332999998,4.622298685,4.7853227
3288,555.7291667000002,4.619276612,4.7818937
3289,555.75,4.613723664,4.7764883
3290,555.7708332999998,4.6059479780000006,4.769952
3291,555.7916667000002,4.596302071,4.762569
3292,555.8125,4.585216104,4.754597
3293,555.8333332999998,4.573073696,4.746352
3294,555.8541667000002,4.560110281,4.7382627
3295,555.875,4.5463108530000005,4.73067
3296,555.8958332999998,4.53141058,4.7231474
3297,555.9166667000002,4.514895669,4.714767
3298,555.9375,4.496071497,4.7040524
3299,555.9583332999998,4.474322737,4.6895146
3300,555.9791667000002,4.449497625,4.671208
3301,556.0,4.42185112,4.6501756
3302,556.0208332999998,4.391887412,4.6269727
3303,556.0416667000002,4.360264356,4.601664
3304,556.0625,4.3276839360000015,4.5739217
3305,556.0833332999998,4.295058485,4.543553
3306,556.1041667000002,4.2635234560000015,4.5121284
3307,556.125,4.2339294710000015,4.4819903
3308,556.1458332999998,4.206725405,4.4540005
3309,556.1666667000002,4.18223105,4.427844
3310,556.1875,4.160717645,4.4035
3311,556.2083332999998,4.142279585,4.3813615
3312,556.2291667000002,4.126823922,4.3614283
3313,556.25,4.114210859,4.34336
3314,556.2708332999998,4.104315814,4.327081
3315,556.2916667000002,4.097027788,4.31272
3316,556.3125,4.092231442,4.3005705
3317,556.3333332999998,4.089784454,4.2908363
3318,556.3541667000002,4.089483957,4.2834697
3319,556.375,4.091135813,4.278434
3320,556.3958332999998,4.094587942,4.2778444
3321,556.4166667000002,4.099722443,4.2847323
3322,556.4375,4.106372667,4.2978764
3323,556.4583332999998,4.114353522,4.313465
3324,556.4791667000002,4.123501799,4.3275347
3325,556.5,4.133555907,4.337539
3326,556.5208332999998,4.1439709439999985,4.344686
3327,556.5416667000002,4.1539621460000005,4.3513803
3328,556.5625,4.162578807,4.357968
3329,556.5833332999998,4.168692534,4.3631506
3330,556.6041667000002,4.171189548,4.3660197
3331,556.625,4.169290887,4.3662295
3332,556.6458332999998,4.1626957660000015,4.3632684
3333,556.6666667000002,4.151553168,4.356623
3334,556.6875,4.136325703,4.345638
3335,556.7083332999998,4.117860747,4.329989
3336,556.7291667000002,4.097253302,4.3113823
3337,556.75,4.075680371,4.2925663
3338,556.7708332999998,4.054185623,4.275502
3339,556.7916667000002,4.033635473,4.2610703
3340,556.8125,4.014716314,4.248735
3341,556.8333332999998,3.997968277,4.237493
3342,556.8541667000002,3.98375591,4.2266407
3343,556.875,3.972380113,4.215942
3344,556.8958332999998,3.9640350410000003,4.20638
3345,556.9166667000002,3.958686122,4.1992307
3346,556.9375,3.956040337,4.1953697
3347,556.9583332999998,3.955567858,4.194922
3348,556.9791667000002,3.95659433,4.1967587
3349,557.0,3.958385315,4.199251
3350,557.0208332999998,3.960255395,4.2012725
3351,557.0416667000002,3.961646333,4.202304
3352,557.0625,3.962313347,4.2024827
3353,557.0833332999998,3.9622854490000003,4.202221
3354,557.1041667000002,3.9618710570000006,4.2015615
3355,557.125,3.961567519,4.2004046
3356,557.1458332999998,3.961967745,4.19845
3357,557.1666667000002,3.9637002830000005,4.195594
3358,557.1875,3.9673388659999995,4.1931376
3359,557.2083332999998,3.973341607,4.192822
3360,557.2291667000002,3.9820631389999996,4.1952586
3361,557.25,3.9937790730000002,4.2002234
3362,557.2708332999998,4.008691625,4.2072177
3363,557.2916667000002,4.026921429,4.215895
3364,557.3125,4.048388994,4.226352
3365,557.3333332999998,4.07301363,4.238796
3366,557.3541667000002,4.100448082,4.2538023
3367,557.375,4.1304705839999984,4.27186
3368,557.3958332999998,4.163129152,4.2955976
3369,557.4166667000002,4.198351803,4.328636
3370,557.4375,4.23555532,4.3698497
3371,557.4583332999998,4.273995804,4.414948
3372,557.4791667000002,4.312970107,4.4594145
3373,557.5,4.351898688,4.500072
3374,557.5208332999998,4.390263137,4.5365324
3375,557.5416667000002,4.42760118,4.5698915
3376,557.5625,4.463522124,4.6010075
3377,557.5833332999998,4.497567469,4.6300526
3378,557.6041667000002,4.529231505,4.657159
3379,557.625,4.558103931000001,4.68245
3380,557.6458332999998,4.584057811,4.705931
3381,557.6666667000002,4.607146693,4.727601
3382,557.6875,4.627645011,4.7470093
3383,557.7083332999998,4.645875762,4.7637243
3384,557.7291667000002,4.662133326,4.7783175
3385,557.75,4.67678386,4.7919555
3386,557.7708332999998,4.69026482,4.8056073
3387,557.7916667000002,4.702927907,4.819853
3388,557.8125,4.715145988,4.834312
3389,557.8333332999998,4.727239255,4.8482647
3390,557.8541667000002,4.739498504,4.8614182
3391,557.875,4.7521254,4.8739414
3392,557.8958332999998,4.76519092,4.886254
3393,557.9166667000002,4.778609122,4.898692
3394,557.9375,4.792109832,4.9115753
3395,557.9583332999998,4.805360478,4.9249687
3396,557.9791667000002,4.818047997,4.938078
3397,558.0,4.82984056,4.949843
3398,558.0208332999998,4.840430909,4.960157
3399,558.0416667000002,4.849736094,4.969391
3400,558.0625,4.85793853,4.976882
3401,558.0833332999998,4.865324078,4.9816446
3402,558.1041667000002,4.872223092,4.9847116
3403,558.125,4.879094877,4.987902
3404,558.1458332999998,4.886470982,4.991767
3405,558.1666667000002,4.894826837,4.996078
3406,558.1875,4.904475615,5.001038
3407,558.2083332999998,4.9155605000000016,5.007174
3408,558.2291667000002,4.928100798,5.014732
3409,558.25,4.942068966,5.023656
3410,558.2708332999998,4.957458014,5.033594
3411,558.2916667000002,4.9743206760000005,5.0441546
3412,558.3125,4.9927897,5.0548778
3413,558.3333332999998,5.0129790210000005,5.0654488
3414,558.3541667000002,5.034947823,5.0760946
3415,558.375,5.058739294,5.0874286
3416,558.3958332999998,5.084459504,5.1029773
3417,558.4166667000002,5.112069691,5.127397
3418,558.4375,5.141318957,5.1601105
3419,558.4583332999998,5.171850983,5.1970506
3420,558.4791667000002,5.203307339,5.2335753
3421,558.5,5.235246704,5.266302
3422,558.5208332999998,5.267077922,5.2949286
3423,558.5416667000002,5.298177544,5.3208127
3424,558.5625,5.327892302,5.34528
3425,558.5833332999998,5.355642898,5.368804
3426,558.6041667000002,5.380962791,5.3912225
3427,558.625,5.40355997,5.4121165
3428,558.6458332999998,5.423315166,5.4308915
3429,558.6666667000002,5.440192962,5.4470396
3430,558.6875,5.454199135,5.4602838
3431,558.7083332999998,5.465511167000001,5.4705477
3432,558.7291667000002,5.47454988,5.478235
3433,558.75,5.481671347000001,5.484144
3434,558.7708332999998,5.487268828,5.4891734
3435,558.7916667000002,5.491714504,5.4942265
3436,558.8125,5.495345483,5.4996724
3437,558.8333332999998,5.498490761,5.5053945
3438,558.8541667000002,5.501422036,5.510792
3439,558.875,5.504319499,5.5152264
3440,558.8958332999998,5.507241187000001,5.5187726
3441,558.9166667000002,5.510133516000002,5.5218706
3442,558.9375,5.512862734,5.5246882
3443,558.9583332999998,5.515240222999999,5.527105
3444,558.9791667000002,5.517029299,5.52899
3445,559.0,5.51807992,5.5302076
3446,559.0208332999998,5.518228287,5.530614
3447,559.0416667000002,5.5173991560000015,5.5300174
3448,559.0625,5.515620717999999,5.52858
3449,559.0833332999998,5.513017989,5.526598
3450,559.1041667000002,5.509762978,5.5239778
3451,559.125,5.506052857999999,5.5204315
3452,559.1458332999998,5.502107335,5.515976
3453,559.1666667000002,5.4981572970000006,5.5108995
3454,559.1875,5.494449676,5.505534
3455,559.2083332999998,5.491258402000001,5.5001726
3456,559.2291667000002,5.488811359,5.495214
3457,559.25,5.487379065,5.491018
3458,559.2708332999998,5.487168794,5.487762
3459,559.2916667000002,5.4883349710000005,5.48544
3460,559.3125,5.490988829,5.48386
3461,559.3333332999998,5.495180994,5.482732
3462,559.3541667000002,5.50101097,5.481242
3463,559.375,5.508618041,5.478735
3464,559.3958332999998,5.51823904,5.478374
3465,559.4166667000002,5.529998251,5.485581
3466,559.4375,5.543713769,5.5015583
3467,559.4583332999998,5.559041933,5.523601
3468,559.4791667000002,5.575670212,5.547185
3469,559.5,5.593202039,5.56818
3470,559.5208332999998,5.61099866,5.5854573
3471,559.5416667000002,5.62816729,5.5999074
3472,559.5625,5.643775412,5.612437
3473,559.5833332999998,5.657012752000001,5.623213
3474,559.6041667000002,5.667082774,5.631927
3475,559.625,5.673464485,5.6380057
3476,559.6458332999998,5.6758427089999985,5.641253
3477,559.6666667000002,5.6742776039999985,5.6416645
3478,559.6875,5.669054546,5.639006
3479,559.7083332999998,5.660528817,5.6329985
3480,559.7291667000002,5.649212565,5.6241145
3481,559.75,5.635452117000001,5.613434
3482,559.7708332999998,5.61950264,5.601738
3483,559.7916667000002,5.601514296,5.5894556
3484,559.8125,5.581675298,5.5761156
3485,559.8333332999998,5.560422898,5.5609927
3486,559.8541667000002,5.538550017,5.5446415
3487,559.875,5.516747935,5.5284705
3488,559.8958332999998,5.495336775,5.5128846
3489,559.9166667000002,5.474436694,5.4973574
3490,559.9375,5.454066582,5.481689
3491,559.9583332999998,5.434058109,5.466092
3492,559.9791667000002,5.4140788010000005,5.4504275
3493,560.0,5.393887874,5.434188
3494,560.0208332999998,5.373492069,5.417354
3495,560.0416667000002,5.353055928,5.400325
3496,560.0625,5.332797488,5.3832474
3497,560.0833332999998,5.31301085,5.366018
3498,560.1041667000002,5.294020115,5.348677
3499,560.125,5.276161848,5.331447
3500,560.1458332999998,5.25972182,5.3148103
3501,560.1666667000002,5.244878092,5.299266
3502,560.1875,5.231706276000001,5.2849298
3503,560.2083332999998,5.220262374,5.271666
3504,560.2291667000002,5.210600624,5.2596087
3505,560.25,5.202711033,5.2490497
3506,560.2708332999998,5.196533833,5.2398562
3507,560.2916667000002,5.191988466000001,5.231594
3508,560.3125,5.189043535,5.223652
3509,560.3333332999998,5.187706976,5.215549
3510,560.3541667000002,5.1879646280000005,5.2074547
3511,560.375,5.189798056,5.2000065
3512,560.3958332999998,5.193177913,5.1969204
3513,560.4166667000002,5.198084932,5.203224
3514,560.4375,5.204371503,5.218394
3515,560.4583332999998,5.211747337,5.238084
3516,560.4791667000002,5.219824568,5.2573457
3517,560.5,5.228158802,5.272531
3518,560.5208332999998,5.236268346,5.2831073
3519,560.5416667000002,5.243614966,5.2903576
3520,560.5625,5.249614556,5.2957993
3521,560.5833332999998,5.2537995230000005,5.3001847
3522,560.6041667000002,5.255762719,5.3031597
3523,560.625,5.255183839,5.3038073
3524,560.6458332999998,5.251904799999998,5.301903
3525,560.6666667000002,5.245989325,5.2978044
3526,560.6875,5.237658601000001,5.291477
3527,560.7083332999998,5.227210766000001,5.2826104
3528,560.7291667000002,5.214990681000001,5.2714934
3529,560.75,5.201312631,5.258984
3530,560.7708332999998,5.186434874,5.2463045
3531,560.7916667000002,5.1705794,5.234529
3532,560.8125,5.153976915,5.223618
3533,560.8333332999998,5.136843181000001,5.212927
3534,560.8541667000002,5.119362933000001,5.2020435
3535,560.875,5.101587747,5.190924
3536,560.8958332999998,5.083367324,5.1791162
3537,560.9166667000002,5.064493298,5.165856
3538,560.9375,5.04479087,5.151079
3539,560.9583332999998,5.024133182,5.135185
3540,560.9791667000002,5.002486923999999,5.1184525
3541,561.0,4.979929539,5.100941
3542,561.0208332999998,4.956642959,5.082629
3543,561.0416667000002,4.932906705,5.063561
3544,561.0625,4.909071986,5.0439715
3545,561.0833332999998,4.8854724130000005,5.0241933
3546,561.1041667000002,4.862396425,5.0043955
3547,561.125,4.840132707,4.9846325
3548,561.1458332999998,4.818997971,4.965143
3549,561.1666667000002,4.799318853,4.946314
3550,561.1875,4.781443891,4.928549
3551,561.2083332999998,4.76560415,4.912215
3552,561.2291667000002,4.752077263,4.8974724
3553,561.25,4.741071235,4.884469
3554,561.2708332999998,4.732738957,4.8733387
3555,561.2916667000002,4.727156685,4.864176
3556,561.3125,4.724348711,4.8566256
3557,561.3333332999998,4.724352551,4.850102
3558,561.3541667000002,4.727175964,4.844278
3559,561.375,4.732802477,4.839361
3560,561.3958332999998,4.741213724,4.839228
3561,561.4166667000002,4.752283164,4.849164
3562,561.4375,4.765700347,4.8688374
3563,561.4583332999998,4.780983465,4.894016
3564,561.4791667000002,4.797546681,4.9198084
3565,561.5,4.8147915580000005,4.9425764
3566,561.5208332999998,4.832144023,4.961296
3567,561.5416667000002,4.848994949,4.976522
3568,561.5625,4.864700175,4.989185
3569,561.5833332999998,4.878589262,4.999789
3570,561.6041667000002,4.890066917,5.0086694
3571,561.625,4.898729305,5.0159917
3572,561.6458332999998,4.904502911,5.0218287
3573,561.6666667000002,4.907485209,5.02627
3574,561.6875,4.907885635,5.0286875
3575,561.7083332999998,4.9058987510000005,5.028208
3576,561.7291667000002,4.901660369,5.024704
3577,561.75,4.895297512,5.018789
3578,561.7708332999998,4.887024283,5.0120945
3579,561.7916667000002,4.877144428,5.0063396
3580,561.8125,4.865914092,5.0010915
3581,561.8333332999998,4.853660063,4.9945927
3582,561.8541667000002,4.840816691000001,4.98636
3583,561.875,4.8277692960000005,4.9772134
3584,561.8958332999998,4.814737271,4.967968
3585,561.9166667000002,4.801726324,4.9589424
3586,561.9375,4.78853994,4.949661
3587,561.9583332999998,4.774898417,4.939306
3588,561.9791667000002,4.7605313460000005,4.9276724
3589,562.0,4.74520562,4.9149437
3590,562.0208332999998,4.72879283,4.901299
3591,562.0416667000002,4.711300343,4.8867984
3592,562.0625,4.692856696000001,4.871162
3593,562.0833332999998,4.673750135,4.8540516
3594,562.1041667000002,4.65443216,4.8359356
3595,562.125,4.635342554,4.8177476
3596,562.1458332999998,4.616831666,4.799908
3597,562.1666667000002,4.599238006,4.7824116
3598,562.1875,4.582919555,4.765488
3599,562.2083332999998,4.568186774,4.7495937
3600,562.2291667000002,4.55527492,4.734891
3601,562.25,4.544402833,4.7212996
3602,562.2708332999998,4.535794262,4.70882
3603,562.2916667000002,4.52966411,4.6975613
3604,562.3125,4.526224847,4.6873097
3605,562.3333332999998,4.52571414,4.67778
3606,562.3541667000002,4.528351598,4.6694765
3607,562.375,4.534191755,4.6634336
3608,562.3958332999998,4.543395597,4.6627617
3609,562.4166667000002,4.555873407,4.671623
3610,562.4375,4.570847997,4.6901827
3611,562.4583332999998,4.587250795,4.715128
3612,562.4791667000002,4.604169198999999,4.7408504
3613,562.5,4.620610307,4.7621336
3614,562.5208332999998,4.63531429,4.7780404
3615,562.5416667000002,4.647065218,4.790068
3616,562.5625,4.654867575,4.7991877
3617,562.5833332999998,4.658060702,4.805249
3618,562.6041667000002,4.65634949,4.807643
3619,562.625,4.64978824,4.8058686
3620,562.6458332999998,4.638671679,4.7994647
3621,562.6666667000002,4.623529862,4.7881885
3622,562.6875,4.605191504,4.772649
3623,562.7083332999998,4.58463327,4.7540684
3624,562.7291667000002,4.562768669,4.7338166
3625,562.75,4.540402266,4.713143
3626,562.7708332999998,4.518179285,4.6933784
3627,562.7916667000002,4.496528833999999,4.6756325
3628,562.8125,4.475637636,4.6597257
3629,562.8333332999998,4.455534967,4.6447406
3630,562.8541667000002,4.436160745,4.6302915
3631,562.875,4.417341802,4.6165085
3632,562.8958332999998,4.39881947,4.6034083
3633,562.9166667000002,4.380222441,4.590715
3634,562.9375,4.361071757,4.5774665
3635,562.9583332999998,4.340991596,4.5624747
3636,562.9791667000002,4.3198637810000005,4.545776
3637,563.0,4.297727515,4.5281496
3638,563.0208332999998,4.274722915,4.50993
3639,563.0416667000002,4.251127312,4.491035
3640,563.0625,4.227346444,4.4713726
3641,563.0833332999998,4.203810834,4.4510326
3642,563.1041667000002,4.180928135,4.4301405
3643,563.125,4.159098883,4.408829
3644,563.1458332999998,4.138743131,4.3874125
3645,563.1666667000002,4.120343722,4.366359
3646,563.1875,4.104414895,4.346652
3647,563.2083332999998,4.091318209,4.3292837
3648,563.2291667000002,4.081263744,4.313571
3649,563.25,4.074551059,4.2981353
3650,563.2708332999998,4.071433461,4.284204
3651,563.2916667000002,4.071870618,4.2739787
3652,563.3125,4.07565051,4.2671432
3653,563.3333332999998,4.082493983,4.2621512
3654,563.3541667000002,4.091826273,4.259809
3655,563.375,4.102923369,4.2617536
3656,563.3958332999998,4.1152201910000015,4.2699957
3657,563.4166667000002,4.128165084,4.286474
3658,563.4375,4.141093671,4.3088226
3659,563.4583332999998,4.1534757110000005,4.3326006
3660,563.4791667000002,4.165051863,4.3531103
3661,563.5,4.1756591689999984,4.3669634
3662,563.5208332999998,4.185116733,4.3752327
3663,563.5416667000002,4.193296013,4.381007
3664,563.5625,4.2000491460000005,4.3857985
3665,563.5833332999998,4.205119367,4.3893757
3666,563.6041667000002,4.208165272,4.390934
3667,563.625,4.208791158,4.3898873
3668,563.6458332999998,4.206748374,4.38677
3669,563.6666667000002,4.20206872,4.382527
3670,563.6875,4.195026525,4.377263
3671,563.7083332999998,4.186013143,4.3706136
3672,563.7291667000002,4.175442975,4.3624744
3673,563.75,4.163689633,4.3532043
3674,563.7708332999998,4.151137948,4.343732
3675,563.7916667000002,4.138143757,4.335022
3676,563.8125,4.125036999,4.3260045
3677,563.8333332999998,4.112393399,4.314815
3678,563.8541667000002,4.101014054,4.302827
3679,563.875,4.0914818010000005,4.293003
3680,563.8958332999998,4.083939545,4.286991
3681,563.9166667000002,4.078058205,4.284869
3682,563.9375,4.073137172,4.2852507
3683,563.9583332999998,4.068275513,4.286277
3684,563.9791667000002,4.062560042,4.2861347
3685,564.0,4.055309905,4.2834272
3686,564.0208332999998,4.0462761710000015,4.2779555
3687,564.0416667000002,4.0357196580000005,4.2702937
3688,564.0625,4.024332516,4.261125
3689,564.0833332999998,4.013074112,4.2511024
3690,564.1041667000002,4.0029715060000015,4.240943
3691,564.125,3.994973859,4.231419
3692,564.1458332999998,3.989841608,4.2233896
3693,564.1666667000002,3.9881054080000005,4.217625
3694,564.1875,3.990074593,4.214689
3695,564.2083332999998,3.9958982249999995,4.2148266
3696,564.2291667000002,4.005728495,4.217287
3697,564.25,4.019609788,4.2211456
3698,564.2708332999998,4.037361939,4.2274623
3699,564.2916667000002,4.058549235,4.237874
3700,564.3125,4.082911529,4.252145
3701,564.3333332999998,4.110284264,4.2690816
3702,564.3541667000002,4.140576884,4.287545
3703,564.375,4.173662364,4.307226
3704,564.3958332999998,4.209355432,4.3315973
3705,564.4166667000002,4.247229127,4.3654785
3706,564.4375,4.286503934,4.40816
3707,564.4583332999998,4.326399003,4.4551287
3708,564.4791667000002,4.366261375,4.5014815
3709,564.5,4.40560801,4.543788
3710,564.5208332999998,4.444064534,4.58138
3711,564.5416667000002,4.481231092,4.6151805
3712,564.5625,4.516599971000001,4.64647
3713,564.5833332999998,4.549622947,4.675963
3714,564.6041667000002,4.580143805,4.7036924
3715,564.625,4.608147098,4.729608
3716,564.6458332999998,4.633831479,4.7533736
3717,564.6666667000002,4.657380638,4.774721
3718,564.6875,4.679100224,4.7934737
3719,564.7083332999998,4.699310074,4.8097796
3720,564.7291667000002,4.718317005,4.8247313
3721,564.75,4.7364626130000005,4.8398175
3722,564.7708332999998,4.754116804,4.85609
3723,564.7916667000002,4.771612745,4.8740454
3724,564.8125,4.789221565,4.8929696
3725,564.8333332999998,4.807035711,4.911684
3726,564.8541667000002,4.824933215,4.9300656
3727,564.875,4.842740341,4.94866
3728,564.8958332999998,4.860308306,4.9676056
3729,564.9166667000002,4.877523008,4.986597
3730,564.9375,4.894267737,5.0052004
3731,564.9583332999998,4.910462674,5.0230336
3732,564.9791667000002,4.926100462,5.03953
3733,565.0,4.941171357,5.054166
3734,565.0208332999998,4.955663208,5.067353
3735,565.0416667000002,4.969689305,5.079943
3736,565.0625,4.983512338,5.0923076
3737,565.0833332999998,4.997472215,5.1043954
3738,565.1041667000002,5.011907133999999,5.116269
3739,565.125,5.02712173,5.128169
3740,565.1458332999998,5.043370026,5.140409
3741,565.1666667000002,5.060871538,5.1532574
3742,565.1875,5.079839113,5.1667795
3743,565.2083332999998,5.100432887,5.180962
3744,565.2291667000002,5.122713666,5.196039
3745,565.25,5.146703178,5.2123256
3746,565.2708332999998,5.172450744,5.229871
3747,565.2916667000002,5.200016534,5.2485433
3748,565.3125,5.229505763,5.2680974
3749,565.3333332999998,5.260876287,5.288306
3750,565.3541667000002,5.294080155,5.3087597
3751,565.375,5.329084282,5.3292437
3752,565.3958332999998,5.365977639,5.3526883
3753,565.4166667000002,5.404593648,5.383938
3754,565.4375,5.444276864,5.4235206
3755,565.4583332999998,5.484457616,5.4680996
3756,565.4791667000002,5.52503077,5.5129
3757,565.5,5.565807692000001,5.5538583
3758,565.5208332999998,5.606118472,5.590316
3759,565.5416667000002,5.645401719,5.623695
3760,565.5625,5.683592387000001,5.6550183
3761,565.5833332999998,5.720565162000001,5.6846075
3762,565.6041667000002,5.755851064,5.7127914
3763,565.625,5.788896115,5.7397504
3764,565.6458332999998,5.819269427,5.765384
3765,565.6666667000002,5.84681927,5.789394
3766,565.6875,5.871640846,5.811054
3767,565.7083332999998,5.893838914,5.8296237
3768,565.7291667000002,5.913452637000001,5.845245
3769,565.75,5.930594898,5.858651
3770,565.7708332999998,5.945561213000001,5.870653
3771,565.7916667000002,5.958527949,5.8820667
3772,565.8125,5.969602713,5.8931446
3773,565.8333332999998,5.978973524,5.9036174
3774,565.8541667000002,5.986914758999998,5.9129333
3775,565.875,5.9936782220000016,5.920671
3776,565.8958332999998,5.999486411,5.9267406
3777,565.9166667000002,6.004388361,5.931311
3778,565.9375,6.008338877999999,5.934798
3779,565.9583332999998,6.011222834,5.937603
3780,565.9791667000002,6.012902173,5.9398723
3781,566.0,6.013254084999999,5.94155
3782,566.0208332999998,6.012201314,5.9424505
3783,566.0416667000002,6.009725531,5.9423614
3784,566.0625,6.005862471,5.9409328
3785,566.0833332999998,6.000725094,5.937823
