,Time (d),PO44_meas_PCA (gP/m3),NH4_pred_PCA (gP/m3)
2892,547.4791667000002,4.010329092,4.4396243
2893,547.5,4.03011523,4.466445
2894,547.5208332999998,4.048505102,4.487594
2895,547.5416667000002,4.0648172260000015,4.5041647
2896,547.5625,4.0784400110000005,4.516524
2897,547.5833332999998,4.08881987,4.524281
2898,547.6041667000002,4.095573312,4.5275354
2899,547.625,4.098597501,4.526844
2900,547.6458332999998,4.098185348,4.523275
2901,547.6666667000002,4.094859998,4.5179915
2902,547.6875,4.0892344430000005,4.5113745
2903,547.7083332999998,4.081830924,4.5034237
2904,547.7291667000002,4.0729862510000014,4.494298
2905,547.75,4.0629149610000015,4.4843845
2906,547.7708332999998,4.05180721,4.4744196
2907,547.7916667000002,4.039883292,4.465163
2908,547.8125,4.027416727,4.4560795
2909,547.8333332999998,4.014817922,4.446144
2910,547.8541667000002,4.002583233,4.4364653
2911,547.875,3.9909553810000005,4.4291015
2912,547.8958332999998,3.979816969,4.423387
2913,547.9166667000002,3.968872022,4.416838
2914,547.9375,3.957748391,4.4083457
2915,547.9583332999998,3.9460245720000002,4.3981795
2916,547.9791667000002,3.933328004,4.3861613
2917,548.0,3.919533445,4.3716397
2918,548.0208332999998,3.904837236,4.354971
2919,548.0416667000002,3.889654538,4.3371234
2920,548.0625,3.874468419,4.319013
2921,548.0833332999998,3.859723065,4.3012657
2922,548.1041667000002,3.845751424,4.284729
2923,548.125,3.8326651960000007,4.270107
2924,548.1458332999998,3.820387524,4.256903
2925,548.1666667000002,3.808798741,4.2441263
2926,548.1875,3.7978368819999995,4.2314763
2927,548.2083332999998,3.7875099790000006,4.2191358
2928,548.2291667000002,3.777934557,4.2063828
2929,548.25,3.769471104,4.192299
2930,548.2708332999998,3.762689034,4.1782784
2931,548.2916667000002,3.7581362459999994,4.166664
2932,548.3125,3.756247953,4.158269
2933,548.3333332999998,3.7573605460000006,4.152917
2934,548.3541667000002,3.76168077,4.151568
2935,548.375,3.7692257439999994,4.1557307
2936,548.3958332999998,3.7798988609999995,4.167872
2937,548.4166667000002,3.79341902,4.1909633
2938,548.4375,3.8092566670000005,4.222504
2939,548.4583332999998,3.826806471,4.256887
2940,548.4791667000002,3.845497446,4.2883725
2941,548.5,3.8646615700000004,4.3130403
2942,548.5208332999998,3.883444194,4.3315163
2943,548.5416667000002,3.9009496319999997,4.346312
2944,548.5625,3.916325629,4.3586297
2945,548.5833332999998,3.928775937,4.368123
2946,548.6041667000002,3.937668829,4.3746133
2947,548.625,3.942678388,4.3782787
2948,548.6458332999998,3.9438246849999996,4.3794265
2949,548.6666667000002,3.941408382,4.378354
2950,548.6875,3.935852639,4.3745933
2951,548.7083332999998,3.92760702,4.3675127
2952,548.7291667000002,3.9171190310000004,4.358011
2953,548.75,3.904897319,4.3478923
2954,548.7708332999998,3.891443411,4.338442
2955,548.7916667000002,3.877275822,4.330136
2956,548.8125,3.862873114,4.3221173
2957,548.8333332999998,3.848693013,4.313198
2958,548.8541667000002,3.835129189,4.303669
2959,548.875,3.822325795,4.294593
2960,548.8958332999998,3.8101416300000004,4.284996
2961,548.9166667000002,3.798392747,4.2728477
2962,548.9375,3.786930353,4.2595816
2963,548.9583332999998,3.775500734,4.2479963
2964,548.9791667000002,3.7637786169999994,4.238259
2965,549.0,3.7515085690000003,4.2287507
2966,549.0208332999998,3.7385593850000003,4.218484
2967,549.0416667000002,3.724877458,4.2073903
2968,549.0625,3.710489814,4.19544
2969,549.0833332999998,3.695522516,4.18249
2970,549.1041667000002,3.6802161620000002,4.167947
2971,549.125,3.6650146490000006,4.1512423
2972,549.1458332999998,3.6505652130000006,4.133505
2973,549.1666667000002,3.6375372790000005,4.1167245
2974,549.1875,3.626510366,4.10205
2975,549.2083332999998,3.617952656,4.089749
2976,549.2291667000002,3.6122074060000013,4.0795255
2977,549.25,3.609497213,4.0710363
2978,549.2708332999998,3.609939431,4.0646334
2979,549.2916667000002,3.613434008,4.061021
2980,549.3125,3.6199442330000005,4.0603848
2981,549.3333332999998,3.629385568,4.0627856
2982,549.3541667000002,3.6416736879999996,4.0696683
2983,549.375,3.656755392,4.0829654
2984,549.3958332999998,3.674714852,4.1041546
2985,549.4166667000002,3.695579887,4.1348515
2986,549.4375,3.719094981,4.1724286
2987,549.4583332999998,3.7448427149999994,4.2116675
2988,549.4791667000002,3.772352912,4.247648
2989,549.5,3.800987159,4.277321
2990,549.5208332999998,3.8298076390000007,4.302118
2991,549.5416667000002,3.8578010230000004,4.3251243
2992,549.5625,3.884015194,4.347665
2993,549.5833332999998,3.9075707530000003,4.3691983
2994,549.6041667000002,3.92772484,4.388733
2995,549.625,3.944014826,4.4055095
2996,549.6458332999998,3.956310452,4.4187527
2997,549.6666667000002,3.9647754090000005,4.4278765
2998,549.6875,3.969819969,4.4326944
2999,549.7083332999998,3.972038125,4.4334426
3000,549.7291667000002,3.9721087860000006,4.4304776
3001,549.75,3.970770675,4.4244585
3002,549.7708332999998,3.968842365,4.4187145
3003,549.7916667000002,3.9670845419999994,4.417232
3004,549.8125,3.9660356709999998,4.419987
3005,549.8333332999998,3.965982563,4.42426
3006,549.8541667000002,3.966927005,4.4279647
3007,549.875,3.9685773159999997,4.4306064
3008,549.8958332999998,3.970433643,4.4327064
3009,549.9166667000002,3.971961089,4.4347153
3010,549.9375,3.972740317,4.4364643
3011,549.9583332999998,3.9725325209999998,4.437397
3012,549.9791667000002,3.971269914,4.4368396
3013,550.0,3.969009783,4.4342976
3014,550.0208332999998,3.965949321,4.429417
3015,550.0416667000002,3.962374169,4.422169
3016,550.0625,3.958710941,4.4141955
3017,550.0833332999998,3.9554195919999997,4.4075685
3018,550.1041667000002,3.95291138,4.4028034
3019,550.125,3.951519879,4.3994064
3020,550.1458332999998,3.951484991,4.396872
3021,550.1666667000002,3.9529552569999997,4.3950367
3022,550.1875,3.956035528,4.394009
3023,550.2083332999998,3.960858821,4.393957
3024,550.2291667000002,3.9676697170000006,4.3946266
3025,550.25,3.976751306,4.395719
3026,550.2708332999998,3.988388525,4.3980794
3027,550.2916667000002,4.002789129,4.403051
3028,550.3125,4.02009263,4.4115276
3029,550.3333332999998,4.040390043,4.424003
3030,550.3541667000002,4.063778576,4.4415393
3031,550.375,4.090303999,4.465357
3032,550.3958332999998,4.120094176,4.4969387
3033,550.4166667000002,4.15310378,4.5384145
3034,550.4375,4.188946475,4.587062
3035,550.4583332999998,4.227113467,4.6371484
3036,550.4791667000002,4.2670301010000005,4.683852
3037,550.5,4.307989152,4.724651
3038,550.5208332999998,4.349047475,4.7609625
3039,550.5416667000002,4.389323258,4.7954187
3040,550.5625,4.428153734,4.82873
3041,550.5833332999998,4.4649021310000006,4.8599176
3042,550.6041667000002,4.498931692,4.88772
3043,550.625,4.529614099,4.911302
3044,550.6458332999998,4.556466263,4.930798
3045,550.6666667000002,4.579337703,4.9467254
3046,550.6875,4.598407319,4.9593186
3047,550.7083332999998,4.61400531,4.9687905
3048,550.7291667000002,4.626516606,4.977192
3049,550.75,4.636405022,4.987162
3050,550.7708332999998,4.644123552,4.999096
3051,550.7916667000002,4.650056048,5.011818
3052,550.8125,4.654514821999999,5.0222316
3053,550.8333332999998,4.657714587,5.02714
3054,550.8541667000002,4.659903357,5.027477
3055,550.875,4.661469776000001,5.026356
3056,550.8958332999998,4.662876976000001,5.0255876
3057,550.9166667000002,4.664527731000001,5.0254607
3058,550.9375,4.666605689,5.025526
3059,550.9583332999998,4.6689945,5.025325
3060,550.9791667000002,4.671297666,5.0254154
3061,551.0,4.673030216,5.026529
3062,551.0208332999998,4.673809756,5.028405
3063,551.0416667000002,4.6734551710000005,5.03016
3064,551.0625,4.67197912,5.0300403
3065,551.0833332999998,4.669607302,5.026501
3066,551.1041667000002,4.66677645,5.0206337
3067,551.125,4.664090423,5.014724
3068,551.1458332999998,4.662212037,5.0097976
3069,551.1666667000002,4.661800245,5.0058694
3070,551.1875,4.663431767,5.0030003
3071,551.2083332999998,4.667512826,5.001561
3072,551.2291667000002,4.674240931,5.0022473
3073,551.25,4.683688902,5.00558
3074,551.2708332999998,4.695963602,5.0105906
3075,551.2916667000002,4.711179576,5.015827
3076,551.3125,4.72936448,5.0215616
3077,551.3333332999998,4.750446986,5.0291953
3078,551.3541667000002,4.774198439,5.0408916
3079,551.375,4.800410318,5.0582514
3080,551.3958332999998,4.828772159,5.083405
3081,551.4166667000002,4.858829954,5.118591
3082,551.4375,4.889823668,5.1602325
3083,551.4583332999998,4.920691306,5.201986
3084,551.4791667000002,4.950178542,5.239459
3085,551.5,4.977392123,5.2708683
3086,551.5208332999998,5.001837506,5.2959814
3087,551.5416667000002,5.02291316,5.3149834
3088,551.5625,5.039873925,5.329387
3089,551.5833332999998,5.052342854,5.340653
3090,551.6041667000002,5.060261459,5.3482156
3091,551.625,5.063665062,5.3505716
3092,551.6458332999998,5.062835448,5.3481402
3093,551.6666667000002,5.058321563,5.3425655
3094,551.6875,5.050670308,5.333583
3095,551.7083332999998,5.040454026,5.3199573
3096,551.7291667000002,5.028370142,5.3039165
3097,551.75,5.015074116,5.289204
3098,551.7708332999998,5.000989231,5.2773485
3099,551.7916667000002,4.986341327,5.2679257
3100,551.8125,4.97119489,5.2590747
3101,551.8333332999998,4.955567072,5.249025
3102,551.8541667000002,4.939522931,5.2376804
3103,551.875,4.923168854,5.2259183
3104,551.8958332999998,4.906668111,5.214334
3105,551.9166667000002,4.890219238,5.2030835
3106,551.9375,4.874020242,5.192085
3107,551.9583332999998,4.858215618,5.1812053
3108,551.9791667000002,4.842897123,5.1700187
3109,552.0,4.8281930310000005,5.158035
3110,552.0208332999998,4.814315225,5.1453795
3111,552.0416667000002,4.801545467,5.1325636
3112,552.0625,4.790204627,5.1199894
3113,552.0833332999998,4.7806256430000005,5.1078615
3114,552.1041667000002,4.77313712,5.0966206
3115,552.125,4.767832431,5.086857
3116,552.1458332999998,4.76477764,5.0792866
3117,552.1666667000002,4.763830345,5.074574
3118,552.1875,4.764740178,5.072515
3119,552.2083332999998,4.767222446,5.072415
3120,552.2291667000002,4.771007841,5.0734596
3121,552.25,4.775901861,5.0749435
3122,552.2708332999998,4.781836972,5.075738
3123,552.2916667000002,4.788815038,5.0748715
3124,552.3125,4.796814867,5.073946
3125,552.3333332999998,4.805877658,5.0754504
3126,552.3541667000002,4.816187315,5.0800424
3127,552.375,4.827945093,5.087032
3128,552.3958332999998,4.841211288999999,5.098354
3129,552.4166667000002,4.855869809,5.118216
3130,552.4375,4.871696332,5.14554
3131,552.4583332999998,4.8883153660000005,5.1752133
3132,552.4791667000002,4.905206906,5.2025814
3133,552.5,4.921856963,5.22533
3134,552.5208332999998,4.937838697,5.2437153
3135,552.5416667000002,4.952747312,5.258964
3136,552.5625,4.966161694,5.272168
3137,552.5833332999998,4.977758502,5.2837844
3138,552.6041667000002,4.987269928,5.2937746
3139,552.625,4.99460534,5.3018503
3140,552.6458332999998,4.999841792,5.3076468
3141,552.6666667000002,5.003173027,5.3108015
3142,552.6875,5.004907847,5.3105836
3143,552.7083332999998,5.00538323,5.3063626
3144,552.7291667000002,5.004972752,5.299447
3145,552.75,5.004084526000001,5.2922654
3146,552.7708332999998,5.003075126000001,5.2875195
3147,552.7916667000002,5.002180255,5.2873178
3148,552.8125,5.001468215,5.290808
3149,552.8333332999998,5.000847682,5.295207
3150,552.8541667000002,5.00008751,5.2985806
3151,552.875,4.998868161,5.3004856
3152,552.8958332999998,4.996868262,5.301076
3153,552.9166667000002,4.993842789,5.300455
3154,552.9375,4.989642684,5.298575
3155,552.9583332999998,4.98427564,5.295329
3156,552.9791667000002,4.977877586,5.29127
3157,553.0,4.970575333,5.2872477
3158,553.0208332999998,4.962506323,5.282973
3159,553.0416667000002,4.95383368,5.277439
3160,553.0625,4.944792724,5.2705903
3161,553.0833332999998,4.935652732,5.2632093
3162,553.1041667000002,4.926684522,5.255627
3163,553.125,4.91818332,5.247656
3164,553.1458332999998,4.91046778,5.2394004
3165,553.1666667000002,4.903832458,5.231364
3166,553.1875,4.89850858,5.224146
3167,553.2083332999998,4.894651818,5.2181625
3168,553.2291667000002,4.892352403,5.213323
3169,553.25,4.891658136,5.2092834
3170,553.2708332999998,4.8925786360000005,5.2060137
3171,553.2916667000002,4.895093138,5.2037306
3172,553.3125,4.899180933,5.2024374
3173,553.3333332999998,4.904856835,5.20204
3174,553.3541667000002,4.912138062,5.203146
3175,553.375,4.9210757,5.206637
3176,553.3958332999998,4.931691596,5.2158256
3177,553.4166667000002,4.943958254,5.2359676
3178,553.4375,4.957707259,5.266088
3179,553.4583332999998,4.972664301,5.3001432
3180,553.4791667000002,4.988514713,5.331636
3181,553.5,5.004841708,5.356212
3182,553.5208332999998,5.021162178,5.373743
3183,553.5416667000002,5.03691164,5.386429
3184,553.5625,5.051484693,5.3963647
3185,553.5833332999998,5.0642509780000005,5.4044995
3186,553.6041667000002,5.074631098999999,5.4114375
3187,553.625,5.082235528,5.4175205
3188,553.6458332999998,5.086909734,5.421664
3189,553.6666667000002,5.088588691,5.422121
3190,553.6875,5.08731089,5.4182124
3191,553.7083332999998,5.083207115,5.410471
3192,553.7291667000002,5.076596071,5.4008284
3193,553.75,5.067864607,5.391522
3194,553.7708332999998,5.057381202,5.3835964
3195,553.7916667000002,5.04544274,5.377239
3196,553.8125,5.032246111,5.371131
3197,553.8333332999998,5.017934691000001,5.3633156
3198,553.8541667000002,5.002649225,5.3532133
3199,553.875,4.986546579,5.341417
3200,553.8958332999998,4.969807844,5.3285265
3201,553.9166667000002,4.952626483,5.314912
3202,553.9375,4.935186143,5.3013062
3203,553.9583332999998,4.917546817,5.288484
3204,553.9791667000002,4.899622114,5.276448
3205,554.0,4.881273108999999,5.2646546
3206,554.0208332999998,4.862401149,5.252463
3207,554.0416667000002,4.842967477,5.2393804
3208,554.0625,4.822998125,5.2246156
3209,554.0833332999998,4.802695101,5.2072835
3210,554.1041667000002,4.782480922,5.187397
3211,554.125,4.763006037,5.1657567
3212,554.1458332999998,4.745062172,5.1444216
