,Time (d),PO4_meas_Pearson (gP/m3),PO4_pred_Pearson (gP/m3)
2886,547.3541667000002,3.901579179,3.7243314
2887,547.375,3.916055583,3.737538
2888,547.3958332999998,3.932292764,3.7509153
2889,547.4166667000002,3.9502173039999997,3.7638028
2890,547.4375,3.96958716,3.7776816
2891,547.4583332999998,3.9898814579999997,3.7946525
2892,547.4791667000002,4.010329092,3.814631
2893,547.5,4.03011523,3.8358135
2894,547.5208332999998,4.048505102,3.8566823
2895,547.5416667000002,4.0648172260000015,3.8763561
2896,547.5625,4.0784400110000005,3.8943915
2897,547.5833332999998,4.08881987,3.9103339
2898,547.6041667000002,4.095573312,3.9232051
2899,547.625,4.098597501,3.932014
2900,547.6458332999998,4.098185348,3.9361188
2901,547.6666667000002,4.094859998,3.9356384
2902,547.6875,4.0892344430000005,3.9312804
2903,547.7083332999998,4.081830924,3.9238212
2904,547.7291667000002,4.0729862510000014,3.9138858
2905,547.75,4.0629149610000015,3.9017558
2906,547.7708332999998,4.05180721,3.887663
2907,547.7916667000002,4.039883292,3.8721623
2908,547.8125,4.027416727,3.8561528
2909,547.8333332999998,4.014817922,3.8411129
2910,547.8541667000002,4.002583233,3.826432
2911,547.875,3.9909553810000005,3.8111224
2912,547.8958332999998,3.979816969,3.7960167
2913,547.9166667000002,3.968872022,3.7824478
2914,547.9375,3.957748391,3.770669
2915,547.9583332999998,3.9460245720000002,3.7599435
2916,547.9791667000002,3.933328004,3.7499182
2917,548.0,3.919533445,3.7404823
2918,548.0208332999998,3.904837236,3.7307491
2919,548.0416667000002,3.889654538,3.7199466
2920,548.0625,3.874468419,3.707957
2921,548.0833332999998,3.859723065,3.6951861
2922,548.1041667000002,3.845751424,3.6821113
2923,548.125,3.8326651960000007,3.6695004
2924,548.1458332999998,3.820387524,3.6575432
2925,548.1666667000002,3.808798741,3.6464458
2926,548.1875,3.7978368819999995,3.6362224
2927,548.2083332999998,3.7875099790000006,3.6265492
2928,548.2291667000002,3.777934557,3.6177146
2929,548.25,3.769471104,3.6099706
2930,548.2708332999998,3.762689034,3.6028068
2931,548.2916667000002,3.7581362459999994,3.596061
2932,548.3125,3.756247953,3.5905232
2933,548.3333332999998,3.7573605460000006,3.587719
2934,548.3541667000002,3.76168077,3.5870795
2935,548.375,3.7692257439999994,3.5903149
2936,548.3958332999998,3.7798988609999995,3.5951617
2937,548.4166667000002,3.79341902,3.6014414
2938,548.4375,3.8092566670000005,3.610788
2939,548.4583332999998,3.826806471,3.6240351
2940,548.4791667000002,3.845497446,3.641568
2941,548.5,3.8646615700000004,3.6616297
2942,548.5208332999998,3.883444194,3.6831393
2943,548.5416667000002,3.9009496319999997,3.704163
2944,548.5625,3.916325629,3.7236972
2945,548.5833332999998,3.928775937,3.7410285
2946,548.6041667000002,3.937668829,3.7551465
2947,548.625,3.942678388,3.7651167
2948,548.6458332999998,3.9438246849999996,3.7703993
2949,548.6666667000002,3.941408382,3.77093
2950,548.6875,3.935852639,3.7672005
2951,548.7083332999998,3.92760702,3.759796
2952,548.7291667000002,3.9171190310000004,3.7489214
2953,548.75,3.904897319,3.734473
2954,548.7708332999998,3.891443411,3.7169166
2955,548.7916667000002,3.877275822,3.6991193
2956,548.8125,3.862873114,3.6814952
2957,548.8333332999998,3.848693013,3.6645644
2958,548.8541667000002,3.835129189,3.6485486
2959,548.875,3.822325795,3.6332297
2960,548.8958332999998,3.8101416300000004,3.6193943
2961,548.9166667000002,3.798392747,3.6080081
2962,548.9375,3.786930353,3.597837
2963,548.9583332999998,3.775500734,3.5872505
2964,548.9791667000002,3.7637786169999994,3.576333
2965,549.0,3.7515085690000003,3.5659072
2966,549.0208332999998,3.7385593850000003,3.5559988
2967,549.0416667000002,3.724877458,3.546088
2968,549.0625,3.710489814,3.5357873
2969,549.0833332999998,3.695522516,3.5250373
2970,549.1041667000002,3.6802161620000002,3.5148103
2971,549.125,3.6650146490000006,3.5059388
2972,549.1458332999998,3.6505652130000006,3.497357
2973,549.1666667000002,3.6375372790000005,3.4885907
2974,549.1875,3.626510366,3.4800932
2975,549.2083332999998,3.617952656,3.4727867
2976,549.2291667000002,3.6122074060000013,3.4676044
2977,549.25,3.609497213,3.4651308
2978,549.2708332999998,3.609939431,3.4653084
2979,549.2916667000002,3.613434008,3.4678347
2980,549.3125,3.6199442330000005,3.4722471
2981,549.3333332999998,3.629385568,3.478028
2982,549.3541667000002,3.6416736879999996,3.484822
2983,549.375,3.656755392,3.4942365
2984,549.3958332999998,3.674714852,3.5028005
2985,549.4166667000002,3.695579887,3.5140946
2986,549.4375,3.719094981,3.528692
2987,549.4583332999998,3.7448427149999994,3.5488815
2988,549.4791667000002,3.772352912,3.5746024
2989,549.5,3.800987159,3.6047583
2990,549.5208332999998,3.8298076390000007,3.636159
2991,549.5416667000002,3.8578010230000004,3.666663
2992,549.5625,3.884015194,3.6954198
2993,549.5833332999998,3.9075707530000003,3.7219589
2994,549.6041667000002,3.92772484,3.7456431
2995,549.625,3.944014826,3.765721
2996,549.6458332999998,3.956310452,3.7817392
2997,549.6666667000002,3.9647754090000005,3.7938218
2998,549.6875,3.969819969,3.8027577
2999,549.7083332999998,3.972038125,3.8079581
3000,549.7291667000002,3.9721087860000006,3.8100576
3001,549.75,3.970770675,3.8097618
3002,549.7708332999998,3.968842365,3.8067946
3003,549.7916667000002,3.9670845419999994,3.8012195
3004,549.8125,3.9660356709999998,3.7949202
3005,549.8333332999998,3.965982563,3.789532
3006,549.8541667000002,3.966927005,3.7861814
3007,549.875,3.9685773159999997,3.78489
3008,549.8958332999998,3.970433643,3.784898
3009,549.9166667000002,3.971961089,3.7853029
3010,549.9375,3.972740317,3.7855954
3011,549.9583332999998,3.9725325209999998,3.785664
3012,549.9791667000002,3.971269914,3.7862487
3013,550.0,3.969009783,3.7875779
3014,550.0208332999998,3.965949321,3.789604
3015,550.0416667000002,3.962374169,3.7918317
3016,550.0625,3.958710941,3.792959
3017,550.0833332999998,3.9554195919999997,3.7932608
3018,550.1041667000002,3.95291138,3.7926953
3019,550.125,3.951519879,3.7922146
3020,550.1458332999998,3.951484991,3.7931285
3021,550.1666667000002,3.9529552569999997,3.795497
3022,550.1875,3.956035528,3.7994044
3023,550.2083332999998,3.960858821,3.8048344
3024,550.2291667000002,3.9676697170000006,3.812011
3025,550.25,3.976751306,3.8211582
3026,550.2708332999998,3.988388525,3.8318548
3027,550.2916667000002,4.002789129,3.8437347
3028,550.3125,4.02009263,3.857213
3029,550.3333332999998,4.040390043,3.8735266
3030,550.3541667000002,4.063778576,3.8919084
3031,550.375,4.090303999,3.9121292
3032,550.3958332999998,4.120094176,3.9362237
3033,550.4166667000002,4.15310378,3.961125
3034,550.4375,4.188946475,3.989069
3035,550.4583332999998,4.227113467,4.022292
3036,550.4791667000002,4.2670301010000005,4.061856
3037,550.5,4.307989152,4.1047106
3038,550.5208332999998,4.349047475,4.148365
3039,550.5416667000002,4.389323258,4.1913095
3040,550.5625,4.428153734,4.233066
3041,550.5833332999998,4.4649021310000006,4.2734966
3042,550.6041667000002,4.498931692,4.30939
3043,550.625,4.529614099,4.3424187
3044,550.6458332999998,4.556466263,4.371719
3045,550.6666667000002,4.579337703,4.3978944
3046,550.6875,4.598407319,4.4204226
3047,550.7083332999998,4.61400531,4.4376855
3048,550.7291667000002,4.626516606,4.449417
3049,550.75,4.636405022,4.455322
3050,550.7708332999998,4.644123552,4.458389
3051,550.7916667000002,4.650056048,4.4604316
3052,550.8125,4.654514821999999,4.4609976
3053,550.8333332999998,4.657714587,4.462925
3054,550.8541667000002,4.659903357,4.464695
3055,550.875,4.661469776000001,4.4651885
3056,550.8958332999998,4.662876976000001,4.4661403
3057,550.9166667000002,4.664527731000001,4.4667788
3058,550.9375,4.666605689,4.4677343
3059,550.9583332999998,4.6689945,4.4698763
3060,550.9791667000002,4.671297666,4.472913
3061,551.0,4.673030216,4.4760985
3062,551.0208332999998,4.673809756,4.4788694
3063,551.0416667000002,4.6734551710000005,4.480972
3064,551.0625,4.67197912,4.4827385
3065,551.0833332999998,4.669607302,4.484421
3066,551.1041667000002,4.66677645,4.4852724
3067,551.125,4.664090423,4.484866
3068,551.1458332999998,4.662212037,4.483894
3069,551.1666667000002,4.661800245,4.483347
3070,551.1875,4.663431767,4.4840136
3071,551.2083332999998,4.667512826,4.486409
3072,551.2291667000002,4.674240931,4.491122
3073,551.25,4.683688902,4.4977174
3074,551.2708332999998,4.695963602,4.5067725
3075,551.2916667000002,4.711179576,4.51796
3076,551.3125,4.72936448,4.530909
3077,551.3333332999998,4.750446986,4.545809
3078,551.3541667000002,4.774198439,4.564154
3079,551.375,4.800410318,4.58534
3080,551.3958332999998,4.828772159,4.6060734
3081,551.4166667000002,4.858829954,4.6293607
3082,551.4375,4.889823668,4.6557946
3083,551.4583332999998,4.920691306,4.685272
3084,551.4791667000002,4.950178542,4.715788
3085,551.5,4.977392123,4.7447867
3086,551.5208332999998,5.001837506,4.771257
3087,551.5416667000002,5.02291316,4.795052
3088,551.5625,5.039873925,4.8155837
3089,551.5833332999998,5.052342854,4.8320575
3090,551.6041667000002,5.060261459,4.8443046
3091,551.625,5.063665062,4.852331
3092,551.6458332999998,5.062835448,4.8557997
3093,551.6666667000002,5.058321563,4.854752
3094,551.6875,5.050670308,4.8498144
3095,551.7083332999998,5.040454026,4.8414116
3096,551.7291667000002,5.028370142,4.829767
3097,551.75,5.015074116,4.8155155
3098,551.7708332999998,5.000989231,4.799436
3099,551.7916667000002,4.986341327,4.782272
3100,551.8125,4.97119489,4.764855
3101,551.8333332999998,4.955567072,4.7477283
3102,551.8541667000002,4.939522931,4.7306857
3103,551.875,4.923168854,4.7132306
3104,551.8958332999998,4.906668111,4.6952043
3105,551.9166667000002,4.890219238,4.676812
3106,551.9375,4.874020242,4.6585913
3107,551.9583332999998,4.858215618,4.641208
3108,551.9791667000002,4.842897123,4.6255894
3109,552.0,4.8281930310000005,4.6125884
3110,552.0208332999998,4.814315225,4.602102
3111,552.0416667000002,4.801545467,4.5935245
3112,552.0625,4.790204627,4.586366
3113,552.0833332999998,4.7806256430000005,4.580472
3114,552.1041667000002,4.77313712,4.575821
3115,552.125,4.767832431,4.572513
3116,552.1458332999998,4.76477764,4.5704594
3117,552.1666667000002,4.763830345,4.56972
3118,552.1875,4.764740178,4.5704565
3119,552.2083332999998,4.767222446,4.5727386
3120,552.2291667000002,4.771007841,4.576463
3121,552.25,4.775901861,4.5813966
3122,552.2708332999998,4.781836972,4.5874043
3123,552.2916667000002,4.788815038,4.5941596
3124,552.3125,4.796814867,4.600891
3125,552.3333332999998,4.805877658,4.6075454
3126,552.3541667000002,4.816187315,4.614627
3127,552.375,4.827945093,4.6220837
3128,552.3958332999998,4.841211288999999,4.6307945
3129,552.4166667000002,4.855869809,4.647737
3130,552.4375,4.871696332,4.6637
3131,552.4583332999998,4.8883153660000005,4.679417
3132,552.4791667000002,4.905206906,4.695551
3133,552.5,4.921856963,4.7121043
3134,552.5208332999998,4.937838697,4.7287903
3135,552.5416667000002,4.952747312,4.7451496
3136,552.5625,4.966161694,4.7606535
3137,552.5833332999998,4.977758502,4.7747736
3138,552.6041667000002,4.987269928,4.7870865
3139,552.625,4.99460534,4.7972317
3140,552.6458332999998,4.999841792,4.805069
3141,552.6666667000002,5.003173027,4.8106413
3142,552.6875,5.004907847,4.814226
3143,552.7083332999998,5.00538323,4.816143
3144,552.7291667000002,5.004972752,4.8164563
3145,552.75,5.004084526000001,4.815265
3146,552.7708332999998,5.003075126000001,4.812556
3147,552.7916667000002,5.002180255,4.808299
3148,552.8125,5.001468215,4.803085
3149,552.8333332999998,5.000847682,4.7979765
3150,552.8541667000002,5.00008751,4.7935658
3151,552.875,4.998868161,4.7895856
3152,552.8958332999998,4.996868262,4.7855077
3153,552.9166667000002,4.993842789,4.780941
3154,552.9375,4.989642684,4.775764
3155,552.9583332999998,4.98427564,4.770032
3156,552.9791667000002,4.977877586,4.7638965
3157,553.0,4.970575333,4.757642
3158,553.0208332999998,4.962506323,4.7516494
3159,553.0416667000002,4.95383368,4.74619
3160,553.0625,4.944792724,4.740894
3161,553.0833332999998,4.935652732,4.7352986
3162,553.1041667000002,4.926684522,4.7294555
3163,553.125,4.91818332,4.7236843
3164,553.1458332999998,4.91046778,4.7181916
3165,553.1666667000002,4.903832458,4.713164
3166,553.1875,4.89850858,4.708861
3167,553.2083332999998,4.894651818,4.70556
3168,553.2291667000002,4.892352403,4.7034993
3169,553.25,4.891658136,4.7030115
3170,553.2708332999998,4.8925786360000005,4.704438
3171,553.2916667000002,4.895093138,4.706957
3172,553.3125,4.899180933,4.710307
3173,553.3333332999998,4.904856835,4.7141304
3174,553.3541667000002,4.912138062,4.720091
3175,553.375,4.9210757,4.7292686
3176,553.3958332999998,4.931691596,4.738589
3177,553.4166667000002,4.943958254,4.7463236
3178,553.4375,4.957707259,4.753571
3179,553.4583332999998,4.972664301,4.7629223
3180,553.4791667000002,4.988514713,4.7756944
3181,553.5,5.004841708,4.791411
3182,553.5208332999998,5.021162178,4.8086696
3183,553.5416667000002,5.03691164,4.8261943
3184,553.5625,5.051484693,4.843178
3185,553.5833332999998,5.0642509780000005,4.8590374
3186,553.6041667000002,5.074631098999999,4.872708
3187,553.625,5.082235528,4.883118
3188,553.6458332999998,5.086909734,4.890202
3189,553.6666667000002,5.088588691,4.894441
3190,553.6875,5.08731089,4.8957825
3191,553.7083332999998,5.083207115,4.8937607
3192,553.7291667000002,5.076596071,4.887663
3193,553.75,5.067864607,4.8769403
3194,553.7708332999998,5.057381202,4.8618746
3195,553.7916667000002,5.04544274,4.843781
3196,553.8125,5.032246111,4.824694
3197,553.8333332999998,5.017934691000001,4.8061857
3198,553.8541667000002,5.002649225,4.7883315
3199,553.875,4.986546579,4.7703977
3200,553.8958332999998,4.969807844,4.751801
3201,553.9166667000002,4.952626483,4.7324305
3202,553.9375,4.935186143,4.7123027
3203,553.9583332999998,4.917546817,4.691544
3204,553.9791667000002,4.899622114,4.6710877
3205,554.0,4.881273108999999,4.652865
3206,554.0208332999998,4.862401149,4.6362624
3207,554.0416667000002,4.842967477,4.620711
3208,554.0625,4.822998125,4.606161
3209,554.0833332999998,4.802695101,4.5927896
3210,554.1041667000002,4.782480922,4.5803127
3211,554.125,4.763006037,4.56825
3212,554.1458332999998,4.745062172,4.5559926
3213,554.1666667000002,4.729277372,4.5437646
3214,554.1875,4.715995745,4.5323567
3215,554.2083332999998,4.705381773,4.5230675
3216,554.2291667000002,4.697444885,4.516403
3217,554.25,4.692070802,4.512214
3218,554.2708332999998,4.688998925,4.5101876
3219,554.2916667000002,4.687835964,4.5099163
3220,554.3125,4.68842808,4.51072
3221,554.3333332999998,4.690599113,4.512302
3222,554.3541667000002,4.69422972,4.514671
3223,554.375,4.699301922,4.517271
3224,554.3958332999998,4.705859166000001,4.5189705
3225,554.4166667000002,4.713888526,4.520236
3226,554.4375,4.723177716,4.52272
3227,554.4583332999998,4.733441621,4.527472
3228,554.4791667000002,4.744436701000001,4.535104
3229,554.5,4.755815459,4.5457325
3230,554.5208332999998,4.766994962,4.5579267
3231,554.5416667000002,4.777271614,4.5697117
3232,554.5625,4.785938826000001,4.5803866
3233,554.5833332999998,4.792277667,4.5899935
3234,554.6041667000002,4.795671191,4.5976324
3235,554.625,4.795755098,4.601936
3236,554.6458332999998,4.792534141,4.6020465
3237,554.6666667000002,4.786209969,4.597829
3238,554.6875,4.777107778,4.5899186
3239,554.7083332999998,4.765635649,4.579116
3240,554.7291667000002,4.752327216,4.564995
3241,554.75,4.737701774,4.546444
3242,554.7708332999998,4.722131064,4.5241284
3243,554.7916667000002,4.705969914,4.5006185
3244,554.8125,4.689643503,4.478049
3245,554.8333332999998,4.673516424,4.4570622
3246,554.8541667000002,4.657801134,4.439055
3247,554.875,4.642728475,4.4247274
3248,554.8958332999998,4.628570797,4.4119406
3249,554.9166667000002,4.615420277,4.398958
3250,554.9375,4.603128288,4.3853455
3251,554.9583332999998,4.59132789,4.3715296
3252,554.9791667000002,4.579497175,4.358915
3253,555.0,4.567083964,4.3488593
3254,555.0208332999998,4.553619341,4.3408628
3255,555.0416667000002,4.5388131430000005,4.3333287
3256,555.0625,4.522639015,4.3248634
3257,555.0833332999998,4.505367843999999,4.3148746
3258,555.1041667000002,4.487527205,4.30336
3259,555.125,4.469744452,4.2907624
3260,555.1458332999998,4.452613391,4.2779665
3261,555.1666667000002,4.43665004,4.265862
3262,555.1875,4.422279789,4.2551384
3263,555.2083332999998,4.409873126,4.246176
3264,555.2291667000002,4.399749226,4.238848
3265,555.25,4.392152014,4.232993
3266,555.2708332999998,4.38718315,4.2289147
3267,555.2916667000002,4.384989335,4.2269626
3268,555.3125,4.38562445,4.227212
3269,555.3333332999998,4.389108219,4.2294345
3270,555.3541667000002,4.395432785,4.2329893
3271,555.375,4.404410578999999,4.236652
3272,555.3958332999998,4.416016989,4.2385006
3273,555.4166667000002,4.430169548,4.241435
3274,555.4375,4.446494428,4.247715
3275,555.4583332999998,4.464464075,4.2588253
3276,555.4791667000002,4.483532909,4.273676
3277,555.5,4.503267695,4.290934
3278,555.5208332999998,4.523381725,4.3105183
3279,555.5416667000002,4.5433409430000005,4.332958
3280,555.5625,4.5622153910000005,4.3571157
3281,555.5833332999998,4.579151999,4.378328
3282,555.6041667000002,4.593611985,4.395314
3283,555.625,4.605293487,4.408389
3284,555.6458332999998,4.61403322,4.418178
3285,555.6666667000002,4.619771849,4.4250317
3286,555.6875,4.622513415,4.429188
3287,555.7083332999998,4.622298685,4.4306693
3288,555.7291667000002,4.619276612,4.4285064
3289,555.75,4.613723664,4.4215827
3290,555.7708332999998,4.6059479780000006,4.4110193
3291,555.7916667000002,4.596302071,4.3993697
3292,555.8125,4.585216104,4.3872795
3293,555.8333332999998,4.573073696,4.3738713
3294,555.8541667000002,4.560110281,4.3581486
3295,555.875,4.5463108530000005,4.340488
3296,555.8958332999998,4.53141058,4.3215423
3297,555.9166667000002,4.514895669,4.3013487
3298,555.9375,4.496071497,4.2812457
3299,555.9583332999998,4.474322737,4.2623553
3300,555.9791667000002,4.449497625,4.243353
3301,556.0,4.42185112,4.2222934
3302,556.0208332999998,4.391887412,4.1988482
3303,556.0416667000002,4.360264356,4.1738987
3304,556.0625,4.3276839360000015,4.1490235
3305,556.0833332999998,4.295058485,4.123727
3306,556.1041667000002,4.2635234560000015,4.0982285
3307,556.125,4.2339294710000015,4.072609
3308,556.1458332999998,4.206725405,4.0491385
3309,556.1666667000002,4.18223105,4.0276117
3310,556.1875,4.160717645,4.008735
3311,556.2083332999998,4.142279585,3.9924974
3312,556.2291667000002,4.126823922,3.9789023
3313,556.25,4.114210859,3.9678454
3314,556.2708332999998,4.104315814,3.9588501
3315,556.2916667000002,4.097027788,3.9513705
3316,556.3125,4.092231442,3.944899
3317,556.3333332999998,4.089784454,3.9381328
3318,556.3541667000002,4.089483957,3.929656
3319,556.375,4.091135813,3.9244108
3320,556.3958332999998,4.094587942,3.9197576
3321,556.4166667000002,4.099722443,3.9150774
3322,556.4375,4.106372667,3.9144216
3323,556.4583332999998,4.114353522,3.9204266
3324,556.4791667000002,4.123501799,3.9311469
3325,556.5,4.133555907,3.944377
3326,556.5208332999998,4.1439709439999985,3.9576302
3327,556.5416667000002,4.1539621460000005,3.9695199
3328,556.5625,4.162578807,3.9800558
3329,556.5833332999998,4.168692534,3.9892216
3330,556.6041667000002,4.171189548,3.9958875
3331,556.625,4.169290887,3.9985409
3332,556.6458332999998,4.1626957660000015,3.996295
3333,556.6666667000002,4.151553168,3.9889235
3334,556.6875,4.136325703,3.97679
3335,556.7083332999998,4.117860747,3.9604259
3336,556.7291667000002,4.097253302,3.9405792
3337,556.75,4.075680371,3.9175444
3338,556.7708332999998,4.054185623,3.8915617
3339,556.7916667000002,4.033635473,3.864668
3340,556.8125,4.014716314,3.8400292
3341,556.8333332999998,3.997968277,3.8187654
3342,556.8541667000002,3.98375591,3.801423
3343,556.875,3.972380113,3.7882912
3344,556.8958332999998,3.9640350410000003,3.778622
3345,556.9166667000002,3.958686122,3.7718961
3346,556.9375,3.956040337,3.7676513
3347,556.9583332999998,3.955567858,3.7652774
3348,556.9791667000002,3.95659433,3.7651584
3349,557.0,3.958385315,3.767628
3350,557.0208332999998,3.960255395,3.7722044
3351,557.0416667000002,3.961646333,3.7778327
3352,557.0625,3.962313347,3.7831397
3353,557.0833332999998,3.9622854490000003,3.7876048
3354,557.1041667000002,3.9618710570000006,3.7911072
3355,557.125,3.961567519,3.7942958
3356,557.1458332999998,3.961967745,3.7981358
3357,557.1666667000002,3.9637002830000005,3.803471
3358,557.1875,3.9673388659999995,3.8099165
3359,557.2083332999998,3.973341607,3.8169322
3360,557.2291667000002,3.9820631389999996,3.8249633
3361,557.25,3.9937790730000002,3.834826
3362,557.2708332999998,4.008691625,3.8472219
3363,557.2916667000002,4.026921429,3.8624136
3364,557.3125,4.048388994,3.8798048
3365,557.3333332999998,4.07301363,3.8995464
3366,557.3541667000002,4.100448082,3.922027
3367,557.375,4.1304705839999984,3.9460287
3368,557.3958332999998,4.163129152,3.9724083
3369,557.4166667000002,4.198351803,4.001204
3370,557.4375,4.23555532,4.031717
3371,557.4583332999998,4.273995804,4.06684
3372,557.4791667000002,4.312970107,4.1058326
3373,557.5,4.351898688,4.14641
3374,557.5208332999998,4.390263137,4.1872673
3375,557.5416667000002,4.42760118,4.2275786
3376,557.5625,4.463522124,4.2669554
3377,557.5833332999998,4.497567469,4.303094
3378,557.6041667000002,4.529231505,4.3363094
3379,557.625,4.558103931000001,4.3668447
3380,557.6458332999998,4.584057811,4.39406
3381,557.6666667000002,4.607146693,4.4177785
3382,557.6875,4.627645011,4.4384723
3383,557.7083332999998,4.645875762,4.455978
3384,557.7291667000002,4.662133326,4.4709873
3385,557.75,4.67678386,4.4832096
3386,557.7708332999998,4.69026482,4.4926643
3387,557.7916667000002,4.702927907,4.5009727
3388,557.8125,4.715145988,4.5092483
3389,557.8333332999998,4.727239255,4.518022
3390,557.8541667000002,4.739498504,4.5274954
3391,557.875,4.7521254,4.537548
3392,557.8958332999998,4.76519092,4.5479913
3393,557.9166667000002,4.778609122,4.558716
3394,557.9375,4.792109832,4.5695844
3395,557.9583332999998,4.805360478,4.5804477
3396,557.9791667000002,4.818047997,4.591772
3397,558.0,4.82984056,4.604139
3398,558.0208332999998,4.840430909,4.6181545
3399,558.0416667000002,4.849736094,4.6316085
3400,558.0625,4.85793853,4.6446476
3401,558.0833332999998,4.865324078,4.658275
3402,558.1041667000002,4.872223092,4.671126
3403,558.125,4.879094877,4.6817403
3404,558.1458332999998,4.886470982,4.6908517
3405,558.1666667000002,4.894826837,4.699907
3406,558.1875,4.904475615,4.7096286
3407,558.2083332999998,4.9155605000000016,4.7201824
3408,558.2291667000002,4.928100798,4.731659
3409,558.25,4.942068966,4.74413
3410,558.2708332999998,4.957458014,4.758369
3411,558.2916667000002,4.9743206760000005,4.7740765
3412,558.3125,4.9927897,4.791084
3413,558.3333332999998,5.0129790210000005,4.809103
3414,558.3541667000002,5.034947823,4.8271832
3415,558.375,5.058739294,4.844263
3416,558.3958332999998,5.084459504,4.8606224
3417,558.4166667000002,5.112069691,4.885106
3418,558.4375,5.141318957,4.910791
3419,558.4583332999998,5.171850983,4.9378977
3420,558.4791667000002,5.203307339,4.9674134
3421,558.5,5.235246704,4.99908
3422,558.5208332999998,5.267077922,5.0317917
3423,558.5416667000002,5.298177544,5.064347
3424,558.5625,5.327892302,5.095854
3425,558.5833332999998,5.355642898,5.125628
3426,558.6041667000002,5.380962791,5.153148
3427,558.625,5.40355997,5.1779995
3428,558.6458332999998,5.423315166,5.1999855
3429,558.6666667000002,5.440192962,5.2190304
3430,558.6875,5.454199135,5.2350073
3431,558.7083332999998,5.465511167000001,5.2477574
3432,558.7291667000002,5.47454988,5.2572885
3433,558.75,5.481671347000001,5.2637315
3434,558.7708332999998,5.487268828,5.2673593
3435,558.7916667000002,5.491714504,5.269093
3436,558.8125,5.495345483,5.269648
3437,558.8333332999998,5.498490761,5.269175
3438,558.8541667000002,5.501422036,5.2682614
3439,558.875,5.504319499,5.267877
3440,558.8958332999998,5.507241187000001,5.2682033
3441,558.9166667000002,5.510133516000002,5.268781
3442,558.9375,5.512862734,5.2696004
3443,558.9583332999998,5.515240222999999,5.2710347
3444,558.9791667000002,5.517029299,5.2733893
3445,559.0,5.51807992,5.2767043
3446,559.0208332999998,5.518228287,5.2806044
3447,559.0416667000002,5.5173991560000015,5.2843523
3448,559.0625,5.515620717999999,5.286905
3449,559.0833332999998,5.513017989,5.287724
3450,559.1041667000002,5.509762978,5.287995
3451,559.125,5.506052857999999,5.2879663
3452,559.1458332999998,5.502107335,5.287762
3453,559.1666667000002,5.4981572970000006,5.287453
3454,559.1875,5.494449676,5.287073
3455,559.2083332999998,5.491258402000001,5.2867255
3456,559.2291667000002,5.488811359,5.2863626
3457,559.25,5.487379065,5.285956
3458,559.2708332999998,5.487168794,5.2858634
3459,559.2916667000002,5.4883349710000005,5.2865024
3460,559.3125,5.490988829,5.287993
3461,559.3333332999998,5.495180994,5.29017
3462,559.3541667000002,5.50101097,5.292493
3463,559.375,5.508618041,5.295677
3464,559.3958332999998,5.51823904,5.305614
3465,559.4166667000002,5.529998251,5.3162394
3466,559.4375,5.543713769,5.3276215
3467,559.4583332999998,5.559041933,5.340102
3468,559.4791667000002,5.575670212,5.3542514
3469,559.5,5.593202039,5.370306
3470,559.5208332999998,5.61099866,5.3878217
3471,559.5416667000002,5.62816729,5.405846
3472,559.5625,5.643775412,5.4232607
3473,559.5833332999998,5.657012752000001,5.4389668
3474,559.6041667000002,5.667082774,5.4519663
3475,559.625,5.673464485,5.461239
3476,559.6458332999998,5.6758427089999985,5.4660854
3477,559.6666667000002,5.6742776039999985,5.4669533
3478,559.6875,5.669054546,5.4638963
3479,559.7083332999998,5.660528817,5.456135
3480,559.7291667000002,5.649212565,5.444494
3481,559.75,5.635452117000001,5.4311194
3482,559.7708332999998,5.61950264,5.4146852
3483,559.7916667000002,5.601514296,5.395447
3484,559.8125,5.581675298,5.374328
3485,559.8333332999998,5.560422898,5.352007
3486,559.8541667000002,5.538550017,5.3282213
3487,559.875,5.516747935,5.3030157
3488,559.8958332999998,5.495336775,5.2773166
3489,559.9166667000002,5.474436694,5.2521944
3490,559.9375,5.454066582,5.2283454
3491,559.9583332999998,5.434058109,5.2059517
3492,559.9791667000002,5.4140788010000005,5.185301
3493,560.0,5.393887874,5.1666756
3494,560.0208332999998,5.373492069,5.1493526
3495,560.0416667000002,5.353055928,5.1323676
3496,560.0625,5.332797488,5.115447
3497,560.0833332999998,5.31301085,5.098772
3498,560.1041667000002,5.294020115,5.0825806
3499,560.125,5.276161848,5.067075
3500,560.1458332999998,5.25972182,5.052553
3501,560.1666667000002,5.244878092,5.0402718
3502,560.1875,5.231706276000001,5.029173
3503,560.2083332999998,5.220262374,5.019619
3504,560.2291667000002,5.210600624,5.0114446
3505,560.25,5.202711033,5.0043573
3506,560.2708332999998,5.196533833,4.9984436
3507,560.2916667000002,5.191988466000001,4.9938726
3508,560.3125,5.189043535,4.990475
3509,560.3333332999998,5.187706976,4.987786
3510,560.3541667000002,5.1879646280000005,4.984755
3511,560.375,5.189798056,4.981036
3512,560.3958332999998,5.193177913,4.9853964
3513,560.4166667000002,5.198084932,4.988322
3514,560.4375,5.204371503,4.9905705
3515,560.4583332999998,5.211747337,4.9944715
3516,560.4791667000002,5.219824568,5.0009875
3517,560.5,5.228158802,5.009461
3518,560.5208332999998,5.236268346,5.018775
3519,560.5416667000002,5.243614966,5.0280075
3520,560.5625,5.249614556,5.0362954
3521,560.5833332999998,5.2537995230000005,5.042887
