,Time (d),PO4_meas_GA (gP/m3),PO4_pred_GA (gP/m3)
1413,516.6666667,5.586369435,5.516391
1414,516.6875,5.604074187,5.538241
1415,516.7083333,5.6204285989999985,5.558529
1416,516.7291667,5.635509926,5.5760937
1417,516.75,5.64947343,5.5897994
1418,516.7708333,5.6625683539999985,5.6003776
1419,516.7916667,5.675050941,5.609789
1420,516.8125,5.687134938,5.620068
1421,516.8333333,5.698854983,5.632369
1422,516.8541667,5.710045659,5.6456485
1423,516.875,5.720555956,5.65808
1424,516.8958333,5.7303639010000005,5.66917
1425,516.9166667,5.73953779,5.679453
1426,516.9375,5.748185619,5.689846
1427,516.9583333,5.7563721989999985,5.700946
1428,516.9791667,5.764095212999999,5.711935
1429,517.0,5.771363911,5.721643
1430,517.0208333,5.7782320889999985,5.729819
1431,517.0416667,5.784785617000001,5.7369003
1432,517.0625,5.791120007000001,5.7436657
1433,517.0833333,5.797296789,5.7506723
1434,517.1041667,5.8033293110000015,5.7573915
1435,517.125,5.809227602999999,5.762685
1436,517.1458333,5.81503523,5.7668843
1437,517.1666667,5.820835697000001,5.7704864
1438,517.1875,5.8267460789999985,5.774051
1439,517.2083333,5.832905627000001,5.7779937
1440,517.2291667,5.839466005,5.7824326
1441,517.25,5.8466185610000005,5.787302
1442,517.2708333,5.854463467,5.7923965
1443,517.2916667,5.863161292999999,5.797443
1444,517.3125,5.872913067000001,5.8027306
1445,517.3333333,5.883910232000001,5.808728
1446,517.3541667,5.896338884,5.815459
1447,517.375,5.910421361,5.8224506
1448,517.3958333,5.926351498,5.8306174
1449,517.4166667,5.944280401,5.842491
1450,517.4375,5.964120919000001,5.859639
1451,517.4583333,5.985622339,5.8820186
1452,517.4791667,6.0084209909999995,5.9078546
1453,517.5,6.032084995,5.9347167
1454,517.5208333,6.0561824070000005,5.961424
1455,517.5416667,6.080186149999999,5.987816
1456,517.5625,6.103449509999999,6.0134563
1457,517.5833333,6.125273862,6.037546
1458,517.6041667,6.145100287999999,6.0595145
1459,517.625,6.16246806,6.079143
1460,517.6458333,6.177112632,6.096584
1461,517.6666667,6.188889477999999,6.1119776
1462,517.6875,6.197731322999999,6.12449
1463,517.7083333,6.203834683,6.1330147
1464,517.7291667,6.207394874999999,6.137519
1465,517.75,6.2087648820000005,6.1385026
1466,517.7708333,6.208272426000002,6.1375513
1467,517.7916667,6.20620264,6.1365285
1468,517.8125,6.202848528999999,6.1358433
1469,517.8333333,6.198504294,6.134898
1470,517.8541667,6.1934531879999986,6.1330714
1471,517.875,6.187943872999999,6.130166
1472,517.8958333,6.182165672999999,6.125789
1473,517.9166667,6.176183694000001,6.1197658
1474,517.9375,6.169904093000001,6.113247
1475,517.9583333,6.163119234,6.1073823
1476,517.9791667,6.155570783,6.102236
1477,518.0,6.1470186060000005,6.097079
1478,518.0208333,6.137342332999999,6.090653
1479,518.0416667,6.126562652999999,6.082217
1480,518.0625,6.11481752,6.071754
1481,518.0833333,6.102285621,6.0596166
1482,518.1041667,6.089103664,6.047025
1483,518.125,6.075431772000001,6.0348983
1484,518.1458333,6.061508541,6.022543
1485,518.1666667,6.047592762000001,6.009116
1486,518.1875,6.0339304700000005,5.9943905
1487,518.2083333,6.020727549,5.97866
1488,518.2291667,6.008133488,5.9625354
1489,518.25,5.996219199,5.9465294
1490,518.2708333,5.984962324999999,5.9318786
1491,518.2916667,5.974348095,5.9194994
1492,518.3125,5.964430871,5.9086
1493,518.3333333,5.9553202989999985,5.8978343
1494,518.3541667,5.9471518560000005,5.8860693
1495,518.375,5.940092400000001,5.8727155
1496,518.3958333,5.9342464260000005,5.860024
1497,518.4166667,5.929699538,5.851634
1498,518.4375,5.926340781,5.8481374
1499,518.4583333,5.923729169,5.848097
1500,518.4791667,5.921166304,5.849085
1501,518.5,5.917818452000001,5.848517
1502,518.5208333,5.912793794,5.845244
1503,518.5416667,5.905184457000001,5.839213
1504,518.5625,5.8940742020000005,5.8310485
1505,518.5833333,5.878681567,5.8206787
1506,518.6041667,5.858603002000001,5.806573
1507,518.625,5.833916677,5.7873116
1508,518.6458333,5.805221501,5.762612
1509,518.6666667,5.77331799,5.7333164
1510,518.6875,5.738928329,5.700665
1511,518.7083333,5.702722177,5.665429
1512,518.7291667,5.665295649,5.6279726
1513,518.75,5.62709583,5.5887136
1514,518.7708333,5.588353136,5.548932
1515,518.7916667,5.549199244,5.5094786
1516,518.8125,5.509720766,5.4709334
1517,518.8333333,5.470186064,5.4334145
1518,518.8541667,5.431104782,5.3957953
1519,518.875,5.392808421,5.3576274
1520,518.8958333,5.355316166000001,5.3193417
1521,518.9166667,5.318396938,5.281502
1522,518.9375,5.2816296330000005,5.244565
1523,518.9583333,5.244504506,5.2085786
1524,518.9791667,5.2065054580000005,5.1731296
1525,519.0,5.167503781000001,5.1374545
1526,519.0208333,5.127980373,5.1006017
1527,519.0416667,5.088544162,5.062406
1528,519.0625,5.049652424,5.0236073
1529,519.0833333,5.011739226,4.985141
1530,519.1041667,4.9752376,4.9477053
1531,519.125,4.940436733,4.9117365
1532,519.1458333,4.907460412,4.877516
1533,519.1666667,4.876420681,4.8452024
1534,519.1875,4.847505765,4.8149123
1535,519.2083333,4.820873767,4.7868066
1536,519.2291667,4.796616271,4.7610974
1537,519.25,4.775015196,4.737978
1538,519.2708333,4.756538515,4.7175927
1539,519.2916667,4.741430656,4.700031
1540,519.3125,4.72973129,4.6850305
1541,519.3333333,4.721439365,4.672325
1542,519.3541667,4.716548478,4.661002
1543,519.375,4.714924917,4.6498456
1544,519.3958333,4.716432687,4.640344
1545,519.4166667,4.720849602,4.636383
1546,519.4375,4.727744662,4.640188
1547,519.4583333,4.736469202,4.650598
1548,519.4791667,4.746296431,4.664188
1549,519.5,4.756411599,4.6779337
1550,519.5208333,4.765868393,4.6903625
1551,519.5416667,4.773681241,4.700803
1552,519.5625,4.778922192,4.708935
1553,519.5833333,4.780798998,4.7145977
1554,519.6041667,4.7786818460000005,4.717565
1555,519.625,4.772196838,4.7174373
1556,519.6458333,4.76150599,4.7133594
1557,519.6666667,4.747244472,4.704681
1558,519.6875,4.730193335,4.691374
1559,519.7083333,4.711089709,4.674024
1560,519.7291667,4.690527653999999,4.653455
1561,519.75,4.668954362,4.630392
1562,519.7708333,4.646717573,4.6061764
1563,519.7916667,4.623948116,4.582145
1564,519.8125,4.600530382,4.5587325
1565,519.8333333,4.576409729,4.5360126
1566,519.8541667,4.551709831,4.513764
1567,519.875,4.526812873,4.4915977
1568,519.8958333,4.502336821,4.469408
1569,519.9166667,4.478701157,4.4471292
1570,519.9375,4.455979552,4.4248734
1571,519.9583333,4.433959602,4.4032035
1572,519.9791667,4.412185675,4.3824253
1573,520.0,4.39021424,4.36248
1574,520.0208333,4.367808269,4.3429847
1575,520.0416667,4.34501492,4.3233085
1576,520.0625,4.322220253,4.303156
1577,520.0833333,4.299941231,4.2826734
1578,520.1041667,4.278644316,4.2621746
1579,520.125,4.258761661,4.2423
1580,520.1458333,4.240659995,4.2238474
1581,520.1666667,4.224535333,4.2072067
1582,520.1875,4.210449424,4.192414
1583,520.2083333,4.198438789,4.179506
1584,520.2291667,4.188567878,4.1685343
1585,520.25,4.180925638,4.1595426
1586,520.2708333,4.1756198960000015,4.152508
1587,520.2916667,4.172811864,4.1475224
1588,520.3125,4.172673662,4.1444526
1589,520.3333333,4.175381707,4.143018
1590,520.3541667,4.18108466,4.142328
1591,520.375,4.18978364,4.140934
1592,520.3958333,4.2016016060000005,4.1396985
1593,520.4166667,4.21659774,4.1429553
1594,520.4375,4.234484542,4.1544333
1595,520.4583333,4.254515331,4.17417
1596,520.4791667,4.27554089,4.1991158
1597,520.5,4.296466531,4.2249427
1598,520.5208333,4.316414755,4.2485814
1599,520.5416667,4.33450526,4.269449
1600,520.5625,4.349742476,4.287673
1601,520.5833333,4.36100878,4.3030057
1602,520.6041667,4.367391614,4.314768
1603,520.625,4.368597112,4.321718
1604,520.6458333,4.364835957,4.323023
1605,520.6666667,4.35660085,4.3191576
1606,520.6875,4.344623337,4.310845
1607,520.7083333,4.32974606,4.2983747
1608,520.7291667,4.312798437,4.2820325
1609,520.75,4.294488412,4.2624903
1610,520.7708333,4.275427327,4.2413697
1611,520.7916667,4.256088015,4.2206154
1612,520.8125,4.236780622,4.2011304
1613,520.8333333,4.217745087,4.1830106
1614,520.8541667,4.199193805,4.1660776
1615,520.875,4.181264222,4.1500425
1616,520.8958333,4.16401795,4.134653
1617,520.9166667,4.147356248,4.11966
1618,520.9375,4.131011363,4.1049166
1619,520.9583333,4.114673797,4.090618
1620,520.9791667,4.098076323,4.0768204
1621,521.0,4.08099546,4.0630255
1622,521.0208333,4.063257779,4.048609
1623,521.0416667,4.044862727,4.0333986
1624,521.0625,4.026007581,4.017588
1625,521.0833333,4.007061156000002,4.0013833
1626,521.1041667,3.988478478,3.9851632
1627,521.125,3.9706362770000005,3.9691463
1628,521.1458333,3.953764648,3.9533594
1629,521.1666667,3.9380144889999995,3.9381416
1630,521.1875,3.923501993,3.9239185
1631,521.2083333,3.910329563,3.9109886
1632,521.2291667,3.898615596,3.8993633
1633,521.25,3.888588651,3.888944
1634,521.2708333,3.8805285539999996,3.880007
1635,521.2916667,3.874687969,3.8727949
1636,521.3125,3.8712660880000005,3.8669374
1637,521.3333333,3.8704289320000003,3.8622165
1638,521.3541667,3.872266013,3.8580058
1639,521.375,3.876722129,3.8530593
1640,521.3958333,3.883668821,3.8484852
1641,521.4166667,3.89297664,3.847656
1642,521.4375,3.904377148,3.8533845
1643,521.4583333,3.917564099,3.8658514
1644,521.4791667,3.9323056400000005,3.8826463
1645,521.5,3.948318535,3.901406
1646,521.5208333,3.965230488,3.9208777
1647,521.5416667,3.982523821,3.9404807
1648,521.5625,3.999585999,3.9599924
1649,521.5833333,4.015882865,3.9789686
1650,521.6041667,4.03103916,3.9967835
1651,521.625,4.044739286,4.0132923
1652,521.6458333,4.0567074660000015,4.028524
1653,521.6666667,4.066715742,4.0422153
1654,521.6875,4.074862339,4.0535994
1655,521.7083333,4.081249541,4.0622044
1656,521.7291667,4.086091873,4.0676503
1657,521.75,4.089696803,4.070073
1658,521.7708333,4.092393681,4.071111
1659,521.7916667,4.094544338,4.072354
1660,521.8125,4.096468135,4.074154
1661,521.8333333,4.098385264,4.076513
1662,521.8541667,4.100389213,4.079403
1663,521.875,4.102440197,4.0827723
1664,521.8958333,4.104401707,4.0864916
1665,521.9166667,4.1061283789999985,4.09005
1666,521.9375,4.107530867,4.0929637
1667,521.9583333,4.10858387,4.0954065
1668,521.9791667,4.109321923,4.097864
1669,522.0,4.109838981,4.100346
1670,522.0208333,4.110284387,4.1025424
1671,522.0416667,4.1108620380000005,4.1045294
1672,522.0625,4.111826155,4.106674
1673,522.0833333,4.113460662,4.1092167
1674,522.1041667,4.116057679,4.11229
1675,522.125,4.1199091260000005,4.115992
1676,522.1458333,4.125319749,4.1204557
1677,522.1666667,4.132619825,4.1260877
1678,522.1875,4.142181455,4.1332526
1679,522.2083333,4.154317084,4.1423965
1680,522.2291667,4.169109873,4.1542315
1681,522.25,4.186488008,4.1687417
1682,522.2708333,4.206356624,4.1853256
1683,522.2916667,4.228664707,4.203694
1684,522.3125,4.253454313,4.223486
1685,522.3333333,4.280803222,4.24449
1686,522.3541667,4.310842872,4.2657175
1687,522.375,4.343468305,4.2863126
1688,522.3958333,4.3781653480000005,4.308684
1689,522.4166667,4.414297701000001,4.3357797
1690,522.4375,4.451209831,4.3684525
1691,522.4583333,4.488488549,4.4056115
1692,522.4791667,4.526003001,4.4448576
1693,522.5,4.563333097,4.4844217
1694,522.5208333,4.5995760510000006,4.523336
1695,522.5416667,4.633908994,4.5604696
1696,522.5625,4.665886615,4.595011
1697,522.5833333,4.69518498,4.626992
1698,522.6041667,4.721487512,4.656534
1699,522.625,4.744690307,4.683338
1700,522.6458333,4.764998793999999,4.7071357
1701,522.6666667,4.782565855,4.728108
1702,522.6875,4.797665835,4.7461286
1703,522.7083333,4.810534074,4.760998
1704,522.7291667,4.821438582,4.772595
1705,522.75,4.830719869,4.7809167
1706,522.7708333,4.838736618,4.786963
1707,522.7916667,4.845739816,4.792611
1708,522.8125,4.851854705,4.7988596
1709,522.8333333,4.857179704,4.8053827
1710,522.8541667,4.861815747,4.8115177
1711,522.875,4.865845124,4.8170843
1712,522.8958333,4.8693396710000005,4.8220935
1713,522.9166667,4.872362043,4.8264394
1714,522.9375,4.874934025,4.8301363
1715,522.9583333,4.877073803,4.833095
1716,522.9791667,4.878790193,4.83529
1717,523.0,4.88006782,4.8370833
1718,523.0208333,4.880899148999999,4.838748
1719,523.0416667,4.881330645,4.8401537
1720,523.0625,4.88151751,4.841037
1721,523.0833333,4.881745902,4.8414245
1722,523.1041667,4.882406172,4.841656
1723,523.125,4.883914583,4.8420215
1724,523.1458333,4.88664327,4.8428173
1725,523.1666667,4.890893528,4.844557
1726,523.1875,4.896870977,4.8477817
1727,523.2083333,4.904684313,4.8528295
1728,523.2291667,4.914361882,4.8597836
1729,523.25,4.925888349,4.868555
1730,523.2708333,4.939229715,4.879056
1731,523.2916667,4.954386314,4.891206
1732,523.3125,4.971444213,4.9047785
1733,523.3333333,4.990540132,4.9195867
1734,523.3541667,5.011847941,4.9350142
1735,523.375,5.035587386,4.9504056
1736,523.3958333,5.062008713,4.967478
1737,523.4166667,5.091136217,4.9896684
1738,523.4375,5.122434775,5.018626
1739,523.4583333,5.15522882,5.05297
1740,523.4791667,5.188949909,5.089796
1741,523.5,5.222958341,5.12673
1742,523.5208333,5.256414321,5.162614
1743,523.5416667,5.288415211,5.196871
1744,523.5625,5.318114654,5.229056
1745,523.5833333,5.345008,5.2586784
1746,523.6041667,5.368816532,5.2856975
1747,523.625,5.3893254520000005,5.3102994
1748,523.6458333,5.406393422000001,5.3319993
1749,523.6666667,5.420136299,5.349967
1750,523.6875,5.4309952039999985,5.363828
1751,523.7083333,5.439467859,5.3738375
1752,523.7291667,5.446111171,5.380539
1753,523.75,5.45139806,5.3846035
1754,523.7708333,5.455754561,5.387273
1755,523.7916667,5.4595568760000015,5.3901563
1756,523.8125,5.463155445,5.3943825
1757,523.8333333,5.466872147999999,5.4003577
1758,523.8541667,5.470988561,5.4076314
1759,523.875,5.475724621,5.415537
1760,523.8958333,5.481178735,5.423296
1761,523.9166667,5.4873339460000015,5.4303713
1762,523.9375,5.494082164,5.4372573
1763,523.9583333,5.501188117000001,5.4448504
1764,523.9791667,5.508277266,5.4532566
1765,524.0,5.514919279,5.46183
1766,524.0208333,5.520712585,5.469655
1767,524.0416667,5.525403311,5.4760203
1768,524.0625,5.528914584,5.480798
1769,524.0833333,5.531295838999998,5.4841633
1770,524.1041667,5.532717241,5.4862986
1771,524.125,5.533414464,5.487441
1772,524.1458333,5.5336894060000015,5.487933
1773,524.1666667,5.533890164,5.48808
1774,524.1875,5.53436625,5.487985
1775,524.2083333,5.535464729,5.4875665
1776,524.2291667,5.537496921,5.487375
1777,524.25,5.540725481,5.4876842
1778,524.2708333,5.545355527999999,5.48886
1779,524.2916667,5.551553605,5.4912972
1780,524.3125,5.559511077000001,5.495432
1781,524.3333333,5.5694398220000005,5.501457
1782,524.3541667,5.58154104,5.508886
1783,524.375,5.595942559,5.5169907
1784,524.3958333,5.612634711,5.526473
1785,524.4166667,5.6314732539999985,5.5390067
1786,524.4375,5.652173594,5.5555415
1787,524.4583333,5.674289272999999,5.5773387
1788,524.4791667,5.6971798620000005,5.602453
1789,524.5,5.720143279,5.627946
1790,524.5208333,5.742538855,5.6521044
1791,524.5416667,5.763810325,5.6744685
1792,524.5625,5.7835005110000015,5.6954317
1793,524.5833333,5.801205477999999,5.715462
1794,524.6041667,5.816598181,5.7341237
1795,524.625,5.829518114,5.750638
1796,524.6458333,5.8400028110000015,5.7647834
1797,524.6666667,5.848198632000001,5.776639
1798,524.6875,5.854334144,5.7857437
1799,524.7083333,5.858744907,5.7916584
1800,524.7291667,5.861810182,5.794753
1801,524.75,5.863859708,5.795673
1802,524.7708333,5.8651634910000015,5.7949657
1803,524.7916667,5.865896097,5.7940626
1804,524.8125,5.866167192000001,5.7943354
1805,524.8333333,5.8660496439999985,5.7959676
1806,524.8541667,5.865580082,5.79795
1807,524.875,5.864784123,5.7992315
1808,524.8958333,5.863656456,5.8001375
1809,524.9166667,5.862154739,5.801316
1810,524.9375,5.860210826,5.80199
1811,524.9583333,5.857726627000001,5.801182
1812,524.9791667,5.854572097,5.7991495
1813,525.0,5.850615267,5.7964444
1814,525.0208333,5.845796395,5.79297
1815,525.0416667,5.840085759,5.788534
1816,525.0625,5.833461657000001,5.7837243
1817,525.0833333,5.825970695,5.7790027
1818,525.1041667,5.817829457999999,5.773286
1819,525.125,5.8093532770000005,5.765728
1820,525.1458333,5.800877385,5.7569027
1821,525.1666667,5.792714386,5.74737
1822,525.1875,5.785150075,5.7376003
1823,525.2083333,5.778385372000001,5.727952
1824,525.2291667,5.772574796000002,5.7191157
1825,525.25,5.767800365,5.71176
1826,525.2708333,5.764155364,5.705655
1827,525.2916667,5.761702425,5.7002826
1828,525.3125,5.760508035,5.695616
1829,525.3333333,5.760692655,5.691712
1830,525.3541667,5.762416639,5.6882796
1831,525.375,5.765864005,5.68476
1832,525.3958333,5.77122733,5.682658
1833,525.4166667,5.778583861,5.685254
1834,525.4375,5.787740562000001,5.69327
1835,525.4583333,5.79827019,5.705288
1836,525.4791667,5.809616667,5.719481
1837,525.5,5.821115933,5.7339764
1838,525.5208333,5.831986177,5.7478824
1839,525.5416667,5.841306612,5.7608576
1840,525.5625,5.848119557,5.7717686
1841,525.5833333,5.851657457999999,5.7792454
1842,525.6041667,5.851435062999999,5.78302
1843,525.625,5.847204333,5.7833357
1844,525.6458333,5.8389929710000015,5.780155
1845,525.6666667,5.827063302000001,5.773268
1846,525.6875,5.811979697999999,5.7619967
1847,525.7083333,5.7943749160000015,5.7461014
1848,525.7291667,5.774798992999999,5.7265596
1849,525.75,5.7536691389999985,5.7046304
1850,525.7708333,5.731223512000001,5.681578
1851,525.7916667,5.707767203,5.6595573
1852,525.8125,5.683791699,5.6383815
1853,525.8333333,5.659754388,5.616643
1854,525.8541667,5.635969717,5.593612
1855,525.875,5.6125096060000015,5.5693684
1856,525.8958333,5.589170669,5.544902
1857,525.9166667,5.565634647,5.5209646
1858,525.9375,5.5415907839999985,5.497225
1859,525.9583333,5.516642924,5.473099
1860,525.9791667,5.4902934110000015,5.448873
1861,526.0,5.462353584,5.4246883
1862,526.0208333,5.4331805,5.399263
1863,526.0416667,5.403285625,5.3717465
1864,526.0625,5.373001962999999,5.3431034
1865,526.0833333,5.342811313,5.314532
1866,526.1041667,5.313496365,5.286071
1867,526.125,5.285708141000001,5.2577457
1868,526.1458333,5.259761725,5.230133
1869,526.1666667,5.235696488,5.203857
1870,526.1875,5.213374101,5.1797433
1871,526.2083333,5.192759436,5.1582317
1872,526.2291667,5.173979436000001,5.1386375
1873,526.25,5.157078445,5.120211
1874,526.2708333,5.141984924,5.1029835
1875,526.2916667,5.128647641000001,5.087294
1876,526.3125,5.117069976,5.0732927
1877,526.3333333,5.107343088,5.0605006
1878,526.3541667,5.099563385,5.0479565
1879,526.375,5.09372531,5.0335293
1880,526.3958333,5.089729105,5.0191226
1881,526.4166667,5.087404608,5.008648
1882,526.4375,5.086463328,5.0042405
1883,526.4583333,5.086439566,5.005425
1884,526.4791667,5.086702676,5.009373
1885,526.5,5.086550518,5.012874
1886,526.5208333,5.085271425,5.0143247
1887,526.5416667,5.082175995,5.0134397
1888,526.5625,5.076605006,5.010498
1889,526.5833333,5.067985403,5.0056033
1890,526.6041667,5.055943126,4.998281
1891,526.625,5.04036105,4.9878874
1892,526.6458333,5.021365623,4.9740934
1893,526.6666667,4.999335558,4.9569035
1894,526.6875,4.974940173,4.936185
1895,526.7083333,4.948840882,4.911969
1896,526.7291667,4.921617867,4.8845444
1897,526.75,4.893628907,4.854472
1898,526.7708333,4.865034486,4.823253
1899,526.7916667,4.835887777,4.792663
1900,526.8125,4.806201845,4.763267
1901,526.8333333,4.775960861000001,4.734591
1902,526.8541667,4.745086447,4.7059817
1903,526.875,4.713599322,4.677046
1904,526.8958333,4.681634754,4.647595
1905,526.9166667,4.649355969,4.617544
1906,526.9375,4.616897919,4.586986
1907,526.9583333,4.5843204360000005,4.556044
1908,526.9791667,4.551625798,4.5248003
1909,527.0,4.518548749,4.4931746
1910,527.0208333,4.484531036,4.460816
1911,527.0416667,4.449150612,4.427509
1912,527.0625,4.412379428,4.3931046
1913,527.0833333,4.374533078,4.3573318
1914,527.1041667,4.33625611,4.320282
1915,527.125,4.298244318,4.282503
1916,527.1458333,4.261063031,4.2446136
1917,527.1666667,4.2252242839999985,4.2074547
1918,527.1875,4.191202785,4.17185
1919,527.2083333,4.159299528,4.138306
1920,527.2291667,4.129778673,4.107067
1921,527.25,4.102866024,4.078232
1922,527.2708333,4.078755073,4.051869
1923,527.2916667,4.057588227,4.0281725
1924,527.3125,4.039457089,4.0069385
1925,527.3333333,4.024485222,3.9879146
1926,527.3541667,4.012711488,3.970311
1927,527.375,4.004191634,3.952862
1928,527.3958333,3.998824516,3.9369235
1929,527.4166667,3.996559081000001,3.9258838
1930,527.4375,3.9972544570000004,3.9222488
1931,527.4583333,4.0005903489999985,3.926011
1932,527.4791667,4.006042225,3.9349313
1933,527.5,4.012942365,3.9461334
1934,527.5208333,4.020506915,3.9575903
1935,527.5416667,4.027894101,3.9683874
1936,527.5625,4.034230593,3.9779625
1937,527.5833333,4.038654855,3.985947
1938,527.6041667,4.040441999,3.9919531
1939,527.625,4.039136899,3.995302
1940,527.6458333,4.0345824010000015,3.9953554
1941,527.6666667,4.026906462,3.9920301
1942,527.6875,4.016503248,3.9856288
1943,527.7083333,4.003850342,3.976035
1944,527.7291667,3.989313465,3.9627845
1945,527.75,3.9731616109999996,3.9461715
1946,527.7708333,3.955614827,3.9277658
1947,527.7916667,3.936935454,3.909327
1948,527.8125,3.917441352,3.891657
1949,527.8333333,3.897476666,3.8745134
1950,527.8541667,3.877321003,3.8572524
1951,527.875,3.857213037,3.8397346
1952,527.8958333,3.837310096,3.8221529
1953,527.9166667,3.817726366,3.804735
1954,527.9375,3.7985687700000006,3.7880762
1955,527.9583333,3.7798385570000006,3.7722719
1956,527.9791667,3.761452345,3.7569027
1957,528.0,3.743287836,3.7417402
1958,528.0208333,3.72520691,3.7266061
1959,528.0416667,3.707178004,3.7115848
1960,528.0625,3.6893506229999997,3.6969965
1961,528.0833333,3.671993301,3.6828454
1962,528.1041667,3.655466247,3.669088
1963,528.125,3.640168318,3.6559806
1964,528.1458333,3.6264874669999996,3.6436539
1965,528.1666667,3.614820778,3.632441
1966,528.1875,3.60553974,3.6230128
1967,528.2083333,3.598940686,3.6158535
1968,528.2291667,3.5951610880000002,3.6112902
1969,528.25,3.5942556160000003,3.60933
1970,528.2708333,3.5961657729999996,3.609771
1971,528.2916667,3.600777726000001,3.6124175
1972,528.3125,3.607987778,3.616591
1973,528.3333333,3.6177146770000004,3.621761
1974,528.3541667,3.629888376,3.626713
1975,528.375,3.6444365849999993,3.630064
1976,528.3958333,3.6612872030000005,3.6336977
1977,528.4166667,3.6802362829999997,3.6414206
1978,528.4375,3.70089545,3.6560063
1979,528.4583333,3.722812248,3.6772428
1980,528.4791667,3.745584093,3.701862
1981,528.5,3.7685784110000005,3.7271032
1982,528.5208333,3.7908310439999995,3.7519422
1983,528.5416667,3.811382011,3.7754157
1984,528.5625,3.829465962,3.7964194
1985,528.5833333,3.844432961,3.8146253
1986,528.6041667,3.8557825209999996,3.8301003
1987,528.625,3.863328031,3.8423362
1988,528.6458333,3.867161977,3.8507152
1989,528.6666667,3.86754092,3.8552613
1990,528.6875,3.86481105,3.855956
1991,528.7083333,3.859445876,3.852823
1992,528.7291667,3.851988675,3.846275
1993,528.75,3.8430374559999994,3.8366055
1994,528.7708333,3.8331549849999997,3.8247278
1995,528.7916667,3.8228446689999998,3.812579
1996,528.8125,3.8125724109999997,3.801362
1997,528.8333333,3.802748285,3.791259
1998,528.8541667,3.7936878100000007,3.782598
1999,528.875,3.7854890489999997,3.7752328
2000,528.8958333,3.7780198650000005,3.7686458
2001,528.9166667,3.77094201,3.7624595
2002,528.9375,3.7637552930000004,3.7564917
2003,528.9583333,3.75588146,3.7504582
2004,528.9791667,3.7468558669999994,3.7438753
2005,529.0,3.736387202,3.7363236
2006,529.0208333,3.724538044,3.7272296
2007,529.0416667,3.711685964,3.7166111
2008,529.0625,3.698577544,3.7053156
2009,529.0833333,3.686064742,3.6940672
2010,529.1041667,3.674957782,3.6835897
2011,529.125,3.666105321,3.6742663
2012,529.1458333,3.660295588,3.6669898
2013,529.1666667,3.657904421,3.662947
2014,529.1875,3.65907174,3.6617138
2015,529.2083333,3.663730481,3.663012
2016,529.2291667,3.671660503,3.6668816
2017,529.25,3.682525395,3.673181
2018,529.2708333,3.695938361,3.6816747
2019,529.2916667,3.7116286150000004,3.6929502
2020,529.3125,3.729581666,3.705938
2021,529.3333333,3.74981332,3.7194612
2022,529.3541667,3.7721571599999995,3.7342098
2023,529.375,3.796492179,3.7494516
2024,529.3958333,3.8229359530000004,3.7651896
2025,529.4166667,3.851615837,3.7841294
2026,529.4375,3.8824696159999994,3.8087285
2027,529.4583333,3.915140994,3.8393376
2028,529.4791667,3.9489590529999994,3.8742185
2029,529.5,3.983156062,3.9105582
2030,529.5208333,4.016954865,3.9464812
2031,529.5416667,4.049742652,3.9810739
2032,529.5625,4.081081056,4.013496
2033,529.5833333,4.110260572,4.043816
2034,529.6041667,4.136320813,4.0725036
2035,529.625,4.158716012,4.0986505
2036,529.6458333,4.177367908,4.120826
2037,529.6666667,4.192418892,4.1387997
2038,529.6875,4.204124881,4.1529646
2039,529.7083333,4.212851553,4.1634445
2040,529.7291667,4.2190939589999985,4.170491
2041,529.75,4.223385443,4.1744413
2042,529.7708333,4.226276994,4.175884
2043,529.7916667,4.22825557,4.1764936
2044,529.8125,4.229761237,4.17772
2045,529.8333333,4.231203289,4.1796684
2046,529.8541667,4.2329406889999985,4.1820507
2047,529.875,4.235248454,4.1848474
2048,529.8958333,4.238259315,4.1882873
2049,529.9166667,4.241941833,4.192352
2050,529.9375,4.246137226,4.1968837
2051,529.9583333,4.250651086,4.2018175
2052,529.9791667,4.255348449,4.2067256
2053,530.0,4.26018042,4.2115583
2054,530.0208333,4.265220665,4.2167206
2055,530.0416667,4.270722131,4.222235
2056,530.0625,4.277099618,4.2277555
2057,530.0833333,4.284801409,4.2334933
2058,530.1041667,4.29412158,4.2403994
2059,530.125,4.305142261,4.2488465
2060,530.1458333,4.3177984889999985,4.258436
2061,530.1666667,4.33182156,4.2690883
2062,530.1875,4.346720616,4.2810826
2063,530.2083333,4.362006647,4.2939878
2064,530.2291667,4.377288167,4.307109
2065,530.25,4.392347657,4.31999
2066,530.2708333,4.407139952,4.332421
2067,530.2916667,4.421791884,4.3444095
2068,530.3125,4.4366010110000005,4.3557034
2069,530.3333333,4.45193373,4.366162
2070,530.3541667,4.468200384,4.3763466
2071,530.375,4.485827106,4.3863764
2072,530.3958333,4.505195203,4.397232
2073,530.4166667,4.526537706,4.411884
2074,530.4375,4.54974296,4.431911
2075,530.4583333,4.574439015,4.456748
2076,530.4791667,4.600037519,4.4841857
2077,530.5,4.625812372,4.5119724
2078,530.5208333,4.650928344,4.538786
2079,530.5416667,4.674395407,4.5641503
2080,530.5625,4.69526433,4.5876966
2081,530.5833333,4.712692792,4.6087
2082,530.6041667,4.726133164,4.626331
2083,530.625,4.73536843,4.639978
2084,530.6458333,4.740451612,4.649347
2085,530.6666667,4.7416293430000005,4.654493
2086,530.6875,4.739285018,4.6556115
2087,530.7083333,4.733955417,4.652849
