,Time (d),Biogas_meas_GA (m3/d),Biogas_pred_GA (m3/d)
3111,552.0416667000002,15262.06147,15186.306
3112,552.0625,15260.36848,15186.083
3113,552.0833332999998,15258.14038,15186.076
3114,552.1041667000002,15255.8098,15185.69
3115,552.125,15253.30019,15185.277
3116,552.1458332999998,15250.02682,15184.604
3117,552.1666667000002,15246.34555,15182.893
3118,552.1875,15242.19364,15180.445
3119,552.2083332999998,15237.8735,15177.324
3120,552.2291667000002,15233.366930000002,15173.979
3121,552.25,15228.85246,15170.529
3122,552.2708332999998,15224.19453,15167.381
3123,552.2916667000002,15219.25521,15164.653
3124,552.3125,15214.04477,15161.56
3125,552.3333332999998,15208.36397,15156.823
3126,552.3541667000002,15202.38019,15148.729
3127,552.375,15195.934969999998,15136.502
3128,552.3958332999998,15189.50809,15121.734
3129,552.4166667000002,15183.08991,15107.411
3130,552.4375,15176.50268,15095.349
3131,552.4583332999998,15169.90855,15086.255
3132,552.4791667000002,15162.802569999998,15079.571
3133,552.5,15155.84215,15073.356
3134,552.5208332999998,15148.40778,15067.178
3135,552.5416667000002,15140.03201,15060.119
3136,552.5625,15132.16788,15051.961
3137,552.5833332999998,15124.93455,15044.429
3138,552.6041667000002,15116.36093,15037.583
3139,552.625,15108.53066,15029.274
3140,552.6458332999998,15099.53179,15021.646
3141,552.6666667000002,15091.2831,15013.377
3142,552.6875,15083.09395,15006.309
3143,552.7083332999998,15075.07124,14999.393
3144,552.7291667000002,15066.9896,14991.857
3145,552.75,15058.8413,14982.545
3146,552.7708332999998,15050.15126,14971.743
3147,552.7916667000002,15041.30719,14960.239
3148,552.8125,15032.350380000002,14949.554
3149,552.8333332999998,15023.84216,14940.298
3150,552.8541667000002,15015.6394,14932.712
3151,552.875,15007.63679,14926.011
3152,552.8958332999998,14999.83365,14919.538
3153,552.9166667000002,14991.987619999998,14912.997
3154,552.9375,14984.59614,14906.076
3155,552.9583332999998,14977.3303,14899.264
3156,552.9791667000002,14970.20585,14892.364
3157,553.0,14963.10611,14885.527
3158,553.0208332999998,14956.13682,14878.851
3159,553.0416667000002,14949.70203,14872.678
3160,553.0625,14943.25859,14867.605
3161,553.0833332999998,14936.93658,14863.247
3162,553.1041667000002,14930.80084,14859.622
3163,553.125,14924.59216,14856.564
3164,553.1458332999998,14918.47245,14853.336
3165,553.1666667000002,14912.54596,14849.609
3166,553.1875,14906.27198,14845.552
3167,553.2083332999998,14899.98158,14841.029
3168,553.2291667000002,14893.73038,14836.581
3169,553.25,14887.61892,14832.277
3170,553.2708332999998,14881.48236,14828.16
3171,553.2916667000002,14874.89419,14823.987
3172,553.3125,14868.20648,14818.95
3173,553.3333332999998,14861.75149,14812.762
3174,553.3541667000002,14855.47622,14804.437
3175,553.375,14849.16015,14792.683
3176,553.3958332999998,14843.34185,14778.904
3177,553.4166667000002,14836.954769999998,14766.604
3178,553.4375,14830.96586,14756.423
3179,553.4583332999998,14824.99867,14749.139
3180,553.4791667000002,14819.26803,14743.529
3181,553.5,14813.5519,14739.04
3182,553.5208332999998,14807.95719,14734.656
3183,553.5416667000002,14802.568619999998,14729.862
3184,553.5625,14797.46696,14724.966
3185,553.5833332999998,14792.53801,14720.72
3186,553.6041667000002,14787.66722,14717.062
3187,553.625,14782.93227,14713.375
3188,553.6458332999998,14778.4305,14709.476
3189,553.6666667000002,14774.297030000002,14705.576
3190,553.6875,14770.7131,14701.921
3191,553.7083332999998,14767.229630000002,14698.586
3192,553.7291667000002,14764.04432,14694.336
3193,553.75,14760.888819999998,14688.3
3194,553.7708332999998,14757.9595,14680.953
3195,553.7916667000002,14755.56562,14674.515
3196,553.8125,14753.38915,14670.3955
3197,553.8333332999998,14752.198380000002,14668.157
3198,553.8541667000002,14751.95935,14668.184
3199,553.875,14751.31426,14670.305
3200,553.8958332999998,14751.86418,14672.42
3201,553.9166667000002,14752.24309,14675.015
3202,553.9375,14752.55551,14676.461
3203,553.9583332999998,14753.278230000002,14677.012
3204,553.9791667000002,14753.88645,14677.714
3205,554.0,14755.38682,14678.739
3206,554.0208332999998,14756.577830000002,14681.178
3207,554.0416667000002,14758.62913,14683.695
3208,554.0625,14761.07394,14687.214
3209,554.0833332999998,14763.54874,14691.301
3210,554.1041667000002,14766.49674,14695.555
3211,554.125,14769.82015,14700.241
3212,554.1458332999998,14772.76502,14705.123
3213,554.1666667000002,14775.20523,14709.39
3214,554.1875,14777.87054,14713.074
3215,554.2083332999998,14780.74708,14717.141
3216,554.2291667000002,14783.120030000002,14721.554
3217,554.25,14786.28357,14725.409
3218,554.2708332999998,14788.76768,14729.888
3219,554.2916667000002,14791.53085,14733.766
3220,554.3125,14794.2596,14737.672
3221,554.3333332999998,14796.697430000002,14740.672
3222,554.3541667000002,14799.0606,14741.131
3223,554.375,14801.62433,14737.894
3224,554.3958332999998,14804.4708,14732.579
3225,554.4166667000002,14807.90225,14728.102
3226,554.4375,14810.88919,14726.632
3227,554.4583332999998,14813.763,14727.465
3228,554.4791667000002,14816.88424,14729.88
3229,554.5,14820.11421,14733.065
3230,554.5208332999998,14823.08997,14736.695
3231,554.5416667000002,14826.50856,14740.854
3232,554.5625,14829.84263,14745.717
3233,554.5833332999998,14833.66407,14749.911
3234,554.6041667000002,14837.36565,14753.776
3235,554.625,14841.00556,14756.995
3236,554.6458332999998,14844.617069999998,14759.959
3237,554.6666667000002,14848.294130000002,14762.91
3238,554.6875,14851.7813,14766.002
3239,554.7083332999998,14855.8587,14768.956
3240,554.7291667000002,14859.60522,14771.916
3241,554.75,14863.10459,14773.267
3242,554.7708332999998,14867.06291,14773.996
3243,554.7916667000002,14870.911430000002,14776.687
3244,554.8125,14875.63736,14781.143
3245,554.8333332999998,14879.91074,14787.297
3246,554.8541667000002,14884.59829,14792.915
3247,554.875,14890.3992,14798.401
3248,554.8958332999998,14895.70282,14804.321
3249,554.9166667000002,14900.47621,14809.167
3250,554.9375,14905.54748,14813.502
3251,554.9583332999998,14910.97995,14818.892
3252,554.9791667000002,14916.016480000002,14825.244
3253,555.0,14921.84166,14831.215
3254,555.0208332999998,14927.56606,14837.751
3255,555.0416667000002,14933.75491,14844.211
3256,555.0625,14940.305380000002,14851.554
3257,555.0833332999998,14946.67902,14860.006
3258,555.1041667000002,14952.57339,14868.553
3259,555.125,14958.5866,14876.168
3260,555.1458332999998,14964.30454,14883.394
3261,555.1666667000002,14970.2104,14890.265
3262,555.1875,14976.080719999998,14897.491
3263,555.2083332999998,14981.67179,14904.879
3264,555.2291667000002,14987.32102,14912.126
3265,555.25,14992.43605,14919.443
3266,555.2708332999998,14997.31919,14926.201
3267,555.2916667000002,15001.92827,14932.666
3268,555.3125,15006.336,14938.507
3269,555.3333332999998,15010.51393,14943.293
3270,555.3541667000002,15014.38721,14945.793
3271,555.375,15018.04879,14944.735
3272,555.3958332999998,15021.73289,14941.585
3273,555.4166667000002,15025.46123,14939.385
3274,555.4375,15028.98102,14940.019
3275,555.4583332999998,15032.15779,14943.422
3276,555.4791667000002,15035.04009,14948.204
3277,555.5,15037.82465,14953.025
3278,555.5208332999998,15040.97241,14957.296
3279,555.5416667000002,15044.45483,14961.455
3280,555.5625,15047.83831,14965.66
3281,555.5833332999998,15050.90956,14969.468
3282,555.6041667000002,15053.68956,14972.571
3283,555.625,15056.39953,14974.982
3284,555.6458332999998,15059.10496,14977.087
3285,555.6666667000002,15061.98859,14979.154
3286,555.6875,15065.072080000002,14981.451
3287,555.7083332999998,15068.3657,14983.985
3288,555.7291667000002,15071.853980000002,14986.335
3289,555.75,15075.43909,14987.903
3290,555.7708332999998,15079.43257,14989.089
3291,555.7916667000002,15084.07772,14991.385
3292,555.8125,15089.11186,14995.52
3293,555.8333332999998,15094.47607,15001.005
3294,555.8541667000002,15098.837419999998,15007.367
3295,555.875,15103.24429,15013.03
3296,555.8958332999998,15108.3232,15018.596
3297,555.9166667000002,15113.65398,15024.379
3298,555.9375,15118.8625,15030.138
3299,555.9583332999998,15125.48177,15035.917
3300,555.9791667000002,15132.098730000003,15043.232
3301,556.0,15138.22596,15050.513
3302,556.0208332999998,15144.62009,15057.227
3303,556.0416667000002,15151.2515,15064.2295
3304,556.0625,15158.0373,15071.679
3305,556.0833332999998,15165.18115,15079.656
3306,556.1041667000002,15172.0194,15088.158
3307,556.125,15178.5251,15096.174
3308,556.1458332999998,15184.89544,15103.716
3309,556.1666667000002,15191.215869999998,15111.307
3310,556.1875,15197.25493,15119.054
3311,556.2083332999998,15203.38701,15126.527
3312,556.2291667000002,15209.32975,15134.052
3313,556.25,15215.17327,15141.493
3314,556.2708332999998,15220.75295,15149.027
3315,556.2916667000002,15226.18112,15156.466
3316,556.3125,15231.14941,15163.492
3317,556.3333332999998,15235.714930000002,15169.1455
3318,556.3541667000002,15239.87942,15172.23
3319,556.375,15243.85046,15171.8
3320,556.3958332999998,15248.11376,15169.729
3321,556.4166667000002,15252.7312,15168.954
3322,556.4375,15257.58225,15170.845
3323,556.4583332999998,15262.38551,15175.382
3324,556.4791667000002,15267.26345,15181.384
3325,556.5,15272.09776,15187.896
3326,556.5208332999998,15276.3407,15194.028
3327,556.5416667000002,15280.50454,15198.904
3328,556.5625,15284.5051,15203.296
3329,556.5833332999998,15288.60367,15207.68
3330,556.6041667000002,15292.63353,15212.417
3331,556.625,15296.49625,15217.088
3332,556.6458332999998,15300.25381,15221.397
3333,556.6666667000002,15303.96155,15225.367
3334,556.6875,15307.75015,15229.048
3335,556.7083332999998,15311.56727,15232.51
3336,556.7291667000002,15315.108219999998,15235.301
3337,556.75,15318.36789,15236.639
3338,556.7708332999998,15321.444119999998,15237.05
3339,556.7916667000002,15324.40845,15237.75
3340,556.8125,15327.453269999998,15239.441
3341,556.8333332999998,15330.619969999998,15242.333
3342,556.8541667000002,15334.02929,15246.192
3343,556.875,15337.59185,15250.893
3344,556.8958332999998,15341.07639,15255.982
3345,556.9166667000002,15344.30666,15260.874
3346,556.9375,15347.30255,15265.192
3347,556.9583332999998,15349.95411,15268.915
3348,556.9791667000002,15352.62299,15272.173
3349,557.0,15355.12034,15275.617
3350,557.0208332999998,15357.93619,15279.109
3351,557.0416667000002,15360.68999,15282.997
3352,557.0625,15363.312430000002,15286.978
3353,557.0833332999998,15365.80968,15291.11
3354,557.1041667000002,15368.059630000002,15295.128
3355,557.125,15370.35667,15298.591
3356,557.1458332999998,15372.68525,15301.94
3357,557.1666667000002,15374.91613,15305.557
3358,557.1875,15376.94635,15309.307
3359,557.2083332999998,15378.65101,15312.761
3360,557.2291667000002,15379.69432,15315.629
3361,557.25,15380.63269,15317.661
3362,557.2708332999998,15381.11962,15319.605
3363,557.2916667000002,15381.666980000002,15321.343
3364,557.3125,15381.8211,15323.166
3365,557.3333332999998,15381.8966,15324.075
3366,557.3541667000002,15381.07298,15322.788
3367,557.375,15380.53175,15317.181
3368,557.3958332999998,15379.70242,15310.202
3369,557.4166667000002,15378.88954,15303.871
3370,557.4375,15377.64421,15299.543
3371,557.4583332999998,15376.663880000002,15296.875
3372,557.4791667000002,15375.24152,15295.91
3373,557.5,15373.45531,15295.173
3374,557.5208332999998,15371.72504,15294.115
3375,557.5416667000002,15369.9774,15292.866
3376,557.5625,15367.73167,15291.412
3377,557.5833332999998,15366.247619999998,15289.483
3378,557.6041667000002,15364.40236,15288.333
3379,557.625,15362.22447,15286.85
3380,557.6458332999998,15360.16868,15285.036
3381,557.6666667000002,15357.79985,15283.341
3382,557.6875,15355.588430000002,15281.179
3383,557.7083332999998,15353.22187,15278.679
3384,557.7291667000002,15350.74055,15275.212
3385,557.75,15347.84523,15270.6045
3386,557.7708332999998,15345.37332,15265.24
3387,557.7916667000002,15343.30138,15260.975
3388,557.8125,15341.38204,15258.104
3389,557.8333332999998,15339.692480000003,15256.052
3390,557.8541667000002,15338.27472,15254.623
3391,557.875,15337.02194,15253.867
3392,557.8958332999998,15335.84869,15253.506
3393,557.9166667000002,15334.7662,15253.136
3394,557.9375,15333.6563,15252.704
3395,557.9583332999998,15332.60374,15252.265
3396,557.9791667000002,15331.81109,15252.053
3397,558.0,15331.33791,15252.343
3398,558.0208332999998,15331.01623,15253.147
3399,558.0416667000002,15330.96967,15254.188
3400,558.0625,15331.32646,15255.514
3401,558.0833332999998,15332.26904,15257.33
3402,558.1041667000002,15333.1101,15259.762
3403,558.125,15333.71349,15261.935
3404,558.1458332999998,15334.28466,15263.691
3405,558.1666667000002,15334.88683,15265.407
3406,558.1875,15335.49307,15267.228
3407,558.2083332999998,15335.87628,15269.044
3408,558.2291667000002,15336.05881,15270.478
3409,558.25,15336.187930000002,15271.399
3410,558.2708332999998,15336.23951,15272.02
3411,558.2916667000002,15335.92144,15272.488
3412,558.3125,15335.88625,15272.497
3413,558.3333332999998,15336.332580000002,15272.35
3414,558.3541667000002,15335.515780000002,15271.025
3415,558.375,15334.82345,15265.691
3416,558.3958332999998,15334.21432,15259.094
3417,558.4166667000002,15333.01737,15253.62
3418,558.4375,15332.0004,15249.605
3419,558.4583332999998,15330.64137,15247.412
3420,558.4791667000002,15329.23903,15245.894
3421,558.5,15327.70844,15244.879
3422,558.5208332999998,15326.28711,15243.935
3423,558.5416667000002,15324.57917,15243.041
3424,558.5625,15322.80155,15241.784
3425,558.5833332999998,15320.87815,15240.442
3426,558.6041667000002,15318.65185,15239.002
3427,558.625,15316.22157,15237.307
3428,558.6458332999998,15313.874930000002,15235.362
3429,558.6666667000002,15311.527280000002,15233.385
3430,558.6875,15308.87632,15231.141
3431,558.7083332999998,15306.09472,15228.088
3432,558.7291667000002,15303.32948,15224.105
3433,558.75,15300.41126,15219.159
3434,558.7708332999998,15297.77208,15213.71
3435,558.7916667000002,15295.08126,15209.213
3436,558.8125,15292.36569,15205.82
3437,558.8333332999998,15289.42961,15203.324
3438,558.8541667000002,15286.67945,15200.903
3439,558.875,15283.87307,15198.493
3440,558.8958332999998,15281.27165,15195.8
3441,558.9166667000002,15278.54921,15193.169
3442,558.9375,15275.93652,15190.48
3443,558.9583332999998,15273.390619999998,15188.116
3444,558.9791667000002,15271.04279,15186.154
3445,559.0,15268.793,15184.785
3446,559.0208332999998,15266.69126,15183.812
3447,559.0416667000002,15264.691319999998,15183.112
3448,559.0625,15262.56795,15182.494
3449,559.0833332999998,15260.28462,15181.63
3450,559.1041667000002,15257.96415,15180.503
3451,559.125,15255.75891,15179.358
3452,559.1458332999998,15253.54616,15178.392
3453,559.1666667000002,15251.606780000002,15177.443
3454,559.1875,15249.02927,15176.8
3455,559.2083332999998,15246.800969999998,15175.688
3456,559.2291667000002,15244.34694,15174.901
3457,559.25,15241.04804,15173.639
3458,559.2708332999998,15238.11165,15171.269
3459,559.2916667000002,15234.79453,15169.043
3460,559.3125,15231.22298,15166.207
3461,559.3333332999998,15226.50956,15162.562
3462,559.3541667000002,15222.8705,15156.341
3463,559.375,15218.91116,15148.68
3464,559.3958332999998,15215.44111,15139.295
3465,559.4166667000002,15211.9838,15130.91
3466,559.4375,15208.23325,15124.31
3467,559.4583332999998,15204.237319999998,15119.453
3468,559.4791667000002,15199.69429,15115.734
3469,559.5,15195.06471,15112.023
3470,559.5208332999998,15190.74609,15108.233
3471,559.5416667000002,15186.43556,15104.565
3472,559.5625,15182.24794,15100.757
3473,559.5833332999998,15178.30352,15097.01
3474,559.6041667000002,15174.54461,15093.733
3475,559.625,15170.84939,15091.24
3476,559.6458332999998,15167.113769999998,15089.221
3477,559.6666667000002,15163.2751,15087.006
3478,559.6875,15159.38299,15084.082
3479,559.7083332999998,15155.53415,15080.267
3480,559.7291667000002,15151.63199,15075.416
3481,559.75,15147.78256,15069.247
3482,559.7708332999998,15144.16134,15062.662
3483,559.7916667000002,15141.04614,15057.118
3484,559.8125,15138.44131,15053.408
3485,559.8333332999998,15136.088419999998,15051.315
3486,559.8541667000002,15133.54627,15049.774
3487,559.875,15130.65032,15047.533
3488,559.8958332999998,15127.67772,15044.459
3489,559.9166667000002,15124.85653,15041.417
3490,559.9375,15122.09989,15038.9375
3491,559.9583332999998,15119.39007,15036.856
3492,559.9791667000002,15116.8299,15035.013
3493,560.0,15114.46498,15033.472
3494,560.0208332999998,15112.08155,15032.228
3495,560.0416667000002,15109.62412,15030.978
3496,560.0625,15107.08808,15029.615
3497,560.0833332999998,15104.59494,15028.171
3498,560.1041667000002,15101.950669999998,15026.816
3499,560.125,15099.23817,15025.406
3500,560.1458332999998,15096.30506,15023.968
3501,560.1666667000002,15093.08268,15022.265
3502,560.1875,15089.812419999998,15020.258
3503,560.2083332999998,15086.30312,15018.291
3504,560.2291667000002,15083.00351,15016.1455
3505,560.25,15079.07299,15014.067
3506,560.2708332999998,15074.92507,15011.237
3507,560.2916667000002,15070.654019999998,15008.161
3508,560.3125,15066.2341,15004.897
3509,560.3333332999998,15061.96763,15001.108
3510,560.3541667000002,15057.51225,14995.456
3511,560.375,15052.579569999998,14985.783
3512,560.3958332999998,15048.022469999998,14973.2295
3513,560.4166667000002,15043.308480000003,14961.405
3514,560.4375,15038.84708,14951.605
3515,560.4583332999998,15034.10618,14944.799
3516,560.4791667000002,15029.633580000003,14939.686
3517,560.5,15024.7983,14935.482
3518,560.5208332999998,15020.18025,14930.95
3519,560.5416667000002,15015.25733,14926.718
3520,560.5625,15010.7629,14922.567
3521,560.5833332999998,15005.86334,14919.334
3522,560.6041667000002,15001.30059,14916.083
3523,560.625,14997.06457,14913.312
3524,560.6458332999998,14992.85786,14910.669
3525,560.6666667000002,14988.74472,14907.476
3526,560.6875,14984.55115,14903.646
3527,560.7083332999998,14980.49921,14899.083
3528,560.7291667000002,14976.64436,14893.958
3529,560.75,14973.10897,14888.195
3530,560.7708332999998,14969.869319999998,14882.328
3531,560.7916667000002,14966.976530000002,14877.0205
3532,560.8125,14964.34467,14873.035
3533,560.8333332999998,14962.093530000002,14870.881
3534,560.8541667000002,14959.52921,14870.194
3535,560.875,14957.74298,14869.3
3536,560.8958332999998,14956.178999999998,14868.673
3537,560.9166667000002,14955.00179,14867.808
3538,560.9375,14954.35016,14867.391
3539,560.9583332999998,14954.29653,14868.137
3540,560.9791667000002,14954.06032,14870.03
3541,561.0,14954.33924,14871.858
3542,561.0208332999998,14954.66474,14873.968
3543,561.0416667000002,14955.26508,14875.878
3544,561.0625,14955.95923,14877.9795
3545,561.0833332999998,14956.83681,14880.275
3546,561.1041667000002,14957.7609,14882.693
3547,561.125,14958.78166,14884.834
3548,561.1458332999998,14959.78113,14886.7705
3549,561.1666667000002,14960.99286,14888.589
3550,561.1875,14961.85687,14890.598
3551,561.2083332999998,14962.837919999998,14892.242
3552,561.2291667000002,14963.66104,14893.963
3553,561.25,14964.22527,14895.549
3554,561.2708332999998,14964.6809,14896.944
3555,561.2916667000002,14964.79041,14898.289
3556,561.3125,14964.89395,14899.273
3557,561.3333332999998,14964.83295,14899.994
3558,561.3541667000002,14964.7861,14899.043
3559,561.375,14964.70566,14895.143
3560,561.3958332999998,14964.573080000002,14889.465
3561,561.4166667000002,14964.43543,14884.736
3562,561.4375,14964.16219,14882.182
3563,561.4583332999998,14963.72339,14881.007
3564,561.4791667000002,14963.14031,14880.432
3565,561.5,14962.54689,14880.192
3566,561.5208332999998,14962.07075,14880.021
3567,561.5416667000002,14961.84751,14879.675
3568,561.5625,14961.92625,14879.283
3569,561.5833332999998,14962.0834,14879.082
3570,561.6041667000002,14962.69494,14878.988
3571,561.625,14963.00356,14879.38
3572,561.6458332999998,14963.11152,14879.64
3573,561.6666667000002,14963.04808,14879.976
3574,561.6875,14963.1186,14880.056
3575,561.7083332999998,14963.4767,14879.627
3576,561.7291667000002,14964.266780000002,14878.557
3577,561.75,14965.375280000002,14876.977
3578,561.7708332999998,14966.88547,14875.434
3579,561.7916667000002,14968.48544,14874.903
3580,561.8125,14970.227809999997,14875.611
3581,561.8333332999998,14972.58752,14877.72
3582,561.8541667000002,14975.63361,14881.148
3583,561.875,14978.59979,14885.213
3584,561.8958332999998,14981.48197,14888.738
3585,561.9166667000002,14984.75295,14891.636
3586,561.9375,14988.234019999998,14894.919
3587,561.9583332999998,14992.16184,14899.177
3588,561.9791667000002,14996.90829,14904.473
3589,562.0,15001.44086,14910.445
3590,562.0208332999998,15006.42142,14915.818
3591,562.0416667000002,15011.48411,14921.342
3592,562.0625,15016.87523,14926.957
3593,562.0833332999998,15021.895380000002,14933.13
3594,562.1041667000002,15027.85619,14939.228
3595,562.125,15033.18804,14946.376
3596,562.1458332999998,15038.47866,14953.05
3597,562.1666667000002,15043.99696,14959.846
3598,562.1875,15048.91822,14966.886
3599,562.2083332999998,15054.46854,14973.201
3600,562.2291667000002,15059.66695,14980.248
3601,562.25,15064.6401,14987.565
3602,562.2708332999998,15069.51957,14994.949
3603,562.2916667000002,15074.30964,15001.949
3604,562.3125,15079.145369999998,15008.482
3605,562.3333332999998,15083.82159,15014.723
3606,562.3541667000002,15088.31172,15019.146
3607,562.375,15092.96517,15020.056
3608,562.3958332999998,15098.072580000002,15018.937
3609,562.4166667000002,15103.31506,15018.794
3610,562.4375,15108.05599,15020.941
3611,562.4583332999998,15112.486469999998,15024.762
3612,562.4791667000002,15116.67149,15029.75
3613,562.5,15121.30546,15035.4
3614,562.5208332999998,15126.10139,15041.487
3615,562.5416667000002,15130.36676,15046.931
3616,562.5625,15135.43818,15051.056
3617,562.5833332999998,15140.14735,15055.554
3618,562.6041667000002,15144.96843,15059.78
3619,562.625,15149.89067,15064.409
3620,562.6458332999998,15154.92277,15069.304
3621,562.6666667000002,15160.138169999998,15074.299
3622,562.6875,15165.40447,15079.172
3623,562.7083332999998,15170.38218,15083.408
3624,562.7291667000002,15175.29341,15086.535
3625,562.75,15180.20077,15088.891
3626,562.7708332999998,15185.14836,15091.219
3627,562.7916667000002,15190.12924,15094.407
3628,562.8125,15195.30892,15099.038
3629,562.8333332999998,15200.76932,15105.423
3630,562.8541667000002,15205.79856,15112.699
3631,562.875,15210.9291,15119.143
3632,562.8958332999998,15216.05945,15124.83
3633,562.9166667000002,15221.5086,15129.688
3634,562.9375,15226.55253,15134.524
3635,562.9583332999998,15232.455869999998,15139.272
3636,562.9791667000002,15237.97811,15145.276
3637,563.0,15243.193480000002,15151.12
3638,563.0208332999998,15248.42769,15156.657
3639,563.0416667000002,15253.03349,15162.144
3640,563.0625,15258.396969999998,15167.033
3641,563.0833332999998,15263.253019999998,15172.731
3642,563.1041667000002,15267.96784,15178.104
3643,563.125,15272.68518,15183.536
3644,563.1458332999998,15277.27555,15189.18
3645,563.1666667000002,15281.69776,15194.908
3646,563.1875,15285.76688,15200.579
3647,563.2083332999998,15289.56555,15205.89
3648,563.2291667000002,15293.41398,15211.252
3649,563.25,15297.35358,15217.545
3650,563.2708332999998,15300.93894,15224.495
3651,563.2916667000002,15304.02865,15230.8
3652,563.3125,15306.98746,15235.955
3653,563.3333332999998,15309.84982,15240.331
3654,563.3541667000002,15312.23116,15242.702
3655,563.375,15314.0464,15241.136
3656,563.3958332999998,15315.93179,15237.118
3657,563.4166667000002,15318.10634,15233.947
3658,563.4375,15320.40499,15233.12
3659,563.4583332999998,15322.74126,15234.509
3660,563.4791667000002,15325.28642,15237.292
3661,563.5,15328.04295,15240.841
3662,563.5208332999998,15330.62171,15244.54
3663,563.5416667000002,15332.9201,15247.667
3664,563.5625,15335.10819,15250.194
3665,563.5833332999998,15337.39043,15252.5625
3666,563.6041667000002,15339.82535,15255.214
3667,563.625,15342.44698,15258.321
3668,563.6458332999998,15344.7674,15261.815
3669,563.6666667000002,15346.7301,15265.021
3670,563.6875,15348.40251,15267.579
3671,563.7083332999998,15349.99495,15269.26
3672,563.7291667000002,15351.59853,15269.983
3673,563.75,15353.40949,15269.677
3674,563.7708332999998,15355.3734,15269.102
3675,563.7916667000002,15357.6027,15269.158
3676,563.8125,15360.46349,15270.677
3677,563.8333332999998,15363.80685,15274.295
3678,563.8541667000002,15367.1805,15279.185
3679,563.875,15369.92781,15283.862
3680,563.8958332999998,15372.46886,15287.129
3681,563.9166667000002,15374.6355,15289.331
3682,563.9375,15376.71308,15290.706
3683,563.9583332999998,15378.97436,15292.0205
3684,563.9791667000002,15381.80264,15293.946
3685,564.0,15384.66608,15297.105
3686,564.0208332999998,15387.65832,15300.791
3687,564.0416667000002,15390.66673,15304.687
3688,564.0625,15393.53949,15308.485
3689,564.0833332999998,15396.31592,15312.057
3690,564.1041667000002,15398.89428,15315.492
3691,564.125,15401.321869999998,15318.721
3692,564.1458332999998,15403.16563,15321.8
3693,564.1666667000002,15404.98416,15324.333
3694,564.1875,15406.32161,15326.924
3695,564.2083332999998,15407.54814,15329.242
3696,564.2291667000002,15408.605619999998,15331.729
3697,564.25,15409.77091,15334.41
3698,564.2708332999998,15410.12257,15337.366
3699,564.2916667000002,15409.96541,15339.351
3700,564.3125,15409.18976,15340.298
3701,564.3333332999998,15408.25472,15339.775
3702,564.3541667000002,15407.17439,15337.196
3703,564.375,15406.08906,15331.532
3704,564.3958332999998,15405.04669,15324.227
3705,564.4166667000002,15403.83806,15317.455
3706,564.4375,15402.51819,15312.199
3707,564.4583332999998,15400.70382,15308.723
3708,564.4791667000002,15398.64183,15306.347
3709,564.5,15396.2671,15304.908
3710,564.5208332999998,15394.040680000002,15303.55
3711,564.5416667000002,15391.585680000002,15301.933
3712,564.5625,15389.23167,15299.769
3713,564.5833332999998,15386.893369999998,15297.9795
3714,564.6041667000002,15384.176330000002,15296.658
3715,564.625,15381.68431,15295.139
3716,564.6458332999998,15378.81099,15293.688
3717,564.6666667000002,15376.16985,15291.594
3718,564.6875,15373.24064,15289.405
3719,564.7083332999998,15370.40666,15286.583
3720,564.7291667000002,15367.34985,15283.141
3721,564.75,15364.1767,15278.319
3722,564.7708332999998,15360.99156,15272.808
3723,564.7916667000002,15357.87763,15267.999
3724,564.8125,15355.035130000002,15264.4375
3725,564.8333332999998,15352.4467,15261.889
3726,564.8541667000002,15349.86391,15259.871
3727,564.875,15347.15591,15257.955
3728,564.8958332999998,15344.33584,15255.967
3729,564.9166667000002,15341.48528,15253.901
3730,564.9375,15338.70243,15251.774
3731,564.9583332999998,15336.0378,15249.626
3732,564.9791667000002,15333.77875,15247.553
3733,565.0,15331.84348,15245.935
3734,565.0208332999998,15329.929569999998,15244.703
3735,565.0416667000002,15328.1507,15243.478
3736,565.0625,15325.93351,15242.406
3737,565.0833332999998,15323.91241,15241.097
3738,565.1041667000002,15321.697869999998,15240.079
3739,565.125,15319.64731,15238.793
3740,565.1458332999998,15317.19865,15237.611
3741,565.1666667000002,15314.85942,15236.206
3742,565.1875,15312.31341,15235.088
3743,565.2083332999998,15309.73393,15233.882
3744,565.2291667000002,15307.1577,15232.696
3745,565.25,15304.339069999998,15231.505
3746,565.2708332999998,15301.36205,15229.994
3747,565.2916667000002,15298.1451,15228.181
3748,565.3125,15295.19538,15225.867
3749,565.3333332999998,15291.753819999998,15223.285
3750,565.3541667000002,15288.53576,15219.013
3751,565.375,15285.428419999998,15213.028
3752,565.3958332999998,15282.04224,15206.099
3753,565.4166667000002,15278.88885,15199.196
3754,565.4375,15275.47711,15193.603
3755,565.4583332999998,15271.93388,15189.226
3756,565.4791667000002,15268.52166,15185.917
3757,565.5,15265.14215,15183.434
3758,565.5208332999998,15261.91714,15181.084
3759,565.5416667000002,15258.62031,15178.436
3760,565.5625,15255.45489,15175.273
3761,565.5833332999998,15252.55919,15172.204
3762,565.6041667000002,15249.89724,15169.605
3763,565.625,15247.20196,15167.372
3764,565.6458332999998,15244.35129,15165.08
3765,565.6666667000002,15241.3965,15162.486
3766,565.6875,15238.519069999998,15159.617
3767,565.7083332999998,15235.87834,15156.684
3768,565.7291667000002,15233.27414,15153.64
3769,565.75,15230.82864,15149.985
3770,565.7708332999998,15228.7742,15146.15
3771,565.7916667000002,15227.16076,15143.105
