,Time (d),Biogas_meas_Pearson (m3/d),Biogas_pred_Pearson (m3/d)
1428,546.75,14769.26325,14656.415
1429,546.7916667000002,14761.571430000002,14647.37
1430,546.8333332999998,14755.234730000002,14640.46
1431,546.875,14751.0846,14634.901
1432,546.9166667000002,14748.66642,14631.303
1433,546.9583332999998,14746.56591,14629.199
1434,547.0,14745.66401,14627.148
1435,547.0416667000002,14745.8763,14626.339
1436,547.0833332999998,14746.45963,14626.594
1437,547.125,14748.10143,14627.236
1438,547.1666667000002,14749.83263,14629.069
1439,547.2083332999998,14750.8389,14630.723
1440,547.25,14751.392780000002,14631.424
1441,547.2916667000002,14751.58988,14631.666
1442,547.3333332999998,14752.07881,14631.628
1443,547.375,14752.90342,14632.254
1444,547.4166667000002,14753.66142,14633.221
1445,547.4583332999998,14754.41954,14634.061
1446,547.5,14755.03911,14634.524
1447,547.5416667000002,14756.0608,14634.549
1448,547.5833332999998,14758.21829,14635.223
1449,547.625,14761.57684,14637.398
1450,547.6666667000002,14764.05811,14640.811
1451,547.7083332999998,14766.7381,14643.219
1452,547.75,14770.18647,14645.904
1453,547.7916667000002,14774.713569999998,14649.629
1454,547.8333332999998,14781.038530000002,14654.467
1455,547.875,14786.411730000002,14660.93
1456,547.9166667000002,14793.23354,14665.97
1457,547.9583332999998,14801.53605,14672.7295
1458,548.0,14811.75929,14680.981
1459,548.0416667000002,14822.22763,14691.385
1460,548.0833332999998,14834.24329,14701.965
1461,548.125,14845.224519999998,14713.809
1462,548.1666667000002,14856.50795,14724.407
1463,548.2083332999998,14867.536930000002,14735.406
1464,548.25,14879.33944,14746.232
1465,548.2916667000002,14889.84827,14757.964
1466,548.3333332999998,14899.14547,14767.87
1467,548.375,14907.79544,14776.538
1468,548.4166667000002,14916.261080000002,14784.59
1469,548.4583332999998,14923.84816,14792.391
1470,548.5,14930.8893,14798.8125
1471,548.5416667000002,14937.6346,14804.786
1472,548.5833332999998,14944.34516,14810.579
1473,548.625,14950.63484,14816.729
1474,548.6666667000002,14955.8827,14822.517
1475,548.7083332999998,14961.02394,14827.328
1476,548.75,14966.10631,14832.3545
1477,548.7916667000002,14971.65779,14837.44
1478,548.8333332999998,14977.444269999998,14842.98
1479,548.875,14983.4731,14848.75
1480,548.9166667000002,14990.659630000002,14854.598
1481,548.9583332999998,14997.78514,14861.873
1482,549.0,15004.89367,14868.46
1483,549.0416667000002,15012.11601,14875.127
1484,549.0833332999998,15019.19561,14881.8545
1485,549.125,15026.68865,14888.587
1486,549.1666667000002,15033.638319999998,14895.956
1487,549.2083332999998,15039.31574,14902.495
1488,549.25,15043.935269999998,14907.674
1489,549.2916667000002,15047.18327,14911.759
1490,549.3333332999998,15049.21426,14914.334
1491,549.375,15050.10043,14915.842
1492,549.4166667000002,15050.81256,14916.44
1493,549.4583332999998,15051.41416,14917.266
1494,549.5,15051.56713,14917.649
1495,549.5416667000002,15051.13605,14917.451
1496,549.5833332999998,15050.3177,14916.418
1497,549.625,15049.56151,14915.135
1498,549.6666667000002,15049.04586,14914.066
1499,549.7083332999998,15049.17308,14913.531
1500,549.75,15050.90566,14914.089
1501,549.7916667000002,15052.75673,14916.699
1502,549.8333332999998,15054.18547,14918.683
1503,549.875,15057.6463,14920.402
1504,549.9166667000002,15062.05147,14924.025
1505,549.9583332999998,15067.14875,14928.428
1506,550.0,15073.90111,14933.567
1507,550.0416667000002,15082.24542,14940.562
1508,550.0833332999998,15089.84948,14949.208
1509,550.125,15097.545,14956.602
1510,550.1666667000002,15105.18975,14964.045
1511,550.2083332999998,15112.65705,14971.428
1512,550.25,15119.97938,14978.679
1513,550.2916667000002,15126.10371,14985.863
1514,550.3333332999998,15130.5636,14991.405
1515,550.375,15133.86417,14995.182
1516,550.4166667000002,15137.30321,14998.123
1517,550.4583332999998,15140.502880000002,15001.507
1518,550.5,15143.02393,15004.314
1519,550.5416667000002,15144.50788,15006.166
1520,550.5833332999998,15146.01101,15006.815
1521,550.625,15148.46864,15008.022
1522,550.6666667000002,15151.33759,15010.619
1523,550.7083332999998,15154.472569999998,15013.732
1524,550.75,15156.69874,15017.071
1525,550.7916667000002,15159.19446,15019.105
1526,550.8333332999998,15164.30464,15021.83
1527,550.875,15170.98805,15027.933
1528,550.9166667000002,15177.467519999998,15034.997
1529,550.9583332999998,15185.10949,15041.72
1530,551.0,15192.27727,15049.443
1531,551.0416667000002,15200.16685,15056.284
1532,551.0833332999998,15209.089080000002,15064.035
1533,551.125,15217.80256,15073.31
1534,551.1666667000002,15225.87858,15081.923
1535,551.2083332999998,15233.3731,15089.882
1536,551.25,15239.60912,15096.973
1537,551.2916667000002,15245.227819999998,15102.583
1538,551.3333332999998,15250.64856,15108.069
1539,551.375,15254.51863,15113.256
1540,551.4166667000002,15257.72448,15116.803
1541,551.4583332999998,15260.818769999998,15119.829
1542,551.5,15262.95464,15122.342
1543,551.5416667000002,15265.08251,15123.411
1544,551.5833332999998,15267.08066,15125.094
1545,551.625,15269.19409,15126.62
1546,551.6666667000002,15270.496469999998,15128.939
1547,551.7083332999998,15272.13607,15130.335
1548,551.75,15272.81054,15132.606
1549,551.7916667000002,15272.22971,15133.07
1550,551.8333332999998,15271.86538,15132.3125
1551,551.875,15271.3994,15131.898
1552,551.9166667000002,15270.38852,15130.977
1553,551.9583332999998,15267.46253,15129.343
1554,552.0,15265.16788,15125.928
1555,552.0416667000002,15262.06147,15123.427
1556,552.0833332999998,15258.14038,15120.217
1557,552.125,15253.30019,15116.218
1558,552.1666667000002,15246.34555,15111.135
1559,552.2083332999998,15237.8735,15103.69
1560,552.25,15228.85246,15094.839
1561,552.2916667000002,15219.25521,15085.795
1562,552.3333332999998,15208.36397,15076.636
1563,552.375,15195.934969999998,15065.744
1564,552.4166667000002,15183.08991,15053.969
1565,552.4583332999998,15169.90855,15041.77
1566,552.5,15155.84215,15028.992
1567,552.5416667000002,15140.03201,15014.79
1568,552.5833332999998,15124.93455,14998.955
1569,552.625,15108.53066,14983.917
1570,552.6666667000002,15091.2831,14967.784
1571,552.7083332999998,15075.07124,14951.256
1572,552.75,15058.8413,14936.192
1573,552.7916667000002,15041.30719,14920.945
1574,552.8333332999998,15023.84216,14904.0625
1575,552.875,15007.63679,14887.526
1576,552.9166667000002,14991.987619999998,14872.139
1577,552.9583332999998,14977.3303,14857.237
1578,553.0,14963.10611,14843.232
1579,553.0416667000002,14949.70203,14829.484
1580,553.0833332999998,14936.93658,14816.724
1581,553.125,14924.59216,14804.499
1582,553.1666667000002,14912.54596,14792.725
1583,553.2083332999998,14899.98158,14781.156
1584,553.25,14887.61892,14769.063
1585,553.2916667000002,14874.89419,14757.223
1586,553.3333332999998,14861.75149,14745.021
1587,553.375,14849.16015,14732.585
1588,553.4166667000002,14836.954769999998,14720.876
1589,553.4583332999998,14824.99867,14709.535
1590,553.5,14813.5519,14698.1455
1591,553.5416667000002,14802.568619999998,14687.155
1592,553.5833332999998,14792.53801,14676.64
1593,553.625,14782.93227,14667.1045
1594,553.6666667000002,14774.297030000002,14657.891
1595,553.7083332999998,14767.229630000002,14649.943
1596,553.75,14760.888819999998,14643.519
1597,553.7916667000002,14755.56562,14637.623
1598,553.8333332999998,14752.198380000002,14632.865
1599,553.875,14751.31426,14630.151
1600,553.9166667000002,14752.24309,14629.718
1601,553.9583332999998,14753.278230000002,14630.802
1602,554.0,14755.38682,14631.7295
1603,554.0416667000002,14758.62913,14633.717
1604,554.0833332999998,14763.54874,14636.908
1605,554.125,14769.82015,14641.985
1606,554.1666667000002,14775.20523,14648.332
1607,554.2083332999998,14780.74708,14653.48
1608,554.25,14786.28357,14658.803
1609,554.2916667000002,14791.53085,14664.081
1610,554.3333332999998,14796.697430000002,14669.069
1611,554.375,14801.62433,14673.903
1612,554.4166667000002,14807.90225,14678.812
1613,554.4583332999998,14813.763,14685.216
1614,554.5,14820.11421,14690.56
1615,554.5416667000002,14826.50856,14696.399
1616,554.5833332999998,14833.66407,14702.148
1617,554.625,14841.00556,14708.943
1618,554.6666667000002,14848.294130000002,14715.883
1619,554.7083332999998,14855.8587,14722.835
1620,554.75,14863.10459,14730.288
1621,554.7916667000002,14870.911430000002,14737.3
1622,554.8333332999998,14879.91074,14745.128
1623,554.875,14890.3992,14754.112
1624,554.9166667000002,14900.47621,14764.667
1625,554.9583332999998,14910.97995,14774.278
1626,555.0,14921.84166,14784.11
1627,555.0416667000002,14933.75491,14794.569
1628,555.0833332999998,14946.67902,14806.142
1629,555.125,14958.5866,14818.709
1630,555.1666667000002,14970.2104,14830.228
1631,555.2083332999998,14981.67179,14841.5
1632,555.25,14992.43605,14852.569
1633,555.2916667000002,15001.92827,14862.726
1634,555.3333332999998,15010.51393,14871.643
1635,555.375,15018.04879,14879.637
1636,555.4166667000002,15025.46123,14886.642
1637,555.4583332999998,15032.15779,14893.712
1638,555.5,15037.82465,14899.495
1639,555.5416667000002,15044.45483,14904.289
1640,555.5833332999998,15050.90956,14910.577
1641,555.625,15056.39953,14916.277
1642,555.6666667000002,15061.98859,14921.238
1643,555.7083332999998,15068.3657,14926.595
1644,555.75,15075.43909,14933.111
1645,555.7916667000002,15084.07772,14940.48
1646,555.8333332999998,15094.47607,14949.822
1647,555.875,15103.24429,14960.3545
1648,555.9166667000002,15113.65398,14968.73
1649,555.9583332999998,15125.48177,14978.793
1650,556.0,15138.22596,14990.771
1651,556.0416667000002,15151.2515,15003.419
1652,556.0833332999998,15165.18115,15016.616
1653,556.125,15178.5251,15030.863
1654,556.1666667000002,15191.215869999998,15043.923
1655,556.2083332999998,15203.38701,15056.325
1656,556.25,15215.17327,15068.009
1657,556.2916667000002,15226.18112,15079.322
1658,556.3333332999998,15235.714930000002,15089.684
1659,556.375,15243.85046,15098.29
1660,556.4166667000002,15252.7312,15105.682
1661,556.4583332999998,15262.38551,15114.584
1662,556.5,15272.09776,15123.947
1663,556.5416667000002,15280.50454,15133.082
1664,556.5833332999998,15288.60367,15140.3955
1665,556.625,15296.49625,15147.864
1666,556.6666667000002,15303.96155,15155.171
1667,556.7083332999998,15311.56727,15162.492
1668,556.75,15318.36789,15170.333
1669,556.7916667000002,15324.40845,15177.035
1670,556.8333332999998,15330.619969999998,15183.009
1671,556.875,15337.59185,15189.294
1672,556.9166667000002,15344.30666,15196.43
1673,556.9583332999998,15349.95411,15202.736
1674,557.0,15355.12034,15207.536
1675,557.0416667000002,15360.68999,15212.018
1676,557.0833332999998,15365.80968,15217.093
1677,557.125,15370.35667,15221.676
1678,557.1666667000002,15374.91613,15225.951
1679,557.2083332999998,15378.65101,15230.524
1680,557.25,15380.63269,15233.794
1681,557.2916667000002,15381.666980000002,15235.361
1682,557.3333332999998,15381.8966,15236.145
1683,557.375,15380.53175,15236.06
1684,557.4166667000002,15378.88954,15234.393
1685,557.4583332999998,15376.663880000002,15232.934
1686,557.5,15373.45531,15230.279
1687,557.5416667000002,15369.9774,15226.398
1688,557.5833332999998,15366.247619999998,15222.431
1689,557.625,15362.22447,15218.626
1690,557.6666667000002,15357.79985,15214.554
1691,557.7083332999998,15353.22187,15210.071
1692,557.75,15347.84523,15205.621
1693,557.7916667000002,15343.30138,15200.465
1694,557.8333332999998,15339.692480000003,15196.51
1695,557.875,15337.02194,15193.633
1696,557.9166667000002,15334.7662,15191.564
1697,557.9583332999998,15332.60374,15189.546
1698,558.0,15331.33791,15187.307
1699,558.0416667000002,15330.96967,15186.138
1700,558.0833332999998,15332.26904,15185.839
1701,558.125,15333.71349,15187.794
1702,558.1666667000002,15334.88683,15189.197
1703,558.2083332999998,15335.87628,15190.46
1704,558.25,15336.187930000002,15191.202
1705,558.2916667000002,15335.92144,15191.169
1706,558.3333332999998,15336.332580000002,15190.801
1707,558.375,15334.82345,15191.347
1708,558.4166667000002,15333.01737,15189.857
1709,558.4583332999998,15330.64137,15188.046
1710,558.5,15327.70844,15185.342
1711,558.5416667000002,15324.57917,15182.132
1712,558.5833332999998,15320.87815,15178.643
1713,558.625,15316.22157,15174.508
1714,558.6666667000002,15311.527280000002,15169.523
1715,558.7083332999998,15306.09472,15164.763
1716,558.75,15300.41126,15159.307
1717,558.7916667000002,15295.08126,15153.863
1718,558.8333332999998,15289.42961,15149.016
1719,558.875,15283.87307,15143.595
1720,558.9166667000002,15278.54921,15138.462
1721,558.9583332999998,15273.390619999998,15133.291
1722,559.0,15268.793,15128.3545
1723,559.0416667000002,15264.691319999998,15123.968
1724,559.0833332999998,15260.28462,15120.033
1725,559.125,15255.75891,15115.469
1726,559.1666667000002,15251.606780000002,15110.974
1727,559.2083332999998,15246.800969999998,15106.886
1728,559.25,15241.04804,15102.167
1729,559.2916667000002,15234.79453,15096.339
1730,559.3333332999998,15226.50956,15089.998
1731,559.375,15218.91116,15081.873
1732,559.4166667000002,15211.9838,15075.101
1733,559.4583332999998,15204.237319999998,15069.303
1734,559.5,15195.06471,15061.629
1735,559.5416667000002,15186.43556,15052.633
1736,559.5833332999998,15178.30352,15044.207
1737,559.625,15170.84939,15036.488
1738,559.6666667000002,15163.2751,15029.554
1739,559.7083332999998,15155.53415,15022.249
1740,559.75,15147.78256,15014.767
1741,559.7916667000002,15141.04614,15007.262
1742,559.8333332999998,15136.088419999998,15001.296
1743,559.875,15130.65032,14997.131
1744,559.9166667000002,15124.85653,14991.693
1745,559.9583332999998,15119.39007,14986.0205
1746,560.0,15114.46498,14980.595
1747,560.0416667000002,15109.62412,14975.864
1748,560.0833332999998,15104.59494,14971.0625
1749,560.125,15099.23817,14966.173
1750,560.1666667000002,15093.08268,14960.926
1751,560.2083332999998,15086.30312,14954.816
1752,560.25,15079.07299,14948.185
1753,560.2916667000002,15070.654019999998,14940.995
1754,560.3333332999998,15061.96763,14932.899
1755,560.375,15052.579569999998,14924.758
1756,560.4166667000002,15043.308480000003,14915.814
1757,560.4583332999998,15034.10618,14907.271
1758,560.5,15024.7983,14898.39
1759,560.5416667000002,15015.25733,14889.219
1760,560.5833332999998,15005.86334,14879.818
1761,560.625,14997.06457,14870.571
1762,560.6666667000002,14988.74472,14862.299
1763,560.7083332999998,14980.49921,14854.382
1764,560.75,14973.10897,14846.692
1765,560.7916667000002,14966.976530000002,14840.018
1766,560.8333332999998,14962.093530000002,14834.645
1767,560.875,14957.74298,14830.295
1768,560.9166667000002,14955.00179,14826.274
1769,560.9583332999998,14954.29653,14824.012
1770,561.0,14954.33924,14823.58
1771,561.0416667000002,14955.26508,14823.76
1772,561.0833332999998,14956.83681,14824.749
1773,561.125,14958.78166,14826.254
1774,561.1666667000002,14960.99286,14828.1455
1775,561.2083332999998,14962.837919999998,14830.255
1776,561.25,14964.22527,14831.941
1777,561.2916667000002,14964.79041,14833.109
1778,561.3333332999998,14964.83295,14833.447
1779,561.375,14964.70566,14833.4795
1780,561.4166667000002,14964.43543,14833.465
1781,561.4583332999998,14963.72339,14833.247
1782,561.5,14962.54689,14832.16
1783,561.5416667000002,14961.84751,14830.497
1784,561.5833332999998,14962.0834,14829.631
1785,561.625,14963.00356,14829.901
1786,561.6666667000002,14963.04808,14830.73
1787,561.7083332999998,14963.4767,14830.593
1788,561.75,14965.375280000002,14831.146
1789,561.7916667000002,14968.48544,14833.351
1790,561.8333332999998,14972.58752,14836.64
1791,561.875,14978.59979,14841.247
1792,561.9166667000002,14984.75295,14847.34
1793,561.9583332999998,14992.16184,14853.414
1794,562.0,15001.44086,14860.914
1795,562.0416667000002,15011.48411,14870.079
1796,562.0833332999998,15021.895380000002,14880.005
1797,562.125,15033.18804,14890.401
1798,562.1666667000002,15043.99696,14901.419
1799,562.2083332999998,15054.46854,14912.009
1800,562.25,15064.6401,14922.149
1801,562.2916667000002,15074.30964,14932.01
1802,562.3333332999998,15083.82159,14941.416
1803,562.375,15092.96517,14950.812
1804,562.4166667000002,15103.31506,14959.874
1805,562.4583332999998,15112.486469999998,14970.39
1806,562.5,15121.30546,14978.411
1807,562.5416667000002,15130.36676,14986.427
1808,562.5833332999998,15140.14735,14994.503
1809,562.625,15149.89067,15003.591
1810,562.6666667000002,15160.138169999998,15013.121
1811,562.7083332999998,15170.38218,15023.595
1812,562.75,15180.20077,15033.903
1813,562.7916667000002,15190.12924,15043.812
1814,562.8333332999998,15200.76932,15053.744
1815,562.875,15210.9291,15064.219
1816,562.9166667000002,15221.5086,15073.833
1817,562.9583332999998,15232.455869999998,15083.762
1818,563.0,15243.193480000002,15094.352
1819,563.0416667000002,15253.03349,15104.41
1820,563.0833332999998,15263.253019999998,15113.6875
1821,563.125,15272.68518,15123.39
1822,563.1666667000002,15281.69776,15132.476
1823,563.2083332999998,15289.56555,15141.142
1824,563.25,15297.35358,15148.582
1825,563.2916667000002,15304.02865,15156.395
1826,563.3333332999998,15309.84982,15162.533
1827,563.375,15314.0464,15168.108
1828,563.4166667000002,15318.10634,15171.439
1829,563.4583332999998,15322.74126,15175.374
1830,563.5,15328.04295,15179.593
1831,563.5416667000002,15332.9201,15184.716
1832,563.5833332999998,15337.39043,15188.938
1833,563.625,15342.44698,15193.218
1834,563.6666667000002,15346.7301,15198.367
1835,563.7083332999998,15349.99495,15202.33
1836,563.75,15353.40949,15205.435
1837,563.7916667000002,15357.6027,15209.122
1838,563.8333332999998,15363.80685,15213.998
1839,563.875,15369.92781,15221.435
1840,563.9166667000002,15374.6355,15227.466
1841,563.9583332999998,15378.97436,15231.358
1842,564.0,15384.66608,15235.099
1843,564.0416667000002,15390.66673,15240.595
1844,564.0833332999998,15396.31592,15246.528
1845,564.125,15401.321869999998,15252.098
1846,564.1666667000002,15404.98416,15256.837
1847,564.2083332999998,15407.54814,15259.973
1848,564.25,15409.77091,15261.972
1849,564.2916667000002,15409.96541,15263.919
1850,564.3333332999998,15408.25472,15263.194
1851,564.375,15406.08906,15260.929
1852,564.4166667000002,15403.83806,15258.763
1853,564.4583332999998,15400.70382,15256.606
1854,564.5,15396.2671,15252.872
1855,564.5416667000002,15391.585680000002,15247.65
1856,564.5833332999998,15386.893369999998,15242.443
1857,564.625,15381.68431,15237.331
1858,564.6666667000002,15376.16985,15231.97
1859,564.7083332999998,15370.40666,15226.7
1860,564.75,15364.1767,15221.307
1861,564.7916667000002,15357.87763,15215.323
1862,564.8333332999998,15352.4467,15209.525
1863,564.875,15347.15591,15204.729
1864,564.9166667000002,15341.48528,15199.47
1865,564.9583332999998,15336.0378,15193.613
1866,565.0,15331.84348,15188.077
1867,565.0416667000002,15328.1507,15184.062
1868,565.0833332999998,15323.91241,15180.292
1869,565.125,15319.64731,15176.009
1870,565.1666667000002,15314.85942,15171.643
1871,565.2083332999998,15309.73393,15166.805
1872,565.25,15304.339069999998,15161.791
1873,565.2916667000002,15298.1451,15156.427
1874,565.3333332999998,15291.753819999998,15150.38
1875,565.375,15285.428419999998,15144.254
1876,565.4166667000002,15278.88885,15138.34
1877,565.4583332999998,15271.93388,15132.33
1878,565.5,15265.14215,15125.387
1879,565.5416667000002,15258.62031,15118.832
1880,565.5833332999998,15252.55919,15112.242
1881,565.625,15247.20196,15106.605
1882,565.6666667000002,15241.3965,15101.471
1883,565.7083332999998,15235.87834,15095.72
1884,565.75,15230.82864,15090.487
1885,565.7916667000002,15227.16076,15085.767
1886,565.8333332999998,15224.367519999998,15082.806
1887,565.875,15222.2224,15080.406
1888,565.9166667000002,15221.39831,15078.708
1889,565.9583332999998,15220.912369999998,15078.253
1890,566.0,15220.67873,15077.818
1891,566.0416667000002,15220.73548,15077.475
1892,566.0833332999998,15221.40164,15077.396
1893,566.125,15222.287080000002,15078.1
1894,566.1666667000002,15223.41634,15078.929
1895,566.2083332999998,15224.564219999998,15080.284
1896,566.25,15225.47314,15081.54
1897,566.2916667000002,15225.827769999998,15082.625
1898,566.3333332999998,15225.53698,15082.956
1899,566.375,15225.7782,15082.831
1900,566.4166667000002,15226.12957,15083.69
1901,566.4583332999998,15226.510719999998,15084.344
1902,566.5,15227.48969,15085.011
1903,566.5416667000002,15228.18932,15086.088
1904,566.5833332999998,15228.2579,15086.402
1905,566.625,15228.1191,15086.0205
1906,566.6666667000002,15228.19644,15085.612
1907,566.7083332999998,15228.85248,15085.733
1908,566.75,15229.2942,15086.86
1909,566.7916667000002,15229.25466,15087.772
1910,566.8333332999998,15229.24789,15088.052
1911,566.875,15229.86206,15088.548
1912,566.9166667000002,15229.200830000002,15089.335
1913,566.9583332999998,15228.05221,15088.143
1914,567.0,15228.26109,15086.756
1915,567.0416667000002,15228.66882,15087.34
1916,567.0833332999998,15228.795,15087.771
1917,567.125,15228.45872,15088.18
1918,567.1666667000002,15227.043780000002,15087.821
1919,567.2083332999998,15224.95108,15086.203
1920,567.25,15222.100219999998,15084.1
1921,567.2916667000002,15218.13787,15081.262
1922,567.3333332999998,15213.64179,15077.24
1923,567.375,15208.78115,15073.2705
1924,567.4166667000002,15203.26133,15068.963
1925,567.4583332999998,15197.48851,15064.167
1926,567.5,15191.15357,15058.353
1927,567.5416667000002,15185.357569999998,15052.026
1928,567.5833332999998,15179.398980000002,15046.271
1929,567.625,15173.460319999998,15040.241
1930,567.6666667000002,15168.27094,15034.693
1931,567.7083332999998,15164.57382,15030.522
1932,567.75,15161.14104,15028.099
1933,567.7916667000002,15158.6459,15025.67
1934,567.8333332999998,15156.8085,15024.196
1935,567.875,15156.02494,15022.702
1936,567.9166667000002,15157.21199,15022.439
1937,567.9583332999998,15159.61947,15024.528
1938,568.0,15163.02748,15027.688
1939,568.0416667000002,15166.43272,15031.592
1940,568.0833332999998,15169.90606,15035.244
1941,568.125,15173.27632,15038.779
1942,568.1666667000002,15176.92795,15042.176
1943,568.2083332999998,15180.070119999997,15046.004
1944,568.25,15181.53535,15048.759
1945,568.2916667000002,15182.30744,15049.333
1946,568.3333332999998,15181.70234,15049.38
1947,568.375,15180.25688,15047.973
1948,568.4166667000002,15178.69828,15046.085
1949,568.4583332999998,15177.01082,15044.37
1950,568.5,15174.438,15042.081
1951,568.5416667000002,15172.085030000002,15038.676
1952,568.5833332999998,15169.29869,15036.141
1953,568.625,15165.74602,15032.985
1954,568.6666667000002,15161.69755,15029.302
1955,568.7083332999998,15156.81658,15025.207
1956,568.75,15152.13582,15020.378
1957,568.7916667000002,15147.1334,15015.883
1958,568.8333332999998,15142.64145,15011.0205
1959,568.875,15139.21969,15006.996
1960,568.9166667000002,15135.52207,15003.935
1961,568.9583332999998,15131.50275,15000.047
1962,569.0,15127.49415,14995.718
1963,569.0416667000002,15124.46736,14991.417
1964,569.0833332999998,15122.37883,14988.617
1965,569.125,15119.70712,14986.72
1966,569.1666667000002,15116.84945,14983.919
1967,569.2083332999998,15113.60438,14981.076
1968,569.25,15109.14298,14977.505
1969,569.2916667000002,15103.98544,14972.717
1970,569.3333332999998,15098.87741,14967.365
1971,569.375,15093.31663,14962.511
1972,569.4166667000002,15087.2181,14957.31
1973,569.4583332999998,15080.465719999998,14951.435
1974,569.5,15073.6092,14944.513
1975,569.5416667000002,15066.664319999998,14937.503
1976,569.5833332999998,15060.37273,14930.331
1977,569.625,15054.13418,14924.222
1978,569.6666667000002,15048.00614,14918.025
1979,569.7083332999998,15042.38614,14912.23
1980,569.75,15036.77444,14906.929
1981,569.7916667000002,15032.660580000002,14901.6045
1982,569.8333332999998,15031.09895,14898.346
1983,569.875,15030.212930000003,14897.702
1984,569.9166667000002,15029.77561,14896.918
1985,569.9583332999998,15030.57684,14896.54
1986,570.0,15033.3568,14897.31
1987,570.0416667000002,15037.958169999998,14900.44
1988,570.0833332999998,15043.08768,14905.297
1989,570.125,15048.01595,14910.491
1990,570.1666667000002,15053.2166,14915.241
1991,570.2083332999998,15059.073580000002,14920.303
1992,570.25,15064.736469999998,14926.236
1993,570.2916667000002,15069.27214,14931.566
1994,570.3333332999998,15073.371319999998,14935.752
1995,570.375,15077.432380000002,14939.653
1996,570.4166667000002,15080.58508,14943.608
1997,570.4583332999998,15082.76943,14946.183
1998,570.5,15085.04829,14947.62
1999,570.5416667000002,15087.41541,14949.282
2000,570.5833332999998,15089.68587,14951.1
2001,570.625,15091.340580000002,14953.014
2002,570.6666667000002,15092.99715,14954.33
2003,570.7083332999998,15094.60718,14956.063
2004,570.75,15095.73504,14957.591
2005,570.7916667000002,15097.7124,14958.72
2006,570.8333332999998,15100.38383,14961.0625
2007,570.875,15104.11433,14963.877
2008,570.9166667000002,15108.89826,14967.826
2009,570.9583332999998,15113.23639,14972.484
2010,571.0,15117.70145,14976.42
2011,571.0416667000002,15123.01443,14980.601
2012,571.0833332999998,15128.26289,14985.596
2013,571.125,15132.99202,14990.537
2014,571.1666667000002,15136.97025,14994.962
2015,571.2083332999998,15139.94071,14998.585
2016,571.25,15141.6603,15001.138
2017,571.2916667000002,15142.00039,15002.418
2018,571.3333332999998,15141.93899,15002.4375
2019,571.375,15142.143430000002,15002.566
2020,571.4166667000002,15141.73628,15003.237
2021,571.4583332999998,15140.07149,15002.822
2022,571.5,15138.0072,15000.687
2023,571.5416667000002,15136.58214,14998.155
2024,571.5833332999998,15136.441169999998,14996.562
2025,571.625,15136.24853,14996.606
2026,571.6666667000002,15135.32413,14996.221
2027,571.7083332999998,15134.41529,14995.171
2028,571.75,15134.13336,14994.261
2029,571.7916667000002,15134.80194,14994.223
2030,571.8333332999998,15136.07425,14995.21
2031,571.875,15137.16523,14996.633
2032,571.9166667000002,15138.23106,14997.57
2033,571.9583332999998,15139.9302,14998.37
2034,572.0,15141.90368,14999.849
2035,572.0416667000002,15143.81396,15001.526
2036,572.0833332999998,15145.60042,15003.149
2037,572.125,15147.47134,15004.682
2038,572.1666667000002,15149.46711,15006.473
2039,572.2083332999998,15150.67697,15008.398
2040,572.25,15150.791480000002,15009.303
2041,572.2916667000002,15150.73461,15009.1455
2042,572.3333332999998,15151.46813,15009.159
2043,572.375,15152.29496,15010.356
2044,572.4166667000002,15152.31685,15011.473
2045,572.4583332999998,15151.766280000002,15011.515
2046,572.5,15151.8949,15010.746
2047,572.5416667000002,15152.4061,15010.827
2048,572.5833332999998,15152.38893,15011.02
2049,572.625,15152.274919999998,15010.636
2050,572.6666667000002,15152.62484,15010.393
2051,572.7083332999998,15152.55152,15010.78
2052,572.75,15152.32786,15010.561
2053,572.7916667000002,15154.58667,15010.632
2054,572.8333332999998,15157.9325,15013.971
2055,572.875,15160.99983,15017.742
2056,572.9166667000002,15164.724069999998,15020.844
2057,572.9583332999998,15168.646819999998,15024.779
2058,573.0,15172.74231,15028.299
2059,573.0416667000002,15177.777430000002,15032.139
2060,573.0833332999998,15182.99062,15036.957
2061,573.125,15188.373930000002,15042.024
2062,573.1666667000002,15193.31215,15047.272
2063,573.2083332999998,15197.70941,15052.047
2064,573.25,15201.44165,15056.31
2065,573.2916667000002,15203.92983,15059.844
2066,573.3333332999998,15206.10089,15062.147
2067,573.375,15207.06363,15064.249
2068,573.4166667000002,15207.46246,15064.96
2069,573.4583332999998,15208.166480000002,15065.534
2070,573.5,15209.11301,15066.354
2071,573.5416667000002,15209.39748,15067.3545
2072,573.5833332999998,15208.99637,15067.31
2073,573.625,15208.60788,15066.632
2074,573.6666667000002,15208.83489,15066.238
2075,573.7083332999998,15209.689080000002,15066.814
2076,573.75,15211.31555,15068.252
2077,573.7916667000002,15212.67384,15070.524
2078,573.8333332999998,15213.436000000003,15072.0625
2079,573.875,15214.64426,15072.668
2080,573.9166667000002,15217.05516,15073.979
2081,573.9583332999998,15219.15105,15076.588
2082,574.0,15221.38023,15078.541
2083,574.0416667000002,15223.2413,15080.986
2084,574.0833332999998,15224.32195,15082.643
2085,574.125,15224.59078,15083.606
2086,574.1666667000002,15223.584469999998,15083.457
2087,574.2083332999998,15220.98266,15082.044
2088,574.25,15217.65025,15079.109
2089,574.2916667000002,15212.71561,15075.496
2090,574.3333332999998,15206.78809,15070.436
2091,574.375,15199.27089,15064.623
