,Time (d),Biogas_meas_Pearson_NPC (m3/d),Biogas_pred_Pearson_NPC (m3/d)
2237,557.15625,15373.93955,14464.535
2238,557.1875,15376.94635,14474.38
2239,557.21875,15379.11796,14485.015
2240,557.25,15380.63269,14493.871
2241,557.28125,15382.04141,14503.289
2242,557.3125,15381.8211,14515.52
2243,557.34375,15382.094119999998,14525.164
2244,557.375,15380.53175,14515.682
2245,557.40625,15379.20061,14484.652
2246,557.4375,15377.64421,14463.209
2247,557.46875,15375.97549,14458.818
2248,557.5,15373.45531,14462.541
2249,557.53125,15370.9106,14465.286
2250,557.5625,15367.73167,14465.888
2251,557.59375,15365.351680000002,14468.355
2252,557.625,15362.22447,14473.722
2253,557.65625,15359.01825,14478.882
2254,557.6875,15355.588430000002,14480.696
2255,557.71875,15351.75035,14478.451
2256,557.75,15347.84523,14470.342
2257,557.78125,15344.28574,14456.952
2258,557.8125,15341.38204,14447.455
2259,557.84375,15338.99781,14445.072
2260,557.875,15337.02194,14447.08
2261,557.90625,15335.376369999998,14449.769
2262,557.9375,15333.6563,14451.261
2263,557.96875,15332.15579,14450.66
2264,558.0,15331.33791,14450.468
2265,558.03125,15330.96692,14453.485
2266,558.0625,15331.32646,14457.145
2267,558.09375,15332.762169999998,14466.339
2268,558.125,15333.71349,14479.766
2269,558.15625,15334.58424,14488.575
2270,558.1875,15335.49307,14495.861
2271,558.21875,15336.202269999998,14502.695
2272,558.25,15336.187930000002,14507.505
2273,558.28125,15335.93442,14511.179
2274,558.3125,15335.88625,14516.38
2275,558.34375,15335.68861,14522.888
2276,558.375,15334.82345,14517.02
2277,558.40625,15333.47532,14489.849
2278,558.4375,15332.0004,14464.555
2279,558.46875,15329.88286,14453.852
2280,558.5,15327.70844,14454.402
2281,558.53125,15325.57354,14458.516
2282,558.5625,15322.80155,14461.324
2283,558.59375,15320.11129,14461.419
2284,558.625,15316.22157,14459.042
2285,558.65625,15312.67626,14455.611
2286,558.6875,15308.87632,14453.611
2287,558.71875,15304.72103,14450.622
2288,558.75,15300.41126,14443.697
2289,558.78125,15296.583380000002,14434.61
2290,558.8125,15292.36569,14428.801
2291,558.84375,15288.01599,14424.947
2292,558.875,15283.87307,14422.278
2293,558.90625,15279.86339,14422.461
2294,558.9375,15275.93652,14423.025
2295,558.96875,15272.20946,14423.987
2296,559.0,15268.793,14426.635
2297,559.03125,15265.6886,14431.012
2298,559.0625,15262.56795,14437.297
2299,559.09375,15259.19468,14442.606
2300,559.125,15255.75891,14445.9795
2301,559.15625,15252.78451,14450.039
2302,559.1875,15249.02927,14455.535
2303,559.21875,15245.500569999998,14462.03
2304,559.25,15241.04804,14468.119
2305,559.28125,15236.65693,14472.148
2306,559.3125,15231.22298,14474.07
2307,559.34375,15224.91694,14472.451
2308,559.375,15218.91116,14464.206
2309,559.40625,15213.73176,14451.171
2310,559.4375,15208.23325,14445.622
2311,559.46875,15201.98922,14446.11
2312,559.5,15195.06471,14447.922
2313,559.53125,15188.52471,14450.926
2314,559.5625,15182.24794,14454.479
2315,559.59375,15176.36972,14459.529
2316,559.625,15170.84939,14466.82
2317,559.65625,15165.2629,14474.251
2318,559.6875,15159.38299,14477.867
2319,559.71875,15153.61222,14476.101
2320,559.75,15147.78256,14467.526
2321,559.78125,15142.527930000002,14454.004
2322,559.8125,15138.44131,14445.55
2323,559.84375,15134.87422,14445.68
2324,559.875,15130.65032,14447.607
2325,559.90625,15126.24593,14444.036
2326,559.9375,15122.09989,14438.949
2327,559.96875,15118.11539,14435.453
2328,560.0,15114.46498,14434.8955
2329,560.03125,15110.93521,14438.125
2330,560.0625,15107.08808,14442.371
2331,560.09375,15103.31058,14447.334
2332,560.125,15099.23817,14453.932
2333,560.15625,15094.65016,14461.467
2334,560.1875,15089.812419999998,14468.514
2335,560.21875,15084.8627,14476.401
2336,560.25,15079.07299,14485.051
2337,560.28125,15072.65315,14492.328
2338,560.3125,15066.2341,14500.233
2339,560.34375,15059.62502,14508.081
2340,560.375,15052.579569999998,14501.298
2341,560.40625,15045.55895,14472.835
2342,560.4375,15038.84708,14450.492
2343,560.46875,15031.88733,14443.706
2344,560.5,15024.7983,14445.832
2345,560.53125,15017.661069999998,14449.09
2346,560.5625,15010.7629,14450.252
2347,560.59375,15003.47536,14448.465
2348,560.625,14997.06457,14446.955
2349,560.65625,14990.8088,14449.498
2350,560.6875,14984.55115,14452.671
2351,560.71875,14978.55562,14452.714
2352,560.75,14973.10897,14447.823
2353,560.78125,14968.34804,14439.705
2354,560.8125,14964.34467,14434.825
2355,560.84375,14960.681669999998,14432.718
2356,560.875,14957.74298,14429.888
2357,560.90625,14955.609580000002,14426.376
2358,560.9375,14954.35016,14425.403
2359,560.96875,14954.17389,14426.4
2360,561.0,14954.33924,14427.709
2361,561.03125,14954.58104,14429.34
2362,561.0625,14955.95923,14431.626
2363,561.09375,14957.02741,14433.574
2364,561.125,14958.78166,14435.109
2365,561.15625,14960.35356,14437.253
2366,561.1875,14961.85687,14439.717
2367,561.21875,14963.26847,14442.232
2368,561.25,14964.22527,14444.709
2369,561.28125,14964.80334,14446.768
2370,561.3125,14964.89395,14448.052
2371,561.34375,14964.91496,14447.867
2372,561.375,14964.70566,14441.095
2373,561.40625,14964.513530000002,14425.425
2374,561.4375,14964.16219,14411.977
2375,561.46875,14963.446000000002,14406.305
2376,561.5,14962.54689,14405.5205
2377,561.53125,14961.9356,14405.28
2378,561.5625,14961.92625,14405.932
2379,561.59375,14962.602169999998,14408.776
2380,561.625,14963.00356,14413.122
2381,561.65625,14963.04772,14416.447
2382,561.6875,14963.1186,14416.428
2383,561.71875,14963.969480000002,14414.22
2384,561.75,14965.375280000002,14411.124
2385,561.78125,14967.505319999998,14407.023
2386,561.8125,14970.227809999997,14402.82
2387,561.84375,14974.31354,14401.381
2388,561.875,14978.59979,14402.625
2389,561.90625,14983.074880000002,14403.643
2390,561.9375,14988.234019999998,14403.495
2391,561.96875,14994.65786,14404.258
2392,562.0,15001.44086,14407.046
2393,562.03125,15008.29444,14410.963
2394,562.0625,15016.87523,14415.166
2395,562.09375,15025.04314,14420.297
2396,562.125,15033.18804,14425.657
2397,562.15625,15040.788019999998,14429.32
2398,562.1875,15048.91822,14432.293
2399,562.21875,15056.96577,14435.276
2400,562.25,15064.6401,14437.951
2401,562.28125,15071.96155,14440.452
2402,562.3125,15079.145369999998,14444.263
2403,562.34375,15086.26441,14448.591
2404,562.375,15092.96517,14445.874
2405,562.40625,15100.60989,14433.539
2406,562.4375,15108.05599,14427.463
2407,562.46875,15114.57364,14426.491
2408,562.5,15121.30546,14426.471
2409,562.53125,15128.33944,14427.665
2410,562.5625,15135.43818,14427.613
2411,562.59375,15142.52845,14425.52
2412,562.625,15149.89067,14422.404
2413,562.65625,15157.519380000002,14420.011
2414,562.6875,15165.40447,14420.191
2415,562.71875,15172.878680000002,14419.942
2416,562.75,15180.20077,14416.432
2417,562.78125,15187.53237,14411.047
2418,562.8125,15195.30892,14407.399
2419,562.84375,15203.460830000002,14405.875
2420,562.875,15210.9291,14405.104
2421,562.90625,15218.8839,14404.105
2422,562.9375,15226.55253,14402.887
2423,562.96875,15235.28077,14403.279
2424,563.0,15243.193480000002,14405.085
2425,563.03125,15250.94682,14406.3
2426,563.0625,15258.396969999998,14407.26
2427,563.09375,15265.59894,14408.788
2428,563.125,15272.68518,14411.381
2429,563.15625,15279.50431,14415.429
2430,563.1875,15285.76688,14421.025
2431,563.21875,15291.45662,14426.941
2432,563.25,15297.35358,14434.886
2433,563.28125,15302.52761,14447.65
2434,563.3125,15306.98746,14460.066
2435,563.34375,15311.121480000002,14471.234
2436,563.375,15314.0464,14469.897
2437,563.40625,15317.017580000002,14448.378
2438,563.4375,15320.40499,14432.097
2439,563.46875,15323.96811,14428.356
2440,563.5,15328.04295,14433.035
2441,563.53125,15331.78759,14441.272
2442,563.5625,15335.10819,14445.722
2443,563.59375,15338.59444,14447.834
2444,563.625,15342.44698,14452.461
2445,563.65625,15345.79258,14459.41
2446,563.6875,15348.40251,14461.974
2447,563.71875,15350.80171,14457.565
2448,563.75,15353.40949,14448.8125
2449,563.78125,15356.41694,14439.899
2450,563.8125,15360.46349,14435.481
2451,563.84375,15365.53791,14439.794
2452,563.875,15369.92781,14448.571
2453,563.90625,15373.5363,14452.402
2454,563.9375,15376.71308,14449.488
2455,563.96875,15380.43491,14445.345
2456,564.0,15384.66608,14444.107
2457,564.03125,15389.18256,14446.122
2458,564.0625,15393.53949,14449.738
2459,564.09375,15397.62332,14453.876
2460,564.125,15401.321869999998,14458.409
2461,564.15625,15404.271819999998,14463.588
2462,564.1875,15406.32161,14469.298
2463,564.21875,15408.19154,14475.197
2464,564.25,15409.77091,14484.772
2465,564.28125,15410.0807,14500.965
2466,564.3125,15409.18976,14513.938
2467,564.34375,15408.02915,14518.463
2468,564.375,15406.08906,14508.744
2469,564.40625,15404.57479,14484.725
2470,564.4375,15402.51819,14467.764
2471,564.46875,15399.62189,14464.287
2472,564.5,15396.2671,14467.128
2473,564.53125,15393.2476,14467.695
2474,564.5625,15389.23167,14467.57
2475,564.59375,15385.38318,14467.215
2476,564.625,15381.68431,14465.682
2477,564.65625,15377.713919999998,14464.743
2478,564.6875,15373.24064,14466.728
2479,564.71875,15368.913080000002,14468.774
2480,564.75,15364.1767,14464.559
2481,564.78125,15359.34786,14452.943
2482,564.8125,15355.035130000002,14442.703
2483,564.84375,15351.172019999998,14439.23
2484,564.875,15347.15591,14439.203
2485,564.90625,15342.90954,14436.3
2486,564.9375,15338.70243,14430.22
2487,564.96875,15334.85956,14424.484
2488,565.0,15331.84348,14422.313
2489,565.03125,15329.0014,14424.585
2490,565.0625,15325.93351,14427.911
2491,565.09375,15322.76407,14430.38
2492,565.125,15319.64731,14432.294
2493,565.15625,15316.15534,14434.11
2494,565.1875,15312.31341,14435.654
2495,565.21875,15308.41679,14438.253
2496,565.25,15304.339069999998,14442.048
2497,565.28125,15300.13513,14445.321
2498,565.3125,15295.19538,14448.478
2499,565.34375,15290.10798,14450.367
2500,565.375,15285.428419999998,14444.404
2501,565.40625,15280.29149,14428.112
2502,565.4375,15275.47711,14415.02
2503,565.46875,15270.13464,14408.943
2504,565.5,15265.14215,14407.723
2505,565.53125,15260.34226,14409.509
2506,565.5625,15255.45489,14410.432
2507,565.59375,15251.21938,14411.901
2508,565.625,15247.20196,14415.698
2509,565.65625,15242.8662,14419.344
2510,565.6875,15238.519069999998,14420.283
2511,565.71875,15234.55996,14418.758
2512,565.75,15230.82864,14414.664
2513,565.78125,15227.925,14408.373
2514,565.8125,15225.7474,14404.985
2515,565.84375,15223.849719999998,14403.947
2516,565.875,15222.2224,14403.034
2517,565.90625,15221.514619999998,14402.751
2518,565.9375,15221.05397,14403.795
2519,565.96875,15220.85443,14405.329
2520,566.0,15220.67873,14406.365
2521,566.03125,15220.67836,14406.884
2522,566.0625,15221.02665,14407.596
2523,566.09375,15221.68732,14409.542
2524,566.125,15222.287080000002,14412.474
2525,566.15625,15223.08932,14415.514
2526,566.1875,15224.04647,14420.356
2527,566.21875,15224.8085,14426.594
2528,566.25,15225.47314,14433.336
2529,566.28125,15225.80089,14440.996
2530,566.3125,15225.649330000002,14448.178
2531,566.34375,15225.48894,14452.373
2532,566.375,15225.7782,14450.447
2533,566.40625,15226.083030000002,14441.674
2534,566.4375,15226.247469999998,14432.495
2535,566.46875,15226.69906,14430.358
2536,566.5,15227.48969,14436.124
2537,566.53125,15228.10263,14444.111
2538,566.5625,15228.240780000002,14448.071
2539,566.59375,15228.25618,14447.965
2540,566.625,15228.1191,14446.444
2541,566.65625,15228.158,14444.846
2542,566.6875,15228.42261,14443.52
2543,566.71875,15228.975580000002,14442.816
2544,566.75,15229.2942,14441.45
2545,566.78125,15229.29382,14437.754
2546,566.8125,15229.18223,14433.788
2547,566.84375,15229.370530000002,14433.531
2548,566.875,15229.86206,14437.493
2549,566.90625,15229.47857,14441.89
2550,566.9375,15228.57514,14441.117
2551,566.96875,15227.90972,14437.683
2552,567.0,15228.26109,14438.42
2553,567.03125,15228.6404,14446.214
2554,567.0625,15228.72311,14455.017
2555,567.09375,15228.775630000002,14464.38
2556,567.125,15228.45872,14475.524
2557,567.15625,15227.4211,14485.876
2558,567.1875,15225.98313,14493.079
2559,567.21875,15224.14304,14500.14
2560,567.25,15222.100219999998,14510.406
2561,567.28125,15219.4056,14522.649
2562,567.3125,15215.91297,14531.515
2563,567.34375,15212.69482,14539.029
2564,567.375,15208.78115,14533.982
2565,567.40625,15204.587280000002,14507.365
2566,567.4375,15200.5017,14487.382
2567,567.46875,15195.719819999998,14482.236
2568,567.5,15191.15357,14485.977
2569,567.53125,15186.85539,14492.492
2570,567.5625,15182.338280000002,14497.655
2571,567.59375,15177.72253,14499.393
2572,567.625,15173.460319999998,14499.576
2573,567.65625,15169.384569999998,14502.257
2574,567.6875,15166.31366,14510.827
2575,567.71875,15163.72591,14523.459
2576,567.75,15161.14104,14529.52
2577,567.78125,15159.20361,14524.566
2578,567.8125,15157.7548,14523.966
2579,567.84375,15156.44609,14523.081
2580,567.875,15156.02494,14516.43
2581,567.90625,15156.762030000002,14509.701
2582,567.9375,15158.485030000002,14509.471
2583,567.96875,15160.58786,14513.246
2584,568.0,15163.02748,14518.046
2585,568.03125,15165.43328,14523.377
2586,568.0625,15168.17113,14527.751
2587,568.09375,15170.75384,14531.582
2588,568.125,15173.27632,14536.831
2589,568.15625,15176.03617,14546.404
2590,568.1875,15178.650119999998,14563.777
2591,568.21875,15180.65126,14586.211
2592,568.25,15181.53535,14606.642
2593,568.28125,15182.21654,14622.378
2594,568.3125,15181.94175,14641.287
2595,568.34375,15181.43834,14651.648
2596,568.375,15180.25688,14629.597
2597,568.40625,15179.15558,14581.15
2598,568.4375,15177.90266,14549.898
2599,568.46875,15176.477180000002,14545.458
2600,568.5,15174.438,14550.857
2601,568.53125,15172.63991,14551.966
2602,568.5625,15170.78461,14559.047
2603,568.59375,15168.56492,14566.598
2604,568.625,15165.74602,14569.01
2605,568.65625,15162.68636,14570.065
2606,568.6875,15159.1875,14568.811
2607,568.71875,15155.7121,14560.502
2608,568.75,15152.13582,14544.016
2609,568.78125,15148.3852,14523.407
2610,568.8125,15144.78565,14504.8
2611,568.84375,15141.72248,14492.736
2612,568.875,15139.21969,14489.481
2613,568.90625,15136.48705,14492.486
2614,568.9375,15133.52652,14492.824
2615,568.96875,15130.488,14490.844
2616,569.0,15127.49415,14488.7295
2617,569.03125,15125.10434,14487.201
2618,569.0625,15123.40535,14491.74
2619,569.09375,15121.78957,14502.375
2620,569.125,15119.70712,14512.977
2621,569.15625,15117.59271,14519.75
2622,569.1875,15115.3181,14528.171
2623,569.21875,15112.52479,14534.808
2624,569.25,15109.14298,14536.811
2625,569.28125,15105.4417,14537.473
2626,569.3125,15101.64398,14538.057
2627,569.34375,15097.50369,14538.761
2628,569.375,15093.31663,14527.307
2629,569.40625,15088.85996,14497.004
2630,569.4375,15083.91839,14472.672
2631,569.46875,15078.77018,14463.064
2632,569.5,15073.6092,14462.741
2633,569.53125,15068.42156,14464.226
2634,569.5625,15063.36295,14462.268
2635,569.59375,15058.78935,14460.387
2636,569.625,15054.13418,14459.52
2637,569.65625,15049.48221,14456.666
2638,569.6875,15045.14738,14453.167
2639,569.71875,15040.96986,14448.516
2640,569.75,15036.77444,14439.893
2641,569.78125,15033.43415,14428.364
2642,569.8125,15031.7108,14421.913
2643,569.84375,15031.10148,14423.307
2644,569.875,15030.212930000003,14426.604
2645,569.90625,15029.21856,14424.985
2646,569.9375,15030.001869999998,14421.686
2647,569.96875,15030.95552,14419.286
2648,570.0,15033.3568,14419.439
2649,570.03125,15036.8688,14423.655
2650,570.0625,15040.169,14429.852
2651,570.09375,15044.32902,14436.041
2652,570.125,15048.01595,14441.092
2653,570.15625,15051.68619,14444.49
2654,570.1875,15055.989619999998,14447.649
2655,570.21875,15060.57111,14454.496
2656,570.25,15064.736469999998,14464.227
2657,570.28125,15068.21168,14471.787
2658,570.3125,15071.35164,14477.116
2659,570.34375,15074.39634,14479.491
2660,570.375,15077.432380000002,14471.886
2661,570.40625,15079.92125,14452.04
2662,570.4375,15081.744019999998,14433.754
2663,570.46875,15083.30566,14424.785
2664,570.5,15085.04829,14423.645
2665,570.53125,15086.81396,14425.739
2666,570.5625,15088.49891,14427.653
2667,570.59375,15090.10011,14429.295
2668,570.625,15091.340580000002,14430.748
2669,570.65625,15092.54745,14432.053
2670,570.6875,15093.78587,14435.809
2671,570.71875,15094.843830000002,14438.781
2672,570.75,15095.73504,14435.631
2673,570.78125,15097.118230000002,14427.526
2674,570.8125,15099.24429,14423.052
2675,570.84375,15101.46391,14422.099
2676,570.875,15104.11433,14422.411
2677,570.90625,15107.83745,14424.322
2678,570.9375,15111.15396,14426.209
2679,570.96875,15114.33558,14426.264
2680,571.0,15117.70145,14425.664
2681,571.03125,15121.72809,14426.91
2682,571.0625,15125.40681,14429.693
2683,571.09375,15129.46301,14433.103
2684,571.125,15132.99202,14436.731
2685,571.15625,15136.10648,14440.34
2686,571.1875,15138.5732,14443.874
2687,571.21875,15140.434319999997,14447.876
2688,571.25,15141.6603,14452.7295
2689,571.28125,15142.04484,14458.032
2690,571.3125,15141.92119,14462.966
2691,571.34375,15141.92539,14467.22
2692,571.375,15142.143430000002,14465.061
2693,571.40625,15141.96527,14451.41
2694,571.4375,15141.0112,14437.577
2695,571.46875,15139.54721,14431.051
2696,571.5,15138.0072,14430.114
2697,571.53125,15136.8292,14430.293
2698,571.5625,15136.34176,14431.342
2699,571.59375,15136.519580000002,14436.465
2700,571.625,15136.24853,14444.013
2701,571.65625,15135.57419,14447.513
2702,571.6875,15134.83387,14446.551
2703,571.71875,15134.26042,14442.739
2704,571.75,15134.13336,14436.186
2705,571.78125,15134.46497,14427.49
2706,571.8125,15135.33245,14419.6875
2707,571.84375,15136.30157,14414.547
2708,571.875,15137.16523,14411.153
2709,571.90625,15138.021380000002,14407.683
2710,571.9375,15139.03987,14403.574
2711,571.96875,15140.35979,14400.716
2712,572.0,15141.90368,14399.982
2713,572.03125,15143.33091,14400.539
2714,572.0625,15144.69871,14401.864
2715,572.09375,15146.04743,14403.583
2716,572.125,15147.47134,14405.913
2717,572.15625,15148.96362,14409.685
2718,572.1875,15150.23569,14414.95
2719,572.21875,15150.80813,14419.826
2720,572.25,15150.791480000002,14422.775
2721,572.28125,15150.688999999997,14424.6455
2722,572.3125,15150.996469999998,14427.902
2723,572.34375,15151.726169999998,14433.67
2724,572.375,15152.29496,14435.677
2725,572.40625,15152.35957,14426.422
2726,572.4375,15152.06249,14414.43
2727,572.46875,15151.68404,14407.175
2728,572.5,15151.8949,14405.372
2729,572.53125,15152.30182,14406.879
2730,572.5625,15152.46734,14408.163
2731,572.59375,15152.369319999998,14407.712
2732,572.625,15152.274919999998,14406.395
2733,572.65625,15152.55434,14405.69
2734,572.6875,15152.75488,14406.161
2735,572.71875,15152.49769,14405.214
2736,572.75,15152.32786,14401.008
2737,572.78125,15153.6447,14396.258
2738,572.8125,15156.332869999998,14396.837
2739,572.84375,15159.00702,14401.352
2740,572.875,15160.99983,14404.742
2741,572.90625,15163.67748,14405.404
2742,572.9375,15166.4258,14406.666
2743,572.96875,15169.77809,14407.683
2744,573.0,15172.74231,14407.25
2745,573.03125,15176.559980000002,14406.911
2746,573.0625,15180.52083,14407.394
2747,573.09375,15184.37566,14408.468
2748,573.125,15188.373930000002,14409.965
2749,573.15625,15192.1249,14411.906
2750,573.1875,15195.57574,14414.199
2751,573.21875,15198.69562,14417.293
2752,573.25,15201.44165,14421.51
2753,573.28125,15203.34407,14426.488
2754,573.3125,15205.11941,14431.805
2755,573.34375,15206.47583,14437.07
2756,573.375,15207.06363,14436.371
2757,573.40625,15207.28459,14425.045
2758,573.4375,15207.74935,14415.191
2759,573.46875,15208.37113,14413.95
2760,573.5,15209.11301,14420.292
2761,573.53125,15209.44615,14429.608
2762,573.5625,15209.25448,14435.529
2763,573.59375,15208.86777,14437.621
2764,573.625,15208.60788,14439.239
2765,573.65625,15208.70646,14442.471
2766,573.6875,15209.22145,14447.376
2767,573.71875,15210.13028,14452.251
2768,573.75,15211.31555,14454.702
2769,573.78125,15212.32796,14453.547
2770,573.8125,15213.07739,14450.724
2771,573.84375,15213.63946,14446.3545
2772,573.875,15214.64426,14441.315
2773,573.90625,15216.389769999998,14438.565
2774,573.9375,15218.20019,14439.684
2775,573.96875,15219.65422,14440.372
2776,574.0,15221.38023,14441.246
2777,574.03125,15222.84758,14446.764
2778,574.0625,15223.79538,14453.452
2779,574.09375,15224.46885,14460.495
2780,574.125,15224.59078,14467.86
2781,574.15625,15223.954930000002,14473.864
2782,574.1875,15222.64972,14478.953
2783,574.21875,15220.28279,14484.051
2784,574.25,15217.65025,14489.375
2785,574.28125,15214.08314,14494.655
2786,574.3125,15209.79084,14499.581
2787,574.34375,15205.71835,14501.425
2788,574.375,15199.27089,14490.41
2789,574.40625,15193.6045,14464.886
2790,574.4375,15187.40275,14447.051
2791,574.46875,15180.52303,14441.441
2792,574.5,15173.263680000002,14441.162
2793,574.53125,15166.04419,14441.237
2794,574.5625,15159.125569999998,14443.884
2795,574.59375,15152.45886,14448.793
2796,574.625,15145.077919999998,14452.612
2797,574.65625,15138.36345,14454.339
2798,574.6875,15132.08556,14458.637
2799,574.71875,15126.26443,14463.3
2800,574.75,15120.92744,14462.8545
2801,574.78125,15115.82344,14456.135
2802,574.8125,15111.038869999997,14447.701
2803,574.84375,15107.21698,14441.387
2804,574.875,15104.7619,14439.077
2805,574.90625,15102.95139,14440.644
2806,574.9375,15102.07953,14442.895
2807,574.96875,15102.38092,14447.537
2808,575.0,15102.70826,14455.258
2809,575.03125,15103.900119999998,14462.734
2810,575.0625,15105.287719999998,14467.258
2811,575.09375,15107.26111,14472.214
2812,575.125,15109.46233,14478.1455
2813,575.15625,15111.62663,14481.909
2814,575.1875,15113.74096,14483.828
2815,575.21875,15115.7516,14485.969
2816,575.25,15117.56904,14489.313
2817,575.28125,15118.7929,14493.858
2818,575.3125,15120.0916,14500.101
2819,575.34375,15121.06087,14507.111
2820,575.375,15121.53606,14501.255
2821,575.40625,15121.71636,14476.402
2822,575.4375,15121.72583,14457.1045
2823,575.46875,15121.39606,14449.238
2824,575.5,15121.91676,14449.91
2825,575.53125,15122.5115,14455.589
2826,575.5625,15122.67442,14458.305
2827,575.59375,15122.66836,14457.296
2828,575.625,15122.92333,14456.231
2829,575.65625,15123.38907,14456.996
2830,575.6875,15123.704630000002,14458.102
2831,575.71875,15123.948019999998,14455.409
2832,575.75,15124.99737,14449.357
2833,575.78125,15126.72751,14444.278
2834,575.8125,15128.46187,14442.201
2835,575.84375,15131.62701,14443.007
2836,575.875,15133.87554,14444.233
2837,575.90625,15135.858069999998,14442.836
2838,575.9375,15138.514,14437.884
2839,575.96875,15141.33786,14432.919
2840,576.0,15144.96714,14431.343
2841,576.03125,15148.94841,14433.862
2842,576.0625,15153.17321,14438.734
2843,576.09375,15157.51048,14445.373
2844,576.125,15161.594169999997,14453.5
2845,576.15625,15165.40961,14462.436
2846,576.1875,15169.15229,14472.262
2847,576.21875,15172.44344,14483.491
2848,576.25,15174.95501,14493.981
2849,576.28125,15176.73019,14500.123
2850,576.3125,15178.29046,14502.778
2851,576.34375,15179.452480000002,14502.784
2852,576.375,15180.49329,14490.055
2853,576.40625,15181.73815,14462.588
2854,576.4375,15182.88206,14445.237
2855,576.46875,15183.34405,14439.549
2856,576.5,15184.12444,14440.205
2857,576.53125,15184.98288,14445.32
2858,576.5625,15185.37375,14449.335
2859,576.59375,15185.39354,14448.3125
2860,576.625,15185.6713,14444.921
2861,576.65625,15186.29681,14443.845
2862,576.6875,15186.96073,14444.657
2863,576.71875,15187.53712,14442.256
2864,576.75,15188.65705,14435.64
2865,576.78125,15190.53186,14429.268
2866,576.8125,15193.0226,14427.33
2867,576.84375,15196.28511,14429.046
2868,576.875,15199.7564,14431.202
2869,576.90625,15203.74282,14431.814
2870,576.9375,15207.93194,14431.265
2871,576.96875,15213.667119999998,14431.654
2872,577.0,15218.9057,14432.901
2873,577.03125,15224.484019999998,14434.041
2874,577.0625,15231.1266,14436.721
2875,577.09375,15237.46063,14441.738
2876,577.125,15243.80662,14447.596
2877,577.15625,15250.569980000002,14453.756
2878,577.1875,15256.99213,14464.384
2879,577.21875,15262.4734,14474.892
2880,577.25,15267.39055,14482.256
2881,577.28125,15271.51331,14489.184
2882,577.3125,15275.1124,14494.993
2883,577.34375,15278.76309,14499.125
2884,577.375,15281.99232,14494.068
2885,577.40625,15284.67855,14475.417
2886,577.4375,15286.72122,14458.063
2887,577.46875,15288.517130000002,14452.614
2888,577.5,15289.7927,14455.42
2889,577.53125,15290.80689,14457.024
2890,577.5625,15291.84539,14455.923
2891,577.59375,15292.60568,14456.359
2892,577.625,15292.75214,14458.487
2893,577.65625,15292.43309,14458.912
2894,577.6875,15291.69259,14457.627
2895,577.71875,15290.943180000002,14455.78
2896,577.75,15289.96066,14450.952
2897,577.78125,15288.44454,14441.018
2898,577.8125,15286.87099,14430.953
2899,577.84375,15285.56089,14425.207
2900,577.875,15284.54339,14423.665
2901,577.90625,15284.19114,14424.768
2902,577.9375,15284.50688,14429.253
2903,577.96875,15284.790830000002,14436.75
2904,578.0,15284.41859,14443.469
2905,578.03125,15283.80513,14446.179
2906,578.0625,15283.43894,14447.913
2907,578.09375,15283.4381,14450.806
2908,578.125,15283.41549,14454.862
2909,578.15625,15283.60653,14459.953
2910,578.1875,15283.52481,14466.196
2911,578.21875,15283.02856,14473.077
2912,578.25,15281.9678,14481.901
2913,578.28125,15280.85277,14493.948
2914,578.3125,15278.07314,14504.082
2915,578.34375,15275.71073,14509.654
2916,578.375,15272.2055,14501.042
2917,578.40625,15268.99103,14473.857
2918,578.4375,15265.195,14452.264
2919,578.46875,15261.28534,14443.755
2920,578.5,15256.76192,14442.601
2921,578.53125,15253.38023,14444.757
2922,578.5625,15250.34866,14453.089
2923,578.59375,15246.57263,14461.459
2924,578.625,15242.49471,14463.825
2925,578.65625,15238.249269999998,14462.294
2926,578.6875,15234.47176,14460.225
2927,578.71875,15231.19517,14458.295
2928,578.75,15228.68601,14454.827
2929,578.78125,15226.89637,14449.173
2930,578.8125,15225.1734,14445.526
2931,578.84375,15223.88755,14443.967
2932,578.875,15222.97624,14442.594
2933,578.90625,15222.802769999998,14441.25
2934,578.9375,15223.27304,14439.985
2935,578.96875,15224.69717,14439.558
2936,579.0,15226.3061,14440.67
2937,579.03125,15228.44943,14443.103
2938,579.0625,15230.656669999997,14445.564
2939,579.09375,15233.09259,14449.046
2940,579.125,15235.53523,14453.511
2941,579.15625,15237.878380000002,14457.365
2942,579.1875,15240.29812,14462.237
2943,579.21875,15242.5266,14470.525
2944,579.25,15244.15838,14480.126
2945,579.28125,15244.72885,14486.137
2946,579.3125,15244.71318,14488.524
2947,579.34375,15244.20831,14486.248
2948,579.375,15243.596280000002,14474.207
2949,579.40625,15242.991419999997,14452.96
2950,579.4375,15241.54364,14436.297
2951,579.46875,15239.90375,14430.314
2952,579.5,15237.69721,14430.696
2953,579.53125,15235.33741,14431.012
2954,579.5625,15232.72855,14432.166
2955,579.59375,15229.9115,14433.467
2956,579.625,15226.7961,14434.148
2957,579.65625,15224.03807,14436.049
2958,579.6875,15220.9974,14438.947
2959,579.71875,15217.56843,14438.225
2960,579.75,15214.70979,14433.373
2961,579.78125,15212.01764,14428.5625
2962,579.8125,15209.31676,14424.34
2963,579.84375,15206.75377,14421.42
2964,579.875,15203.992080000002,14418.857
2965,579.90625,15201.26081,14414.651
2966,579.9375,15199.15699,14411.074
2967,579.96875,15197.87597,14411.251
