,Time (d),COD_meas_PCA (gP/m3),COD_pred_PCA (gP/m3)
1276,513.8125,55.157413726,55.309032
1277,513.8333333,55.18871047399999,55.32847
1278,513.8541667,55.20274366499999,55.35714
1279,513.875,55.18617778,55.36715
1280,513.8958333,55.159071352999995,55.34599
1281,513.9166667,55.144458969000006,55.31318
1282,513.9375,55.152389541999995,55.291527
1283,513.9583333,55.173784758000004,55.291634
1284,513.9791667,55.184156006,55.30588
1285,514.0,55.16999918800001,55.31263
1286,514.0208333,55.134838958,55.30009
1287,514.0416667,55.08574309299999,55.27144
1288,514.0625,55.024272589000006,55.231243
1289,514.0833333,54.95331312700001,55.178802
1290,514.1041667,54.88052444899999,55.116386
1291,514.125,54.810878031,55.051666
1292,514.1458333,54.743030774000005,54.989655
1293,514.1666667,54.67466770699999,54.929382
1294,514.1875,54.60587607,54.869194
1295,514.2083333,54.53839653699999,54.809578
1296,514.2291667,54.474319433999995,54.75148
1297,514.25,54.41432457000001,54.69583
1298,514.2708333,54.357659887000004,54.643093
1299,514.2916667,54.311973911,54.59303
1300,514.3125,54.300613599,54.55305
1301,514.3333333,54.339710683999996,54.544044
1302,514.3541667,54.42732336,54.577892
1303,514.375,54.55029184199999,54.64887
1304,514.3958333,54.694040698,54.749477
1305,514.4166667,54.839946777,54.878452
1306,514.4375,54.962370653,55.024246
1307,514.4583333,55.050937668,55.1608
1308,514.4791667,55.121848283999995,55.27011
1309,514.5,55.185316482,55.357746
1310,514.5208333,55.22362985199999,55.43014
1311,514.5416667,55.222981267999984,55.473743
1312,514.5625,55.188182694000005,55.48021
1313,514.5833333,55.142094232999995,55.456833
1314,514.6041667,55.12001183199999,55.42513
1315,514.625,55.132971956000006,55.41629
1316,514.6458333,55.15413350199998,55.438053
1317,514.6666667,55.15897209599999,55.463993
1318,514.6875,55.14980705400001,55.471603
1319,514.7083333,55.13568147500001,55.463467
1320,514.7291667,55.118667275,55.446915
1321,514.75,55.102080464,55.422493
1322,514.7708333,55.097383316000005,55.39538
1323,514.7916667,55.118541571,55.379875
1324,514.8125,55.179160818,55.390556
1325,514.8333333,55.26882700000001,55.43939
1326,514.8541667,55.347091372,55.51473
1327,514.875,55.387346831,55.57769
1328,514.8958333,55.395758362,55.6034
1329,514.9166667,55.390041413999995,55.59798
1330,514.9375,55.385277846,55.579086
1331,514.9583333,55.383045917,55.561985
1332,514.9791667,55.37127036100001,55.549545
1333,515.0,55.350350768000006,55.53212
1334,515.0208333,55.341672795,55.510315
1335,515.0416667,55.351621906999995,55.502514
1336,515.0625,55.35356727500001,55.5119
1337,515.0833333,55.329678958,55.512577
1338,515.1041667,55.292364535,55.489014
1339,515.125,55.258249635000006,55.45372
1340,515.1458333,55.23385639800001,55.421803
1341,515.1666667,55.22309586100001,55.398506
1342,515.1875,55.23562286799999,55.38723
1343,515.2083333,55.26578991299999,55.39683
1344,515.2291667,55.283843666,55.422108
1345,515.25,55.271020869999994,55.436626
1346,515.2708333,55.23314163999999,55.423622
1347,515.2916667,55.19146632699999,55.38794
1348,515.3125,55.17528487,55.348587
1349,515.3333333,55.201154766,55.331768
1350,515.3541667,55.26682927100001,55.350628
1351,515.375,55.367859681,55.400517
1352,515.3958333,55.511132249000006,55.48135
1353,515.4166667,55.68629625600001,55.606853
1354,515.4375,55.84897521699999,55.769985
1355,515.4583333,55.96262337899999,55.931232
1356,515.4791667,56.016399422000006,56.05305
1357,515.5,56.016411158000004,56.11792
1358,515.5208333,55.97165853199999,56.12834
1359,515.5416667,55.900393787,56.093887
1360,515.5625,55.830894214,56.033333
1361,515.5833333,55.785634435,55.973274
1362,515.6041667,55.777483561000004,55.934258
1363,515.625,55.796700474,55.92792
1364,515.6458333,55.80844266999999,55.946285
1365,515.6666667,55.805492464,55.95932
1366,515.6875,55.82393283500001,55.959965
1367,515.7083333,55.88381039200001,55.978653
1368,515.7291667,55.960934529999996,56.029804
1369,515.75,56.02712891199999,56.087864
1370,515.7708333,56.07497974100001,56.129063
1371,515.7916667,56.112054173999994,56.152473
1372,515.8125,56.15386248899999,56.170124
1373,515.8333333,56.205781996999995,56.19845
1374,515.8541667,56.25728100100001,56.239254
1375,515.875,56.29559177500001,56.277782
1376,515.8958333,56.30713795199999,56.300983
1377,515.9166667,56.28532636699999,56.298615
1378,515.9375,56.227888366,56.268154
1379,515.9583333,56.141076760999994,56.210262
1380,515.9791667,56.038157066,56.1299
1381,516.0,55.93037442800001,56.036884
1382,516.0208333,55.82376216,55.939682
1383,516.0416667,55.71966396,55.84295
1384,516.0625,55.61711435299999,55.748077
1385,516.0833333,55.52323334800001,55.654953
1386,516.1041667,55.4565397,55.569675
1387,516.125,55.419012941000005,55.50762
1388,516.1458333,55.38754011499999,55.47013
1389,516.1666667,55.34014221800001,55.437225
1390,516.1875,55.27213053599999,55.390373
1391,516.2083333,55.194230902,55.32609
1392,516.2291667,55.12680809500001,55.253906
1393,516.25,55.075399563000005,55.191322
1394,516.2708333,55.023780679000005,55.142868
1395,516.2916667,54.964735203999986,55.09433
1396,516.3125,54.91498919800001,55.03913
1397,516.3333333,54.898406197,54.991184
1398,516.3541667,54.938279507999994,54.96859
1399,516.375,55.025010593000005,54.987366
1400,516.3958333,55.107581718999995,55.04322
1401,516.4166667,55.152371466999995,55.104202
1402,516.4375,55.168948738,55.148243
1403,516.4583333,55.168717113999996,55.181797
1404,516.4791667,55.141962494999994,55.20627
1405,516.5,55.08107029399999,55.20469
1406,516.5208333,54.993283246999994,55.16775
1407,516.5416667,54.890951007000005,55.103374
1408,516.5625,54.783067413000005,55.024467
1409,516.5833333,54.67633950000001,54.939907
1410,516.6041667,54.577874791000006,54.8556
1411,516.625,54.49509175,54.777416
1412,516.6458333,54.436772385,54.711845
1413,516.6666667,54.411269366999996,54.666718
1414,516.6875,54.42745157299999,54.64776
1415,516.7083333,54.47346340000001,54.66023
1416,516.7291667,54.506815876000005,54.693417
1417,516.75,54.497701417,54.711346
1418,516.7708333,54.45093731600001,54.691986
1419,516.7916667,54.39283631599999,54.645046
1420,516.8125,54.356498927999986,54.594376
1421,516.8333333,54.350269189999985,54.565735
1422,516.8541667,54.34646129100001,54.5632
1423,516.875,54.322683361999985,54.56075
1424,516.8958333,54.284821748,54.53756
1425,516.9166667,54.253000465,54.498283
1426,516.9375,54.247900668,54.46234
1427,516.9583333,54.270772923,54.450592
1428,516.9791667,54.297654942000015,54.46612
1429,517.0,54.30603504,54.48896
1430,517.0208333,54.290295998,54.498165
1431,517.0416667,54.25877874099999,54.48653
1432,517.0625,54.22589118800002,54.45989
1433,517.0833333,54.19745976,54.430447
1434,517.1041667,54.165342786000004,54.404194
1435,517.125,54.121538175999994,54.375446
1436,517.1458333,54.066540149,54.33718
1437,517.1666667,54.005349322,54.28876
1438,517.1875,53.94245316699999,54.233856
1439,517.2083333,53.880351260999994,54.17629
1440,517.2291667,53.82015812600001,54.11867
1441,517.25,53.76217080599999,54.062504
1442,517.2708333,53.705990546,54.00903
1443,517.2916667,53.65421553700001,53.958916
1444,517.3125,53.61470251300001,53.913776
1445,517.3333333,53.594990241000005,53.878773
1446,517.3541667,53.600246476,53.857777
1447,517.375,53.634189315,53.852367
1448,517.3958333,53.70111610899999,53.870506
1449,517.4166667,53.797261915,53.92749
1450,517.4375,53.90261738400001,54.02482
1451,517.4583333,53.995215866,54.140926
1452,517.4791667,54.060926372,54.24779
1453,517.5,54.099960706,54.32516
1454,517.5208333,54.123544093,54.371136
1455,517.5416667,54.141640871,54.397633
1456,517.5625,54.15567477199999,54.417618
1457,517.5833333,54.16309997000001,54.43611
1458,517.6041667,54.162374518,54.451385
1459,517.625,54.156002285999996,54.46037
1460,517.6458333,54.15144901100001,54.463142
1461,517.6666667,54.15212168199999,54.464794
1462,517.6875,54.15256208099999,54.46779
1463,517.7083333,54.147556181000006,54.467182
1464,517.7291667,54.138318641000005,54.457977
1465,517.75,54.133419292999996,54.440964
1466,517.7708333,54.14779790900001,54.42634
1467,517.7916667,54.189780355,54.431305
1468,517.8125,54.255085198999986,54.46472
1469,517.8333333,54.33193901,54.52176
1470,517.8541667,54.40638242799999,54.588905
1471,517.875,54.465258674000005,54.650963
1472,517.8958333,54.49515214300001,54.695793
1473,517.9166667,54.497498478999994,54.712605
1474,517.9375,54.49435464000001,54.704693
1475,517.9583333,54.507431356000005,54.693497
1476,517.9791667,54.545692640000006,54.699814
1477,518.0,54.601694384000005,54.732655
1478,518.0208333,54.653615426,54.783665
1479,518.0416667,54.684668845,54.83062
1480,518.0625,54.691875766,54.85752
1481,518.0833333,54.687453723999994,54.862152
1482,518.1041667,54.69560628000001,54.855976
1483,518.125,54.727373411,54.860455
1484,518.1458333,54.769532453,54.885136
1485,518.1666667,54.801894397000005,54.91843
1486,518.1875,54.809990619,54.94282
1487,518.2083333,54.792431480999994,54.945892
1488,518.2291667,54.75855444700001,54.927265
1489,518.25,54.726516741999994,54.89607
1490,518.2708333,54.723120339,54.867527
1491,518.2916667,54.763554931,54.86367
1492,518.3125,54.84457320899999,54.89706
1493,518.3333333,54.954351466,54.96473
1494,518.3541667,55.083399768,55.05419
1495,518.375,55.235440195,55.15347
1496,518.3958333,55.42923435100001,55.272022
1497,518.4166667,55.65751925800001,55.440437
1498,518.4375,55.86543255600001,55.656273
1499,518.4583333,56.005595723999996,55.86544
1500,518.4791667,56.067620275,56.01687
1501,518.5,56.069768981,56.093884
1502,518.5208333,56.03306469000002,56.110535
1503,518.5416667,55.98369400899999,56.086956
1504,518.5625,55.956204283999995,56.049652
1505,518.5833333,55.964733788000004,56.03216
1506,518.6041667,55.994435665000005,56.049603
1507,518.625,56.020562061999996,56.09042
1508,518.6458333,56.02588238199999,56.129543
1509,518.6666667,56.01175547500001,56.146767
1510,518.6875,55.99619098299999,56.140835
1511,518.7083333,55.99177417600001,56.127583
1512,518.7291667,55.99823883,56.118862
1513,518.75,56.012780918999994,56.115005
1514,518.7708333,56.04086181699999,56.115776
1515,518.7916667,56.089834462000006,56.128902
1516,518.8125,56.166576066000005,56.163597
1517,518.8333333,56.25728284100001,56.227932
1518,518.8541667,56.32119329899999,56.308918
1519,518.875,56.336980391000004,56.367786
1520,518.8958333,56.313536031999995,56.38102
1521,518.9166667,56.271863388,56.3533
1522,518.9375,56.234437313,56.30505
1523,518.9583333,56.218425659000005,56.26002
1524,518.9791667,56.237883327,56.23769
1525,519.0,56.27778108999999,56.253555
1526,519.0208333,56.28763012899999,56.29244
1527,519.0416667,56.2467766,56.30582
1528,519.0625,56.173831231,56.272427
1529,519.0833333,56.088495312000006,56.207573
1530,519.1041667,55.99467565000001,56.129745
1531,519.125,55.89374776100001,56.04412
1532,519.1458333,55.79206814699999,55.952354
1533,519.1666667,55.693369695,55.85954
1534,519.1875,55.595640715,55.7689
1535,519.2083333,55.505860342000005,55.679104
1536,519.2291667,55.445991663,55.59678
1537,519.25,55.41825385600001,55.541546
1538,519.2708333,55.391113325000006,55.515644
1539,519.2916667,55.348780938000004,55.491795
1540,519.3125,55.313141778,55.45568
1541,519.3333333,55.30679031399999,55.425312
1542,519.3541667,55.336748089,55.416203
1543,519.375,55.408592551999995,55.428818
1544,519.3958333,55.54701512,55.47429
1545,519.4166667,55.738860686,55.59064
1546,519.4375,55.908856918999994,55.77413
1547,519.4583333,56.004621883,55.955673
1548,519.4791667,56.030703564,56.07569
1549,519.5,56.006745742,56.12437
1550,519.5208333,55.941615155,56.11735
1551,519.5416667,55.850893197000005,56.06824
1552,519.5625,55.764116939,55.996315
1553,519.5833333,55.711394668,55.92982
1554,519.6041667,55.720390341000005,55.89293
1555,519.625,55.782242319000005,55.906563
1556,519.6458333,55.838876763,55.963825
1557,519.6666667,55.857856588000004,56.016747
1558,519.6875,55.85234258000001,56.03599
1559,519.7083333,55.843881442,56.029774
1560,519.7291667,55.843994146,56.015232
1561,519.75,55.845484372,56.0026
1562,519.7708333,55.82522578,55.989475
1563,519.7916667,55.788644038,55.960438
1564,519.8125,55.777785399,55.922024
1565,519.8333333,55.82282095000001,55.910316
1566,519.8541667,55.920925019,55.949333
1567,519.875,56.031062701,56.0342
1568,519.8958333,56.08364445899999,56.127247
1569,519.9166667,56.056093905999994,56.16636
1570,519.9375,55.97823805800001,56.133396
1571,519.9583333,55.894907618999994,56.057465
1572,519.9791667,55.85004630499999,55.97952
1573,520.0,55.85367172800001,55.93881
1574,520.0208333,55.878482526000006,55.943405
1575,520.0416667,55.888731477,55.968098
1576,520.0625,55.859622552,55.980145
1577,520.0833333,55.794396921,55.956703
1578,520.1041667,55.719439988999994,55.899673
1579,520.125,55.648839108999994,55.8318
1580,520.1458333,55.574005141,55.766235
1581,520.1666667,55.48713776999999,55.69659
1582,520.1875,55.39093277600001,55.617073
1583,520.2083333,55.292044626000006,55.530674
1584,520.2291667,55.19598276,55.44313
1585,520.25,55.109964898,55.358826
1586,520.2708333,55.045969989,55.28354
1587,520.2916667,55.01384837500001,55.22738
1588,520.3125,55.020613994,55.1989
1589,520.3333333,55.055591388,55.203987
1590,520.3541667,55.090913812,55.22992
1591,520.375,55.127907600000015,55.24712
1592,520.3958333,55.216561518999995,55.262096
1593,520.4166667,55.384189977,55.33151
1594,520.4375,55.59540503699999,55.483788
1595,520.4583333,55.784114804999994,55.684772
1596,520.4791667,55.87723399999999,55.870655
1597,520.5,55.86741843,55.97303
1598,520.5208333,55.80567820399999,55.98301
1599,520.5416667,55.744046429,55.944366
1600,520.5625,55.715623557,55.902367
1601,520.5833333,55.713710145,55.885857
1602,520.6041667,55.69567948000001,55.8908
1603,520.625,55.648284354999994,55.882168
1604,520.6458333,55.604090046999985,55.848408
1605,520.6666667,55.583856315000006,55.816795
1606,520.6875,55.576543279,55.804165
1607,520.7083333,55.56532715199999,55.799572
1608,520.7291667,55.54730150600001,55.78777
1609,520.75,55.52737055399999,55.76649
1610,520.7708333,55.51142848600001,55.741726
1611,520.7916667,55.507312317,55.720673
1612,520.8125,55.526804594,55.711464
1613,520.8333333,55.56908829199999,55.724964
1614,520.8541667,55.61718492000001,55.760048
1615,520.875,55.65257619700001,55.800835
1616,520.8958333,55.66135160899999,55.829163
1617,520.9166667,55.649288636,55.83118
1618,520.9375,55.640108708000014,55.813316
1619,520.9583333,55.64417951100001,55.799305
1620,520.9791667,55.649661042000005,55.79941
1621,521.0,55.649161441000004,55.80294
1622,521.0208333,55.652154147,55.802887
1623,521.0416667,55.66559874600001,55.807377
1624,521.0625,55.683238898000006,55.82163
1625,521.0833333,55.688418676999994,55.839035
1626,521.1041667,55.65984512399999,55.84389
1627,521.125,55.59568313999999,55.816826
1628,521.1458333,55.516331596,55.7572
1629,521.1666667,55.442238370999995,55.684704
1630,521.1875,55.385338658,55.618965
1631,521.2083333,55.34726723899999,55.57139
1632,521.2291667,55.32319598899999,55.541653
1633,521.25,55.302907247,55.522987
1634,521.2708333,55.270587255,55.50561
1635,521.2916667,55.22687532500001,55.4761
1636,521.3125,55.19304432399999,55.436146
1637,521.3333333,55.179781055999996,55.405277
1638,521.3541667,55.176458786999994,55.390907
1639,521.375,55.174397162000005,55.38009
1640,521.3958333,55.181779841,55.36964
1641,521.4166667,55.195443233999995,55.376278
1642,521.4375,55.188621029,55.399914
1643,521.4583333,55.153578032,55.414116
1644,521.4791667,55.113615211,55.4068
1645,521.5,55.08753887,55.393433
1646,521.5208333,55.074699201,55.387497
1647,521.5416667,55.060969062000005,55.38771
1648,521.5625,55.026703671,55.383892
1649,521.5833333,54.970152616000014,55.361588
1650,521.6041667,54.910504695,55.320065
1651,521.625,54.862325598000005,55.275536
1652,521.6458333,54.825283656,55.240547
1653,521.6666667,54.79748923600001,55.214848
1654,521.6875,54.783813116000005,55.19551
1655,521.7083333,54.79509822100001,55.185097
1656,521.7291667,54.845285110999995,55.191536
1657,521.75,54.92532081000002,55.226406
1658,521.7708333,54.996297234,55.285103
1659,521.7916667,55.035447118,55.338226
1660,521.8125,55.054629442999996,55.366657
1661,521.8333333,55.073494223999994,55.378735
1662,521.8541667,55.104776822,55.39044
1663,521.875,55.142937949,55.413017
1664,521.8958333,55.16535989,55.440998
1665,521.9166667,55.166033647,55.453285
1666,521.9375,55.16339733000001,55.44428
1667,521.9583333,55.165651857000015,55.431305
1668,521.9791667,55.156491473,55.424004
1669,522.0,55.126928855,55.410137
1670,522.0208333,55.088861549,55.381626
1671,522.0416667,55.053037829,55.347576
1672,522.0625,55.01750797,55.31613
1673,522.0833333,54.974966891,55.28477
1674,522.1041667,54.918592958999994,55.245995
1675,522.125,54.852771696000005,55.192863
1676,522.1458333,54.79461489799999,55.129974
1677,522.1666667,54.76395762800001,55.07392
1678,522.1875,54.78105779800001,55.043518
1679,522.2083333,54.836773605,55.05723
1680,522.2291667,54.88166858600001,55.105812
1681,522.25,54.883094840999995,55.143925
1682,522.2708333,54.845711779,55.142223
1683,522.2916667,54.795955574,55.105217
1684,522.3125,54.770206898999994,55.05695
1685,522.3333333,54.79906028400001,55.02994
1686,522.3541667,54.908550475,55.04975
1687,522.375,55.086772916,55.1366
1688,522.3958333,55.276375797,55.284435
1689,522.4166667,55.41999606000001,55.45341
1690,522.4375,55.484405375,55.595684
1691,522.4583333,55.484410069000006,55.67646
1692,522.4791667,55.47023078300001,55.70073
1693,522.5,55.46606232600001,55.70647
1694,522.5208333,55.45115295699999,55.713795
1695,522.5416667,55.413547388,55.706287
1696,522.5625,55.37258846299999,55.675747
1697,522.5833333,55.344092249,55.64082
1698,522.6041667,55.323818613000014,55.617252
1699,522.625,55.308474063999995,55.60289
1700,522.6458333,55.308274026999996,55.59349
1701,522.6666667,55.332632848,55.59516
1702,522.6875,55.38017338,55.61414
1703,522.7083333,55.435133770000014,55.64825
1704,522.7291667,55.46852661000001,55.683773
1705,522.75,55.476039823,55.69557
1706,522.7708333,55.485718078999994,55.682896
1707,522.7916667,55.513011489000014,55.675236
1708,522.8125,55.543127176,55.688892
1709,522.8333333,55.566845554000004,55.710995
1710,522.8541667,55.601031555999995,55.730698
1711,522.875,55.65568224199999,55.759624
1712,522.8958333,55.719496758999995,55.804123
1713,522.9166667,55.767156711999995,55.85293
1714,522.9375,55.766108488000015,55.885075
1715,522.9583333,55.719157364,55.874447
1716,522.9791667,55.664830357999996,55.825573
1717,523.0,55.62611982599999,55.773506
1718,523.0208333,55.59403551800001,55.73711
1719,523.0416667,55.56205754999999,55.706047
1720,523.0625,55.54108674600001,55.673687
1721,523.0833333,55.528944493999994,55.6502
1722,523.1041667,55.49751822499999,55.63394
1723,523.125,55.433292605999995,55.60003
1724,523.1458333,55.349925774999996,55.536884
1725,523.1666667,55.264277596999996,55.45718
1726,523.1875,55.18427140300002,55.375954
1727,523.2083333,55.109405816000006,55.299995
1728,523.2291667,55.034678984,55.228645
1729,523.25,54.95532849399999,55.157413
1730,523.2708333,54.868210608000005,55.082268
1731,523.2916667,54.779568755,55.0007
1732,523.3125,54.707401721000004,54.918602
1733,523.3333333,54.667662241,54.852
1734,523.3541667,54.672334268,54.812595
1735,523.375,54.729648708999996,54.80687
1736,523.3958333,54.849127316,54.8452
1737,523.4166667,55.00980345199999,54.944485
1738,523.4375,55.142828482,55.09015
1739,523.4583333,55.206780513000005,55.22202
1740,523.4791667,55.213357618,55.298145
1741,523.5,55.18431784300001,55.320164
1742,523.5208333,55.12774908,55.30397
1743,523.5416667,55.04656547200001,55.258514
1744,523.5625,54.94605636599999,55.190063
1745,523.5833333,54.84261310000001,55.10628
1746,523.6041667,54.763062843,55.021687
1747,523.625,54.71256279,54.958206
1748,523.6458333,54.66438845700001,54.92026
1749,523.6666667,54.596712143999994,54.885475
1750,523.6875,54.509538641000006,54.83267
1751,523.7083333,54.413506533,54.75796
1752,523.7291667,54.320351497,54.669178
1753,523.75,54.238207923999994,54.577507
1754,523.7708333,54.17326820499999,54.49401
1755,523.7916667,54.13375477700001,54.429012
1756,523.8125,54.134636418,54.391254
1757,523.8333333,54.178651660999996,54.392258
1758,523.8541667,54.24992254499999,54.43132
1759,523.875,54.323922288999995,54.491894
1760,523.8958333,54.372503069,54.55308
1761,523.9166667,54.38780176400001,54.592648
1762,523.9375,54.388010899,54.60347
1763,523.9583333,54.389962037999986,54.599495
1764,523.9791667,54.393550108999996,54.596024
1765,524.0,54.388034381000004,54.59531
1766,524.0208333,54.35849841099999,54.58851
1767,524.0416667,54.30286059199999,54.56149
1768,524.0625,54.234778443,54.512337
1769,524.0833333,54.166047855999985,54.453846
1770,524.1041667,54.09744853600001,54.39537
1771,524.125,54.028053207,54.33559
1772,524.1458333,53.96142468699998,54.272972
1773,524.1666667,53.899110613999994,54.21104
1774,524.1875,53.836924838,54.15208
1775,524.2083333,53.770987397,54.093346
1776,524.2291667,53.70124260399999,54.03211
1777,524.25,53.629754897999995,53.968605
1778,524.2708333,53.55888465100001,53.90428
1779,524.2916667,53.496995295,53.840504
1780,524.3125,53.46365084600001,53.78396
1781,524.3333333,53.474445598,53.75104
1782,524.3541667,53.533873852,53.752926
1783,524.375,53.632370390000006,53.789883
1784,524.3958333,53.748439741999995,53.858303
1785,524.4166667,53.860553704999994,53.952015
1786,524.4375,53.95302931899999,54.057964
1787,524.4583333,54.01547245900001,54.158592
1788,524.4791667,54.03745667199999,54.236366
1789,524.5,54.019063384999995,54.275146
1790,524.5208333,53.972014673999986,54.273403
1791,524.5416667,53.913348171,54.24321
1792,524.5625,53.860206574999985,54.20075
1793,524.5833333,53.820785607,54.160976
1794,524.6041667,53.79290062,54.131947
1795,524.625,53.77399297800001,54.11337
1796,524.6458333,53.768338613000005,54.103584
1797,524.6666667,53.774847386000005,54.105663
1798,524.6875,53.778931938,54.11631
1799,524.7083333,53.770515981,54.12003
1800,524.7291667,53.75564582800002,54.10721
1801,524.75,53.74622577300001,54.08422
1802,524.7708333,53.751028734999984,54.066338
1803,524.7916667,53.773675983000004,54.0672
1804,524.8125,53.814917348,54.08935
1805,524.8333333,53.86723415,54.12855
1806,524.8541667,53.913203139,54.174614
1807,524.875,53.94650944199998,54.21112
1808,524.8958333,53.984155791,54.2337
1809,524.9166667,54.034157574999995,54.25908
1810,524.9375,54.07425265100001,54.295296
1811,524.9583333,54.08688057,54.323063
1812,524.9791667,54.08242521400001,54.32845
1813,525.0,54.074565012,54.322582
1814,525.0208333,54.06064639399999,54.31651
1815,525.0416667,54.040999545999995,54.305386
1816,525.0625,54.03454486899999,54.28892
1817,525.0833333,54.050885988000005,54.284462
1818,525.1041667,54.071559531000005,54.29968
1819,525.125,54.07536631800001,54.316917
1820,525.1458333,54.05670991299999,54.317413
1821,525.1666667,54.021414443000005,54.297104
1822,525.1875,53.97769387899999,54.26284
1823,525.2083333,53.933563295999996,54.2234
1824,525.2291667,53.897690081,54.1849
1825,525.25,53.87274313500001,54.152916
1826,525.2708333,53.85311683000001,54.129456
1827,525.2916667,53.83771137500001,54.11056
1828,525.3125,53.839717801,54.095844
1829,525.3333333,53.874947595,54.096416
1830,525.3541667,53.954546367000006,54.122925
1831,525.375,54.08261000300001,54.18075
1832,525.3958333,54.26004206099999,54.27837
1833,525.4166667,54.466672741000004,54.42908
1834,525.4375,54.65032617699999,54.620876
1835,525.4583333,54.773642696,54.8058
1836,525.4791667,54.837947516999996,54.942055
1837,525.5,54.866584573000004,55.02077
1838,525.5208333,54.885017797999986,55.05932
1839,525.5416667,54.902513006,55.08242
1840,525.5625,54.909110216,55.102856
1841,525.5833333,54.90016994600001,55.115692
1842,525.6041667,54.88833277799999,55.117348
1843,525.625,54.887624395,55.117405
1844,525.6458333,54.903538962999995,55.127045
1845,525.6666667,54.92847847899999,55.15062
1846,525.6875,54.943918038000014,55.17964
1847,525.7083333,54.94380420299999,55.195316
1848,525.7291667,54.94429885899999,55.190994
1849,525.75,54.969785675000004,55.181183
1850,525.7708333,55.045603064000005,55.19142
1851,525.7916667,55.16917532899999,55.249256
1852,525.8125,55.3000927,55.353695
1853,525.8333333,55.398441444999996,55.467186
1854,525.8541667,55.44563925600001,55.552547
1855,525.875,55.451034873999994,55.592304
1856,525.8958333,55.44208275800001,55.593803
1857,525.9166667,55.432832221,55.581066
1858,525.9375,55.414180775000005,55.566807
1859,525.9583333,55.387039759,55.543327
1860,525.9791667,55.377675384,55.51283
1861,526.0,55.39413113199999,55.500797
1862,526.0208333,55.40731562199999,55.514942
1863,526.0416667,55.40178534100001,55.528915
1864,526.0625,55.40032036300001,55.527885
1865,526.0833333,55.415032292999996,55.53079
1866,526.1041667,55.42109884600001,55.54664
1867,526.125,55.39685799199999,55.552193
1868,526.1458333,55.345789571000005,55.529003
1869,526.1666667,55.290277227,55.48176
1870,526.1875,55.261514414,55.431675
1871,526.2083333,55.265283511,55.407032
1872,526.2291667,55.271754454,55.411892
1873,526.25,55.26098295100001,55.418373
1874,526.2708333,55.244942761999994,55.408775
1875,526.2916667,55.24837876200001,55.39453
1876,526.3125,55.29552437600001,55.39791
1877,526.3333333,55.38815430999999,55.43989
1878,526.3541667,55.502756891000004,55.518524
1879,526.375,55.623821725000006,55.60824
1880,526.3958333,55.755283385,55.70073
1881,526.4166667,55.896996998000006,55.81211
1882,526.4375,56.020824782,55.94742
1883,526.4583333,56.100515536,56.07932
1884,526.4791667,56.123586456000005,56.175816
1885,526.5,56.096425477,56.21704
1886,526.5208333,56.037182903,56.206505
1887,526.5416667,55.968846839,56.162643
1888,526.5625,55.91600440799999,56.109097
1889,526.5833333,55.888924990999996,56.06968
1890,526.6041667,55.882707403000005,56.05355
1891,526.625,55.89171778000001,56.05553
1892,526.6458333,55.918018751,56.070225
1893,526.6666667,55.958099988,56.099392
1894,526.6875,55.993911495,56.137608
1895,526.7083333,56.014486738,56.165627
1896,526.7291667,56.021455966,56.173588
1897,526.75,56.02328971,56.16515
1898,526.7708333,56.032779752,56.152397
1899,526.7916667,56.054974026000004,56.150993
1900,526.8125,56.085809074,56.165012
1901,526.8333333,56.125616169,56.187748
1902,526.8541667,56.18565344100001,56.217827
1903,526.875,56.268467150999996,56.26545
1904,526.8958333,56.361729011,56.333515
1905,526.9166667,56.448435618999994,56.411385
1906,526.9375,56.511281166999986,56.482967
1907,526.9583333,56.537279373000004,56.5317
1908,526.9791667,56.51613564499999,56.546837
1909,527.0,56.467089922,56.521164
1910,527.0208333,56.438616851000006,56.47323
1911,527.0416667,56.45047554800002,56.44641
1912,527.0625,56.47853687699999,56.45636
1913,527.0833333,56.487412273,56.47954
1914,527.1041667,56.45409367699999,56.48369
1915,527.125,56.38493671199999,56.448708
1916,527.1458333,56.30854673500001,56.381855
1917,527.1666667,56.24354261199999,56.31028
1918,527.1875,56.19107429199999,56.250786
1919,527.2083333,56.14116819100001,56.20373
1920,527.2291667,56.08016120899999,56.159096
1921,527.25,56.004096129,56.103817
1922,527.2708333,55.919311889,56.034557
1923,527.2916667,55.83835195600001,55.95776
1924,527.3125,55.777286729,55.88524
1925,527.3333333,55.73906328500001,55.831337
1926,527.3541667,55.71076078500001,55.795177
1927,527.375,55.68769787800001,55.76003
1928,527.3958333,55.683232452000006,55.727333
1929,527.4166667,55.696566970999996,55.721607
1930,527.4375,55.70465092600001,55.746372
1931,527.4583333,55.68584568200001,55.77752
1932,527.4791667,55.627156627,55.7893
1933,527.5,55.53206450700001,55.764927
1934,527.5208333,55.415638572000006,55.704018
1935,527.5416667,55.29786648899999,55.61858
1936,527.5625,55.200954717,55.52821
1937,527.5833333,55.130629754,55.45539
1938,527.6041667,55.07562067600001,55.40556
1939,527.625,55.027069628999996,55.36739
1940,527.6458333,54.98898040399999,55.33264
1941,527.6666667,54.951673995,55.30557
1942,527.6875,54.885976321,55.27776
1943,527.7083333,54.78833571600001,55.222294
1944,527.7291667,54.68761939299999,55.133667
1945,527.75,54.607011147,55.036068
1946,527.7708333,54.552152635999995,54.954323
1947,527.7916667,54.511646375,54.89995
