,Time (d),NH4_meas_Pearson_NPC (gN/m3),NH4_pred_Pearson_NPC (gN/m3)
1394,530.8125,0.6569889870000001,0.73670095
1395,530.84375,0.654103842,0.74141794
1396,530.875,0.649584212,0.747797
1397,530.90625,0.6456185839999999,0.7538971
1398,530.9375,0.644075293,0.75801814
1399,530.96875,0.6456665189999999,0.7616866
1400,531.0,0.650048097,0.7636925
1401,531.03125,0.656145372,0.76412266
1402,531.0625,0.662561521,0.7641002
1403,531.09375,0.6679206879999999,0.76259375
1404,531.125,0.6712191190000001,0.7599854
1405,531.15625,0.671865742,0.757865
1406,531.1875,0.669501799,0.7559574
1407,531.21875,0.6642430570000001,0.75101066
1408,531.25,0.6566638020000001,0.74578977
1409,531.28125,0.647685042,0.7416032
1410,531.3125,0.6381923420000001,0.73709655
1411,531.34375,0.6286861770000001,0.7322384
1412,531.375,0.6193178979999999,0.7239098
1413,531.40625,0.609888153,0.70946205
1414,531.4375,0.600312369,0.6945278
1415,531.46875,0.59071028,0.685159
1416,531.5,0.581217585,0.68385965
1417,531.53125,0.5725286470000001,0.68468213
1418,531.5625,0.565300171,0.6823061
1419,531.59375,0.5599591079999999,0.681037
1420,531.625,0.556893973,0.6814894
1421,531.65625,0.5561923010000001,0.68357396
1422,531.6875,0.557489773,0.6889827
1423,531.71875,0.559834677,0.6935968
1424,531.75,0.5621806229999999,0.6956964
1425,531.78125,0.564041074,0.69747436
1426,531.8125,0.565475346,0.7017881
1427,531.84375,0.5666931510000001,0.70792776
1428,531.875,0.56774686,0.71397567
1429,531.90625,0.568587384,0.7196245
1430,531.9375,0.569256721,0.72515064
1431,531.96875,0.56993213,0.7298296
1432,532.0,0.5708336860000001,0.7345892
1433,532.03125,0.572104331,0.73751646
1434,532.0625,0.573691569,0.73816305
1435,532.09375,0.575423468,0.7371491
1436,532.125,0.5772722339999999,0.73630583
1437,532.15625,0.57936521,0.7358544
1438,532.1875,0.581737892,0.7344846
1439,532.21875,0.584180758,0.73289937
1440,532.25,0.586297167,0.7322141
1441,532.28125,0.58758342,0.7312366
1442,532.3125,0.587636865,0.7294295
1443,532.34375,0.586240191,0.7278599
1444,532.375,0.583398203,0.7218051
1445,532.40625,0.579309312,0.7079181
1446,532.4375,0.574340915,0.69398016
1447,532.46875,0.569142174,0.6872089
1448,532.5,0.564620306,0.6859926
1449,532.53125,0.5617414279999999,0.68659335
1450,532.5625,0.561309397,0.68757117
1451,532.59375,0.563787791,0.6902263
1452,532.625,0.5689201660000001,0.6936925
1453,532.65625,0.575960169,0.69919163
1454,532.6875,0.584066062,0.7063571
1455,532.71875,0.5925065820000001,0.71113366
1456,532.75,0.600874704,0.7159577
1457,532.78125,0.608625522,0.72100425
1458,532.8125,0.615300191,0.72741383
1459,532.84375,0.620950698,0.73627126
1460,532.875,0.6263452429999999,0.74490917
1461,532.90625,0.6325637239999999,0.7526725
1462,532.9375,0.640310699,0.7597329
1463,532.96875,0.649446571,0.766322
1464,533.0,0.6589135079999999,0.77101445
1465,533.03125,0.667467335,0.77389693
1466,533.0625,0.674463732,0.77600944
1467,533.09375,0.6801541720000001,0.7758912
1468,533.125,0.6851974120000001,0.7748831
1469,533.15625,0.689922218,0.77330554
1470,533.1875,0.6940595620000001,0.77071226
1471,533.21875,0.696920122,0.76869524
1472,533.25,0.697751745,0.76632535
1473,533.28125,0.696066427,0.7635229
1474,533.3125,0.6917231070000001,0.7606201
1475,533.34375,0.6850028109999999,0.75624
1476,533.375,0.676447728,0.7470852
1477,533.40625,0.666492929,0.7297312
1478,533.4375,0.655688275,0.7125124
1479,533.46875,0.644617105,0.7008
1480,533.5,0.63367591,0.69595206
1481,533.53125,0.6237497479999999,0.6948485
1482,533.5625,0.6159895470000001,0.6939228
1483,533.59375,0.611246532,0.69394577
1484,533.625,0.609875721,0.6977608
1485,533.65625,0.611649734,0.70414555
1486,533.6875,0.615715653,0.709983
1487,533.71875,0.621431441,0.7151309
1488,533.75,0.628642971,0.71841896
1489,533.78125,0.637124321,0.72154814
1490,533.8125,0.645877708,0.7282006
1491,533.84375,0.653544206,0.7370157
1492,533.875,0.659759311,0.74723893
1493,533.90625,0.665759485,0.75731635
1494,533.9375,0.673745525,0.7645539
1495,533.96875,0.685629375,0.7697163
1496,534.0,0.702483315,0.7753506
1497,534.03125,0.723736771,0.78011566
1498,534.0625,0.7465339630000001,0.7844684
1499,534.09375,0.767472281,0.7870772
1500,534.125,0.78521616,0.78836054
1501,534.15625,0.800252083,0.7886991
1502,534.1875,0.813020506,0.7882552
1503,534.21875,0.8226522450000001,0.787215
1504,534.25,0.827319595,0.78576916
1505,534.28125,0.8254403240000001,0.7838504
1506,534.3125,0.816380101,0.7814387
1507,534.34375,0.8005088730000001,0.778638
1508,534.375,0.779428008,0.7690038
1509,534.40625,0.75500539,0.7488921
1510,534.4375,0.729530488,0.728664
1511,534.46875,0.705487731,0.7149712
1512,534.5,0.684304459,0.7086124
1513,534.53125,0.666911843,0.7061414
1514,534.5625,0.6537719820000001,0.7055021
1515,534.59375,0.644851519,0.70655113
1516,534.625,0.639777199,0.70913893
1517,534.65625,0.637895557,0.713973
1518,534.6875,0.638456169,0.7203495
1519,534.71875,0.6409724489999999,0.724049
1520,534.75,0.6457602929999999,0.72644764
1521,534.78125,0.653534858,0.7279527
1522,534.8125,0.6643368279999999,0.73197865
1523,534.84375,0.677177591,0.7412035
1524,534.875,0.6905391609999999,0.7527758
1525,534.90625,0.703068609,0.7635647
1526,534.9375,0.714365624,0.77298766
1527,534.96875,0.724881343,0.7821144
1528,535.0,0.735125823,0.7877901
1529,535.03125,0.7452613220000001,0.7901941
1530,535.0625,0.754580888,0.7922816
1531,535.09375,0.7619010759999999,0.79330075
1532,535.125,0.7665513519999999,0.7942983
1533,535.15625,0.7686582259999999,0.7949505
1534,535.1875,0.7687995990000001,0.7942501
1535,535.21875,0.767307768,0.79219663
1536,535.25,0.764001343,0.79004645
1537,535.28125,0.7584226540000001,0.78836
1538,535.3125,0.7501482979999999,0.7865442
1539,535.34375,0.739052002,0.78336895
1540,535.375,0.7256364040000001,0.7736064
1541,535.40625,0.710491255,0.75518996
1542,535.4375,0.6946279740000001,0.73785555
1543,535.46875,0.679496214,0.72767204
1544,535.5,0.666100834,0.72411597
1545,535.53125,0.655084168,0.7239118
1546,535.5625,0.647265655,0.72586924
1547,535.59375,0.6431188170000001,0.7265868
1548,535.625,0.642456221,0.7276774
1549,535.65625,0.64486171,0.7307928
1550,535.6875,0.649742939,0.73501325
1551,535.71875,0.656225465,0.73978764
1552,535.75,0.663295276,0.74301213
1553,535.78125,0.670023284,0.74391586
1554,535.8125,0.675479229,0.74849033
1555,535.84375,0.678830897,0.75755006
1556,535.875,0.679796814,0.7680319
1557,535.90625,0.678923026,0.77805585
1558,535.9375,0.677610363,0.78660303
1559,535.96875,0.677676057,0.7918849
1560,536.0,0.680627733,0.7958724
1561,536.03125,0.687551193,0.7981271
1562,536.0625,0.6990209479999999,0.7989382
1563,536.09375,0.714686039,0.8005597
1564,536.125,0.73247671,0.80186886
1565,536.15625,0.7493369040000001,0.8022641
1566,536.1875,0.762991284,0.80216235
1567,536.21875,0.7727484400000001,0.80245996
1568,536.25,0.7788711379999999,0.8030515
1569,536.28125,0.781575844,0.8025523
1570,536.3125,0.780736095,0.80028296
1571,536.34375,0.7762057319999999,0.79669946
1572,536.375,0.767957128,0.79007447
1573,536.40625,0.756230098,0.7769958
1574,536.4375,0.7416993820000001,0.7629817
1575,536.46875,0.725586098,0.75396943
1576,536.5,0.709370643,0.7500288
1577,536.53125,0.6945572790000001,0.74854577
1578,536.5625,0.682898855,0.74832934
1579,536.59375,0.675647821,0.7471371
1580,536.625,0.672851237,0.7467757
1581,536.65625,0.673848268,0.7482231
1582,536.6875,0.6775915840000001,0.75136894
1583,536.71875,0.682956157,0.75674087
1584,536.75,0.6887437909999999,0.75995183
1585,536.78125,0.694124132,0.7603946
1586,536.8125,0.6987221990000001,0.7636148
1587,536.84375,0.7024288409999999,0.7706372
1588,536.875,0.7052757609999999,0.77840775
1589,536.90625,0.707753228,0.7849299
1590,536.9375,0.711266836,0.79054666
1591,536.96875,0.717879975,0.797279
1592,537.0,0.7289538280000001,0.8027248
1593,537.03125,0.743872529,0.80483127
1594,537.0625,0.7602952919999999,0.8053726
1595,537.09375,0.775747343,0.8053531
1596,537.125,0.7887194829999998,0.8052504
1597,537.15625,0.798478167,0.8052828
1598,537.1875,0.804560367,0.8050433
1599,537.21875,0.806356744,0.80472463
1600,537.25,0.8032939429999999,0.8029131
1601,537.28125,0.795439046,0.79932183
1602,537.3125,0.783465222,0.7951622
1603,537.34375,0.768213528,0.791182
1604,537.375,0.75063795,0.7836359
1605,537.40625,0.73185535,0.7695012
1606,537.4375,0.7130187109999999,0.7550622
1607,537.46875,0.695410029,0.7457336
1608,537.5,0.680606632,0.7410864
1609,537.53125,0.670285237,0.7385857
1610,537.5625,0.665625589,0.7370626
1611,537.59375,0.666514636,0.7363552
1612,537.625,0.671758321,0.73740983
1613,537.65625,0.679554463,0.7410288
1614,537.6875,0.6880170529999999,0.7467771
1615,537.71875,0.6953339609999999,0.75306195
1616,537.75,0.700028841,0.7567197
1617,537.78125,0.701424831,0.75663304
1618,537.8125,0.6997523059999999,0.7579755
1619,537.84375,0.6957682190000001,0.76383257
1620,537.875,0.690363319,0.7709743
1621,537.90625,0.684178121,0.7773478
1622,537.9375,0.677615014,0.7834532
1623,537.96875,0.67102333,0.7881282
1624,538.0,0.664744904,0.7904472
1625,538.03125,0.659062775,0.79077965
1626,538.0625,0.654302475,0.78989816
1627,538.09375,0.6507152629999999,0.7886329
1628,538.125,0.648287669,0.7880346
1629,538.15625,0.646789383,0.7869708
1630,538.1875,0.645792798,0.78492296
1631,538.21875,0.644797654,0.7825539
1632,538.25,0.643440268,0.78019613
1633,538.28125,0.641556394,0.7779681
1634,538.3125,0.639114032,0.77565247
1635,538.34375,0.636101931,0.77232504
1636,538.375,0.632431263,0.76524997
1637,538.40625,0.627943162,0.7524549
1638,538.4375,0.622618281,0.7399967
1639,538.46875,0.616702518,0.7318182
1640,538.5,0.610599175,0.72831905
1641,538.53125,0.60490193,0.7269808
1642,538.5625,0.600256597,0.7262615
1643,538.59375,0.5970599010000001,0.72628987
1644,538.625,0.595329998,0.7284364
1645,538.65625,0.594782284,0.7327888
1646,538.6875,0.594978385,0.73760164
1647,538.71875,0.595587991,0.7428128
1648,538.75,0.5965322470000001,0.7457835
1649,538.78125,0.597998061,0.74726576
1650,538.8125,0.6003377010000001,0.75262445
1651,538.84375,0.603740225,0.76173776
1652,538.875,0.60792306,0.7708191
1653,538.90625,0.6126731470000001,0.7789181
1654,538.9375,0.618609065,0.7869461
1655,538.96875,0.62711595,0.792628
1656,539.0,0.639585924,0.7972201
1657,539.03125,0.6561469520000001,0.800238
1658,539.0625,0.6755496259999999,0.8021886
1659,539.09375,0.695783533,0.8057483
1660,539.125,0.714534467,0.823984
1661,539.15625,0.730585624,0.8380213
1662,539.1875,0.7438220749999999,0.84771204
1663,539.21875,0.7544489759999998,0.85361534
1664,539.25,0.7619200279999999,0.8574898
1665,539.28125,0.764742555,0.85858727
1666,539.3125,0.7615604670000001,0.8535735
1667,539.34375,0.751901797,0.8420163
1668,539.375,0.7360309199999999,0.81784165
1669,539.40625,0.7150210659999999,0.77586615
1670,539.4375,0.6911312740000001,0.7636656
1671,539.46875,0.667858616,0.7546919
1672,539.5,0.649409282,0.748571
1673,539.53125,0.639513387,0.74351233
1674,539.5625,0.639890482,0.7401376
1675,539.59375,0.649221386,0.7387211
1676,539.625,0.663815885,0.7405855
1677,539.65625,0.678830314,0.7437962
1678,539.6875,0.690725457,0.74655867
1679,539.71875,0.698640083,0.75080276
1680,539.75,0.7035324940000001,0.754088
1681,539.78125,0.706568675,0.75492066
1682,539.8125,0.7081658259999999,0.75759494
1683,539.84375,0.7084770029999999,0.7638763
1684,539.875,0.70800124,0.7689822
1685,539.90625,0.707915163,0.7779992
1686,539.9375,0.7098811070000001,0.79210895
1687,539.96875,0.7147078379999999,0.79509175
1688,540.0,0.72189887,0.79198885
1689,540.03125,0.7301983200000001,0.7895024
1690,540.0625,0.7374748019999999,0.7914701
1691,540.09375,0.741230305,0.7881237
1692,540.125,0.7401402659999999,0.78452706
1693,540.15625,0.7347961359999999,0.7784152
1694,540.1875,0.726826367,0.7607832
1695,540.21875,0.717541258,0.75386155
1696,540.25,0.707499517,0.74732494
1697,540.28125,0.696502183,0.74049294
1698,540.3125,0.6839012740000001,0.7335037
1699,540.34375,0.669193916,0.7265791
1700,540.375,0.652523695,0.71584886
1701,540.40625,0.634420931,0.6989168
1702,540.4375,0.615880364,0.6818795
1703,540.46875,0.598294471,0.67073274
1704,540.5,0.58299706,0.6649299
1705,540.53125,0.570946204,0.66186446
1706,540.5625,0.5630201770000001,0.6617032
1707,540.59375,0.55965881,0.66277623
1708,540.625,0.560402676,0.66450447
1709,540.65625,0.564255721,0.6678652
1710,540.6875,0.570305817,0.673237
1711,540.71875,0.5776371060000001,0.68033916
1712,540.75,0.585017965,0.6849233
1713,540.78125,0.591431396,0.68735003
1714,540.8125,0.596352498,0.69308686
1715,540.84375,0.599731055,0.70104617
1716,540.875,0.601886192,0.7086578
1717,540.90625,0.603420525,0.71659863
1718,540.9375,0.605078675,0.7252884
1719,540.96875,0.607433145,0.7331773
1720,541.0,0.610575306,0.73805547
1721,541.03125,0.614221261,0.73893535
1722,541.0625,0.618030733,0.73844063
1723,541.09375,0.621778464,0.7382075
1724,541.125,0.625329851,0.7382261
1725,541.15625,0.628553235,0.73785216
1726,541.1875,0.631238553,0.7377844
1727,541.21875,0.633103965,0.7370921
1728,541.25,0.633899305,0.73577964
1729,541.28125,0.633494955,0.7345021
1730,541.3125,0.6319040429999999,0.73291665
1731,541.34375,0.629224325,0.73020333
1732,541.375,0.625476203,0.72295266
1733,541.40625,0.620726735,0.70626205
1734,541.4375,0.6151582560000001,0.6879224
1735,541.46875,0.609076314,0.6776174
1736,541.5,0.6030003279999999,0.6754402
1737,541.53125,0.597601324,0.67653495
1738,541.5625,0.593609678,0.67874205
1739,541.59375,0.5915872120000001,0.6823311
1740,541.625,0.5917159439999999,0.68804586
1741,541.65625,0.593823897,0.6949266
1742,541.6875,0.597595792,0.7034653
1743,541.71875,0.602884861,0.71260726
1744,541.75,0.609776488,0.71900153
1745,541.78125,0.618355175,0.7225955
1746,541.8125,0.628548077,0.7295286
1747,541.84375,0.640265295,0.7398829
1748,541.875,0.653634565,0.7513954
1749,541.90625,0.668895923,0.76306796
1750,541.9375,0.6860842009999999,0.7737631
1751,541.96875,0.7049507740000001,0.78306663
1752,542.0,0.7253312279999999,0.7899969
1753,542.03125,0.747789713,0.7946789
1754,542.0625,0.773129728,0.7990863
1755,542.09375,0.801016112,0.80410725
1756,542.125,0.8290757409999999,0.8086356
1757,542.15625,0.854452882,0.81290025
1758,542.1875,0.8745670400000001,0.81729746
1759,542.21875,0.887940739,0.81941915
1760,542.25,0.894453956,0.8206701
1761,542.28125,0.8945824059999999,0.8215989
1762,542.3125,0.88912841,0.82085115
1763,542.34375,0.87865686,0.8183969
1764,542.375,0.863595384,0.81009877
1765,542.40625,0.844449461,0.79275525
1766,542.4375,0.8223061440000001,0.77476907
1767,542.46875,0.799138875,0.7634357
1768,542.5,0.7772738869999999,0.758961
1769,542.53125,0.758965468,0.75761646
1770,542.5625,0.7458409659999999,0.75653213
1771,542.59375,0.738710199,0.75742066
1772,542.625,0.737228741,0.7591168
1773,542.65625,0.739840562,0.7624426
1774,542.6875,0.744826925,0.7689949
1775,542.71875,0.7506890359999999,0.77436215
1776,542.75,0.75648112,0.77707577
1777,542.78125,0.7619812270000001,0.7789615
1778,542.8125,0.767200184,0.78482825
1779,542.84375,0.7718182159999999,0.79224133
1780,542.875,0.775524821,0.8003693
1781,542.90625,0.7789178740000001,0.8084784
1782,542.9375,0.7834571459999999,0.8149288
1783,542.96875,0.790298675,0.8197489
1784,543.0,0.7993548830000001,0.82369614
1785,543.03125,0.8091704600000001,0.82596445
1786,543.0625,0.817515841,0.82618576
1787,543.09375,0.8224244229999998,0.8257525
1788,543.125,0.8231712269999999,0.8251312
1789,543.15625,0.819828075,0.82408935
1790,543.1875,0.8132223190000001,0.8221066
1791,543.21875,0.804367329,0.8189133
1792,543.25,0.7939899659999999,0.8155727
1793,543.28125,0.782630513,0.8115644
1794,543.3125,0.7704896240000001,0.8064516
1795,543.34375,0.757598456,0.80150473
1796,543.375,0.744281585,0.7941091
1797,543.40625,0.73080679,0.78138
1798,543.4375,0.7174639070000001,0.7679844
1799,543.46875,0.7044203,0.7586975
1800,543.5,0.691653573,0.7558092
1801,543.53125,0.67983128,0.75600594
1802,543.5625,0.670041954,0.75531244
1803,543.59375,0.663393645,0.75549865
1804,543.625,0.660895052,0.7570792
1805,543.65625,0.6630006860000001,0.7597266
1806,543.6875,0.66941287,0.7637836
1807,543.71875,0.6793633040000001,0.76874006
1808,543.75,0.6918435709999999,0.7728755
1809,543.78125,0.7058162809999999,0.77661055
1810,543.8125,0.7202830809999999,0.7827866
1811,543.84375,0.7341756420000001,0.7921233
1812,543.875,0.7466812730000001,0.80286336
1813,543.90625,0.7579865240000001,0.81291807
1814,543.9375,0.76978583,0.821278
1815,543.96875,0.7848078190000002,0.8362815
1816,544.0,0.805484251,0.8592332
1817,544.03125,0.8318097580000001,0.8816438
1818,544.0625,0.8609278249999999,0.89547354
1819,544.09375,0.8892020759999999,0.9080944
1820,544.125,0.913719569,0.925602
1821,544.15625,0.9318578840000001,0.94578
1822,544.1875,0.941310596,0.9608036
1823,544.21875,0.94163932,0.9622933
1824,544.25,0.934748507,0.9540593
1825,544.28125,0.923301169,0.9413967
1826,544.3125,0.908636835,0.9276582
1827,544.34375,0.8900719750000001,0.9131638
1828,544.375,0.8662469440000001,0.8833387
1829,544.40625,0.83696575,0.82962286
1830,544.4375,0.804420461,0.7825999
1831,544.46875,0.7723775679999999,0.77195287
1832,544.5,0.74424223,0.7655415
1833,544.53125,0.722665615,0.7603417
1834,544.5625,0.708636177,0.7551654
1835,544.59375,0.701585728,0.7517749
1836,544.625,0.6998655979999999,0.7498334
1837,544.65625,0.701299424,0.7500215
1838,544.6875,0.7036291729999999,0.7518341
1839,544.71875,0.7051016640000001,0.7529673
1840,544.75,0.7045430490000001,0.7538043
1841,544.78125,0.701272632,0.7539527
1842,544.8125,0.695064178,0.7550165
1843,544.84375,0.686166507,0.75972134
1844,544.875,0.675589963,0.76434577
1845,544.90625,0.664693429,0.767959
1846,544.9375,0.655183759,0.7712374
1847,544.96875,0.648602974,0.77212673
1848,545.0,0.645847585,0.77346766
1849,545.03125,0.647061178,0.77243334
1850,545.0625,0.650935103,0.76884943
1851,545.09375,0.6557923410000001,0.7659717
1852,545.125,0.660440314,0.7629596
1853,545.15625,0.663819697,0.7592423
1854,545.1875,0.664719355,0.75493187
1855,545.21875,0.662317052,0.74964535
1856,545.25,0.656699104,0.74372804
1857,545.28125,0.648656224,0.73757035
1858,545.3125,0.6390110520000001,0.7316882
1859,545.34375,0.628269333,0.7264706
1860,545.375,0.616746849,0.71850467
1861,545.40625,0.604509526,0.7055147
1862,545.4375,0.591759258,0.69256186
1863,545.46875,0.579162614,0.6854324
1864,545.5,0.5677071020000001,0.6818432
1865,545.53125,0.558216301,0.6792015
1866,545.5625,0.551567743,0.6783269
1867,545.59375,0.548247801,0.67789775
1868,545.625,0.548052793,0.6805695
1869,545.65625,0.550254982,0.6853085
1870,545.6875,0.553664276,0.6894076
1871,545.71875,0.557296017,0.6924318
1872,545.75,0.560837106,0.6953246
1873,545.78125,0.5642583320000001,0.69775754
1874,545.8125,0.567272288,0.7016652
1875,545.84375,0.569339511,0.7074721
1876,545.875,0.570195483,0.71361446
1877,545.90625,0.570130308,0.7194267
1878,545.9375,0.5697621270000001,0.72475815
1879,545.96875,0.56960986,0.7287548
1880,546.0,0.5698326220000001,0.7296267
1881,546.03125,0.570347855,0.7286801
1882,546.0625,0.571022617,0.7280788
1883,546.09375,0.57164354,0.7248225
1884,546.125,0.572034119,0.72154367
1885,546.15625,0.5722295279999999,0.7195408
1886,546.1875,0.572340007,0.7172166
1887,546.21875,0.572292692,0.71398765
1888,546.25,0.571819159,0.71031034
1889,546.28125,0.5706326660000001,0.7069361
1890,546.3125,0.568517739,0.7040249
1891,546.34375,0.5653682729999999,0.7011605
1892,546.375,0.5611596010000001,0.69502836
1893,546.40625,0.55598686,0.68215275
1894,546.4375,0.550147458,0.66865766
1895,546.46875,0.544171457,0.6617163
1896,546.5,0.538751984,0.66007364
1897,546.53125,0.534584615,0.6598809
1898,546.5625,0.532367217,0.6613138
1899,546.59375,0.532567742,0.66502595
1900,546.625,0.5351536170000001,0.6708224
1901,546.65625,0.5396318689999999,0.6777131
1902,546.6875,0.545533907,0.6847655
1903,546.71875,0.552716254,0.69154954
1904,546.75,0.561156662,0.69721633
1905,546.78125,0.570555712,0.7021435
1906,546.8125,0.580296781,0.70962375
1907,546.84375,0.589669049,0.7206314
1908,546.875,0.598201665,0.7319897
1909,546.90625,0.605977048,0.74159795
1910,546.9375,0.613538844,0.7502633
1911,546.96875,0.621619146,0.75737065
1912,547.0,0.630813927,0.7631293
1913,547.03125,0.641173079,0.76688164
1914,547.0625,0.651906235,0.7689512
1915,547.09375,0.661876875,0.770191
1916,547.125,0.669992672,0.77146924
1917,547.15625,0.675361703,0.771825
1918,547.1875,0.677578337,0.77073425
1919,547.21875,0.676887757,0.7686205
1920,547.25,0.6740268290000001,0.76658326
1921,547.28125,0.669852508,0.7647639
1922,547.3125,0.66481974,0.7622098
1923,547.34375,0.658902567,0.7592356
1924,547.375,0.6518605120000001,0.7517492
1925,547.40625,0.643507443,0.7369821
1926,547.4375,0.634155593,0.7225432
1927,547.46875,0.624823763,0.71457666
1928,547.5,0.616952682,0.711507
1929,547.53125,0.611863826,0.71020967
1930,547.5625,0.610567981,0.7100314
1931,547.59375,0.613444759,0.71177363
1932,547.625,0.619808084,0.7151942
1933,547.65625,0.62804182,0.7193102
1934,547.6875,0.636671544,0.72342294
1935,547.71875,0.6451076170000001,0.72757894
1936,547.75,0.65341337,0.7313912
1937,547.78125,0.661480932,0.73449004
1938,547.8125,0.668715524,0.7398867
1939,547.84375,0.6744044240000001,0.74909973
1940,547.875,0.678552667,0.75768846
1941,547.90625,0.682424832,0.76541173
1942,547.9375,0.68794565,0.77512974
1943,547.96875,0.6965321,0.7834015
1944,548.0,0.7082263390000001,0.789625
1945,548.03125,0.721891759,0.7936896
1946,548.0625,0.7363238660000001,0.79596585
1947,548.09375,0.7511234659999999,0.7975222
1948,548.125,0.766701482,0.79838777
1949,548.15625,0.7836729090000001,0.79922974
1950,548.1875,0.8016612749999998,0.8000883
1951,548.21875,0.818752348,0.8001234
1952,548.25,0.8319449350000001,0.800744
1953,548.28125,0.8379319880000001,0.80415154
1954,548.3125,0.8350625279999999,0.8003564
1955,548.34375,0.823692097,0.7949695
1956,548.375,0.8055867339999999,0.78616714
1957,548.40625,0.7829356340000001,0.76890045
1958,548.4375,0.7581253670000001,0.75158846
1959,548.46875,0.7334938320000001,0.7407051
1960,548.5,0.7109961890000001,0.73688155
1961,548.53125,0.692697357,0.73576653
1962,548.5625,0.680153853,0.73403883
1963,548.59375,0.67395255,0.73338515
1964,548.625,0.673578296,0.734083
1965,548.65625,0.677546757,0.7358798
1966,548.6875,0.68418325,0.7392149
1967,548.71875,0.6921708520000001,0.7440616
1968,548.75,0.700334123,0.7485724
1969,548.78125,0.707405735,0.75226015
1970,548.8125,0.712290957,0.7567875
1971,548.84375,0.7144913890000001,0.76372105
1972,548.875,0.7143625690000001,0.7714944
1973,548.90625,0.712964745,0.7799126
1974,548.9375,0.711767347,0.78877026
1975,548.96875,0.7121674159999999,0.7940611
1976,549.0,0.715156052,0.7975463
1977,549.03125,0.7215126479999999,0.79948115
1978,549.0625,0.73136352,0.8002601
1979,549.09375,0.7436720350000001,0.80041736
1980,549.125,0.756456003,0.80048794
1981,549.15625,0.767197735,0.8001259
1982,549.1875,0.7737965320000001,0.7986336
1983,549.21875,0.775242399,0.7967348
1984,549.25,0.771575939,0.79475486
1985,549.28125,0.763524967,0.79228556
1986,549.3125,0.75208527,0.7885231
1987,549.34375,0.7381048980000001,0.7832182
1988,549.375,0.722351165,0.7726928
1989,549.40625,0.705320535,0.75399256
1990,549.4375,0.68766086,0.7361545
1991,549.46875,0.670307266,0.72670287
1992,549.5,0.654156108,0.72527266
1993,549.53125,0.640410874,0.72606754
1994,549.5625,0.630313488,0.72527796
1995,549.59375,0.624752637,0.72482204
1996,549.625,0.624013009,0.7263143
1997,549.65625,0.627542177,0.7302661
1998,549.6875,0.634118091,0.7364836
1999,549.71875,0.642256298,0.7434025
2000,549.75,0.650519437,0.7498011
2001,549.78125,0.657364075,0.7533109
2002,549.8125,0.66202924,0.75598973
2003,549.84375,0.6650143820000001,0.7639479
2004,549.875,0.667828195,0.7749759
2005,549.90625,0.672192488,0.78490037
2006,549.9375,0.679145349,0.79299337
2007,549.96875,0.689002175,0.8003706
2008,550.0,0.701734063,0.8064394
2009,550.03125,0.716967667,0.8098062
2010,550.0625,0.7336502009999999,0.8115802
2011,550.09375,0.7502799309999998,0.8121307
2012,550.125,0.765975602,0.8127668
2013,550.15625,0.780445844,0.8129977
2014,550.1875,0.7932931209999999,0.81249547
2015,550.21875,0.803456113,0.8115465
2016,550.25,0.8093336490000002,0.8104892
2017,550.28125,0.8094981,0.80856055
2018,550.3125,0.803553463,0.80564046
2019,550.34375,0.7922295369999999,0.8018277
2020,550.375,0.776785148,0.79424596
2021,550.40625,0.7584794890000001,0.77969766
2022,550.4375,0.738569358,0.764375
2023,550.46875,0.718332945,0.75523484
2024,550.5,0.698996627,0.7517311
2025,550.53125,0.682096012,0.7491084
2026,550.5625,0.669095168,0.7465009
2027,550.59375,0.66108825,0.7454992
2028,550.625,0.658597013,0.7466359
2029,550.65625,0.661069595,0.7502284
2030,550.6875,0.666951757,0.75522995
2031,550.71875,0.674593344,0.7614345
2032,550.75,0.6829540159999999,0.76593953
2033,550.78125,0.6918711909999999,0.7677597
2034,550.8125,0.701683196,0.77157605
2035,550.84375,0.712303435,0.7807293
2036,550.875,0.7223333909999998,0.7904465
2037,550.90625,0.7302832890000001,0.79850525
2038,550.9375,0.736432877,0.8055629
2039,550.96875,0.743205676,0.81150734
2040,551.0,0.7534397990000001,0.8147185
2041,551.03125,0.768475604,0.8153403
2042,551.0625,0.788071038,0.8158194
2043,551.09375,0.810465422,0.8179398
2044,551.125,0.832007115,0.82100636
2045,551.15625,0.8489566470000001,0.8271329
2046,551.1875,0.858910979,0.8313251
2047,551.21875,0.861181089,0.831714
2048,551.25,0.856318887,0.82489854
2049,551.28125,0.845135222,0.81551397
2050,551.3125,0.8283621270000001,0.81230086
2051,551.34375,0.8070214240000001,0.80508435
2052,551.375,0.782496959,0.79341996
2053,551.40625,0.756467543,0.779763
2054,551.4375,0.731176576,0.766096
2055,551.46875,0.709152529,0.7575322
2056,551.5,0.6922473000000001,0.7521564
2057,551.53125,0.68122072,0.74792236
2058,551.5625,0.676702116,0.74554414
2059,551.59375,0.6782479090000001,0.74259645
2060,551.625,0.68411315,0.74225175
2061,551.65625,0.691825184,0.7442435
2062,551.6875,0.699091426,0.74705935
2063,551.71875,0.704389053,0.7534264
2064,551.75,0.70702669,0.75797945
2065,551.78125,0.7073250059999999,0.75912184
2066,551.8125,0.706222717,0.7607414
2067,551.84375,0.7047850040000001,0.7646613
2068,551.875,0.7034697390000001,0.76930016
2069,551.90625,0.7020255390000001,0.77351105
2070,551.9375,0.700159715,0.77687955
