,Time (d),COD_meas_GA (gCOD/m3),COD_pred_GA (gCOD/m3)
1115,557.0,55.548899087,57.013947
1116,557.0625,55.38423636600001,56.925232
1117,557.125,55.10480360199999,56.745365
1118,557.1875,54.958414533,56.433468
1119,557.25,54.772295358000015,56.234432
1120,557.3125,54.71544540000001,55.98433
1121,557.375,54.763881513,55.85349
1122,557.4375,54.999039545,55.858505
1123,557.5,55.028809062,56.047173
1124,557.5625,54.85494714200003,56.10368
1125,557.625,54.792844476000006,56.03591
1126,557.6875,54.68224813100001,56.05034
1127,557.75,54.578483211999995,55.997242
1128,557.8125,54.641635531000006,55.965885
1129,557.875,54.917789509,56.06225
1130,557.9375,55.084721097,56.34572
1131,558.0,55.016899367,56.52097
1132,558.0625,54.92238428300001,56.465073
1133,558.125,54.963195664,56.364403
1134,558.1875,54.833619698999996,56.365105
1135,558.25,54.60594694399999,56.18396
1136,558.3125,54.451032006999995,55.90182
1137,558.375,54.54346239299999,55.700527
1138,558.4375,54.687047895999996,55.77152
1139,558.5,54.719239265,55.858692
1140,558.5625,54.677532515,55.91587
1141,558.625,54.50323779699999,55.948444
1142,558.6875,54.336827876,55.825912
1143,558.75,54.21897306300001,55.714756
1144,558.8125,54.280292147999994,55.674744
1145,558.875,54.363234933,55.76358
1146,558.9375,54.43486597999999,55.868484
1147,559.0,54.474529506,55.981316
1148,559.0625,54.48765477999999,56.034966
1149,559.125,54.32697461800001,56.03231
1150,559.1875,54.19303827,55.846607
1151,559.25,54.070523501000004,55.66959
1152,559.3125,53.893170811000005,55.48288
1153,559.375,53.88486193100001,55.247326
1154,559.4375,54.362627229000005,55.265926
1155,559.5,54.541477773,55.706394
1156,559.5625,54.598284280999984,55.8648
1157,559.625,54.757841561,55.977833
1158,559.6875,54.834455764,56.152554
1159,559.75,54.73603374800001,56.22656
1160,559.8125,54.801690089,56.164074
1161,559.875,54.979871335000006,56.235264
1162,559.9375,54.85221694599999,56.39603
1163,560.0,54.726514519,56.28927
1164,560.0625,54.62269006100001,56.178932
1165,560.125,54.52368276000001,56.072025
1166,560.1875,54.40031720600001,55.95927
1167,560.25,54.286780991,55.805664
1168,560.3125,54.233493673999995,55.646503
1169,560.375,54.35203300699999,55.54545
1170,560.4375,54.589237061999995,55.666836
1171,560.5,54.693682717,55.884747
1172,560.5625,54.612726383,56.012913
1173,560.625,54.535765826,56.020363
1174,560.6875,54.566035283999994,56.001766
1175,560.75,54.650203905,56.083252
1176,560.8125,54.893011415000004,56.220055
1177,560.875,55.042672603,56.466347
1178,560.9375,55.152001422999994,56.60534
1179,561.0,55.202327317,56.733036
1180,561.0625,55.100655242,56.776028
1181,561.125,54.884416753,56.66934
1182,561.1875,54.664012251,56.448948
1183,561.25,54.46263926900001,56.215317
1184,561.3125,54.317143177000005,55.9864
1185,561.375,54.39945827899999,55.803688
1186,561.4375,54.64933863900001,55.897156
1187,561.5,54.64972181000001,56.089504
1188,561.5625,54.60949867899999,56.12131
1189,561.625,54.722642824,56.203243
1190,561.6875,54.664523963,56.400524
1191,561.75,54.68932813600001,56.399773
1192,561.8125,54.82297519500001,56.49194
1193,561.875,55.108676127,56.636505
1194,561.9375,55.220399245,56.91373
1195,562.0,55.335123915000004,57.03853
1196,562.0625,55.328677923,57.148315
1197,562.125,55.252423048000004,57.12966
1198,562.1875,55.079388040999994,57.01989
1199,562.25,54.928969924,56.797337
1200,562.3125,54.951944169,56.570744
1201,562.375,55.27116243299999,56.502056
1202,562.4375,55.949017781,56.75079
1203,562.5,56.066903153999995,57.290573
1204,562.5625,55.914294139000006,57.39442
1205,562.625,55.66290023799999,57.320045
1206,562.6875,55.61883833499999,57.1302
1207,562.75,55.63189637800001,57.13132
1208,562.8125,55.752513235,57.184826
1209,562.875,55.874624925000006,57.305214
1210,562.9375,55.799600289000004,57.42283
1211,563.0,55.70198501300001,57.385464
1212,563.0625,55.417761780999996,57.30715
1213,563.125,55.16049106500001,57.035458
1214,563.1875,55.05038972100001,56.78067
1215,563.25,55.13149928699999,56.63857
1216,563.3125,55.37513495100001,56.648018
1217,563.375,55.583003969,56.78269
1218,563.4375,55.749295276000005,56.89824
1219,563.5,55.91523970500001,56.971436
1220,563.5625,55.887744952,57.136753
1221,563.625,55.889290935,57.17258
1222,563.6875,55.792135113,57.216736
1223,563.75,55.62647571699999,57.13665
1224,563.8125,55.831400552999995,57.0088
1225,563.875,56.393959001000006,57.21204
1226,563.9375,56.262275417000005,57.722824
1227,564.0,55.945692326999996,57.61135
1228,564.0625,55.673613381,57.32939
1229,564.125,55.38031672600001,57.063385
1230,564.1875,55.096189384000006,56.770496
1231,564.25,54.983850667000006,56.473236
1232,564.3125,54.93113858399999,56.321087
1233,564.375,54.97014411000001,56.20577
1234,564.4375,55.293363424,56.234985
1235,564.5,55.256585263999995,56.504063
1236,564.5625,55.009835408,56.494267
1237,564.625,54.78491079499999,56.355053
1238,564.6875,54.709102672,56.195942
1239,564.75,54.738124001,56.17894
1240,564.8125,54.812950736000005,56.26389
1241,564.875,54.966698388999994,56.3592
1242,564.9375,54.828519254,56.520134
1243,565.0,54.662334144999996,56.414726
1244,565.0625,54.539962649,56.2967
1245,565.125,54.362072642,56.19913
1246,565.1875,54.187252641,56.03161
1247,565.25,54.08967401399999,55.84754
1248,565.3125,54.033566547,55.724472
1249,565.375,54.09204764600001,55.642845
1250,565.4375,54.295846705,55.708656
1251,565.5,54.375634058,55.85893
1252,565.5625,54.383916842000005,55.922405
1253,565.625,54.492650214000015,56.011272
1254,565.6875,54.49412458199999,56.189663
1255,565.75,54.48745647,56.231018
1256,565.8125,54.644735643999994,56.258194
1257,565.875,54.821333602999985,56.41705
1258,565.9375,55.009048842,56.577564
1259,566.0,55.040787057,56.771008
1260,566.0625,54.929684826000006,56.786278
1261,566.125,54.836309619,56.654655
1262,566.1875,54.817391468,56.53612
1263,566.25,54.881727244,56.48289
1264,566.3125,54.96522148299999,56.482716
1265,566.375,55.201259591999985,56.484123
1266,566.4375,55.621301435999996,56.647026
1267,566.5,55.96637241100001,56.935356
1268,566.5625,55.98839308,57.232674
1269,566.625,55.72358858,57.28068
1270,566.6875,55.523530096,57.05528
1271,566.75,55.615773657999995,56.87478
1272,566.8125,55.782419160999986,56.961456
1273,566.875,56.072625715,57.098057
1274,566.9375,55.99609477300001,57.366085
1275,567.0,55.867874096,57.278347
1276,567.0625,55.855580891,57.14877
1277,567.125,55.820043502,57.094013
1278,567.1875,55.621783619000006,56.99754
1279,567.25,55.48395263000002,56.725544
1280,567.3125,55.379344288999995,56.500175
1281,567.375,55.58612700500001,56.299625
1282,567.4375,55.997895633,56.418026
1283,567.5,56.030728471,56.728294
1284,567.5625,55.910636893,56.80251
1285,567.625,55.65841879399999,56.772614
1286,567.6875,55.757965726,56.595707
1287,567.75,56.14403381299999,56.73158
1288,567.8125,56.472371126000006,57.106403
1289,567.875,56.364958304,57.40897
1290,567.9375,56.28974482999999,57.3166
1291,568.0,56.05602411899999,57.259228
1292,568.0625,55.607327878999996,57.037235
1293,568.125,55.132214293000004,56.59814
1294,568.1875,54.95892799400001,56.120396
1295,568.25,54.757394989000005,55.898483
1296,568.3125,54.556732075,55.631126
1297,568.375,54.429403172,55.366325
1298,568.4375,54.53956629599999,55.227493
1299,568.5,54.342712674,55.351295
1300,568.5625,54.12565067399999,55.24831
1301,568.625,53.801910310000004,55.1601
1302,568.6875,53.399690033999995,54.9372
1303,568.75,53.031205073,54.633427
1304,568.8125,52.787175856000005,54.39539
1305,568.875,52.875654614,54.22233
1306,568.9375,52.842385161,54.334415
1307,569.0,52.540976286,54.357224
1308,569.0625,52.35891601699999,54.10542
1309,569.125,52.215609523000005,53.92824
1310,569.1875,51.998799604,53.76663
1311,569.25,51.699794888,53.52096
1312,569.3125,51.45742165,53.168564
1313,569.375,51.590432138000004,52.89001
1314,569.4375,51.856808484,53.05562
1315,569.5,51.87217462500001,53.358547
1316,569.5625,51.75323889000001,53.43144
1317,569.625,51.72975422,53.413498
1318,569.6875,51.722651774,53.45011
1319,569.75,51.727891338,53.47943
1320,569.8125,51.980773958,53.56891
1321,569.875,52.439607521999996,53.85727
1322,569.9375,52.504785958,54.293297
1323,570.0,52.52266942600001,54.38188
1324,570.0625,52.661111719,54.43167
1325,570.125,52.622820177,54.55278
1326,570.1875,52.505569117,54.484993
1327,570.25,52.56447129399999,54.33135
1328,570.3125,52.568673701,54.31389
1329,570.375,52.790518168999995,54.23782
1330,570.4375,52.999150613000005,54.42412
1331,570.5,52.986332303,54.594254
1332,570.5625,52.991223899,54.617702
1333,570.625,53.036260054999985,54.69891
1334,570.6875,53.168517748999996,54.779068
1335,570.75,53.268072141000005,54.954563
1336,570.8125,53.48512849,55.10476
1337,570.875,53.73823069499999,55.33328
1338,570.9375,53.892451131,55.589417
1339,571.0,53.78280405300001,55.76242
1340,571.0625,53.627966561,55.672665
1341,571.125,53.46187270800001,55.526512
1342,571.1875,53.31525520399999,55.350388
1343,571.25,53.195623719999986,55.167725
1344,571.3125,53.153858461000006,55.012775
1345,571.375,53.47303704200001,54.923634
1346,571.4375,53.910817836000014,55.22255
1347,571.5,53.96057293000001,55.593132
1348,571.5625,53.95938883399999,55.63333
1349,571.625,54.109904527000005,55.71206
1350,571.6875,54.06130747,55.907784
1351,571.75,54.024410673999995,55.89078
1352,571.8125,54.14697821100001,55.91957
1353,571.875,54.217968929000016,56.013996
1354,571.9375,54.114898507,56.077904
1355,572.0,53.995830610000006,56.004257
1356,572.0625,53.84946894300002,55.936768
1357,572.125,53.728741803999995,55.836502
1358,572.1875,53.70925875700001,55.75611
1359,572.25,53.61774287399999,55.748184
1360,572.3125,53.613718887000005,55.634842
1361,572.375,53.919115078,55.60562
1362,572.4375,54.16969687000001,55.898
1363,572.5,54.23817422500001,56.058994
1364,572.5625,54.24027978,56.06961
1365,572.625,54.11435201899999,56.111748
1366,572.6875,54.070281501000004,56.031094
1367,572.75,54.01303829300001,56.016464
1368,572.8125,54.407186711,55.990765
1369,572.875,54.823167211,56.39743
1370,572.9375,55.072941612,56.7791
1371,573.0,55.03353206,56.990303
1372,573.0625,54.87080507399999,56.912014
1373,573.125,54.682365622999995,56.720436
1374,573.1875,54.507526829,56.50889
1375,573.25,54.416429126000004,56.31394
1376,573.3125,54.415848293,56.192425
1377,573.375,54.525413312,56.149853
1378,573.4375,54.75041406300001,56.237972
1379,573.5,55.090398146999995,56.391273
1380,573.5625,55.23702330800001,56.69391
1381,573.625,55.203988118000005,56.846733
1382,573.6875,55.296700561,56.82325
1383,573.75,55.571536333,56.90208
1384,573.8125,55.721120563,57.13894
1385,573.875,55.597563781000005,57.235157
1386,573.9375,55.59688793,57.09539
1387,574.0,55.544633786999995,57.075924
1388,574.0625,55.487543306999996,56.995678
1389,574.125,55.347634414000005,56.900326
1390,574.1875,55.085015911999996,56.71402
1391,574.25,54.836917951,56.406403
1392,574.3125,54.678059378,56.104183
1393,574.375,54.71416014899999,55.883327
1394,574.4375,55.02760715,55.894756
1395,574.5,55.024654183,56.151993
1396,574.5625,54.988128066,56.17935
1397,574.625,54.942587947,56.252895
1398,574.6875,55.003563933,56.283825
1399,574.75,55.20947076399999,56.39656
1400,574.8125,55.33937770499999,56.626213
1401,574.875,55.48512175699999,56.740696
1402,574.9375,55.672498919999995,56.892273
1403,575.0,55.876915831999995,57.092525
1404,575.0625,55.775682015,57.27899
1405,575.125,55.589352397,57.15656
1406,575.1875,55.28395947400001,56.937344
1407,575.25,55.035447664,56.589317
1408,575.3125,54.96207376199999,56.289726
1409,575.375,55.169724459,56.162254
1410,575.4375,55.444053158,56.33054
1411,575.5,55.491016570000006,56.552113
1412,575.5625,55.410725755,56.650196
1413,575.625,55.14632638899999,56.669224
1414,575.6875,54.96754194500001,56.508404
1415,575.75,54.92072611900001,56.400486
1416,575.8125,55.23907663200001,56.42156
1417,575.875,55.470378868999994,56.72779
1418,575.9375,55.236413514,56.948223
1419,576.0,54.951142062,56.74952
1420,576.0625,54.809562903000014,56.503967
1421,576.125,54.767094793000005,56.37034
1422,576.1875,54.79375678600001,56.302387
1423,576.25,54.757219838000005,56.26546
1424,576.3125,54.57400939,56.148773
1425,576.375,54.564544373999986,55.898335
1426,576.4375,54.867540075,55.84959
1427,576.5,54.974948446999996,56.084457
1428,576.5625,54.988965763,56.22268
1429,576.625,54.82546020500001,56.324978
1430,576.6875,54.798022494,56.239048
1431,576.75,54.817460258,56.268288
1432,576.8125,55.116646266,56.340305
1433,576.875,55.432363333999994,56.653946
1434,576.9375,55.559326977,56.961754
1435,577.0,55.49297954899999,57.086
1436,577.0625,55.268550348999995,57.016262
1437,577.125,55.068392814000006,56.79536
1438,577.1875,55.03811556200001,56.57548
1439,577.25,54.898508736000004,56.48947
1440,577.3125,54.741965806999985,56.274696
1441,577.375,54.912485129,56.045815
1442,577.4375,55.15576951,56.15961
1443,577.5,55.10784293600001,56.335293
1444,577.5625,54.89636568499999,56.32767
1445,577.625,54.73101001599999,56.20277
1446,577.6875,54.506227099,56.106422
1447,577.75,54.44991311300001,55.94488
1448,577.8125,54.358474386000005,55.937256
1449,577.875,54.39683981199999,55.86976
1450,577.9375,54.681677886,55.94804
1451,578.0,54.809554657999996,56.26222
1452,578.0625,54.523224318000004,56.38215
1453,578.125,54.218817011999995,56.10588
1454,578.1875,54.00795255100001,55.79979
1455,578.25,53.931333941999995,55.55816
1456,578.3125,53.887659108000015,55.427944
1457,578.375,53.960928588,55.33072
1458,578.4375,54.165847692999996,55.394543
1459,578.5,54.126675789000004,55.5562
1460,578.5625,54.25168892500001,55.547943
1461,578.625,54.202764312,55.766926
1462,578.6875,54.087170727,55.776577
1463,578.75,54.20152940100001,55.711185
1464,578.8125,54.517963585,55.87712
1465,578.875,54.673023371999996,56.187702
1466,578.9375,54.682401655,56.356728
1467,579.0,54.667351566,56.402813
1468,579.0625,54.523261696999995,56.389774
1469,579.125,54.335994697,56.245674
1470,579.1875,54.186032084,56.056355
1471,579.25,54.11259968100001,55.888287
1472,579.3125,53.927614776000006,55.77387
1473,579.375,53.87425393000001,55.549873
1474,579.4375,54.02229458100001,55.49919
1475,579.5,54.05627960299999,55.630222
1476,579.5625,53.97882032500001,55.67033
1477,579.625,53.886188693,55.690186
1478,579.6875,53.92156755799999,55.68028
1479,579.75,53.94820231799999,55.742725
1480,579.8125,54.072003812999995,55.82664
1481,579.875,54.077104313999996,55.96708
1482,579.9375,53.979753480999996,55.982174
1483,580.0,54.08545669200001,55.93308
1484,580.0625,54.13054672800001,56.064575
1485,580.125,54.02656683699999,56.099712
1486,580.1875,53.89748675999999,55.97375
1487,580.25,53.70654315000001,55.79259
1488,580.3125,53.577555602,55.55054
1489,580.375,53.734680031,55.390915
1490,580.4375,53.894376859000005,55.577583
1491,580.5,54.004351208,55.73238
1492,580.5625,53.923596948000004,55.809296
1493,580.625,53.750404667000005,55.76305
1494,580.6875,53.82980370599999,55.63971
1495,580.75,53.86343814199998,55.764225
1496,580.8125,53.889081271,55.861942
1497,580.875,53.912231242000004,55.88823
1498,580.9375,53.84674058199999,55.90903
1499,581.0,53.70876450499999,55.878105
1500,581.0625,53.587449756000005,55.75908
1501,581.125,53.49964586499999,55.650322
1502,581.1875,53.548988236999996,55.568172
1503,581.25,53.62843022100001,55.5736
1504,581.3125,53.615245808000005,55.588333
1505,581.375,53.617063307,55.514824
1506,581.4375,53.730764931,55.49502
1507,581.5,53.894840306000006,55.521194
1508,581.5625,54.08439919,55.64827
1509,581.625,54.205032759,55.91655
1510,581.6875,54.26320723600001,56.083183
1511,581.75,54.208738516,56.169296
1512,581.8125,54.437994193,56.13904
1513,581.875,54.80639594699999,56.37579
1514,581.9375,54.84333499900001,56.73426
1515,582.0,54.964751702,56.779987
1516,582.0625,55.023661508,56.913353
1517,582.125,55.054347492,56.963936
1518,582.1875,55.313235254,56.970623
1519,582.25,55.544516961000014,57.173447
1520,582.3125,55.51757298800002,57.291622
1521,582.375,55.691510387,57.16736
1522,582.4375,56.11563578399999,57.238186
1523,582.5,56.50745533100001,57.51356
1524,582.5625,56.39693141800001,57.87336
1525,582.625,56.209400469,57.81906
1526,582.6875,56.15708969400001,57.685852
1527,582.75,56.375821026000004,57.65328
1528,582.8125,56.644945168999996,57.857544
1529,582.875,56.626491612,58.081284
1530,582.9375,56.497807771000005,58.05034
1531,583.0,56.25677103299999,57.94056
1532,583.0625,55.845190591999994,57.71678
1533,583.125,55.53048596000001,57.322605
1534,583.1875,55.231148301999994,57.01223
1535,583.25,55.03472265,56.691223
1536,583.3125,55.05798995799999,56.455837
1537,583.375,54.997712331,56.399868
1538,583.4375,55.184417468000014,56.319016
1539,583.5,55.13317545899999,56.453182
1540,583.5625,54.86541629000001,56.414116
1541,583.625,54.541796510999994,56.25615
1542,583.6875,54.377922631999986,56.027378
1543,583.75,54.36193651799999,55.926373
1544,583.8125,54.31043282799999,55.96458
1545,583.875,54.571377233999996,55.945972
1546,583.9375,54.644002033000014,56.203663
1547,584.0,54.421900726000004,56.30078
1548,584.0625,54.348228148999986,56.12575
1549,584.125,54.180026383000005,56.080894
1550,584.1875,53.95616185500001,55.917225
1551,584.25,53.754876756,55.684788
1552,584.3125,53.60930702399999,55.460796
1553,584.375,53.60993829300001,55.288094
1554,584.4375,53.86795226,55.310432
1555,584.5,54.10679108499999,55.523285
1556,584.5625,54.025429262,55.751083
1557,584.625,53.839004654,55.744015
1558,584.6875,53.814713495999996,55.621456
1559,584.75,53.951826326,55.652397
1560,584.8125,54.268713088999995,55.84322
1561,584.875,54.901204963999994,56.17313
1562,584.9375,55.248451810000006,56.765965
1563,585.0,55.193333722000006,57.08066
1564,585.0625,55.016914231,57.00509
1565,585.125,54.790093817,56.804115
1566,585.1875,54.627794406999996,56.54405
1567,585.25,54.459720022,56.334545
1568,585.3125,54.30797449899999,56.1072
1569,585.375,54.3162264,55.900364
1570,585.4375,54.625428209,55.87317
1571,585.5,54.798158728000004,56.080807
1572,585.5625,54.87166641299999,56.260754
1573,585.625,54.92093662,56.424366
1574,585.6875,54.940124780999994,56.52764
1575,585.75,54.842082186000006,56.578827
1576,585.8125,54.79597295399999,56.51556
1577,585.875,54.97857508799999,56.48004
1578,585.9375,55.196775001999995,56.664406
1579,586.0,55.294760256,56.880444
1580,586.0625,55.158179753999995,56.96545
1581,586.125,54.996016048,56.81831
1582,586.1875,54.792996433,56.62435
1583,586.25,54.60288547500001,56.378735
1584,586.3125,54.417347922,56.135826
1585,586.375,54.472054613,55.892475
1586,586.4375,54.950471704,55.925747
1587,586.5,55.14553315599999,56.310444
1588,586.5625,54.909600799,56.501976
1589,586.625,54.722496339999985,56.362076
1590,586.6875,54.442150961,56.22985
1591,586.75,54.223972119,55.99908
1592,586.8125,54.170547938,55.848095
1593,586.875,54.21398623099999,55.83212
1594,586.9375,54.273852807,55.907734
1595,587.0,54.18444552199999,56.006985
1596,587.0625,53.95336246800001,55.939987
1597,587.125,53.77981408500002,55.72979
1598,587.1875,53.566470713,55.567623
1599,587.25,53.33800614899999,55.349075
1600,587.3125,53.20924063100001,55.112427
1601,587.375,53.288495276,54.967747
1602,587.4375,53.647589935000006,55.067593
1603,587.5,53.727200864000004,55.388443
1604,587.5625,53.62111164600001,55.456505
1605,587.625,53.61634286899999,55.406483
1606,587.6875,53.66186426,55.45044
1607,587.75,53.70791430799999,55.507584
1608,587.8125,53.859340847,55.59683
1609,587.875,53.994973849,55.753925
1610,587.9375,54.0782362,55.86889
1611,588.0,54.162816968,55.961388
1612,588.0625,54.194268655,56.048225
1613,588.125,54.12829990200001,56.0707
1614,588.1875,54.06311244900001,55.988304
1615,588.25,53.950521669,55.89162
1616,588.3125,53.902822004,55.734123
1617,588.375,54.228059282,55.647438
1618,588.4375,54.566187459,55.936787
1619,588.5,54.560534808,56.19382
1620,588.5625,54.563672838,56.190395
1621,588.625,54.57404367800001,56.272552
1622,588.6875,54.744986265,56.32411
1623,588.75,54.884371578,56.514324
1624,588.8125,55.008175242,56.659782
1625,588.875,55.298334758,56.77522
1626,588.9375,55.478311275,57.056866
1627,589.0,55.405587603,57.224327
1628,589.0625,55.218722052999986,57.15078
1629,589.125,54.98220256,56.959396
1630,589.1875,54.772281636,56.715935
1631,589.25,54.638790439999994,56.48209
1632,589.3125,54.49710577200001,56.299435
1633,589.375,54.578568843999996,56.10911
1634,589.4375,54.584457912000005,56.147892
1635,589.5,54.38636984100001,56.09712
1636,589.5625,54.199318115,55.95938
1637,589.625,54.136378457,55.89795
1638,589.6875,54.245191690999995,55.937366
1639,589.75,54.30095795199999,56.0985
1640,589.8125,54.321902939999994,56.19635
1641,589.875,54.21814366000002,56.22675
1642,589.9375,54.19676872,56.14764
1643,590.0,54.230284860999994,56.167446
1644,590.0625,54.233132098000006,56.19534
1645,590.125,54.045674001,56.179016
1646,590.1875,53.818998144,55.96512
1647,590.25,53.708069298999995,55.7041
1648,590.3125,53.58534626,55.524426
1649,590.375,53.862660788000014,55.33461
1650,590.4375,54.088443119000004,55.565792
1651,590.5,53.86833498600001,55.721073
1652,590.5625,53.586983202,55.52853
1653,590.625,53.342115396000004,55.32072
1654,590.6875,53.158169971000014,55.131428
1655,590.75,53.20381313600001,55.018654
1656,590.8125,53.263164492,55.12686
1657,590.875,53.29735327000001,55.22625
1658,590.9375,53.204185015,55.2757
1659,591.0,53.338773686,55.22597
1660,591.0625,53.321917717,55.38472
1661,591.125,53.217372676,55.359093
1662,591.1875,53.01273621500001,55.24076
1663,591.25,52.871259984000005,55.0061
1664,591.3125,52.720873476,54.805847
1665,591.375,52.72445539700001,54.579975
1666,591.4375,52.903832745,54.574875
1667,591.5,53.036049383999995,54.65316
1668,591.5625,53.230031536000006,54.76574
1669,591.625,53.43753705300001,55.049297
1670,591.6875,53.407644438999995,55.288017
1671,591.75,53.444976645,55.287968
1672,591.8125,53.52805806600001,55.361553
1673,591.875,53.786061307000004,55.43833
1674,591.9375,53.97347709900001,55.69466
1675,592.0,53.970964149,55.89248
1676,592.0625,53.906180623999994,55.90816
1677,592.125,53.769607406999995,55.8471
1678,592.1875,53.593871578000005,55.695778
1679,592.25,53.496655016999995,55.49161
1680,592.3125,53.623092064,55.357292
1681,592.375,53.844744298,55.427307
1682,592.4375,54.562145451000006,55.596382
1683,592.5,54.948187428999994,56.168564
1684,592.5625,54.810534347,56.509342
1685,592.625,54.709328571,56.42552
1686,592.6875,54.631077385,56.35618
1687,592.75,54.556441289999995,56.293987
1688,592.8125,54.744254280999996,56.24054
1689,592.875,55.04063489999999,56.419464
1690,592.9375,55.172893196999986,56.712276
1691,593.0,55.01882324100001,56.845844
1692,593.0625,54.80655535800001,56.704826
1693,593.125,54.69305901899999,56.49921
1694,593.1875,54.644428058,56.37855
1695,593.25,54.48203191899999,56.28523
1696,593.3125,54.290475913,56.06659
1697,593.375,54.359278425,55.822342
1698,593.4375,54.75153942499999,55.86175
1699,593.5,54.791465865,56.141598
1700,593.5625,54.795536168000005,56.18046
1701,593.625,54.84760008699999,56.248627
1702,593.6875,54.70371886499999,56.32993
1703,593.75,54.567691438,56.211765
1704,593.8125,54.611065965,56.106606
1705,593.875,54.55782795799999,56.1527
1706,593.9375,54.515006346000014,56.104557
1707,594.0,54.454089327999995,56.09512
1708,594.0625,54.244519964,56.049385
1709,594.125,54.06126199100001,55.846607
1710,594.1875,53.92199870999999,55.660305
1711,594.25,53.90714312600001,55.504448
1712,594.3125,53.893901074,55.46195
1713,594.375,53.94558524400001,55.406326
1714,594.4375,54.43403651100001,55.440693
1715,594.5,54.66189645800001,55.84563
1716,594.5625,54.707895128000004,56.041607
1717,594.625,54.67410007500002,56.136883
1718,594.6875,54.49546136899999,56.131573
1719,594.75,54.45436882699999,55.983128
1720,594.8125,54.479318957,55.969765
1721,594.875,54.684836678,55.983555
1722,594.9375,54.812635635999996,56.188145
1723,595.0,54.865164488999994,56.328262
1724,595.0625,54.952841742,56.38392
1725,595.125,55.16916727,56.461258
1726,595.1875,55.082151198999995,56.618855
1727,595.25,54.863041104,56.4727
1728,595.3125,54.668388213,56.187626
1729,595.375,54.81213713300002,55.926052
1730,595.4375,55.206249057,56.039577
1731,595.5,55.319045112999994,56.34845
1732,595.5625,55.35973621500001,56.485523
1733,595.625,55.140410851,56.60241
1734,595.6875,54.881508314,56.44463
1735,595.75,54.83874867600001,56.23643
1736,595.8125,55.10582681,56.253513
1737,595.875,55.401434495,56.53323
1738,595.9375,55.274104164,56.82834
1739,596.0,55.083091232,56.743786
1740,596.0625,54.754652068000006,56.584156
1741,596.125,54.421070924000006,56.272682
1742,596.1875,54.11599029799999,55.95568
1743,596.25,53.931392294,55.651764
1744,596.3125,53.910481053000005,55.4535
1745,596.375,53.765885061999995,55.394978
1746,596.4375,54.049407648,55.263027
1747,596.5,54.18478000300001,55.4944
1748,596.5625,54.1595694,55.649834
1749,596.625,54.149126231000004,55.728943
1750,596.6875,54.37555812699999,55.811283
1751,596.75,54.298736663999996,56.075954
1752,596.8125,54.368727566000004,56.045883
1753,596.875,54.430687444000014,56.135666
1754,596.9375,54.525617907000004,56.221798
1755,597.0,54.632342023,56.358475
1756,597.0625,54.91357876300001,56.49281
1757,597.125,55.012597213999996,56.76389
1758,597.1875,54.96150930399999,56.82253
1759,597.25,54.874029834999995,56.719357
1760,597.3125,54.88572542,56.564816
1761,597.375,55.040397252,56.49245
1762,597.4375,55.562843992,56.570065
1763,597.5,55.76582828300002,56.968624
1764,597.5625,55.720582345,57.161655
1765,597.625,55.54898027100001,57.18252
1766,597.6875,55.54169362500001,57.05965
1767,597.75,55.465708072000005,57.084816
1768,597.8125,55.493845947999986,57.030052
1769,597.875,55.549864924999994,57.0611
1770,597.9375,55.42105030899999,57.1289
1771,598.0,55.30188057899999,57.0326
1772,598.0625,55.142441050999984,56.94241
1773,598.125,54.962274717999996,56.78909
1774,598.1875,54.883506133999994,56.600487
1775,598.25,54.638410443000005,56.4818
1776,598.3125,54.427619669,56.17248
1777,598.375,54.470607202,55.901104
1778,598.4375,54.564829221000004,55.888466
1779,598.5,54.64480821499999,55.898647
1780,598.5625,54.74014528200001,56.00057
1781,598.625,54.576905674,56.17735
1782,598.6875,54.31768091,56.06795
1783,598.75,54.121830618999994,55.844086
1784,598.8125,54.19107059199999,55.69886
1785,598.875,54.215997472,55.77765
1786,598.9375,54.247771306000004,55.822197
1787,599.0,54.064987719,55.901417
1788,599.0625,53.854827678000014,55.753735
1789,599.125,53.602203403999994,55.56608
1790,599.1875,53.350257336000006,55.31635
1791,599.25,53.276772212000004,55.054405
1792,599.3125,53.19296635100001,54.95568
1793,599.375,53.270054181000006,54.82831
1794,599.4375,53.727185167,54.891273
1795,599.5,53.85318884600001,55.268066
1796,599.5625,53.612427333999996,55.38683
1797,599.625,53.463199806999995,55.24144
1798,599.6875,53.590813477,55.143913
1799,599.75,53.64948613,55.303493
1800,599.8125,53.867728803999995,55.392197
1801,599.875,54.173266466,55.622818
1802,599.9375,54.14927425800002,55.928738
1803,600.0,54.06620780900001,55.927364
1804,600.0625,54.021767352000005,55.88351
1805,600.125,54.02669847399999,55.845043
1806,600.1875,54.05471123600001,55.84146
1807,600.25,53.90200240399999,55.825493
1808,600.3125,53.77147484,55.627953
1809,600.375,53.865420093,55.439972
1810,600.4375,54.060645701,55.491257
1811,600.5,54.198277096999995,55.61257
1812,600.5625,54.098104967000005,55.74185
1813,600.625,54.294361749000004,55.729095
1814,600.6875,54.39473606200001,55.971565
1815,600.75,54.407110102000004,56.080776
1816,600.8125,54.37006044299999,56.09932
1817,600.875,54.386786943999994,56.06476
1818,600.9375,54.270685405,56.086426
1819,601.0,54.061679567999995,55.997517
1820,601.0625,53.87149988600001,55.816727
1821,601.125,53.76407283,55.65322
