,Time (d),NH4_meas (gNm3),NH4_pred (gN/m3)
1415,575.75,0.68308863,0.66450256
1416,575.8125,0.6953506509999999,0.68438154
1417,575.875,0.697380702,0.7029609
1418,575.9375,0.703759076,0.70762354
1419,576.0,0.7290424379999999,0.7043979
1420,576.0625,0.7634114729999999,0.71839833
1421,576.125,0.7827955759999998,0.742323
1422,576.1875,0.7796802290000001,0.7562997
1423,576.25,0.7631717570000001,0.7552445
1424,576.3125,0.7435177470000001,0.73912567
1425,576.375,0.7237056009999998,0.72007394
1426,576.4375,0.699875433,0.7065776
1427,576.5,0.6718926340000001,0.6955794
1428,576.5625,0.649607985,0.6766562
1429,576.625,0.64427582,0.6571905
1430,576.6875,0.655986217,0.65064365
1431,576.75,0.674033228,0.6588076
1432,576.8125,0.688832674,0.67533755
1433,576.875,0.698662529,0.6958338
1434,576.9375,0.71332411,0.71034753
1435,577.0,0.7488128890000002,0.72536814
1436,577.0625,0.8035783120000001,0.7489595
1437,577.125,0.8582035920000001,0.78718936
1438,577.1875,0.887720418,0.824453
1439,577.25,0.881170228,0.847312
1440,577.3125,0.8492841840000002,0.8367313
1441,577.375,0.805673118,0.80762595
1442,577.4375,0.7566590470000002,0.781729
1443,577.5,0.7114588820000001,0.7478387
1444,577.5625,0.682769396,0.7078743
1445,577.625,0.6744946890000001,0.6816427
1446,577.6875,0.678278102,0.6699137
1447,577.75,0.684094291,0.6687005
1448,577.8125,0.685561775,0.6719079
1449,577.875,0.6818461809999999,0.6709672
1450,577.9375,0.6764100479999999,0.6706605
1451,578.0,0.6738943159999999,0.6748791
1452,578.0625,0.6809058040000001,0.6707875
1453,578.125,0.700524962,0.66880304
1454,578.1875,0.7210972580000001,0.67673147
1455,578.25,0.727708425,0.6874547
1456,578.3125,0.717219475,0.6913246
1457,578.375,0.696040276,0.6819969
1458,578.4375,0.6717789470000001,0.6693244
1459,578.5,0.650080977,0.65472925
1460,578.5625,0.63426567,0.63666165
1461,578.625,0.627595943,0.62868166
1462,578.6875,0.629679309,0.62037873
1463,578.75,0.638872607,0.6205551
1464,578.8125,0.649595653,0.6321812
1465,578.875,0.65743168,0.64590174
1466,578.9375,0.667264518,0.65353656
1467,579.0,0.6854268729999999,0.6609606
1468,579.0625,0.709067587,0.6735195
1469,579.125,0.731246796,0.6867888
1470,579.1875,0.7461427299999999,0.698287
1471,579.25,0.749219609,0.7068645
1472,579.3125,0.74007425,0.70549506
1473,579.375,0.7229044090000001,0.6940073
1474,579.4375,0.701314852,0.6824631
1475,579.5,0.678114535,0.6698696
1476,579.5625,0.65775076,0.65099627
1477,579.625,0.64482342,0.6344916
1478,579.6875,0.639817855,0.62392956
1479,579.75,0.639763097,0.6205712
1480,579.8125,0.6414756110000001,0.62274027
1481,579.875,0.643438426,0.62541366
1482,579.9375,0.645983577,0.6247669
1483,580.0,0.650266911,0.6260562
1484,580.0625,0.654715742,0.6317613
1485,580.125,0.65797233,0.6335187
1486,580.1875,0.661340928,0.63383913
1487,580.25,0.663813608,0.63237673
1488,580.3125,0.662897514,0.63021666
1489,580.375,0.6567796539999999,0.6293037
1490,580.4375,0.644966396,0.6288956
1491,580.5,0.6299594070000001,0.6228033
1492,580.5625,0.616758578,0.61266965
1493,580.625,0.608845422,0.5997942
1494,580.6875,0.606595652,0.59181994
1495,580.75,0.607370111,0.5930638
1496,580.8125,0.608134075,0.59336174
1497,580.875,0.608820225,0.5941761
1498,580.9375,0.6098495079999999,0.59517676
1499,581.0,0.6114493329999999,0.592833
1500,581.0625,0.613774611,0.5922853
1501,581.125,0.6158654920000001,0.59107953
1502,581.1875,0.6165214179999999,0.59272784
1503,581.25,0.614936601,0.5946767
1504,581.3125,0.611464772,0.5936052
1505,581.375,0.6074396870000001,0.59099233
1506,581.4375,0.6032781070000001,0.5883995
1507,581.5,0.59817884,0.58819556
1508,581.5625,0.592157874,0.5877545
1509,581.625,0.5880711279999999,0.58604044
1510,581.6875,0.589705975,0.5843502
1511,581.75,0.598047525,0.5856894
1512,581.8125,0.611101388,0.59072226
1513,581.875,0.6244285970000001,0.6089224
1514,581.9375,0.635163475,0.6224632
1515,582.0,0.651859679,0.63074315
1516,582.0625,0.6786254340000001,0.64705694
1517,582.125,0.709016395,0.6676209
1518,582.1875,0.739051846,0.69171244
1519,582.25,0.7632754359999999,0.7256416
1520,582.3125,0.77991321,0.74632335
1521,582.375,0.796739663,0.7606195
1522,582.4375,0.805834342,0.783037
1523,582.5,0.796963215,0.80527663
1524,582.5625,0.7920515320000001,0.80878997
1525,582.625,0.824509002,0.7980089
1526,582.6875,0.88995122,0.8221752
1527,582.75,0.944064055,0.87741995
1528,582.8125,0.962314857,0.9355036
1529,582.875,0.9651259230000001,0.9618331
1530,582.9375,0.9897815980000001,0.96135306
1531,583.0,1.039574074,0.97994775
1532,583.0625,1.082621912,1.010481
1533,583.125,1.096428083,1.0300026
1534,583.1875,1.068834421,1.0307959
1535,583.25,1.003330356,0.9936508
1536,583.3125,0.9173295349999999,0.9371984
1537,583.375,0.8310260410000001,0.8677977
1538,583.4375,0.756684726,0.7983737
1539,583.5,0.7016353209999999,0.7462494
1540,583.5625,0.666676536,0.69875604
1541,583.625,0.651943729,0.664825
1542,583.6875,0.650279768,0.64668006
1543,583.75,0.651326462,0.6446559
1544,583.8125,0.649131618,0.6430966
1545,583.875,0.645152045,0.643822
1546,583.9375,0.6424746729999999,0.6460685
1547,584.0,0.646309103,0.64301836
1548,584.0625,0.660867373,0.6409278
1549,584.125,0.6790349790000001,0.65092844
1550,584.1875,0.691266739,0.6591552
1551,584.25,0.6955548659999999,0.6629693
1552,584.3125,0.69169165,0.66166204
1553,584.375,0.680246847,0.6559411
1554,584.4375,0.662902896,0.6496616
1555,584.5,0.6431540729999999,0.64359987
1556,584.5625,0.627466037,0.63106024
1557,584.625,0.622466459,0.6158814
1558,584.6875,0.6290675139999999,0.60898256
1559,584.75,0.640864422,0.61488
1560,584.8125,0.650960411,0.626301
1561,584.875,0.658987137,0.64411914
1562,584.9375,0.671431496,0.6616381
1563,585.0,0.705478776,0.6767492
1564,585.0625,0.7709340809999999,0.7004153
1565,585.125,0.8464680010000001,0.7457135
1566,585.1875,0.898271741,0.79791814
1567,585.25,0.908572267,0.8330116
1568,585.3125,0.882979714,0.8349164
1569,585.375,0.837001046,0.8107775
1570,585.4375,0.7826233330000001,0.7788183
1571,585.5,0.731381298,0.7454849
1572,585.5625,0.6938884479999999,0.70991045
1573,585.625,0.6785546370000001,0.68219984
1574,585.6875,0.684623071,0.67234516
1575,585.75,0.7029563959999999,0.67576015
1576,585.8125,0.723936495,0.68802863
1577,585.875,0.7391599740000001,0.70479774
1578,585.9375,0.7442564770000001,0.72143394
1579,586.0,0.747206895,0.7318901
1580,586.0625,0.7602350899999999,0.734318
1581,586.125,0.7849760800000001,0.74081403
1582,586.1875,0.807485192,0.7545437
1583,586.25,0.813040215,0.7663256
1584,586.3125,0.7982818550000002,0.7654455
1585,586.375,0.767926242,0.7485746
1586,586.4375,0.727780441,0.7326472
1587,586.5,0.6875438690000001,0.71407926
1588,586.5625,0.660319632,0.68265307
1589,586.625,0.653049812,0.65681195
1590,586.6875,0.658780594,0.64633554
1591,586.75,0.665462875,0.6444136
1592,586.8125,0.666919594,0.64542854
1593,586.875,0.661530179,0.6471559
1594,586.9375,0.651987165,0.6432853
1595,587.0,0.643834444,0.6377029
1596,587.0625,0.640546806,0.6278563
1597,587.125,0.641680887,0.62112564
1598,587.1875,0.643477689,0.618497
1599,587.25,0.642569607,0.61529946
1600,587.3125,0.63811491,0.61090475
1601,587.375,0.630108227,0.60698134
1602,587.4375,0.618465873,0.6055775
1603,587.5,0.6050913920000001,0.6028708
1604,587.5625,0.593736954,0.59194326
1605,587.625,0.587922326,0.5817164
1606,587.6875,0.5876333,0.57884496
1607,587.75,0.589969293,0.578474
1608,587.8125,0.5929567179999999,0.5816233
1609,587.875,0.595662227,0.58695364
1610,587.9375,0.5981945129999999,0.58942956
1611,588.0,0.602146604,0.5934622
1612,588.0625,0.608056244,0.59674156
1613,588.125,0.6152364570000001,0.60071176
1614,588.1875,0.622416315,0.6043885
1615,588.25,0.6274841529999999,0.60778654
1616,588.3125,0.628654566,0.6089391
1617,588.375,0.624938224,0.6118386
1618,588.4375,0.615815931,0.61652327
1619,588.5,0.60474408,0.6140888
1620,588.5625,0.5979593529999999,0.6038715
1621,588.625,0.598900226,0.5998575
1622,588.6875,0.6058851160000001,0.60061944
1623,588.75,0.616011805,0.6113433
1624,588.8125,0.627579745,0.61953974
1625,588.875,0.641990714,0.63311213
1626,588.9375,0.658443205,0.6520796
1627,589.0,0.6803028179999999,0.66672945
1628,589.0625,0.7134556190000001,0.68194425
1629,589.125,0.750292034,0.70294875
1630,589.1875,0.7757520170000001,0.72600055
1631,589.25,0.78062667,0.7415928
1632,589.3125,0.765689319,0.7421542
1633,589.375,0.738031593,0.72933656
1634,589.4375,0.7059270609999999,0.7125264
1635,589.5,0.6768517609999999,0.6867511
1636,589.5625,0.656474116,0.6615999
1637,589.625,0.646564323,0.6433367
1638,589.6875,0.64547627,0.6391505
1639,589.75,0.650516945,0.640681
1640,589.8125,0.662298434,0.6476811
1641,589.875,0.680948898,0.6578839
1642,589.9375,0.7048420940000001,0.66998696
1643,590.0,0.7312565329999999,0.6904154
1644,590.0625,0.7569252499999999,0.7134362
1645,590.125,0.783377241,0.7327906
1646,590.1875,0.811492997,0.7478914
1647,590.25,0.831966482,0.7655395
1648,590.3125,0.8309343679999999,0.77892596
1649,590.375,0.8061956029999998,0.7772073
1650,590.4375,0.766575333,0.7701952
1651,590.5,0.7291789740000002,0.7418243
1652,590.5625,0.7095881559999999,0.7077559
1653,590.625,0.7077289609999999,0.6873393
1654,590.6875,0.712288785,0.68042505
1655,590.75,0.7143893440000001,0.6826216
1656,590.8125,0.710526195,0.6838345
1657,590.875,0.704617673,0.68382484
1658,590.9375,0.703091583,0.6786723
1659,591.0,0.710065339,0.67639804
1660,591.0625,0.722772737,0.6849823
1661,591.125,0.7373750230000001,0.69169617
1662,591.1875,0.753065743,0.69850516
1663,591.25,0.763277619,0.70481324
1664,591.3125,0.7605385910000001,0.70816743
1665,591.375,0.7435045159999998,0.70174146
1666,591.4375,0.7160011409999999,0.69199455
1667,591.5,0.6846667329999999,0.675097
1668,591.5625,0.657377112,0.65339094
1669,591.625,0.641408006,0.6391796
1670,591.6875,0.639621556,0.62854767
1671,591.75,0.650813211,0.626007
1672,591.8125,0.668438773,0.63427216
1673,591.875,0.6838559590000001,0.6489962
1674,591.9375,0.694258777,0.6655693
1675,592.0,0.705421112,0.6743476
1676,592.0625,0.72503451,0.6816121
1677,592.125,0.749776153,0.6930143
1678,592.1875,0.7694119249999999,0.7065097
1679,592.25,0.7766394,0.7157775
1680,592.3125,0.7685547629999999,0.71973383
1681,592.375,0.746787767,0.716669
1682,592.4375,0.716777435,0.7083972
1683,592.5,0.68934328,0.70432234
1684,592.5625,0.678609228,0.6860135
1685,592.625,0.6968755440000001,0.6734846
1686,592.6875,0.732783525,0.68585217
1687,592.75,0.761827102,0.7096534
1688,592.8125,0.774036187,0.73147506
1689,592.875,0.7696719449999999,0.7474868
1690,592.9375,0.7596679709999999,0.75169396
1691,593.0,0.7621239999999999,0.74410206
1692,593.0625,0.7830961059999999,0.7415519
1693,593.125,0.808424343,0.7507913
1694,593.1875,0.8193403429999999,0.7699901
1695,593.25,0.8096907459999999,0.774369
1696,593.3125,0.7876990190000001,0.76194143
1697,593.375,0.759748056,0.74040407
1698,593.4375,0.726514615,0.7251816
1699,593.5,0.6927486829999999,0.7078171
1700,593.5625,0.667779609,0.68127584
1701,593.625,0.658260498,0.6637338
1702,593.6875,0.6604945729999999,0.6564819
1703,593.75,0.668072653,0.6533753
1704,593.8125,0.6749433429999999,0.65828645
1705,593.875,0.675030586,0.66422737
1706,593.9375,0.669695776,0.66181666
1707,594.0,0.66416892,0.65830564
1708,594.0625,0.660487884,0.65046525
1709,594.125,0.658687238,0.6430317
1710,594.1875,0.6566558920000001,0.6387228
1711,594.25,0.651592208,0.63406956
1712,594.3125,0.642915858,0.63153714
1713,594.375,0.631695815,0.62425417
1714,594.4375,0.619030116,0.6193239
1715,594.5,0.60617108,0.6215896
1716,594.5625,0.596573285,0.61254233
1717,594.625,0.596091967,0.6074668
1718,594.6875,0.603306695,0.60387933
1719,594.75,0.61304981,0.60631675
1720,594.8125,0.6194755789999999,0.6143946
1721,594.875,0.61959681,0.61984396
1722,594.9375,0.615772821,0.6251943
1723,595.0,0.6132146239999999,0.6242012
1724,595.0625,0.616114795,0.6227912
1725,595.125,0.6234055310000001,0.6301579
1726,595.1875,0.630690179,0.6376314
1727,595.25,0.63748443,0.64053226
1728,595.3125,0.641360398,0.64040303
1729,595.375,0.636751296,0.6412699
1730,595.4375,0.62108371,0.6438503
1731,595.5,0.6001431660000001,0.6391723
1732,595.5625,0.585329165,0.62648565
1733,595.625,0.584322849,0.6141984
1734,595.6875,0.595380899,0.6079129
1735,595.75,0.610356097,0.6130273
1736,595.8125,0.619581676,0.6246754
1737,595.875,0.62071109,0.64180994
1738,595.9375,0.622308428,0.64525485
1739,596.0,0.636691503,0.6440242
1740,596.0625,0.659838477,0.649479
1741,596.125,0.679002288,0.6594457
1742,596.1875,0.6865074390000001,0.6663012
1743,596.25,0.680964245,0.665027
1744,596.3125,0.66532783,0.6588538
1745,596.375,0.644998703,0.6459002
1746,596.4375,0.624005509,0.62890893
1747,596.5,0.605668468,0.6216846
1748,596.5625,0.592313682,0.60867304
1749,596.625,0.5890494620000001,0.5970668
1750,596.6875,0.596916618,0.5976598
1751,596.75,0.610476293,0.6054878
1752,596.8125,0.627533916,0.61371726
1753,596.875,0.645715279,0.6287143
1754,596.9375,0.661122862,0.6434813
1755,597.0,0.6761765470000001,0.65639776
1756,597.0625,0.6953628820000001,0.6721471
1757,597.125,0.7195154599999999,0.6935941
1758,597.1875,0.7505236839999999,0.71140665
1759,597.25,0.7865467979999999,0.7342711
1760,597.3125,0.811384546,0.7606369
1761,597.375,0.8109691790000001,0.7804422
1762,597.4375,0.7853658290000002,0.78781617
1763,597.5,0.749746268,0.78356814
1764,597.5625,0.731460358,0.75633806
1765,597.625,0.749886591,0.74057055
1766,597.6875,0.792258169,0.7501108
1767,597.75,0.8302754059999999,0.78505975
1768,597.8125,0.848698959,0.8141533
1769,597.875,0.8506367340000001,0.83211297
1770,597.9375,0.846350873,0.83343023
1771,598.0,0.849853078,0.8255423
1772,598.0625,0.8607687709999998,0.8260385
1773,598.125,0.8673871949999999,0.8291924
1774,598.1875,0.8630559900000001,0.82866377
1775,598.25,0.8452069409999999,0.82331383
1776,598.3125,0.8160887949999999,0.800498
1777,598.375,0.778831816,0.7748704
1778,598.4375,0.7352148439999999,0.7483052
1779,598.5,0.692169632,0.71808046
1780,598.5625,0.659851414,0.6876742
1781,598.625,0.646284131,0.6643454
1782,598.6875,0.651555019,0.65042806
1783,598.75,0.666858204,0.64821863
1784,598.8125,0.6795691009999999,0.6586181
1785,598.875,0.681846697,0.6704232
1786,598.9375,0.678775605,0.67306995
1787,599.0,0.680440693,0.67075515
1788,599.0625,0.690257795,0.6679405
1789,599.125,0.7034399929999999,0.6704833
1790,599.1875,0.711903177,0.6741883
1791,599.25,0.711358959,0.675974
1792,599.3125,0.7012192540000001,0.67472345
1793,599.375,0.684371726,0.66545117
1794,599.4375,0.664498823,0.65769285
1795,599.5,0.645554096,0.65333045
1796,599.5625,0.633881789,0.63735515
1797,599.625,0.635424798,0.6238283
1798,599.6875,0.64642767,0.6242146
1799,599.75,0.6569839510000001,0.63455486
1800,599.8125,0.664239715,0.64273536
1801,599.875,0.670792142,0.65423876
1802,599.9375,0.67898928,0.6643635
1803,600.0,0.6949513820000001,0.6662337
1804,600.0625,0.7191107449999999,0.67819464
1805,600.125,0.7400307549999999,0.6929528
1806,600.1875,0.75077706,0.7097109
1807,600.25,0.7511381429999999,0.71540624
1808,600.3125,0.744791923,0.71052563
1809,600.375,0.732309927,0.704084
1810,600.4375,0.7120074190000001,0.6960736
1811,600.5,0.687124805,0.6863942
1812,600.5625,0.665794319,0.66675913
1813,600.625,0.653986347,0.6503892
1814,600.6875,0.6517940010000001,0.64517003
1815,600.75,0.655180345,0.6441402
1816,600.8125,0.662084393,0.64564615
1817,600.875,0.668932737,0.6502238
1818,600.9375,0.672173982,0.6540439
1819,601.0,0.6723118690000001,0.6523791
1820,601.0625,0.671116778,0.6472081
1821,601.125,0.6680433170000001,0.6428425
1822,601.1875,0.661939109,0.6379045
1823,601.25,0.653276222,0.6315545
1824,601.3125,0.643100821,0.62249845
1825,601.375,0.631651188,0.6197861
1826,601.4375,0.618710442,0.6167884
1827,601.5,0.606626025,0.614584
1828,601.5625,0.599480296,0.6071767
1829,601.625,0.59988002,0.5978562
1830,601.6875,0.606067154,0.59618586
1831,601.75,0.612608654,0.60146946
1832,601.8125,0.615279942,0.6107216
1833,601.875,0.615278467,0.61255574
1834,601.9375,0.616311167,0.61529195
1835,602.0,0.619517523,0.61573184
1836,602.0625,0.624499033,0.61707836
1837,602.125,0.629817164,0.61879784
1838,602.1875,0.6335577170000001,0.61826634
1839,602.25,0.633767537,0.6168201
1840,602.3125,0.6289404439999999,0.6148223
1841,602.375,0.618757572,0.61500937
1842,602.4375,0.605099104,0.6095828
1843,602.5,0.592100466,0.6051243
1844,602.5625,0.583344478,0.59400016
1845,602.625,0.581987774,0.58918244
1846,602.6875,0.587613716,0.59639
1847,602.75,0.599092807,0.5985842
1848,602.8125,0.617775084,0.611959
1849,602.875,0.636527441,0.6282413
1850,602.9375,0.6539279060000001,0.64420146
1851,603.0,0.672308474,0.65648633
1852,603.0625,0.6918851709999999,0.66803336
1853,603.125,0.708035387,0.679886
1854,603.1875,0.716484077,0.68668807
1855,603.25,0.7152957740000001,0.6905134
1856,603.3125,0.7044662629999999,0.68593395
1857,603.375,0.68605261,0.67926794
1858,603.4375,0.662393322,0.67502326
1859,603.5,0.64145644,0.6698079
1860,603.5625,0.636851415,0.6564392
1861,603.625,0.65780907,0.6596112
1862,603.6875,0.70085102,0.6751413
1863,603.75,0.754663404,0.7142295
1864,603.8125,0.800543625,0.75968814
1865,603.875,0.8345414040000002,0.8134963
1866,603.9375,0.873960625,0.8586657
1867,604.0,0.9522823970000001,0.91168
1868,604.0625,1.086319462,0.97129947
1869,604.125,1.229193959,1.081546
1870,604.1875,1.288631789,1.2073005
1871,604.25,1.25365853,1.2518721
1872,604.3125,1.170004889,1.2028615
1873,604.375,1.058288194,1.1202227
1874,604.4375,0.931190744,1.0299237
1875,604.5,0.8203989220000001,0.92442626
1876,604.5625,0.7526709290000001,0.8229914
1877,604.625,0.7278487390000001,0.75849193
1878,604.6875,0.725303093,0.7379661
1879,604.75,0.726143196,0.73659664
1880,604.8125,0.729400261,0.7445809
1881,604.875,0.7405578719999999,0.74899083
1882,604.9375,0.7645764890000001,0.7543126
1883,605.0,0.792645917,0.76509964
1884,605.0625,0.8091954300000002,0.7817813
1885,605.125,0.8070944990000001,0.7824392
1886,605.1875,0.7892518840000001,0.769634
1887,605.25,0.7577108479999999,0.7499786
1888,605.3125,0.718315923,0.7194269
1889,605.375,0.67819544,0.6884484
1890,605.4375,0.641037796,0.6621615
1891,605.5,0.610700342,0.64355236
1892,605.5625,0.593827283,0.62727267
1893,605.625,0.599012985,0.6208421
1894,605.6875,0.627759973,0.6240595
1895,605.75,0.670522367,0.6452554
1896,605.8125,0.7087696090000001,0.6846564
1897,605.875,0.734448434,0.72267133
1898,605.9375,0.76776257,0.747162
1899,606.0,0.821917387,0.77560544
1900,606.0625,0.880109644,0.8245654
1901,606.125,0.931462478,0.8688018
1902,606.1875,0.967348842,0.90745103
1903,606.25,0.967728704,0.93437684
1904,606.3125,0.931704736,0.9300441
1905,606.375,0.8708997719999999,0.90496475
1906,606.4375,0.802298299,0.86026245
1907,606.5,0.745588829,0.8123884
1908,606.5625,0.719146317,0.7635946
1909,606.625,0.730148642,0.7374119
1910,606.6875,0.7561594119999999,0.73767537
1911,606.75,0.773011621,0.75214934
1912,606.8125,0.7716808729999999,0.75482184
1913,606.875,0.753884854,0.75384825
1914,606.9375,0.732401574,0.73499364
1915,607.0,0.721712318,0.708417
1916,607.0625,0.7145395609999999,0.69252276
1917,607.125,0.700661407,0.6778415
1918,607.1875,0.680547971,0.6605767
1919,607.25,0.6570159320000001,0.6419448
1920,607.3125,0.633031425,0.622296
1921,607.375,0.610341819,0.60613066
1922,607.4375,0.590255431,0.59279203
1923,607.5,0.573494209,0.5816697
1924,607.5625,0.562229968,0.5717972
1925,607.625,0.558077969,0.5628255
1926,607.6875,0.560666742,0.5582424
1927,607.75,0.566357782,0.55947804
1928,607.8125,0.571521321,0.5627455
1929,607.875,0.575211457,0.56620866
1930,607.9375,0.577975521,0.57059044
1931,608.0,0.581859272,0.5716561
1932,608.0625,0.588814766,0.57550377
1933,608.125,0.597379371,0.57853585
1934,608.1875,0.606088517,0.5815269
1935,608.25,0.612386179,0.585398
1936,608.3125,0.613814914,0.5871958
1937,608.375,0.6100446620000001,0.5880371
1938,608.4375,0.601746269,0.5894033
1939,608.5,0.5917462929999999,0.5850933
1940,608.5625,0.584242363,0.5764441
1941,608.625,0.581482106,0.5709496
1942,608.6875,0.58218343,0.5680989
1943,608.75,0.58445636,0.5681236
1944,608.8125,0.586855241,0.57091385
1945,608.875,0.588418465,0.57495075
1946,608.9375,0.589854499,0.5781776
1947,609.0,0.593399232,0.57730335
